App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,player_id,division
1,,4.0,,6,3,3,4,4,0,21,16,1,1,0,1,0,0,1,0,0,0,1,0,7,0,0,0,1,1,04/06/2013,home,11320,354,Lewis,9,True,3,5,-2,loss,670158,52,1066585,2013,,3 - 5,1066585.0,2.0
1,,3.1,,9,6,5,0,3,0,19,19,4,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,1,0,04/13/2013,away,11320,604,St. Joseph's (IN),9,True,3,13,-10,loss,672113,52,1066585,2013,,3 - 13,1066585.0,2.0
1,,2.0,,5,3,3,0,0,0,10,9,0,0,0,1,0,1,0,2,1,0,0,2,2,0,0,0,2,0,04/21/2013,home,11320,309,UIndy,9,True,0,10,-10,loss,674807,52,1066585,2013,,0 - 10,1066585.0,2.0
1,,4.0,,2,1,0,2,1,0,18,14,1,0,0,0,0,0,0,0,0,1,0,5,6,1,0,0,1,1,05/12/2013,home,11320,1057,Drury,9,True,2,1,1,win,679382,52,1066585,2013,,2 - 1,1066585.0,2.0
1,,2.0,,4,1,1,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,05/18/2013,home,11320,262,Grand Valley St.,9,True,1,18,-17,loss,680057,52,1066585,2013,,1 - 18,1066585.0,2.0
1,,4.0,,3,1,1,1,1,0,17,15,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,1,0,05/19/2013,home,11320,262,Grand Valley St.,9,True,7,4,3,win,680100,52,1066585,2013,,7 - 4,1066585.0,2.0
1,,1.2,,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,02/24/2013,home,11320,1079,Findlay,9,True,3,10,-7,loss,1735012,1079,1066586,2013,,3 - 10,1066586.0,2.0
1,,1.0,,2,1,1,0,1,0,5,4,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,1,03/03/2013,home,11320,1395,Tarleton St.,9,True,7,10,-3,loss,661124,52,1066586,2013,,7 - 10,1066586.0,2.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,03/08/2013,away,11320,2,Abilene Christian,9,True,2,4,-2,loss,661851,52,1066586,2013,,2 - 4,1066586.0,2.0
1,,1.1,,2,2,2,0,2,0,6,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,03/23/2013,home,11320,1328,Rockhurst,9,True,4,11,-7,loss,666371,52,1066586,2013,,4 - 11,1066586.0,2.0
1,,0.2,,4,5,2,0,0,0,7,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,04/13/2013,away,11320,604,St. Joseph's (IN),9,True,3,13,-10,loss,672113,52,1066586,2013,,3 - 13,1066586.0,2.0
1,,1.0,,2,2,2,1,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,04/17/2013,away,11320,30138,McKendree,9,True,11,12,-1,loss,673365,52,1066586,2013,,11 - 12,1066586.0,2.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,04/30/2013,home,11320,87,Butler,9,True,4,7,-3,loss,677129,52,1066586,2013,,4 - 7,1066586.0,2.0
1,,0.1,,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,2,2,0,1,0,1,0,0,0,3,0,05/16/2013,home,11320,35,Ashland,9,True,13,10,3,win,679684,52,1066586,2013,,13 - 10,1066586.0,2.0
1,,1.1,,8,9,9,1,2,0,13,11,4,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,4,2,05/18/2013,home,11320,262,Grand Valley St.,9,True,1,18,-17,loss,680057,52,1066586,2013,,1 - 18,1066586.0,2.0
1,,0.1,,0,3,3,2,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,02/24/2013,home,11320,1079,Findlay,9,True,3,10,-7,loss,1735012,1079,1066595,2013,,3 - 10,1066595.0,2.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,02/24/2013,home,11320,1079,Findlay,9,True,4,1,3,win,659598,52,1066595,2013,,4 - 1,1066595.0,2.0
1,,0.0,,2,3,3,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,03/04/2013,away,11320,25,Angelo St.,9,True,0,4,-4,loss,661254,52,1066595,2013,,0 - 4,1066595.0,2.0
1,,0.2,,2,1,1,0,0,0,4,4,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,5,0,03/23/2013,home,11320,1328,Rockhurst,9,True,4,11,-7,loss,666371,52,1066595,2013,,4 - 11,1066595.0,2.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,04/13/2013,away,11320,604,St. Joseph's (IN),9,True,3,13,-10,loss,672113,52,1066595,2013,,3 - 13,1066595.0,2.0
1,,0.1,,1,2,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,02/15/2013,home,11320,439,Monmouth,9,True,6,7,-1,loss,658049,739,1068572,2013,,6 - 7,1068572.0,1.0
1,,2.2,,6,9,4,3,3,0,19,15,2,0,0,2,0,1,0,0,0,0,0,3,2,0,1,0,1,1,02/21/2013,away,11320,490,NC State,9,True,3,14,-11,loss,658872,739,1068572,2013,,3 - 14,1068572.0,1.0
1,,2.1,,7,7,6,4,0,0,19,14,2,0,0,0,0,1,0,2,2,0,0,3,4,0,0,0,3,0,03/01/2013,away,11320,234,Florida St.,9,True,5,23,-18,loss,660261,739,1068572,2013,,5 - 23,1068572.0,1.0
1,,4.1,,6,4,3,2,2,0,22,16,0,0,0,0,0,1,0,0,0,1,2,5,6,0,0,0,1,1,03/05/2013,home,11320,735,Valparaiso,9,True,6,7,-1,loss,661543,739,1068572,2013,,6 - 7,1068572.0,1.0
1,,4.1,,6,7,7,4,2,0,24,20,1,0,2,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,03/12/2013,away,11320,606,Saint Joseph's,9,True,10,15,-5,loss,663245,739,1068572,2013,,10 - 15,1068572.0,1.0
1,,3.0,,5,2,2,0,2,0,14,14,1,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,03/20/2013,away,11320,540,Penn,9,True,5,12,-7,loss,665367,739,1068572,2013,,5 - 12,1068572.0,1.0
1,,2.0,,1,1,0,1,2,0,9,7,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,1,03/22/2013,home,11320,167,Cornell,9,True,2,3,-1,loss,665580,739,1068572,2013,,2 - 3,1068572.0,1.0
1,,3.2,,2,0,0,1,2,0,15,14,0,0,0,0,0,0,0,2,1,0,0,6,3,1,0,0,2,1,03/26/2013,away,11320,340,La Salle,9,True,5,3,2,win,666911,739,1068572,2013,,5 - 3,1068572.0,1.0
1,,4.0,,1,0,0,0,3,0,13,13,0,0,0,0,0,0,0,1,1,0,0,2,7,0,0,0,2,0,04/10/2013,home,11320,361,LIU,9,True,3,5,-2,loss,671229,739,1068572,2013,,3 - 5,1068572.0,1.0
1,,0.0,,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,04/13/2013,home,11320,164,UConn,9,True,1,4,-3,loss,671692,739,1068572,2013,,1 - 4,1068572.0,1.0
1,,3.1,,7,4,4,0,2,0,18,16,0,0,1,1,0,0,0,0,0,1,1,3,5,0,1,0,1,1,04/16/2013,home,11320,180,Delaware,9,True,3,8,-5,loss,673210,739,1068572,2013,,3 - 8,1068572.0,1.0
1,,1.1,,3,2,2,2,0,0,7,5,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,04/19/2013,away,11320,140,Cincinnati,9,True,1,5,-4,loss,673633,739,1068572,2013,,1 - 5,1068572.0,1.0
1,,1.0,,2,1,1,0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,3,0,04/23/2013,away,11320,690,Temple,9,True,4,8,-4,loss,675077,739,1068572,2013,,4 - 8,1068572.0,1.0
1,,1.2,,2,1,1,0,1,0,7,6,1,1,0,0,0,0,0,3,3,0,1,1,3,0,0,0,5,0,04/28/2013,home,11320,635,Seton Hall,9,True,8,11,-3,loss,676677,739,1068572,2013,,8 - 11,1068572.0,1.0
1,,1.2,,1,0,0,0,0,0,6,6,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,3,0,04/30/2013,home,11320,690,Temple,9,True,6,7,-1,loss,677084,739,1068572,2013,,6 - 7,1068572.0,1.0
1,,1.1,,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,3,1,05/04/2013,home,11320,367,Louisville,9,True,5,6,-1,loss,677745,739,1068572,2013,,5 - 6,1068572.0,1.0
1,,1.0,,1,1,1,2,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,05/11/2013,away,11320,545,Pittsburgh,9,True,3,4,-1,loss,679146,739,1068572,2013,,3 - 4,1068572.0,1.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,3,0,05/14/2013,away,11320,539,Penn St.,9,True,4,7,-3,loss,679446,739,1068572,2013,,4 - 7,1068572.0,1.0
1,,0.1,,3,3,3,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,05/17/2013,away,11320,251,Georgetown,9,True,12,9,3,win,679787,739,1068572,2013,,12 - 9,1068572.0,1.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,05/18/2013,away,11320,251,Georgetown,9,True,11,1,10,win,679991,739,1068572,2013,,11 - 1,1068572.0,1.0
1,,4.2,,5,4,3,3,1,0,23,19,3,0,0,0,0,1,0,0,0,0,0,7,5,0,1,0,1,0,03/02/2013,away,11320,234,Florida St.,9,True,0,7,-7,loss,660519,739,1068573,2013,,0 - 7,1068573.0,1.0
1,,5.0,,7,2,2,1,4,0,22,19,2,0,0,1,0,1,0,0,0,0,1,2,7,0,0,0,4,0,03/10/2013,home,11320,127,Central Conn. St.,9,True,4,6,-2,loss,662722,739,1068573,2013,,4 - 6,1068573.0,1.0
1,,6.1,,5,3,3,1,3,0,25,21,0,0,0,0,0,1,1,0,0,2,0,7,8,0,0,0,1,2,03/17/2013,home,11320,386,Marist,10,True,4,3,1,win,664957,739,1068573,2013,,4 - 3,1068573.0,1.0
1,,5.0,,8,4,4,0,5,0,22,21,3,0,0,0,0,0,0,0,0,1,0,3,6,0,1,0,1,1,03/23/2013,home,11320,167,Cornell,9,True,0,4,-4,loss,665910,739,1068573,2013,,0 - 4,1068573.0,1.0
1,,7.2,,6,2,2,2,3,0,31,27,1,0,0,2,0,1,0,0,0,1,0,9,9,0,1,0,1,1,03/29/2013,home,11320,587,Rutgers,9,True,0,2,-2,loss,667535,739,1068573,2013,,0 - 2,1068573.0,1.0
1,,5.1,,10,7,7,2,2,0,28,24,1,0,0,0,0,1,0,0,0,0,1,5,7,0,1,0,1,1,04/06/2013,away,11320,513,Notre Dame,9,True,8,11,-3,loss,669702,739,1068573,2013,,8 - 11,1068573.0,1.0
1,,7.1,,6,3,1,1,9,0,29,26,2,0,0,1,1,1,0,0,0,1,0,4,7,0,1,0,1,4,04/13/2013,home,11320,164,UConn,9,True,1,4,-3,loss,671692,739,1068573,2013,,1 - 4,1068573.0,1.0
1,,6.0,,6,4,1,3,4,0,26,23,1,0,0,1,0,0,1,0,0,0,0,7,5,0,1,0,1,2,04/20/2013,away,11320,140,Cincinnati,9,True,0,4,-4,loss,673819,739,1068573,2013,,0 - 4,1068573.0,1.0
1,,8.0,,12,5,4,1,7,0,36,34,1,0,0,0,0,0,0,0,0,1,0,8,7,0,1,0,1,5,04/26/2013,home,11320,635,Seton Hall,9,True,0,7,-7,loss,675663,739,1068573,2013,,0 - 7,1068573.0,1.0
1,,8.1,,7,6,6,4,1,0,38,29,0,0,1,0,0,2,0,0,0,2,1,8,16,0,1,0,1,0,05/03/2013,home,11320,367,Louisville,9,True,0,6,-6,loss,677488,739,1068573,2013,,0 - 6,1068573.0,1.0
1,,7.0,,9,3,3,0,4,0,29,28,1,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,1,0,05/11/2013,away,11320,545,Pittsburgh,9,True,3,4,-1,loss,679146,739,1068573,2013,,3 - 4,1068573.0,1.0
1,,9.0,,4,0,0,3,5,1,35,31,1,0,0,0,0,1,0,0,0,0,0,11,11,1,0,0,1,1,05/16/2013,away,11320,251,Georgetown,9,True,8,0,8,win,679599,739,1068573,2013,,8 - 0,1068573.0,1.0
1,,0.0,,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,02/15/2013,home,11320,439,Monmouth,9,True,6,7,-1,loss,658049,739,1068574,2013,,6 - 7,1068574.0,1.0
1,,1.0,,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,02/21/2013,away,11320,490,NC State,9,True,3,14,-11,loss,658872,739,1068574,2013,,3 - 14,1068574.0,1.0
1,,0.2,,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,3,0,02/22/2013,home,11320,748,Wagner,10,True,4,5,-1,loss,659076,739,1068574,2013,,4 - 5,1068574.0,1.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,03/02/2013,away,11320,234,Florida St.,9,True,0,7,-7,loss,660519,739,1068574,2013,,0 - 7,1068574.0,1.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1,03/05/2013,home,11320,735,Valparaiso,9,True,6,7,-1,loss,661543,739,1068574,2013,,6 - 7,1068574.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,03/06/2013,home,11320,500,Northeastern,9,True,2,7,-5,loss,661703,739,1068574,2013,,2 - 7,1068574.0,1.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,03/10/2013,home,11320,127,Central Conn. St.,9,True,4,6,-2,loss,662722,739,1068574,2013,,4 - 6,1068574.0,1.0
1,,3.0,,0,0,0,3,6,0,13,9,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,03/13/2013,home,11320,28594,USciences,9,True,0,1,-1,loss,663482,739,1068574,2013,,0 - 1,1068574.0,1.0
1,,1.0,,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,03/22/2013,home,11320,167,Cornell,9,True,2,3,-1,loss,665580,739,1068574,2013,,2 - 3,1068574.0,1.0
1,,0.2,,2,1,1,0,0,0,5,4,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,3,0,03/24/2013,home,11320,167,Cornell,9,True,1,3,-2,loss,666539,739,1068574,2013,,1 - 3,1068574.0,1.0
1,,0.1,,0,0,0,1,1,0,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,03/26/2013,away,11320,340,La Salle,9,True,5,3,2,win,666911,739,1068574,2013,,5 - 3,1068574.0,1.0
1,,0.2,,1,2,2,1,2,0,5,3,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,4,2,03/30/2013,home,11320,587,Rutgers,9,True,4,9,-5,loss,668035,739,1068574,2013,,4 - 9,1068574.0,1.0
1,,0.0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,04/02/2013,away,11320,540,Penn,9,True,5,4,1,win,668899,739,1068574,2013,,5 - 4,1068574.0,1.0
1,,0.2,,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,04/03/2013,home,11320,340,La Salle,9,True,3,1,2,win,669055,739,1068574,2013,,3 - 1,1068574.0,1.0
1,,0.2,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,04/05/2013,away,11320,513,Notre Dame,11,True,3,4,-1,loss,669466,739,1068574,2013,,3 - 4,1068574.0,1.0
1,,0.2,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,1,04/06/2013,away,11320,513,Notre Dame,9,True,8,11,-3,loss,669702,739,1068574,2013,,8 - 11,1068574.0,1.0
1,,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,04/12/2013,home,11320,164,UConn,9,True,3,4,-1,loss,671470,739,1068574,2013,,3 - 4,1068574.0,1.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,3,0,04/13/2013,home,11320,164,UConn,9,True,1,4,-3,loss,671692,739,1068574,2013,,1 - 4,1068574.0,1.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,04/16/2013,home,11320,180,Delaware,9,True,3,8,-5,loss,673210,739,1068574,2013,,3 - 8,1068574.0,1.0
1,,1.0,,3,2,2,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,04/26/2013,home,11320,635,Seton Hall,9,True,0,7,-7,loss,675663,739,1068574,2013,,0 - 7,1068574.0,1.0
