App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches
1,,1.2,,3,2,2,1,1,0,8,7,0,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,2,1,04/18/2014,away,11620,523,Old Dominion,9,True,1,10,-9,loss,602223,706,1532999,2014,,1 - 10,29.0
1,,2.0,,5,4,4,1,1,0,12,11,1,0,0,0,0,0,0,0,0,0,0,,4,1,0,1,0,1,0,04/22/2014,away,11620,287,Houston Baptist,9,True,2,5,-3,loss,603403,706,1532999,2014,,2 - 5,46.0
1,,5.0,,2,0,0,2,1,0,18,16,0,0,0,0,0,0,0,0,0,0,0,,5,6,0,0,0,1,0,04/29/2014,home,11620,346,Lamar University,9,True,4,2,2,win,605405,706,1532999,2014,,4 - 2,70.0
1,,2.2,,5,6,5,1,3,0,14,13,2,0,0,0,0,0,0,1,1,0,0,,2,3,0,0,0,4,1,05/10/2014,home,11620,574,Rice,9,True,3,11,-8,loss,607411,706,1532999,2014,,3 - 11,43.0
1,,4.1,,7,3,3,2,3,0,22,19,0,0,1,1,0,1,0,0,0,0,0,,1,8,0,0,0,1,0,05/13/2014,away,11620,51,Baylor,9,True,3,5,-2,loss,607810,706,1532999,2014,,3 - 5,71.0
1,,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,,2,0,0,0,0,6,0,05/24/2014,home,11620,664,Southern Miss.,9,True,7,8,-1,loss,608755,706,1532999,2014,,7 - 8,14.0
1,,0.1,,3,3,3,0,0,0,4,3,0,0,0,0,0,0,0,1,1,1,0,,1,0,0,0,0,6,0,05/25/2014,home,11620,574,Rice,9,True,5,11,-6,loss,608813,706,1532999,2014,,5 - 11,10.0
1,,3.1,,3,3,3,2,3,0,15,12,1,1,0,0,0,1,0,2,0,0,0,,5,1,0,0,0,2,1,02/15/2014,home,11620,742,Virginia Tech,9,True,1,8,-7,loss,587229,180,1306867,2014,,1 - 8,55.0
1,,2.0,,3,2,2,2,0,0,9,7,1,0,0,0,0,0,0,2,1,0,0,,3,1,0,0,0,3,0,02/22/2014,home,11620,381,Manhattan,9,True,2,7,-5,loss,588345,180,1306867,2014,,2 - 7,36.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,4,0,03/02/2014,home,11620,236,Fordham,9,True,5,7,-2,loss,589686,180,1306867,2014,,5 - 7,0.0
1,,1.0,,1,2,2,3,0,0,8,4,1,0,0,0,0,1,1,0,0,0,0,,2,1,0,0,0,2,0,03/11/2014,away,11620,392,Maryland,9,True,1,10,-9,loss,591651,180,1306867,2014,,1 - 10,37.0
1,,0.2,,1,2,2,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,03/18/2014,home,11620,392,Maryland,9,True,2,5,-3,loss,593607,180,1306867,2014,,2 - 5,0.0
1,,2.1,,4,4,2,1,2,0,13,12,1,0,0,1,0,0,0,0,0,0,0,,4,1,0,0,0,2,1,03/21/2014,home,11620,81,Bryant,9,True,2,14,-12,loss,594225,180,1306867,2014,,2 - 14,0.0
1,,3.1,,4,7,6,3,3,0,18,13,1,0,0,1,0,1,0,0,0,0,1,,4,2,0,1,0,1,0,03/01/2014,away,11620,651,South Fla.,9,True,5,13,-8,loss,589258,158,1429375,2014,,5 - 13,70.0
1,,3.0,,1,0,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,6,2,0,0,1,2,1,03/08/2014,away,11620,1157,Kennesaw St.,9,True,9,3,6,win,590671,158,1429375,2014,,9 - 3,0.0
1,,4.0,,8,8,6,1,5,0,22,20,2,0,1,0,0,1,0,0,0,0,0,,1,5,0,1,0,1,2,03/15/2014,away,11620,706,UTSA,9,True,8,9,-1,loss,592848,158,1429375,2014,,8 - 9,65.0
1,,2.0,,4,1,1,0,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,2,0,03/19/2014,away,11620,702,UT Arlington,9,True,4,8,-4,loss,593730,158,1429375,2014,,4 - 8,29.0
1,,1.2,,3,2,1,2,0,0,11,8,0,0,0,0,0,1,0,1,1,0,0,,3,2,0,0,0,2,0,03/22/2014,away,11620,703,Texas,9,True,1,6,-5,loss,594678,158,1429375,2014,,1 - 6,35.0
1,,3.0,,2,2,2,2,5,0,14,10,0,1,0,1,1,1,0,0,0,1,0,,4,0,0,0,0,2,1,04/01/2014,home,11620,813,Yale,9,True,1,4,-3,loss,597236,158,1429375,2014,,1 - 4,42.0
1,,3.2,,2,1,1,3,4,0,16,13,1,0,0,0,0,0,1,0,0,0,0,,4,3,0,1,0,2,2,04/05/2014,away,11620,172,Dartmouth,10,True,2,3,-1,loss,598027,158,1429375,2014,,2 - 3,62.0
1,,3.0,,2,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,1,2,0,04/12/2014,home,11620,554,Princeton,9,True,8,2,6,win,600625,158,1429375,2014,,8 - 2,37.0
1,,3.0,,2,1,1,1,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,2,3,04/20/2014,away,11620,167,Cornell,9,True,8,4,4,win,603136,158,1429375,2014,,8 - 4,0.0
1,,3.1,,1,1,1,0,4,0,10,10,1,0,0,0,0,0,0,3,0,0,0,,5,0,0,0,0,2,3,04/26/2014,home,11620,540,Penn,9,True,5,2,3,win,604726,158,1429375,2014,,5 - 2,31.0
1,,3.0,,3,1,1,0,2,0,12,11,0,0,0,0,0,1,0,0,0,0,0,,4,2,0,0,1,2,1,05/23/2014,away,11620,83,Bucknell,9,True,3,1,2,win,608648,158,1429375,2014,,3 - 1,0.0
1,,2.0,,2,2,2,0,1,0,10,7,1,0,1,0,0,2,0,0,0,1,0,,2,3,0,0,0,2,0,05/30/2014,home,11620,700,Texas Tech,9,True,2,3,-1,loss,608859,158,1429375,2014,,2 - 3,0.0
1,,5.0,,6,1,1,0,3,0,23,22,1,0,0,0,0,1,0,0,0,0,0,,6,5,0,0,0,1,1,02/15/2014,home,11620,563,Radford,9,True,1,3,-2,loss,587039,255,1323371,2014,,1 - 3,85.0
1,,5.0,,3,0,0,1,6,0,19,18,1,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,0,1,2,02/22/2014,home,11620,459,UNC Greensboro,9,True,7,0,7,win,588046,255,1323371,2014,,7 - 0,82.0
1,,5.0,,5,2,2,3,4,0,24,20,0,0,1,0,0,0,0,0,0,1,0,,6,5,1,0,0,1,2,03/01/2014,home,11620,71,Bowling Green,9,True,8,3,5,win,589181,255,1323371,2014,,8 - 3,89.0
1,,2.0,,2,3,3,5,3,0,12,7,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,03/08/2014,home,11620,749,Wake Forest,9,True,8,12,-4,loss,590611,255,1323371,2014,,8 - 12,59.0
1,,0.2,,3,3,3,0,2,0,5,5,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,2,1,02/23/2014,away,11620,178,Delaware St.,9,True,7,8,-1,loss,588462,310,1426720,2014,,7 - 8,0.0
1,,0.0,,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,5,0,03/07/2014,home,11620,127,Central Conn. St.,11,True,1,2,-1,loss,590440,310,1426720,2014,,1 - 2,0.0
1,,2.0,,0,0,0,2,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,3,0,03/19/2014,away,11620,115,Campbell,9,True,0,6,-6,loss,593892,310,1426720,2014,,0 - 6,22.0
1,,1.2,,2,1,1,0,2,0,7,7,1,0,0,1,0,0,0,3,1,0,0,,2,1,0,0,0,2,0,03/22/2014,home,11620,220,Fairfield,9,True,8,10,-2,loss,594547,310,1426720,2014,,8 - 10,30.0
1,,3.0,,3,2,0,0,1,0,12,12,0,0,0,2,0,0,0,0,0,0,0,,4,4,0,0,0,2,0,03/28/2014,home,11620,635,Seton Hall,9,True,0,8,-8,loss,595906,310,1426720,2014,,0 - 8,48.0
1,,2.0,,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,0,0,3,2,04/02/2014,home,11620,587,Rutgers,9,True,6,4,2,win,597355,310,1426720,2014,,6 - 4,31.0
1,,1.2,,2,2,2,1,2,0,9,7,0,0,1,0,0,1,0,1,0,0,0,,0,3,0,0,0,2,1,04/05/2014,away,11620,381,Manhattan,9,True,4,2,2,win,598045,310,1426720,2014,,4 - 2,35.0
1,,2.0,,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,6,2,04/09/2014,home,11620,361,LIU,9,True,4,7,-3,loss,599419,310,1426720,2014,,4 - 7,23.0
1,,1.1,,1,1,1,1,0,0,6,4,1,0,0,0,0,0,0,0,0,1,0,,1,3,0,1,0,2,0,04/12/2014,home,11620,562,Quinnipiac,9,True,1,2,-1,loss,3313834,310,1426720,2014,,1 - 2,22.0
1,,4.1,,1,0,0,2,2,0,15,13,0,0,0,0,0,0,0,1,0,0,0,,0,10,0,0,0,2,0,04/19/2014,away,11620,639,Siena,9,True,4,5,-1,loss,602481,310,1426720,2014,,4 - 5,0.0
1,,1.0,,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,3,0,04/24/2014,away,11620,477,New York Tech,9,True,5,6,-1,loss,603923,310,1426720,2014,,5 - 6,0.0
1,,1.2,,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,2,0,04/26/2014,home,11620,482,Niagara,9,True,2,1,1,win,604513,310,1426720,2014,,2 - 1,16.0
1,,0.2,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,05/01/2014,away,11620,587,Rutgers,9,True,5,10,-5,loss,605646,310,1426720,2014,,5 - 10,10.0
1,,0.2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,3,0,05/03/2014,away,11620,617,Saint Peter's,9,True,16,9,7,win,606334,310,1426720,2014,,16 - 9,4.0
1,,1.2,,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,2,1,0,0,,0,2,0,0,0,2,2,05/04/2014,away,11620,617,Saint Peter's,9,True,13,2,11,win,606553,310,1426720,2014,,13 - 2,24.0
1,,0.1,,1,3,3,2,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,05/06/2014,home,11620,477,New York Tech,9,True,8,7,1,win,606907,310,1426720,2014,,8 - 7,0.0
1,,1.2,,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,05/15/2014,home,11620,576,Rider,12,True,3,2,1,win,607975,310,1426720,2014,,3 - 2,27.0
1,,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,0,02/16/2014,home,11620,603,St. John's (NY),9,True,11,1,10,win,587336,541,1438536,2014,,11 - 1,0.0
1,,2.2,,1,0,0,0,4,0,8,8,0,0,0,0,0,0,0,3,0,0,0,,2,1,0,0,0,3,2,02/23/2014,home,11620,30024,Utah Valley,11,True,11,8,3,win,588574,541,1438536,2014,,11 - 8,0.0
1,,1.1,,1,1,1,1,0,0,7,4,1,0,0,0,0,1,0,1,0,1,0,,2,2,0,0,0,2,0,02/26/2014,away,11620,277,Hawaii,9,True,0,2,-2,loss,588891,541,1438536,2014,,0 - 2,16.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,0,03/04/2014,home,11620,460,UNCW,9,True,2,1,1,win,589999,541,1438536,2014,,2 - 1,0.0
1,,0.0,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,2,0,03/07/2014,away,11620,110,UCLA,9,True,8,7,1,win,590330,541,1438536,2014,,8 - 7,5.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,,0,1,0,0,0,6,0,03/16/2014,home,11620,534,Pacific,9,True,5,7,-2,loss,593245,541,1438536,2014,,5 - 7,0.0
1,,2.0,,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,3,0,03/25/2014,home,11620,101,CSUN,9,True,2,4,-2,loss,595413,541,1438536,2014,,2 - 4,0.0
1,,0.1,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,,0,0,0,0,0,2,0,03/30/2014,home,11620,551,Portland,9,True,6,1,5,win,596539,541,1438536,2014,,6 - 1,0.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,1,04/05/2014,away,11620,610,Saint Mary's (CA),9,True,10,4,6,win,597891,541,1438536,2014,,10 - 4,10.0
1,,2.2,,1,0,0,1,1,0,10,8,0,0,0,0,0,0,0,0,0,1,0,,5,2,0,0,0,3,0,04/08/2014,home,11620,657,Southern California,9,True,4,3,1,win,599187,541,1438536,2014,,4 - 3,0.0
1,,1.0,,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,2,0,0,0,0,2,0,04/12/2014,home,11620,77,BYU,9,True,9,1,8,win,600107,541,1438536,2014,,9 - 1,0.0
1,,2.0,,1,0,0,2,1,0,11,7,0,0,0,0,0,2,0,0,0,0,0,,3,2,0,0,0,2,1,04/17/2014,home,11620,629,San Francisco,9,True,13,2,11,win,601717,541,1438536,2014,,13 - 2,0.0
1,,2.0,,3,1,1,0,2,0,10,10,0,0,1,0,0,0,0,0,0,0,0,,0,4,0,0,0,3,0,04/29/2014,home,11620,90,Cal Poly,9,True,11,4,7,win,605389,541,1438536,2014,,11 - 4,0.0
1,,1.0,,3,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,2,0,05/04/2014,away,11620,370,LMU (CA),9,True,16,3,13,win,606590,541,1438536,2014,,16 - 3,17.0
1,,1.1,,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,3,0,05/13/2014,home,11620,104,UC Santa Barbara,9,True,12,5,7,win,607772,541,1438536,2014,,12 - 5,0.0
