App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,division,score,Pitches
1,0.0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1.0,1,0,0,0,0,8,0,03/06/2024,away,16580,234,Florida St.,9,True,3,19,-16,loss,4529016,28755,2652680,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,3,3,0,2,0,9,9,0,0,0,2,0,0,0,0,0,0,0,36.0,1,3,0,0,0,3,2,03/08/2024,home,16580,220,Fairfield,9,True,19,5,14,win,4529505,28755,2652680,2024,0.0,1.0,,
1,0.0,0.1,0.0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,16.0,0,0,0,0,0,5,1,04/10/2024,away,16580,231,FIU,9,True,4,5,-1,loss,4536561,28755,2652680,2024,0.0,1.0,,
1,0.0,0.1,0.0,2,3,3,2,1,0,5,3,1,0,0,0,1,0,0,0,0,0,0,29.0,0,0,0,0,0,5,0,04/13/2024,away,16580,678,Stetson,9,True,2,12,-10,loss,4536944,28755,2652680,2024,0.0,1.0,,
1,0.0,1.0,0.0,4,4,4,0,0,0,8,7,0,0,0,1,0,1,0,1,1,0,0,31.0,2,1,0,0,0,4,0,02/17/2024,neutral,16580,302,UIC,9,True,6,13,-7,loss,4525836,328,2676736,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12.0,0,2,0,0,0,6,0,02/20/2024,neutral,16580,26172,A&M-Corpus Christi,9,True,13,7,6,win,4526332,328,2676736,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,1,1,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,27.0,0,2,0,0,0,5,0,02/23/2024,neutral,16580,670,Texas St.,9,True,7,4,3,win,4526752,328,2676736,2024,0.0,1.0,,
1,0.0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,3,0,03/03/2024,home,16580,699,Texas Southern,9,True,11,1,10,win,4528459,328,2676736,2024,0.0,1.0,,
1,0.0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,29.0,2,1,0,0,0,3,2,03/12/2024,home,16580,434,Missouri,10,True,4,5,-1,loss,4530340,328,2676736,2024,0.0,1.0,,
1,0.0,0.1,0.0,0,2,2,3,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,16.0,1,0,0,0,0,3,0,03/17/2024,away,16580,140,Cincinnati,9,True,1,10,-9,loss,4531558,328,2676736,2024,0.0,1.0,,
1,0.0,1.2,0.0,0,0,0,1,3,0,7,5,0,0,0,0,0,1,0,0,0,0,0,32.0,1,1,0,0,0,5,0,03/29/2024,away,16580,77,BYU,9,True,8,5,3,win,4534194,328,2676736,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,5,1,04/03/2024,away,16580,782,Wichita St.,9,True,6,7,-1,loss,4535035,328,2676736,2024,0.0,1.0,,
1,0.0,3.0,0.0,4,1,1,1,2,0,13,12,0,0,0,0,0,0,0,0,0,0,0,49.0,4,2,0,0,0,2,0,04/06/2024,home,16580,768,West Virginia,9,True,0,4,-4,loss,4535435,328,2676736,2024,0.0,1.0,,
1,0.0,1.2,0.0,1,1,1,0,3,0,6,6,0,0,0,1,0,0,0,3,3,0,0,27.0,1,1,0,0,0,5,1,04/09/2024,home,16580,463,Nebraska,9,True,13,11,2,win,4493184,328,2676736,2024,0.0,1.0,,
1,0.0,3.2,0.0,2,1,0,0,4,0,13,12,0,0,0,0,0,1,0,2,1,0,0,41.0,3,2,1,0,0,2,0,04/14/2024,home,16580,534,Pacific,9,True,19,3,16,win,4537394,328,2676736,2024,0.0,1.0,,
1,0.0,4.0,0.0,5,2,2,0,3,0,16,16,2,0,0,1,0,0,0,0,0,0,0,52.0,4,4,1,0,0,2,1,04/21/2024,away,16580,51,Baylor,9,True,12,2,10,win,4539061,328,2676736,2024,0.0,1.0,,
1,0.0,4.2,0.0,2,0,0,1,4,0,17,16,0,0,0,0,0,0,0,1,0,0,0,65.0,3,7,1,0,0,2,2,04/28/2024,home,16580,700,Texas Tech,9,True,7,3,4,win,4540333,328,2676736,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,15.0,3,0,0,0,0,2,0,03/01/2024,away,16580,26172,A&M-Corpus Christi,9,True,7,2,5,win,4527809,2,2309301,2024,0.0,1.0,,
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,5,0,03/05/2024,away,16580,698,TCU,9,True,0,4,-4,loss,4528967,2,2309301,2024,0.0,1.0,,
1,0.0,2.2,0.0,1,1,0,1,2,0,10,9,1,0,0,0,0,0,0,3,0,0,0,48.0,1,4,0,0,0,3,1,03/08/2024,away,16580,1395,Tarleton St.,9,True,4,10,-6,loss,4529485,2,2309301,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,1,1,1,2,0,5,4,0,0,0,1,0,0,0,0,0,0,0,18.0,0,1,0,0,0,4,0,03/12/2024,away,16580,706,UTSA,9,True,4,3,1,win,4530329,2,2309301,2024,0.0,1.0,,
1,0.0,1.1,0.0,2,2,2,1,2,0,7,6,0,0,0,2,0,0,0,1,0,0,0,38.0,1,1,0,0,0,2,1,03/15/2024,home,16580,702,UT Arlington,9,True,11,12,-1,loss,4531092,2,2309301,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,2,2,0,1,0,5,4,0,0,0,1,0,1,0,0,0,0,0,16.0,1,1,0,0,0,2,0,03/19/2024,away,16580,700,Texas Tech,9,True,4,9,-5,loss,4531853,2,2309301,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10.0,1,1,0,0,0,3,0,03/23/2024,away,16580,102,Sacramento St.,9,True,9,2,7,win,4532560,2,2309301,2024,0.0,1.0,,
1,0.0,0.2,0.0,4,4,0,1,1,0,8,7,0,0,0,0,0,0,0,2,2,0,0,28.0,1,0,0,0,0,4,1,04/02/2024,away,16580,703,Texas,9,True,1,11,-10,loss,4534667,2,2309301,2024,0.0,1.0,,
1,0.0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,0,0,0,5,0,04/07/2024,away,16580,676,SFA,9,True,11,3,8,win,4536008,2,2309301,2024,0.0,1.0,,
1,0.0,0.1,0.0,3,5,5,2,0,0,6,4,0,0,0,1,0,0,0,0,0,0,0,22.0,1,0,0,0,0,5,0,04/10/2024,home,16580,700,Texas Tech,9,True,3,21,-18,loss,4536400,2,2309301,2024,0.0,1.0,,
1,0.0,1.2,0.0,2,0,0,0,2,0,7,7,2,0,0,0,0,0,0,2,2,0,0,28.0,2,1,0,0,0,3,0,04/19/2024,home,16580,30135,California Baptist,9,True,5,16,-11,loss,5283349,2,2309301,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,1,1,0,6,4,0,0,0,0,1,1,0,0,0,0,0,24.0,0,2,0,0,0,3,0,04/26/2024,away,16580,30095,Utah Tech,9,True,10,3,7,win,4539848,2,2309301,2024,0.0,1.0,,
1,0.0,2.1,0.0,3,0,0,1,1,0,11,9,0,0,0,0,0,1,0,2,0,0,0,35.0,0,5,0,0,0,4,1,04/29/2024,away,16580,77,BYU,9,True,6,8,-2,loss,4540558,2,2309301,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11.0,1,2,0,0,0,4,0,03/24/2024,away,16580,90,Cal Poly,9,True,3,6,-3,loss,4533018,104,2679363,2024,0.0,1.0,,
1,0.0,0.1,0.0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15.0,0,1,0,0,0,4,0,03/26/2024,away,16580,110,UCLA,12,True,12,13,-1,loss,4533326,104,2679363,2024,0.0,1.0,,
1,0.0,1.0,0.0,2,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,20.0,2,1,0,0,0,3,0,04/12/2024,home,16580,277,Hawaii,9,True,8,2,6,win,4536647,104,2679363,2024,0.0,1.0,,
1,0.0,1.0,0.0,2,2,2,0,2,0,5,4,0,1,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,3,1,04/23/2024,away,16580,370,LMU (CA),9,True,4,9,-5,loss,4539352,104,2679363,2024,0.0,1.0,,
1,0.0,0.1,0.0,1,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,0,3,0,03/23/2024,home,16580,2755,Southwest Baptist,9,True,12,10,2,win,4544074,309,2829603,2024,0.0,2.0,,
1,0.0,1.1,0.0,0,1,0,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,27.0,2,1,0,0,0,3,0,03/29/2024,home,16580,1328,Rockhurst,9,True,4,12,-8,loss,4533956,309,2829603,2024,0.0,2.0,,
1,0.0,0.1,0.0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,3,0,04/06/2024,away,16580,30050,Ill. Springfield,9,True,6,8,-2,loss,4535661,309,2829603,2024,0.0,2.0,,
1,0.0,1.1,0.0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,31.0,3,0,0,0,1,3,1,02/02/2024,home,16580,30179,Okla. Christian,9,True,8,3,5,win,4525052,30028,2322184,2024,0.0,2.0,,
1,0.0,1.1,0.0,1,1,1,2,0,0,8,4,0,0,0,0,0,1,1,0,0,1,0,15.0,2,2,0,1,0,2,0,02/09/2024,away,16580,1346,St. Mary's (TX),9,True,2,3,-1,loss,5067775,30028,2322184,2024,0.0,2.0,,
1,0.0,2.0,0.0,2,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,31.0,0,2,0,0,1,3,1,02/17/2024,home,16580,30177,Lubbock Christian,9,True,3,2,1,win,4526005,30028,2322184,2024,0.0,2.0,,
1,1.0,6.0,0.0,7,1,1,1,3,0,25,22,0,0,0,0,1,1,0,0,0,0,1,93.0,5,8,0,0,0,1,1,03/02/2024,home,16580,30090,Tex. A&M Int'l,9,True,5,6,-1,loss,4528386,30028,2322184,2024,1.0,2.0,,
1,1.0,5.0,0.0,9,3,3,1,3,0,24,23,2,0,0,1,0,0,0,0,0,0,0,92.0,5,6,0,0,0,1,1,03/17/2024,home,16580,1334,St. Edward's,10,True,12,11,1,win,4531745,30028,2322184,2024,0.0,2.0,,
1,1.0,1.1,0.0,2,3,3,1,2,0,7,6,1,0,0,0,0,0,0,0,0,0,0,29.0,2,0,0,0,0,1,0,03/23/2024,away,16580,767,West Tex. A&M,9,True,16,15,1,win,4532945,30028,2322184,2024,0.0,2.0,,
1,1.0,2.0,0.0,3,4,0,0,2,0,11,10,0,0,0,0,0,0,0,0,0,1,0,34.0,2,2,0,0,0,1,0,04/14/2024,home,16580,30088,Tex. Permian Basin,9,True,12,11,1,win,4537592,30028,2322184,2024,0.0,2.0,,
1,0.0,1.0,0.0,0,1,1,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,19.0,0,2,0,0,0,2,1,02/17/2024,away,16580,9,UAB,9,True,4,12,-8,loss,4525741,1157,2674647,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,23.0,0,1,0,0,0,3,1,03/06/2024,away,16580,14927,Belmont,9,True,15,2,13,win,4529127,1157,2674647,2024,0.0,1.0,,
1,0.0,1.2,0.0,0,1,1,2,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0,21.0,0,3,0,0,0,2,0,03/09/2024,away,16580,334,Kentucky,10,True,10,2,8,win,4529512,1157,2674647,2024,0.0,1.0,,
1,0.0,0.1,0.0,4,4,3,1,0,0,8,6,0,0,0,1,1,1,0,0,0,0,0,29.0,0,1,0,0,0,4,0,03/03/2024,away,16580,395,Maryville (MO),9,True,4,14,-10,loss,4528607,280,2455625,2024,0.0,2.0,,
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,5,0,03/29/2024,away,16580,30002,Trevecca Nazarene,9,True,1,18,-17,loss,4533937,280,2455625,2024,0.0,2.0,,
1,0.0,1.1,0.0,2,2,2,2,1,0,8,6,1,0,0,0,0,0,0,0,0,0,0,19.0,0,3,0,0,0,2,0,04/05/2024,away,16580,2746,Lake Erie,9,True,20,8,12,win,4535235,280,2455625,2024,0.0,2.0,,
1,1.0,6.0,0.0,4,4,4,3,3,0,26,22,0,1,0,0,0,0,2,0,0,0,1,83.0,5,10,0,1,0,1,2,02/10/2024,neutral,16580,1400,Texas Lutheran,9,True,0,5,-5,loss,4525253,271,2500618,2024,0.0,3.0,,
1,1.0,1.2,0.0,5,6,3,1,0,0,12,9,2,0,0,0,0,1,0,0,0,0,1,48.0,1,3,0,1,0,1,0,02/17/2024,home,16580,30197,Belhaven,9,True,5,9,-4,loss,4525941,271,2500618,2024,0.0,3.0,,
1,1.0,4.1,0.0,4,6,3,3,2,0,23,16,0,0,0,1,0,1,0,0,0,2,1,86.0,4,7,0,1,0,1,1,02/23/2024,home,16580,23121,Texas-Dallas,9,True,1,11,-10,loss,4526570,271,2500618,2024,0.0,3.0,,
1,1.0,5.0,0.0,4,1,1,5,2,0,23,17,1,0,0,0,2,0,0,0,0,1,0,86.0,6,6,1,0,0,1,2,03/08/2024,away,16580,2810,St. Thomas (TX),9,True,3,1,2,win,4529302,271,2500618,2024,0.0,3.0,,
1,1.0,3.0,0.0,4,5,5,5,5,0,17,11,0,0,0,2,1,0,0,0,0,0,1,72.0,0,3,0,0,0,1,1,03/15/2024,away,16580,1390,Sul Ross St.,9,True,6,7,-1,loss,4543359,271,2500618,2024,0.0,3.0,,
1,1.0,3.1,0.0,7,3,3,2,4,0,20,16,1,0,0,0,0,1,0,0,0,1,0,87.0,5,1,0,1,0,1,1,03/22/2024,away,16580,24400,Concordia (TX),9,True,1,9,-8,loss,4532314,271,2500618,2024,0.0,3.0,,
1,1.0,8.1,0.0,12,4,4,1,4,0,35,33,2,0,0,0,1,1,0,0,0,0,0,117.0,8,8,1,0,0,1,1,03/28/2024,home,16580,2741,Howard Payne,9,True,10,4,6,win,4533813,271,2500618,2024,0.0,3.0,,
1,1.0,5.0,0.0,11,5,4,1,4,0,27,25,3,0,0,1,0,1,0,0,0,0,0,88.0,4,5,0,1,0,1,1,04/12/2024,home,16580,1062,East Tex. Baptist,9,True,5,10,-5,loss,4536900,271,2500618,2024,0.0,3.0,,
1,1.0,4.0,0.0,7,5,5,2,6,0,21,19,0,0,0,1,2,0,0,0,0,0,0,74.0,3,3,0,1,0,1,2,04/19/2024,away,16580,8490,LeTourneau,9,True,2,13,-11,loss,4546367,271,2500618,2024,0.0,3.0,,
1,0.0,3.0,0.0,4,4,4,1,3,0,16,13,3,0,0,1,1,2,0,0,0,0,0,62.0,1,4,0,0,0,2,2,02/24/2024,away,16580,43,Austin Peay,9,True,0,10,-10,loss,4526998,393,2829363,2024,0.0,1.0,,
1,1.0,4.2,0.0,5,6,5,2,7,0,24,19,0,1,0,1,2,2,0,0,0,1,0,94.0,4,3,0,1,0,1,2,02/09/2024,home,16580,9011,Fort Hays St.,9,True,2,7,-5,loss,4525184,8965,2828509,2024,0.0,2.0,,
1,0.0,0.2,0.0,1,2,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,13.0,1,1,0,0,0,2,0,02/18/2024,away,16580,8411,Ark.-Monticello,9,True,3,4,-1,loss,5246371,8965,2828509,2024,0.0,2.0,,
1,1.0,4.2,0.0,6,8,3,4,4,0,25,21,2,0,0,2,1,0,0,0,0,0,0,90.0,2,8,0,1,0,1,0,03/02/2024,away,16580,30152,Southern Nazarene,9,True,5,8,-3,loss,4543555,8965,2828509,2024,0.0,2.0,,
1,1.0,6.1,0.0,10,6,6,2,2,0,31,25,1,0,0,0,1,1,0,0,0,2,1,93.0,5,10,0,1,0,1,1,03/10/2024,home,16580,8744,Southwestern Okla.,9,True,2,6,-4,loss,5252842,8965,2828509,2024,0.0,2.0,,
1,1.0,4.2,0.0,11,9,9,2,1,0,27,24,4,2,0,2,3,0,0,0,0,1,0,90.0,7,6,0,1,0,1,1,03/17/2024,away,16580,1289,Ouachita Baptist,9,True,1,9,-8,loss,4544451,8965,2828509,2024,0.0,2.0,,
1,1.0,1.2,0.0,4,5,4,3,1,0,12,9,1,0,0,0,1,0,0,0,0,0,0,48.0,3,1,0,1,0,1,0,03/23/2024,home,16580,1123,Henderson St.,8,True,0,11,-11,loss,4543910,8965,2828509,2024,0.0,2.0,,
1,0.0,1.1,0.0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,3.0,2,2,0,0,0,4,0,02/16/2024,away,16580,1014,Col. of Charleston,9,True,3,15,-12,loss,4525646,388,2969541,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7.0,2,0,0,0,0,7,0,03/20/2024,away,16580,768,West Virginia,9,True,0,15,-15,loss,4532060,388,2969541,2024,0.0,1.0,,
1,0.0,1.0,0.0,5,5,4,0,2,0,9,9,0,1,0,3,0,0,0,0,0,0,0,30.0,2,0,0,0,0,4,0,04/17/2024,away,16580,444,Morehead St.,9,True,7,18,-11,loss,4537960,388,2969541,2024,0.0,1.0,,
1,0.0,1.2,0.0,1,2,1,2,2,0,10,6,0,0,0,0,0,1,0,3,0,0,1,34.0,1,2,0,0,0,4,0,02/18/2024,home,16580,87,Butler,9,True,15,5,10,win,4526059,234,2130538,2024,0.0,1.0,,
1,0.0,1.1,0.0,1,0,0,1,4,0,6,5,1,0,0,0,1,0,0,3,1,0,0,23.0,0,0,0,0,1,4,0,02/24/2024,home,16580,769,Western Caro.,9,True,8,4,4,win,4526807,234,2130538,2024,0.0,1.0,,
1,0.0,4.0,0.0,3,1,1,0,6,0,15,15,2,0,0,1,0,0,0,2,0,0,0,50.0,3,3,0,0,1,4,1,03/03/2024,neutral,16580,774,Western Mich.,9,True,8,3,5,win,4528541,234,2130538,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,1,1,1,3,0,10,9,1,1,0,0,0,0,0,1,0,0,0,42.0,0,3,0,0,0,4,1,03/09/2024,home,16580,474,New Orleans,9,True,15,7,8,win,4529543,234,2130538,2024,0.0,1.0,,
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,6,0,03/12/2024,away,16580,235,Florida,9,True,12,8,4,win,4530309,234,2130538,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,3,0,0,0,15.0,0,2,0,0,0,3,1,03/15/2024,home,16580,513,Notre Dame,9,True,8,4,4,win,4530806,234,2130538,2024,0.0,1.0,,
1,0.0,0.2,0.0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,0,0,0,10.0,0,1,0,0,1,4,0,03/16/2024,home,16580,513,Notre Dame,9,True,4,2,2,win,4531127,234,2130538,2024,0.0,1.0,,
1,0.0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,8.0,0,1,0,0,0,5,0,03/19/2024,home,16580,678,Stetson,9,True,1,0,1,win,4531855,234,2130538,2024,0.0,1.0,,
1,0.0,1.2,0.0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,2,0,0,0,27.0,1,1,0,0,0,4,0,03/26/2024,neutral,16580,235,Florida,9,True,14,3,11,win,4533382,234,2130538,2024,0.0,1.0,,
1,0.0,0.2,0.0,1,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,17.0,0,1,0,0,0,2,1,03/30/2024,home,16580,367,Louisville,9,True,9,4,5,win,4534188,234,2130538,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,1,1,1,11.0,1,1,0,0,0,4,1,04/02/2024,home,16580,316,Jacksonville,9,True,5,3,2,win,4534688,234,2130538,2024,0.0,1.0,,
1,0.0,1.1,0.0,2,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,0,0,0,19.0,1,1,0,0,0,2,0,04/03/2024,home,16580,61,Bethune-Cookman,9,True,5,2,3,win,4534940,234,2130538,2024,0.0,1.0,,
1,0.0,4.2,0.0,3,1,1,2,4,0,19,17,1,0,0,1,0,0,0,0,0,0,0,61.0,2,8,1,0,0,2,0,04/12/2024,home,16580,415,Miami (FL),9,True,11,7,4,win,4536628,234,2130538,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,3,1,0,1,19.0,0,1,0,0,0,4,0,04/19/2024,away,16580,749,Wake Forest,9,True,4,5,-1,loss,4538087,234,2130538,2024,0.0,1.0,,
1,0.0,1.1,0.0,3,4,3,2,1,0,10,8,0,0,0,2,0,0,0,0,0,0,0,34.0,2,1,0,0,0,2,0,04/20/2024,away,16580,749,Wake Forest,9,True,9,6,3,win,5283607,234,2130538,2024,0.0,1.0,,
1,0.0,3.1,0.0,4,0,0,0,5,0,14,14,1,0,0,0,0,0,0,0,0,0,0,48.0,1,4,0,0,0,2,0,04/26/2024,away,16580,193,Duke,9,True,4,2,2,win,4539591,234,2130538,2024,0.0,1.0,,
1,0.0,3.2,0.0,3,1,1,3,5,0,17,14,0,0,0,1,0,0,0,1,0,0,0,66.0,0,6,0,0,0,3,1,05/03/2024,home,16580,490,NC State,9,True,7,8,-1,loss,4541072,234,2130538,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,1,0,0,0,0,3,2,03/12/2024,neutral,16580,152,Colby-Sawyer,9,True,16,3,13,win,5284158,30036,2485160,2024,0.0,3.0,,
1,0.0,1.0,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11.0,1,2,0,0,0,3,0,02/18/2024,home,16580,464,Omaha,9,True,12,0,12,win,4526075,30,2812681,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,1,1,1,0,0,4,3,0,0,0,1,0,0,0,2,1,0,0,11.0,1,1,0,0,1,4,0,02/24/2024,home,16580,30136,Lindenwood,9,True,7,6,1,win,4526821,30,2812681,2024,0.0,1.0,,
1,0.0,1.0,0.0,3,2,2,1,2,0,7,6,0,0,0,0,2,0,0,0,0,0,0,28.0,1,0,0,0,0,5,1,03/03/2024,away,16580,669,Missouri St.,9,True,5,15,-10,loss,4528655,30,2812681,2024,0.0,1.0,,
1,0.0,0.2,0.0,3,3,3,2,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,4,0,03/12/2024,away,16580,32,Little Rock,9,True,2,12,-10,loss,4530363,30,2812681,2024,0.0,1.0,,
1,0.0,0.2,0.0,2,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,21.0,1,1,0,0,0,4,0,03/20/2024,away,16580,659,Southern Ill.,9,True,3,9,-6,loss,4532179,30,2812681,2024,0.0,1.0,,
1,0.0,1.0,0.0,2,3,1,2,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,33.0,1,1,0,0,0,4,0,04/05/2024,away,16580,716,Troy,9,True,0,14,-14,loss,4535097,30,2812681,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,1,0,0,0,20.0,1,1,0,0,0,5,0,04/12/2024,away,16580,646,South Alabama,9,True,3,10,-7,loss,4536609,30,2812681,2024,0.0,1.0,,
1,0.0,0.2,0.0,1,1,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,8.0,1,1,0,0,0,5,0,04/23/2024,away,16580,1004,Central Ark.,9,True,8,10,-2,loss,4539360,30,2812681,2024,0.0,1.0,,
1,0.0,1.2,0.0,1,1,0,1,2,0,8,6,0,0,0,0,0,0,0,1,0,1,0,25.0,1,2,0,0,0,4,1,04/26/2024,home,16580,670,Texas St.,10,True,8,7,1,win,4540349,30,2812681,2024,0.0,1.0,,
