App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,division,score,Pitches
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,3,0,05/11/2013,home,11320,71,Bowling Green,11,True,2,7,-5,loss,679193,519,1440416,2013,,,2 - 7,0.0
1,,3.1,,9,8,4,1,3,0,21,20,2,0,1,1,0,0,0,1,0,0,0,,2,5,0,0,0,3,1,05/12/2013,home,11320,71,Bowling Green,9,True,2,16,-14,loss,679250,519,1440416,2013,,,2 - 16,0.0
1,,2.0,,1,1,0,1,0,0,10,7,0,0,0,0,0,1,0,3,1,0,1,,2,4,0,0,0,4,0,05/16/2013,away,11320,414,Miami (OH),9,True,7,12,-5,loss,679575,519,1440416,2013,,,7 - 12,37.0
1,,1.2,,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,2,0,0,0,,2,1,0,0,0,3,0,05/18/2013,away,11320,414,Miami (OH),9,True,7,3,4,win,679960,519,1440416,2013,,,7 - 3,28.0
1,,0.2,,4,4,4,0,2,0,7,6,2,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,02/15/2013,home,11320,310,Iona,9,True,10,7,3,win,658005,450,1440402,2013,,,10 - 7,0.0
1,,1.0,,2,2,1,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,1,0,02/24/2013,home,11320,518,Ohio St.,9,True,4,13,-9,loss,659833,450,1440402,2013,,,4 - 13,0.0
1,,1.0,,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,4,0,03/23/2013,away,11320,81,Bryant,9,True,3,7,-4,loss,666086,450,1440402,2013,,,3 - 7,16.0
1,,3.0,,3,2,2,0,2,0,12,10,0,0,0,1,0,0,0,0,0,0,2,,1,6,0,0,0,5,1,03/30/2013,home,11320,562,Quinnipiac,9,True,8,18,-10,loss,668032,450,1440402,2013,,,8 - 18,0.0
1,,2.1,,6,3,3,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,2,0,04/05/2013,home,11320,439,Monmouth,9,True,7,13,-6,loss,669402,450,1440402,2013,,,7 - 13,0.0
1,,1.0,,2,4,4,3,0,0,9,5,1,0,1,0,0,1,0,0,0,0,0,,1,2,0,0,0,3,0,04/10/2013,home,11320,711,Towson,9,True,7,12,-5,loss,671266,450,1440402,2013,,,7 - 12,35.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,11,0,04/17/2013,away,11320,392,Maryland,9,True,2,1,1,win,673252,450,1440402,2013,,,2 - 1,0.0
1,,0.2,,1,3,3,2,2,0,6,3,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,1,0,4,1,04/21/2013,away,11320,361,LIU,9,True,6,7,-1,loss,674523,450,1440402,2013,,,6 - 7,0.0
1,,1.0,,1,1,0,0,2,0,5,5,0,0,0,1,0,0,0,2,2,0,0,,0,1,0,0,0,4,0,04/27/2013,home,11320,222,Fairleigh Dickinson,9,True,4,10,-6,loss,676360,450,1440402,2013,,,4 - 10,25.0
1,,1.0,,1,1,1,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,1,,0,3,0,0,0,4,0,05/03/2013,away,11320,748,Wagner,9,True,4,8,-4,loss,677498,450,1440402,2013,,,4 - 8,0.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,1,05/05/2013,away,11320,748,Wagner,9,True,5,9,-4,loss,678205,450,1440402,2013,,,5 - 9,0.0
1,,2.2,,5,6,5,3,4,0,17,14,2,0,0,1,0,0,0,0,0,0,0,,4,0,0,1,0,1,1,05/11/2013,home,11320,590,Sacred Heart,9,True,6,9,-3,loss,679065,450,1440402,2013,,,6 - 9,72.0
1,,3.1,,3,1,1,1,1,0,14,13,0,0,1,0,0,0,0,2,0,0,0,,0,9,0,0,0,2,0,05/19/2013,away,11320,127,Central Conn. St.,9,True,5,7,-2,loss,680073,450,1440402,2013,,,5 - 7,0.0
1,,5.1,,2,1,1,3,6,0,21,16,0,0,0,0,0,1,0,0,0,1,0,,6,3,0,0,0,1,0,02/15/2013,away,11320,316,Jacksonville,11,True,1,2,-1,loss,657933,563,1315102,2013,,,1 - 2,73.0
1,,6.0,,6,2,0,1,3,0,27,25,1,0,0,1,0,1,0,0,0,0,0,,6,9,1,0,0,1,1,02/23/2013,away,11320,1157,Kennesaw St.,9,True,5,3,2,win,659295,563,1315102,2013,,,5 - 3,82.0
1,,3.0,,5,7,7,4,1,0,17,13,1,0,0,0,0,0,0,0,0,0,0,,4,3,0,1,0,1,0,03/01/2013,home,11320,576,Rider,9,True,0,13,-13,loss,660338,563,1315102,2013,,,0 - 13,0.0
1,,8.2,,7,4,4,2,5,0,35,32,1,0,0,0,0,1,0,0,0,0,0,,10,10,0,1,0,1,0,03/08/2013,home,11320,603,St. John's (NY),9,True,3,4,-1,loss,661926,563,1315102,2013,,,3 - 4,0.0
1,,7.0,,9,3,3,0,6,0,29,29,2,0,0,0,0,0,0,0,0,0,0,,8,6,1,0,0,1,2,03/15/2013,home,11320,741,VMI,9,True,8,4,4,win,663866,563,1315102,2013,,,8 - 4,0.0
1,,8.0,,3,0,0,2,2,0,30,28,0,0,0,0,0,0,0,0,0,0,0,,12,10,1,0,0,1,1,03/22/2013,home,11320,388,Marshall,9,True,5,0,5,win,665598,563,1315102,2013,,,5 - 0,111.0
1,,2.1,,8,9,7,0,0,0,18,14,0,1,0,1,0,3,0,0,0,0,1,,4,2,0,1,0,1,0,03/29/2013,away,11320,115,Campbell,9,True,3,11,-8,loss,667532,563,1315102,2013,,,3 - 11,51.0
1,,5.1,,4,3,3,3,5,0,23,18,0,1,0,0,0,1,0,0,0,1,0,,7,3,0,0,0,1,1,04/06/2013,home,11320,792,Winthrop,13,True,6,5,1,win,670068,563,1315102,2013,,,6 - 5,85.0
1,,6.1,,7,4,2,1,2,0,28,26,2,1,0,0,0,0,0,0,0,1,0,,12,5,0,0,0,1,0,04/12/2013,home,11320,19651,High Point,10,True,5,11,-6,loss,671601,563,1315102,2013,,,5 - 11,73.0
1,,7.0,,7,0,0,3,3,0,29,25,0,0,0,0,0,0,0,0,0,1,0,,10,6,0,0,0,1,1,04/19/2013,away,11320,149,Coastal Carolina,15,True,0,1,-1,loss,673608,563,1315102,2013,,,0 - 1,116.0
1,,5.1,,5,2,2,3,5,0,26,22,1,0,0,2,0,1,0,0,0,0,0,,2,9,1,0,0,1,0,04/27/2013,away,11320,1014,Col. of Charleston,9,True,7,3,4,win,676174,563,1315102,2013,,,7 - 3,102.0
1,,7.1,,6,4,4,1,6,0,31,29,1,0,0,1,0,1,0,0,0,0,0,,10,6,1,0,0,1,1,05/03/2013,away,11320,363,Longwood,9,True,8,4,4,win,677516,563,1315102,2013,,,8 - 4,99.0
1,,6.0,,9,5,5,0,5,0,26,26,2,1,1,0,0,0,0,0,0,0,0,,7,5,0,1,0,1,1,05/11/2013,home,11320,48,Charleston So.,9,True,7,8,-1,loss,679149,563,1315102,2013,,,7 - 8,82.0
1,,3.0,,4,1,1,0,3,0,13,12,0,0,0,1,0,1,0,0,0,0,0,,4,1,1,0,0,1,0,05/16/2013,away,11320,355,Liberty,9,True,6,3,3,win,679578,563,1315102,2013,,,6 - 3,0.0
1,,9.0,,5,3,1,0,4,0,32,32,0,0,1,0,0,0,0,0,0,0,0,,10,12,1,0,0,1,0,05/21/2013,home,11320,355,Liberty,9,True,6,3,3,win,680123,563,1315102,2013,,,6 - 3,108.0
1,,0.0,,0,4,4,3,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,1,0,2,0,03/09/2013,away,11320,346,Lamar University,9,True,2,10,-8,loss,1880437,346,1430683,2013,,,2 - 10,16.0
1,,0.1,,2,5,4,2,0,0,6,3,0,0,1,1,0,1,0,0,0,0,0,,0,1,0,0,0,2,0,03/15/2013,away,11320,635,Seton Hall,9,True,0,9,-9,loss,663805,400,1430683,2013,,,0 - 9,0.0
1,,8.0,,6,2,2,2,5,0,33,28,2,0,0,0,0,1,0,0,0,1,1,,11,7,1,0,0,1,3,02/17/2013,away,11320,141,The Citadel,9,True,7,2,5,win,658555,19651,1108869,2013,,,7 - 2,103.0
1,,5.0,,2,1,0,1,2,0,18,17,0,0,0,0,0,0,0,0,0,0,0,,7,5,1,0,0,1,1,02/24/2013,home,11320,361,LIU,9,True,19,1,18,win,659762,19651,1108869,2013,,,19 - 1,58.0
1,,7.1,,6,4,3,2,6,0,31,28,2,0,0,0,0,0,0,0,0,1,0,,11,5,0,1,0,1,4,03/03/2013,away,11320,1320,Presbyterian,9,True,1,4,-3,loss,661026,19651,1108869,2013,,,1 - 4,0.0
1,,4.1,,9,6,6,3,1,0,26,19,3,0,0,0,0,3,0,0,0,1,0,,4,6,0,0,0,1,1,03/10/2013,away,11320,718,Tulane,12,True,10,11,-1,loss,662832,19651,1108869,2013,,,10 - 11,78.0
1,,3.2,,5,5,2,2,0,0,21,18,1,0,0,0,0,0,0,0,0,0,1,,5,6,0,1,0,1,0,03/17/2013,home,11320,127,Central Conn. St.,9,True,1,7,-6,loss,664734,19651,1108869,2013,,,1 - 7,79.0
1,,5.0,,3,3,2,3,4,0,21,18,0,0,0,2,0,0,0,0,0,0,0,,5,5,1,0,0,1,0,03/23/2013,home,11320,355,Liberty,9,True,9,3,6,win,665927,19651,1108869,2013,,,9 - 3,79.0
1,,3.0,,3,4,4,3,2,0,15,10,1,0,0,1,0,0,0,0,0,1,1,,5,2,0,1,0,1,0,03/31/2013,away,11320,786,William & Mary,9,True,5,9,-4,loss,668606,19651,1108869,2013,,,5 - 9,0.0
1,,2.0,,2,1,1,1,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,4,0,04/06/2013,home,11320,363,Longwood,9,True,3,7,-4,loss,669649,19651,1108869,2013,,,3 - 7,31.0
1,,2.1,,1,0,0,0,2,0,9,8,0,0,0,0,0,1,0,1,0,0,0,,0,5,0,0,0,4,1,04/09/2013,home,11320,749,Wake Forest,14,True,7,11,-4,loss,671000,19651,1108869,2013,,,7 - 11,40.0
1,,1.0,,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,2,0,04/14/2013,away,11320,563,Radford,9,True,8,3,5,win,672555,19651,1108869,2013,,,8 - 3,22.0
1,,2.1,,5,1,0,0,0,0,13,13,0,0,0,0,0,0,0,2,2,0,0,,3,4,0,0,0,2,0,04/16/2013,home,11320,27,App State,9,True,5,8,-3,loss,672949,19651,1108869,2013,,,5 - 8,47.0
1,,0.1,,1,3,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,,0,1,0,0,0,2,0,04/22/2013,away,11320,456,UNC Asheville,9,True,7,6,1,win,674932,19651,1108869,2013,,,7 - 6,0.0
1,,2.2,,4,3,3,3,2,0,14,11,1,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,0,1,1,04/23/2013,away,11320,193,Duke,9,True,4,5,-1,loss,675101,19651,1108869,2013,,,4 - 5,60.0
1,,0.2,,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,3,0,05/05/2013,home,11320,115,Campbell,9,True,2,7,-5,loss,678160,19651,1108869,2013,,,2 - 7,13.0
1,,1.0,,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,1,0,0,0,,1,0,1,0,0,5,0,05/12/2013,home,11320,1092,Gardner-Webb,11,True,5,4,1,win,679341,19651,1108869,2013,,,5 - 4,18.0
1,,3.2,,1,0,0,0,2,0,12,12,1,0,0,0,0,0,0,2,0,0,0,,4,5,0,0,0,5,2,05/14/2013,away,11320,458,Charlotte,11,True,2,3,-1,loss,679457,19651,1108869,2013,,,2 - 3,56.0
1,,4.0,,0,0,0,2,6,0,14,12,0,0,0,0,0,0,0,0,0,0,0,,2,3,1,0,0,2,2,05/18/2013,away,11320,741,VMI,9,True,6,4,2,win,680002,19651,1108869,2013,,,6 - 4,64.0
1,,3.1,,5,3,3,2,5,0,17,14,1,1,1,1,0,0,0,2,2,0,1,,1,3,0,0,0,3,2,05/22/2013,home,11320,363,Longwood,9,True,3,11,-8,loss,680178,19651,1108869,2013,,,3 - 11,78.0
1,,0.1,,1,1,1,0,0,0,4,2,0,0,0,0,0,2,0,2,2,0,0,,1,0,0,0,0,3,0,02/16/2013,away,11320,522,Oklahoma,11,True,10,11,-1,loss,1681572,522,1300241,2013,,,10 - 11,9.0
1,,1.1,,2,3,3,1,1,0,7,6,0,0,1,0,0,0,0,0,0,0,0,,0,3,0,1,0,3,1,02/17/2013,away,11320,522,Oklahoma,9,True,4,7,-3,loss,658464,283,1300241,2013,,,4 - 7,29.0
1,,1.0,,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,2,0,02/23/2013,away,11320,94,CSU Bakersfield,9,True,3,7,-4,loss,659280,283,1300241,2013,,,3 - 7,21.0
1,,0.1,,3,2,2,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,03/13/2013,home,11320,27892,Farmingdale St.,9,True,6,2,4,win,663496,283,1300241,2013,,,6 - 2,0.0
1,,4.0,,6,4,2,2,1,0,20,18,2,0,1,0,0,0,0,0,0,0,0,,0,10,0,0,0,1,0,02/15/2013,away,11320,28600,Lipscomb,9,True,4,7,-3,loss,657947,660,1202324,2013,,,4 - 7,70.0
1,,5.2,,7,3,3,0,2,0,23,23,2,0,0,0,0,0,0,0,0,0,0,,11,3,0,1,0,1,1,02/22/2013,home,11320,328,Kansas,9,True,0,8,-8,loss,659061,660,1202324,2013,,,0 - 8,78.0
1,,7.0,,4,1,1,0,8,0,25,25,0,0,1,0,0,0,0,0,0,0,0,,6,7,1,0,0,1,4,03/03/2013,home,11320,308,Purdue Fort Wayne,9,True,2,1,1,win,661047,660,1202324,2013,,,2 - 1,0.0
1,,8.0,,9,0,0,0,4,0,33,33,1,0,0,0,0,0,0,0,0,0,0,,7,12,1,0,0,1,1,03/08/2013,home,11320,201,Eastern Ill.,9,True,6,0,6,win,661878,660,1202324,2013,,,6 - 0,108.0
1,,8.0,,5,2,2,1,8,0,33,30,2,0,0,0,0,0,0,0,0,1,1,,6,10,0,1,0,1,2,03/15/2013,away,11320,315,Jacksonville St.,9,True,1,2,-1,loss,663855,660,1202324,2013,,,1 - 2,111.0
1,,9.0,,8,1,1,0,4,0,34,33,1,0,0,0,0,0,0,0,0,1,0,,11,11,0,1,0,1,0,03/22/2013,home,11320,454,Murray St.,9,True,0,1,-1,loss,665607,660,1202324,2013,,,0 - 1,109.0
1,,8.0,,3,0,0,2,5,0,28,25,1,0,0,0,0,0,0,0,0,1,0,,6,12,0,0,0,1,1,03/28/2013,away,11320,692,Tennessee Tech,9,True,0,1,-1,loss,667278,660,1202324,2013,,,0 - 1,103.0
1,,9.0,,4,0,0,0,10,1,33,31,2,0,0,0,0,1,0,0,0,1,0,,10,7,1,0,0,1,2,04/05/2013,home,11320,654,Southeast Mo. St.,9,True,4,0,4,win,669448,660,1202324,2013,,,4 - 0,109.0
1,,6.0,,11,5,5,0,4,0,28,28,2,0,2,0,0,0,0,0,0,0,0,,6,7,0,1,0,1,3,04/12/2013,away,11320,14927,Belmont,9,True,4,7,-3,loss,671544,660,1202324,2013,,,4 - 7,0.0
1,,9.0,,8,5,1,1,10,0,35,34,1,1,0,0,0,0,0,0,0,0,0,,11,3,0,1,0,1,2,04/19/2013,home,11320,202,Eastern Ky.,9,True,2,5,-3,loss,673560,660,1202324,2013,,,2 - 5,136.0
1,,2.0,,9,4,4,0,2,0,13,13,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,1,04/26/2013,away,11320,444,Morehead St.,9,True,5,7,-2,loss,675793,660,1202324,2013,,,5 - 7,45.0
1,,0.2,,2,1,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,5,0,02/18/2013,away,11320,810,Wright St.,9,True,1,5,-4,loss,658663,175,1301639,2013,,,1 - 5,21.0
1,,2.0,,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,1,0,0,0,,2,2,1,0,0,5,0,02/24/2013,away,11320,459,UNC Greensboro,9,True,9,8,1,win,659782,175,1301639,2013,,,9 - 8,0.0
1,,3.0,,3,0,0,1,1,0,14,11,0,0,0,0,0,1,0,0,0,1,0,,2,4,1,0,0,2,1,03/01/2013,away,11320,2915,Wofford,10,True,5,4,1,win,660184,175,1301639,2013,,,5 - 4,41.0
1,,1.0,,2,0,0,0,0,0,4,3,1,0,0,0,0,0,0,2,2,1,0,,1,1,0,0,0,3,0,03/03/2013,away,11320,2915,Wofford,9,True,3,4,-1,loss,660900,175,1301639,2013,,,3 - 4,20.0
1,,1.1,,1,1,1,1,1,0,7,4,1,0,0,0,0,1,0,0,0,1,0,,2,1,0,1,0,2,0,03/09/2013,home,11320,81,Bryant,11,True,2,3,-1,loss,662327,175,1301639,2013,,,2 - 3,24.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,1,0,0,0,1,1,0,0,,0,2,0,0,0,6,0,03/12/2013,home,11320,709,Toledo,9,True,1,6,-5,loss,663242,175,1301639,2013,,,1 - 6,0.0
1,,2.0,,3,3,2,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,2,0,03/17/2013,home,11320,514,Oakland,9,True,8,5,3,win,664795,175,1301639,2013,,,8 - 5,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,03/23/2013,home,11320,609,Saint Louis,9,True,2,7,-5,loss,666324,175,1301639,2013,,,2 - 7,0.0
1,,2.0,,1,1,1,2,2,0,11,8,0,0,0,0,1,1,0,0,0,0,0,,3,1,0,0,0,2,0,03/29/2013,away,11320,572,Rhode Island,9,True,6,2,4,win,667470,175,1301639,2013,,,6 - 2,42.0
1,,1.0,,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,2,04/03/2013,home,11320,46,Baldwin Wallace,9,True,6,8,-2,loss,669141,175,1301639,2013,,,6 - 8,19.0
1,,2.1,,0,1,0,4,1,0,14,4,0,0,0,0,0,2,2,2,1,4,0,,4,2,0,1,0,2,0,04/06/2013,away,11320,812,Xavier,11,True,3,4,-1,loss,669625,175,1301639,2013,,,3 - 4,47.0
1,,1.1,,8,8,8,0,3,0,13,12,1,0,2,0,0,1,0,0,0,0,0,,0,1,0,0,0,2,1,04/10/2013,home,11320,308,Purdue Fort Wayne,9,True,10,18,-8,loss,671226,175,1301639,2013,,,10 - 18,0.0
1,,1.0,,1,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,2,0,04/13/2013,home,11320,87,Butler,9,True,4,9,-5,loss,671682,175,1301639,2013,,,4 - 9,0.0
1,,1.2,,0,1,1,0,1,0,6,5,0,0,0,0,0,1,0,1,0,0,0,,1,3,0,0,0,3,0,04/14/2013,home,11320,87,Butler,9,True,2,7,-5,loss,672390,175,1301639,2013,,,2 - 7,0.0
1,,1.1,,2,4,3,3,1,0,11,7,0,0,0,0,2,1,0,0,0,0,0,,1,2,0,1,0,1,0,04/17/2013,away,11320,810,Wright St.,9,True,5,7,-2,loss,673230,175,1301639,2013,,,5 - 7,49.0
1,,0.1,,1,2,2,2,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,04/24/2013,away,11320,414,Miami (OH),9,True,5,13,-8,loss,675235,175,1301639,2013,,,5 - 13,15.0
1,,1.0,,1,1,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,,1,2,0,0,0,4,0,05/03/2013,home,11320,249,George Washington,9,True,0,12,-12,loss,677475,175,1301639,2013,,,0 - 12,0.0
1,,0.2,,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,3,0,0,0,,1,0,0,0,0,4,0,02/17/2013,home,11320,698,TCU,9,True,5,2,3,win,658518,433,1314552,2013,,,5 - 2,0.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,6,2,02/20/2013,home,11320,695,UT Martin,9,True,15,2,13,win,658813,433,1314552,2013,,,15 - 2,0.0
1,,1.2,,2,1,0,0,2,0,10,9,0,0,0,0,0,0,0,0,0,1,0,,2,1,0,1,0,3,0,02/26/2013,home,11320,404,Memphis,9,True,3,4,-1,loss,659937,433,1314552,2013,,,3 - 4,0.0
1,,1.0,,3,4,4,1,1,0,7,6,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,03/01/2013,away,11320,231,FIU,9,True,11,9,2,win,660215,433,1314552,2013,,,11 - 9,0.0
1,,1.2,,1,0,0,0,3,0,6,6,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,3,2,03/06/2013,home,11320,655,Southeastern La.,9,True,6,2,4,win,661625,433,1314552,2013,,,6 - 2,0.0
1,,0.1,,4,2,2,0,1,0,5,5,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,3,0,03/09/2013,home,11320,28600,Lipscomb,9,True,8,5,3,win,662305,433,1314552,2013,,,8 - 5,0.0
1,,0.2,,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,03/13/2013,away,11320,498,ULM,9,True,8,3,5,win,663432,433,1314552,2013,,,8 - 3,12.0
1,,2.0,,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,03/15/2013,away,11320,31,Arkansas,9,True,7,1,6,win,663815,433,1314552,2013,,,7 - 1,34.0
1,,0.2,,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,1,,0,2,0,0,0,2,0,04/07/2013,home,11320,736,Vanderbilt,11,True,6,7,-1,loss,670529,433,1314552,2013,,,6 - 7,0.0
1,,1.2,,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,,3,2,0,0,0,5,0,04/14/2013,home,11320,8,Alabama,11,True,4,3,1,win,672378,433,1314552,2013,,,4 - 3,0.0
1,,4.1,,2,0,0,1,2,0,16,15,0,0,0,1,0,0,0,1,0,0,0,,3,7,0,0,0,2,0,05/01/2013,home,11320,609,Saint Louis,11,True,8,7,1,win,677252,433,1314552,2013,,,8 - 7,0.0
1,,0.2,,2,2,2,1,0,0,5,3,0,0,0,0,0,0,1,2,1,0,1,,1,1,0,1,0,3,0,05/12/2013,home,11320,430,Mississippi St.,9,True,6,7,-1,loss,679291,433,1314552,2013,,,6 - 7,0.0
1,,1.0,,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,1,0,1,,1,1,0,0,0,3,0,05/16/2013,away,11320,365,LSU,9,True,1,7,-6,loss,679560,433,1314552,2013,,,1 - 7,9.0
1,,3.1,,4,3,2,0,3,0,15,15,0,1,0,0,0,0,0,2,0,0,0,,4,3,0,0,0,2,0,05/23/2013,home,11320,8,Alabama,10,True,5,7,-2,loss,680232,433,1314552,2013,,,5 - 7,51.0
1,,3.0,,1,0,0,1,3,0,10,9,1,0,0,0,0,0,0,0,0,0,0,,4,1,1,0,0,1,1,02/20/2013,home,11320,695,UT Martin,9,True,15,2,13,win,658813,433,1314546,2013,,,15 - 2,0.0
1,,3.1,,5,2,2,3,3,0,17,14,0,1,0,0,0,0,0,0,0,0,0,,1,5,0,0,0,1,1,02/24/2013,home,11320,572,Rhode Island,9,True,5,3,2,win,659554,433,1314546,2013,,,5 - 3,0.0
1,,6.0,,6,1,0,1,5,0,26,25,0,0,0,0,0,0,0,0,0,0,0,,6,6,1,0,0,1,1,03/03/2013,away,11320,231,FIU,9,True,8,1,7,win,660933,433,1314546,2013,,,8 - 1,0.0
1,,4.1,,9,7,3,0,1,0,23,22,0,0,3,0,0,0,0,0,0,0,1,,7,5,0,0,0,1,0,03/10/2013,home,11320,28600,Lipscomb,9,True,9,8,1,win,662836,433,1314546,2013,,,9 - 8,0.0
1,,5.0,,3,1,1,1,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,,8,6,0,0,0,1,1,03/17/2013,away,11320,31,Arkansas,13,True,6,4,2,win,664778,433,1314546,2013,,,6 - 4,70.0
1,,4.0,,5,4,4,1,0,0,17,13,2,1,0,0,0,1,0,0,0,2,0,,6,4,0,0,0,1,0,03/24/2013,home,11320,697,Texas A&M,9,True,6,10,-4,loss,666721,433,1314546,2013,,,6 - 10,0.0
1,,3.0,,6,4,4,1,1,0,14,13,1,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,0,1,1,04/07/2013,home,11320,736,Vanderbilt,11,True,6,7,-1,loss,670529,433,1314546,2013,,,6 - 7,0.0
1,,4.2,,4,0,0,2,1,0,20,18,1,0,0,0,0,0,0,0,0,0,0,,7,5,0,0,0,1,0,04/14/2013,home,11320,8,Alabama,11,True,4,3,1,win,672378,433,1314546,2013,,,4 - 3,0.0
1,,5.1,,4,1,1,1,3,0,20,19,1,0,0,0,0,0,0,0,0,0,0,,9,3,0,0,0,1,1,04/21/2013,away,11320,694,Tennessee,9,True,4,3,1,win,674520,433,1314546,2013,,,4 - 3,66.0
1,,4.2,,2,2,2,2,2,0,18,13,1,0,0,0,0,1,0,0,0,1,1,,7,4,0,0,0,1,1,04/27/2013,home,11320,334,Kentucky,9,True,4,5,-1,loss,675917,433,1314546,2013,,,4 - 5,0.0
1,,5.0,,6,1,1,2,4,0,22,20,1,0,0,0,0,0,0,0,0,0,0,,3,7,0,0,0,1,0,05/05/2013,away,11320,37,Auburn,9,True,4,5,-1,loss,678201,433,1314546,2013,,,4 - 5,82.0
1,,6.0,,8,3,1,0,2,0,27,27,0,0,0,0,0,0,0,0,0,0,0,,9,6,1,0,0,1,1,05/11/2013,home,11320,430,Mississippi St.,9,True,10,8,2,win,679044,433,1314546,2013,,,10 - 8,0.0
1,,3.1,,4,2,2,3,2,0,17,13,0,0,0,0,0,0,0,0,0,0,1,,5,3,0,0,0,1,0,05/17/2013,away,11320,365,LSU,9,True,4,5,-1,loss,679742,433,1314546,2013,,,4 - 5,69.0
1,,6.0,,6,1,1,1,4,0,25,23,0,0,0,0,0,1,0,0,0,0,0,,8,4,0,0,0,1,0,05/22/2013,home,11320,31,Arkansas,10,True,1,2,-1,loss,680162,433,1314546,2013,,,1 - 2,94.0
1,,5.0,,7,4,4,0,0,0,22,19,3,0,0,0,0,1,0,0,0,2,0,,10,4,0,1,0,1,0,06/02/2013,home,11320,786,William & Mary,9,True,1,4,-3,loss,680571,433,1314546,2013,,,1 - 4,0.0
1,,1.2,,5,6,4,2,2,0,13,11,1,1,0,2,0,0,0,0,0,0,0,,1,2,0,1,0,1,1,02/17/2013,home,11320,99,Long Beach St.,9,True,9,13,-4,loss,658441,736,1214234,2013,,,9 - 13,50.0
1,,2.0,,1,1,1,3,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,1,0,03/26/2013,home,11320,28600,Lipscomb,9,True,4,1,3,win,666940,736,1214234,2013,,,4 - 1,31.0
1,,2.0,,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,2,1,04/09/2013,home,11320,695,UT Martin,9,True,10,3,7,win,670993,736,1214234,2013,,,10 - 3,22.0
