App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,player_id,division
1,0.0,1.0,0.0,1,1,1,2,1,0,7,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,04/16/2023,away,16340,36,Assumption,9,True,0,3,-3,loss,2429259,533,2525713,2023,0.0,,2525713.0,2.0
1,0.0,0.2,0.0,1,3,0,2,0,0,6,2,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,2,0,05/06/2023,away,16340,1347,Saint Rose,9,True,2,12,-10,loss,2410291,533,2525713,2023,0.0,,2525713.0,2.0
1,0.0,1.0,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,05/18/2023,away,16340,241,Franklin Pierce,9,True,10,5,5,win,2435147,533,2525713,2023,0.0,,2525713.0,2.0
1,0.0,3.0,0.0,2,1,1,1,3,0,13,11,0,0,1,1,0,1,0,0,0,0,0,2,4,0,0,0,2,1,05/19/2023,home,16340,468,Southern N.H.,9,True,3,6,-3,loss,2435576,533,2525713,2023,0.0,,2525713.0,2.0
1,0.0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,02/18/2023,away,16340,563,Radford,9,True,2,9,-7,loss,2390527,310,2525796,2023,0.0,,2525796.0,1.0
1,0.0,2.2,0.0,2,0,0,2,4,0,13,10,1,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,4,1,02/25/2023,away,16340,460,UNCW,9,True,13,9,4,win,2391967,310,2525796,2023,0.0,,2525796.0,1.0
1,0.0,1.0,0.0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,03/22/2023,away,16340,222,FDU,9,True,4,5,-1,loss,2397115,310,2525796,2023,0.0,,2525796.0,1.0
1,0.0,2.0,0.0,2,5,5,3,3,0,13,6,0,1,0,0,1,2,0,3,1,0,2,1,3,0,0,0,4,1,05/03/2023,away,16340,603,St. John's (NY),9,True,3,13,-10,loss,2405941,310,2525796,2023,0.0,,2525796.0,1.0
1,1.0,1.0,0.0,2,5,5,4,1,0,9,4,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,05/10/2023,away,16340,603,St. John's (NY),9,True,3,13,-10,loss,2406796,310,2525796,2023,0.0,,2525796.0,1.0
1,1.0,2.2,0.0,12,9,9,1,0,0,20,19,3,0,0,3,2,0,0,0,0,0,0,0,7,0,1,0,1,0,05/19/2023,away,16340,220,Fairfield,9,True,5,16,-11,loss,2407530,310,2525796,2023,0.0,,2525796.0,1.0
1,1.0,4.0,0.0,5,2,2,1,2,0,20,18,1,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,1,0,03/06/2023,away,16340,761,Wells,9,True,3,6,-3,loss,2423230,9500,2525809,2023,0.0,,2525809.0,3.0
1,1.0,3.2,0.0,3,1,1,2,0,0,15,11,1,0,0,0,0,0,0,0,0,1,1,6,4,0,0,0,1,0,03/22/2023,away,16340,526,SUNY Oneonta,9,True,3,4,-1,loss,2397165,9500,2525809,2023,0.0,,2525809.0,3.0
1,1.0,4.1,0.0,5,8,2,3,3,0,25,19,0,0,0,0,0,2,0,0,0,0,1,2,8,0,1,0,1,1,04/14/2023,home,16340,30165,SUNY Canton,9,True,10,19,-9,loss,2401847,9500,2525809,2023,0.0,,2525809.0,3.0
1,1.0,6.0,0.0,4,0,0,2,3,0,23,20,0,0,0,0,0,0,0,0,0,1,0,4,9,1,0,0,1,1,04/28/2023,home,16340,0,Bry. & Strat. (Syr.),9,True,6,1,5,win,2432045,9500,2525809,2023,0.0,,2525809.0,3.0
1,1.0,2.0,0.0,1,1,1,3,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,03/02/2023,neutral,16340,30039,North Central (MN),8,True,10,6,4,win,2408301,268,2525966,2023,0.0,,2525966.0,3.0
1,0.0,0.1,0.0,2,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,03/25/2023,away,16340,641,Simpson,9,True,0,10,-10,loss,2397665,268,2525966,2023,0.0,,2525966.0,3.0
1,1.0,1.1,0.0,6,6,5,1,0,0,12,11,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,04/13/2023,home,16340,793,Wis.-Eau Claire,9,True,2,13,-11,loss,2401712,268,2525966,2023,0.0,,2525966.0,3.0
1,0.0,1.2,0.0,5,9,6,3,1,0,15,12,0,0,0,2,1,0,0,3,3,0,0,1,3,0,0,0,4,1,04/15/2023,away,16340,60,Bethel (MN),9,True,5,19,-14,loss,2402383,268,2525966,2023,0.0,,2525966.0,3.0
