App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,player_id,division
1,1.0,5.2,0.0,8,5,5,3,6,0,26,23,0,0,0,1,1,0,0,0,0,0,0,1,8,0,0,0,1,2,04/29/2023,away,16340,741,VMI,9,True,7,8,-1,loss,2405481,625,2683299,2023,0.0,,2683299.0,1.0
1,1.0,2.2,0.0,8,7,7,1,3,0,17,16,2,0,0,2,0,0,0,0,0,0,0,1,4,0,1,0,1,0,05/07/2023,home,16340,769,Western Caro.,9,True,5,7,-2,loss,2406690,625,2683299,2023,0.0,,2683299.0,1.0
1,1.0,5.1,0.0,6,6,6,2,2,0,23,20,2,0,0,1,0,0,0,0,0,0,1,6,7,0,0,0,1,0,05/13/2023,home,16340,328,Kansas,9,True,9,7,2,win,2407000,625,2683299,2023,0.0,,2683299.0,1.0
1,1.0,5.0,0.0,6,5,5,2,2,0,24,19,0,0,0,1,1,3,0,0,0,0,0,5,6,1,0,0,1,0,05/20/2023,away,16340,406,Mercer,9,True,14,8,6,win,2407740,625,2683299,2023,0.0,,2683299.0,1.0
1,1.0,7.0,0.0,5,2,2,3,7,0,30,25,0,1,0,0,1,2,0,0,0,0,0,7,6,1,0,0,1,1,05/27/2023,neutral,16340,459,UNC Greensboro,9,True,9,5,4,win,2436176,625,2683299,2023,0.0,,2683299.0,1.0
1,1.0,5.0,0.0,4,3,3,3,1,0,21,17,1,0,0,1,0,0,0,0,0,0,1,5,8,0,0,0,1,0,06/04/2023,neutral,16340,664,Southern Miss.,9,True,4,9,-5,loss,2566970,625,2683299,2023,0.0,,2683299.0,1.0
1,0.0,0.2,0.0,4,5,2,2,2,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,02/20/2023,home,16340,463,Nebraska,9,True,16,16,0,tie,2391068,627,2683347,2023,0.0,,2683347.0,1.0
1,1.0,1.0,0.0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,04/04/2023,away,16340,112,UC San Diego,9,True,5,2,3,win,2399832,627,2683347,2023,0.0,,2683347.0,1.0
1,0.0,1.0,0.0,3,1,1,0,0,0,6,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,4,0,04/08/2023,away,16340,260,Gonzaga,9,True,9,3,6,win,2400805,627,2683347,2023,0.0,,2683347.0,1.0
1,0.0,1.2,0.0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,04/11/2023,away,16340,109,UC Irvine,9,True,2,3,-1,loss,2401487,627,2683347,2023,0.0,,2683347.0,1.0
1,0.0,2.0,0.0,4,2,2,1,2,0,10,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,04/16/2023,home,16340,551,Portland,9,True,7,6,1,win,2402528,627,2683347,2023,0.0,,2683347.0,1.0
1,1.0,4.0,0.0,4,2,2,1,6,0,18,16,1,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,1,1,04/23/2023,home,16340,629,San Francisco,9,True,9,7,2,win,2404003,627,2683347,2023,0.0,,2683347.0,1.0
1,1.0,2.2,0.0,5,4,3,1,2,0,15,9,0,0,0,0,0,2,0,0,0,2,1,3,2,0,0,0,1,1,04/30/2023,away,16340,370,LMU (CA),9,True,9,10,-1,loss,2405654,627,2683347,2023,0.0,,2683347.0,1.0
1,1.0,1.0,0.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,05/09/2023,home,16340,109,UC Irvine,9,True,2,10,-8,loss,2406706,627,2683347,2023,0.0,,2683347.0,1.0
1,0.0,1.0,0.0,2,3,3,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,05/14/2023,away,16340,610,Saint Mary's (CA),9,True,10,8,2,win,2407216,627,2683347,2023,0.0,,2683347.0,1.0
1,1.0,4.1,0.0,7,3,3,4,2,0,24,19,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,1,1,03/17/2023,neutral,16340,642,Skidmore,9,True,7,4,3,win,2395890,803,2683350,2023,0.0,,2683350.0,3.0
1,1.0,5.0,0.0,4,5,4,4,6,0,22,15,1,0,0,1,1,1,0,0,0,0,2,3,4,0,1,0,1,3,04/22/2023,away,16340,802,Wis.-Stevens Point,9,True,4,14,-10,loss,2403770,803,2683350,2023,0.0,,2683350.0,3.0
1,1.0,3.0,0.0,4,2,1,0,6,0,13,13,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,04/26/2023,away,16340,793,Wis.-Eau Claire,9,True,14,12,2,win,2410323,803,2683350,2023,0.0,,2683350.0,3.0
1,1.0,3.2,0.0,6,9,6,6,0,0,27,18,2,0,0,1,3,2,0,0,0,0,1,6,3,0,1,0,1,0,05/01/2023,home,16340,805,Wis.-Whitewater,9,True,2,18,-16,loss,2405630,803,2683350,2023,0.0,,2683350.0,3.0
1,0.0,0.1,0.0,1,0,0,1,1,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,04/22/2023,away,16340,802,Wis.-Stevens Point,9,True,4,14,-10,loss,2403770,803,2683351,2023,0.0,,2683351.0,3.0
1,0.0,1.0,0.0,2,4,4,5,0,0,10,5,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,0,04/23/2023,away,16340,802,Wis.-Stevens Point,9,True,0,22,-22,loss,2404164,803,2683351,2023,0.0,,2683351.0,3.0
1,0.0,1.1,0.0,2,3,3,2,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,05/01/2023,home,16340,805,Wis.-Whitewater,9,True,2,18,-16,loss,2405630,803,2683351,2023,0.0,,2683351.0,3.0
1,0.0,2.1,0.0,4,2,2,2,5,0,14,12,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,04/22/2023,away,16340,802,Wis.-Stevens Point,9,True,5,6,-1,loss,2411290,803,2683353,2023,0.0,,2683353.0,3.0
1,0.0,4.0,0.0,1,0,0,0,5,0,13,13,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,2,1,04/26/2023,away,16340,793,Wis.-Eau Claire,9,True,11,2,9,win,2399670,803,2683353,2023,0.0,,2683353.0,3.0
1,0.0,1.1,0.0,3,3,3,1,1,0,8,6,0,0,0,1,2,0,0,0,0,0,1,1,2,0,1,0,3,0,05/03/2023,away,16340,793,Wis.-Eau Claire,9,True,4,7,-3,loss,2399295,803,2683353,2023,0.0,,2683353.0,3.0
1,0.0,2.1,0.0,6,7,7,2,2,0,19,13,1,0,0,0,2,4,0,0,0,0,0,5,0,0,0,0,3,1,03/22/2023,away,16340,984,Bloomfield,9,True,1,18,-17,loss,2397213,74,2683362,2023,0.0,,2683362.0,2.0
1,0.0,0.2,0.0,2,1,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,03/31/2023,home,16340,23157,Felician,9,True,0,4,-4,loss,2426797,74,2683362,2023,0.0,,2683362.0,2.0
1,0.0,1.0,0.0,3,2,2,0,0,0,7,6,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,04/18/2023,away,16340,995,Caldwell,9,True,8,17,-9,loss,2409931,74,2683362,2023,0.0,,2683362.0,2.0
1,0.0,2.0,0.0,4,2,2,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,04/27/2023,away,16340,8956,Dominican (NY),9,True,5,15,-10,loss,2404699,74,2683362,2023,0.0,,2683362.0,2.0
1,0.0,1.1,0.0,3,5,4,2,1,0,11,8,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,03/30/2023,away,16340,1460,Wilmington (DE),9,True,4,17,-13,loss,2398096,74,2683365,2023,0.0,,2683365.0,2.0
1,0.0,2.0,0.0,4,3,2,1,3,0,12,10,2,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,1,04/07/2023,home,16340,22,American Int'l,9,True,6,11,-5,loss,2400605,74,2683365,2023,0.0,,2683365.0,2.0
1,0.0,2.0,0.0,2,3,2,2,3,0,13,10,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,4,2,04/12/2023,home,16340,533,Pace,9,True,0,23,-23,loss,2401619,74,2683365,2023,0.0,,2683365.0,2.0
1,0.0,1.0,0.0,3,3,3,2,0,0,10,6,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,04/24/2023,home,16340,1277,Alliance,9,True,4,9,-5,loss,2404163,74,2683365,2023,0.0,,2683365.0,2.0
1,0.0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,02/07/2023,home,16340,429,Mississippi Col.,9,True,3,23,-20,loss,2389885,422,2683378,2023,0.0,,2683378.0,2.0
1,0.0,1.1,0.0,5,3,3,2,2,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,02/28/2023,away,16340,30093,AUM,9,True,0,15,-15,loss,2392346,422,2683378,2023,1.0,,2683378.0,2.0
1,1.0,3.0,0.0,6,5,3,3,2,0,19,16,2,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,1,1,03/21/2023,home,16340,1238,Montevallo,9,True,1,9,-8,loss,2396926,422,2683378,2023,0.0,,2683378.0,2.0
1,0.0,3.1,0.0,1,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,04/08/2023,away,16340,30244,Edward Waters,9,True,2,12,-10,loss,2400849,422,2683378,2023,0.0,,2683378.0,2.0
1,0.0,1.0,0.0,3,3,3,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,04/16/2023,home,16340,13,Albany St. (GA),9,True,0,17,-17,loss,2429348,422,2683378,2023,0.0,,2683378.0,2.0
1,0.0,0.2,0.0,2,1,1,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,02/01/2023,away,16340,30151,Shorter,9,True,0,10,-10,loss,2389628,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.1,0.0,3,1,1,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,02/05/2023,home,16340,144,Clark Atlanta,9,True,12,6,6,win,2389830,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,0.1,0.0,2,1,1,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,02/18/2023,home,16340,332,Kentucky St.,9,True,2,7,-5,loss,2408888,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.2,0.0,1,2,1,2,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,02/24/2023,home,16340,422,Miles,9,True,5,14,-9,loss,2391423,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.0,0.0,3,4,1,1,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,02/25/2023,home,16340,422,Miles,9,True,7,15,-8,loss,2391746,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,03/18/2023,home,16340,350,LeMoyne-Owen,9,True,15,1,14,win,2409061,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.1,0.0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,03/26/2023,home,16340,144,Clark Atlanta,9,True,7,6,1,win,2398082,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,2.0,0.0,4,4,4,3,0,0,15,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,04/09/2023,home,16340,13,Albany St. (GA),9,True,5,21,-16,loss,2400434,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,1.2,0.0,1,4,4,3,1,0,9,5,1,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,2,0,04/14/2023,away,16340,30191,Spring Hill,9,True,1,13,-12,loss,2428969,445,2683381,2023,0.0,,2683381.0,2.0
1,0.0,2.0,0.0,0,0,0,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,02/04/2023,away,16340,144,Clark Atlanta,9,True,9,7,2,win,2389750,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,2.0,0.0,2,1,1,2,0,0,10,7,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,3,0,02/18/2023,home,16340,332,Kentucky St.,9,True,7,9,-2,loss,2390569,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,2.1,0.0,4,3,3,2,1,0,13,10,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,02/25/2023,home,16340,422,Miles,9,True,1,8,-7,loss,2408388,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,0.1,0.0,1,6,6,5,0,0,7,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,02/28/2023,away,16340,30151,Shorter,9,True,2,14,-12,loss,2389884,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,1.1,0.0,3,3,3,3,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,04/09/2023,home,16340,13,Albany St. (GA),9,True,5,21,-16,loss,2400434,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,2.2,0.0,4,2,2,3,3,0,15,12,0,1,0,0,1,0,0,3,3,0,0,3,2,0,0,0,3,0,04/14/2023,away,16340,30191,Spring Hill,9,True,1,13,-12,loss,2428969,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,2.0,0.0,7,4,4,1,1,0,13,12,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,04/21/2023,home,16340,30244,Edward Waters,9,True,4,13,-9,loss,2403278,445,2683383,2023,0.0,,2683383.0,2.0
1,0.0,1.2,0.0,5,2,2,0,0,0,10,9,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,0,03/22/2023,away,16340,984,Bloomfield,9,True,1,18,-17,loss,2397213,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,1.2,0.0,2,1,1,0,1,0,7,7,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,1,04/05/2023,away,16340,543,Jefferson,9,True,4,14,-10,loss,2400126,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,04/07/2023,home,16340,22,American Int'l,9,True,6,11,-5,loss,2400605,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,04/12/2023,home,16340,533,Pace,9,True,0,23,-23,loss,2401619,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,2.1,0.0,3,3,3,3,2,0,13,9,0,0,0,0,1,0,0,0,0,0,1,1,4,0,0,0,3,1,04/18/2023,away,16340,995,Caldwell,9,True,8,17,-9,loss,2409931,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,04/24/2023,home,16340,1277,Alliance,9,True,4,9,-5,loss,2404163,74,2683412,2023,0.0,,2683412.0,2.0
1,0.0,1.0,0.0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,0,02/25/2023,neutral,16340,349,Le Moyne,9,True,1,4,-3,loss,2391749,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,0.2,0.0,2,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,03/01/2023,away,16340,1085,Francis Marion,9,True,5,10,-5,loss,2392576,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,0.1,0.0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,03/10/2023,away,16340,407,Mercy,11,True,9,10,-1,loss,2394361,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,2.0,0.0,0,1,0,1,2,0,8,6,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,03/31/2023,home,16340,23157,Felician,9,True,0,6,-6,loss,2426852,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,1.1,0.0,1,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,04/02/2023,home,16340,21323,Chestnut Hill,9,True,1,8,-7,loss,2399666,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,04/08/2023,away,16340,22,American Int'l,9,True,1,8,-7,loss,2410113,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,1.2,0.0,5,5,5,3,2,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,04/12/2023,home,16340,533,Pace,9,True,0,23,-23,loss,2401619,74,2683415,2023,0.0,,2683415.0,2.0
1,0.0,2.0,0.0,5,5,5,4,0,0,15,10,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,2,0,04/27/2023,away,16340,8956,Dominican (NY),9,True,5,15,-10,loss,2404699,74,2683415,2023,0.0,,2683415.0,2.0
1,1.0,6.1,0.0,3,4,4,2,5,0,25,20,1,0,0,0,1,1,0,0,0,1,1,8,6,0,1,0,1,1,03/08/2023,neutral,16340,281,Hiram,9,True,3,4,-1,loss,2394024,58,2683507,2023,0.0,,2683507.0,3.0
1,1.0,6.0,0.0,5,4,4,2,4,0,27,23,3,0,0,1,0,2,0,0,0,0,0,5,8,0,1,0,1,1,03/13/2023,neutral,16340,642,Skidmore,9,True,0,12,-12,loss,2395270,58,2683507,2023,0.0,,2683507.0,3.0
1,1.0,3.0,0.0,5,5,4,3,3,0,18,13,2,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,1,0,03/24/2023,away,16340,319,New Jersey City,9,True,3,13,-10,loss,2425827,58,2683507,2023,0.0,,2683507.0,3.0
1,0.0,2.0,0.0,4,2,2,1,3,0,11,9,0,0,0,0,1,0,0,3,3,0,1,0,3,0,0,0,4,2,03/13/2023,neutral,16340,642,Skidmore,9,True,0,12,-12,loss,2395270,58,2683511,2023,0.0,,2683511.0,3.0
1,0.0,0.2,0.0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,04/20/2023,away,16340,684,Suffolk,9,True,15,4,11,win,2403204,656,2683524,2023,0.0,,2683524.0,3.0
1,0.0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,04/26/2023,home,16340,8981,Endicott,9,True,4,10,-6,loss,2404576,656,2683524,2023,0.0,,2683524.0,3.0
1,0.0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,05/04/2023,home,16340,583,Roger Williams,9,True,3,30,-27,loss,2405959,656,2683524,2023,0.0,,2683524.0,3.0
1,0.0,2.0,0.0,4,4,4,2,4,0,12,9,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,5,3,03/22/2023,away,16340,22,American Int'l,9,True,21,13,8,win,2397098,658,2683535,2023,0.0,,2683535.0,2.0
1,1.0,5.0,0.0,1,0,0,2,3,0,17,14,0,0,0,0,0,1,0,0,0,0,0,4,6,1,0,0,1,2,03/05/2023,neutral,16340,808,WPI,9,True,12,0,12,win,2408085,656,2683536,2023,1.0,,2683536.0,3.0
1,1.0,2.1,0.0,8,5,3,1,4,0,18,15,1,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,03/11/2023,neutral,16340,762,Wentworth,9,True,7,5,2,win,2408845,656,2683536,2023,0.0,,2683536.0,3.0
1,1.0,5.0,0.0,4,4,4,2,10,0,22,18,0,0,0,0,1,2,0,0,0,0,0,1,3,0,0,0,1,0,03/18/2023,away,16340,76,Bridgewater St.,9,True,5,6,-1,loss,2409066,656,2683536,2023,1.0,,2683536.0,3.0
1,1.0,7.0,1.0,0,0,0,4,10,1,25,19,0,0,0,0,0,2,0,0,0,0,0,2,7,1,0,0,1,6,03/24/2023,home,16340,770,WestConn,9,True,10,0,10,win,2410261,656,2683536,2023,1.0,,2683536.0,3.0
1,1.0,6.0,0.0,4,2,1,2,11,0,24,22,1,0,0,0,2,0,0,0,0,0,0,4,3,0,1,0,1,4,04/02/2023,away,16340,662,Southern Me.,9,True,2,6,-4,loss,2410038,656,2683536,2023,0.0,,2683536.0,3.0
1,1.0,9.0,1.0,5,1,1,2,10,0,35,31,2,0,0,0,0,2,0,0,0,0,0,4,12,1,0,0,1,3,04/08/2023,away,16340,200,Eastern Conn. St.,9,True,3,1,2,win,2409970,656,2683536,2023,1.0,,2683536.0,3.0
1,1.0,6.0,0.0,6,2,2,1,9,0,25,23,0,0,0,2,0,1,0,0,0,0,0,2,6,1,0,0,1,3,04/18/2023,away,16340,401,UMass Boston,9,True,7,2,5,win,2402842,656,2683536,2023,1.0,,2683536.0,3.0
1,1.0,8.0,0.0,7,5,4,3,1,0,34,29,1,0,0,0,0,1,0,0,0,0,1,8,13,0,1,0,1,1,04/25/2023,home,16340,571,Rhode Island Col.,9,True,4,5,-1,loss,2404442,656,2683536,2023,0.0,,2683536.0,3.0
1,1.0,5.0,0.0,3,1,1,3,2,0,23,16,0,0,0,0,1,2,0,0,0,0,2,1,12,0,0,0,1,1,05/03/2023,home,16340,401,UMass Boston,9,True,5,10,-5,loss,2405778,656,2683536,2023,0.0,,2683536.0,3.0
1,0.0,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,8,0,03/07/2023,neutral,16340,25719,Penn St.-Altoona,9,True,12,11,1,win,2393829,656,2683537,2023,0.0,,2683537.0,3.0
1,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,03/11/2023,neutral,16340,762,Wentworth,9,True,5,4,1,win,2394648,656,2683537,2023,0.0,,2683537.0,3.0
