App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,player_id,division
1,0.0,2.1,0.0,1,0,0,0,2,0,8,8,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,3,0,03/08/2020,home,15204,51,Baylor,9,True,4,6,-2,loss,1834606,90,1749613,2020,0.0,,1749613.0,1.0
1,0.0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,02/17/2020,neutral,15204,30126,Notre Dame (OH),9,True,16,1,15,win,1965428,757,1749801,2020,0.0,,1749801.0,2.0
1,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,1,02/23/2020,neutral,15204,333,Ky. Wesleyan,9,True,6,3,3,win,1831801,757,1749801,2020,0.0,,1749801.0,2.0
1,0.0,2.0,0.0,1,0,0,1,5,0,8,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,3,03/01/2020,away,15204,15207,Ohio Valley,9,True,5,4,1,win,1832810,757,1749801,2020,0.0,,1749801.0,2.0
1,0.0,1.2,0.0,4,3,1,3,3,0,14,10,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,03/07/2020,neutral,15204,790,Winona St.,9,True,11,5,6,win,1834038,757,1749801,2020,0.0,,1749801.0,2.0
1,0.0,1.1,0.0,5,8,8,1,2,0,13,7,2,0,0,1,0,3,1,1,1,0,2,0,2,0,1,0,2,0,02/15/2020,neutral,15204,559,Purdue,9,True,4,10,-6,loss,1848759,283,1750014,2020,0.0,,1750014.0,1.0
1,0.0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,02/23/2020,away,15204,340,La Salle,9,True,0,2,-2,loss,1831893,283,1750014,2020,0.0,,1750014.0,1.0
1,1.0,5.0,0.0,5,2,2,1,6,0,21,18,1,0,0,0,0,2,0,0,0,0,0,3,4,0,1,0,1,4,02/15/2020,away,15204,624,Sam Houston,9,True,0,2,-2,loss,1830625,610,1750033,2020,0.0,,1750033.0,1.0
1,1.0,3.0,0.0,5,5,5,2,2,0,17,14,1,0,0,0,0,1,0,0,0,0,0,3,4,0,1,0,1,2,02/22/2020,away,15204,110,UCLA,9,True,1,7,-6,loss,1831672,610,1750033,2020,0.0,,1750033.0,1.0
1,1.0,6.0,0.0,4,1,1,3,8,0,24,21,1,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,1,3,02/29/2020,home,15204,111,UC Riverside,9,True,0,1,-1,loss,1832567,610,1750033,2020,0.0,,1750033.0,1.0
1,1.0,6.1,0.0,6,2,2,3,2,0,25,21,0,0,0,0,0,0,0,0,0,1,0,9,5,0,0,0,1,1,03/06/2020,home,15204,635,Seton Hall,9,True,6,2,4,win,1834209,610,1750033,2020,0.0,,1750033.0,1.0
1,1.0,4.1,0.0,5,5,1,1,0,0,20,16,0,0,0,0,0,1,0,0,0,0,2,5,6,0,0,0,1,0,01/31/2020,home,15204,30136,Lindenwood,10,True,5,6,-1,loss,1829547,230,1750479,2020,0.0,,1750479.0,2.0
1,1.0,3.1,0.0,9,9,6,1,5,0,22,20,1,0,0,2,0,0,0,0,0,1,0,3,2,0,1,0,1,2,02/07/2020,neutral,15204,30045,Palm Beach Atl.,9,True,2,12,-10,loss,1829867,230,1750479,2020,0.0,,1750479.0,2.0
1,1.0,8.0,0.0,2,0,0,1,8,0,27,25,1,0,0,0,0,1,0,0,0,0,0,6,9,1,0,0,1,1,02/15/2020,home,15204,30191,Spring Hill,9,True,8,0,8,win,1830478,230,1750479,2020,0.0,,1750479.0,2.0
1,1.0,6.0,0.0,3,0,0,0,7,0,22,21,0,0,0,0,0,1,0,0,0,0,0,5,5,1,0,0,1,3,02/21/2020,away,15204,584,Rollins,9,True,8,1,7,win,1831128,230,1750479,2020,0.0,,1750479.0,2.0
1,1.0,6.0,0.0,5,1,1,0,8,0,24,24,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,1,3,02/28/2020,away,15204,689,Tampa,9,True,0,1,-1,loss,1832486,230,1750479,2020,0.0,,1750479.0,2.0
1,1.0,5.0,0.0,7,4,4,1,3,0,24,20,1,1,0,0,1,1,0,0,0,1,1,9,3,0,0,0,1,1,03/06/2020,away,15204,49,Barry,9,True,8,9,-1,loss,1833919,230,1750479,2020,0.0,,1750479.0,2.0
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,01/31/2020,home,15204,30136,Lindenwood,10,True,5,6,-1,loss,1829547,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,02/02/2020,home,15204,30136,Lindenwood,9,True,5,4,1,win,1881478,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,02/08/2020,away,15204,1462,Wingate,9,True,2,10,-8,loss,1829779,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,3.0,0.0,4,3,3,1,3,0,14,13,2,0,0,0,0,0,1,0,0,0,0,3,3,0,1,0,3,1,02/11/2020,home,15204,30092,Flagler,11,True,4,7,-3,loss,1830110,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,1.0,0.0,0,1,1,3,1,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,02/15/2020,home,15204,30191,Spring Hill,10,True,2,3,-1,loss,1848378,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,0.0,0.0,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,02/22/2020,away,15204,584,Rollins,10,True,2,3,-1,loss,1831409,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,3.0,0.0,2,0,0,1,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,4,0,02/23/2020,away,15204,584,Rollins,9,True,3,7,-4,loss,1831784,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,2.0,0.0,1,0,0,0,2,0,8,6,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,2,2,02/28/2020,away,15204,689,Tampa,9,True,0,1,-1,loss,1832486,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,1.0,0.0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,0,02/29/2020,away,15204,689,Tampa,9,True,3,2,1,win,1849168,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,2.0,0.0,3,0,0,1,0,0,9,7,2,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,3,0,03/03/2020,home,15204,333,Ky. Wesleyan,9,True,0,1,-1,loss,1833455,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,0.1,0.0,2,1,1,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,03/06/2020,away,15204,49,Barry,9,True,8,9,-1,loss,1833919,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,03/07/2020,away,15204,49,Barry,12,True,1,2,-1,loss,1834236,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,03/10/2020,home,15204,383,Minnesota St.,9,True,4,3,1,win,1834836,230,1750482,2020,0.0,,1750482.0,2.0
1,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,02/22/2020,home,15204,30181,UVA Wise,9,True,14,10,4,win,1831500,1199,1750962,2020,0.0,,1750962.0,2.0
1,0.0,1.0,0.0,4,6,6,1,1,0,9,7,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,03/08/2020,home,15204,11504,Queens (NC),8,True,9,11,-2,loss,1833786,1199,1750962,2020,0.0,,1750962.0,2.0
1,,2.1,0.0,1,1,0,0,2,0,9,9,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,1,02/14/2020,home,15204,635,Seton Hall,9,True,4,3,1,win,4926306,749,1750965,2020,0.0,4 - 3,1750965.0,1.0
1,,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,02/16/2020,home,15204,301,Illinois,9,True,5,3,2,win,4929955,749,1750965,2020,0.0,5 - 3,1750965.0,1.0
1,,1.2,0.0,3,2,2,1,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,02/23/2020,away,15204,99,Long Beach St.,9,True,0,6,-6,loss,4938107,749,1750965,2020,0.0,0 - 6,1750965.0,1.0
1,,2.1,0.0,2,1,0,0,1,0,10,7,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,4,0,02/26/2020,home,15204,27,App State,9,True,9,11,-2,loss,4940232,749,1750965,2020,0.0,9 - 11,1750965.0,1.0
1,,2.0,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,4,0,02/28/2020,home,15204,340,La Salle,9,True,7,4,3,win,4942154,749,1750965,2020,0.0,7 - 4,1750965.0,1.0
1,,1.2,0.0,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,03/03/2020,home,15204,590,Sacred Heart,9,True,9,0,9,win,4947972,749,1750965,2020,0.0,9 - 0,1750965.0,1.0
1,,2.0,0.0,3,1,1,1,0,0,10,9,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,2,0,03/06/2020,home,15204,367,Louisville,9,True,1,4,-3,loss,4951083,749,1750965,2020,0.0,1 - 4,1750965.0,1.0
1,,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,03/07/2020,home,15204,367,Louisville,9,True,3,2,1,win,4952890,749,1750965,2020,0.0,3 - 2,1750965.0,1.0
1,,1.0,0.0,3,2,2,2,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,03/11/2020,away,15204,149,Coastal Carolina,9,True,4,10,-6,loss,4957990,749,1750965,2020,0.0,4 - 10,1750965.0,1.0
1,0.0,0.2,0.0,3,4,0,0,2,0,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,02/15/2020,home,15204,797,Milwaukee,9,True,6,8,-2,loss,1848934,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,02/18/2020,home,15204,459,UNC Greensboro,9,True,6,2,4,win,1830987,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,5,1,02/23/2020,away,15204,99,Long Beach St.,9,True,0,6,-6,loss,1831923,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,02/26/2020,home,15204,27,App State,9,True,9,11,-2,loss,1832235,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,0.2,0.0,1,1,1,1,1,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,02/28/2020,home,15204,340,La Salle,9,True,7,4,3,win,1832432,749,1750971,2020,0.0,,1750971.0,1.0
1,1.0,3.0,0.0,1,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,1,03/01/2020,home,15204,590,Sacred Heart,9,True,9,5,4,win,1833251,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,03/06/2020,home,15204,367,Louisville,9,True,1,4,-3,loss,1833901,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,0.0,0.0,5,6,6,1,0,0,7,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,03/08/2020,home,15204,367,Louisville,9,True,4,16,-12,loss,1834586,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,1.2,0.0,0,0,0,0,2,0,5,4,0,0,0,0,0,0,0,2,1,0,1,1,2,0,0,0,5,0,03/11/2020,away,15204,149,Coastal Carolina,9,True,4,10,-6,loss,1835220,749,1750971,2020,0.0,,1750971.0,1.0
1,0.0,1.0,0.0,3,4,2,2,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,03/01/2020,neutral,15204,297,Illinois Col.,9,True,14,8,6,win,1832989,145,1751131,2020,0.0,,1751131.0,3.0
1,1.0,6.0,0.0,8,4,4,1,5,0,25,23,1,0,0,0,0,0,0,0,0,0,1,3,8,0,1,0,1,1,02/23/2020,neutral,15204,349,Le Moyne,9,True,5,6,-1,loss,1831817,437,1751168,2020,0.0,,1751168.0,2.0
1,1.0,2.2,0.0,7,5,5,2,4,0,16,14,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,3,03/01/2020,home,15204,8956,Dominican (NY),9,True,11,6,5,win,1849166,437,1751168,2020,0.0,,1751168.0,2.0
1,1.0,4.1,0.0,5,4,3,3,6,0,21,18,0,1,1,1,2,0,0,0,0,0,0,3,3,0,0,0,1,2,03/06/2020,neutral,15204,241,Franklin Pierce,9,True,10,5,5,win,1833767,437,1751168,2020,0.0,,1751168.0,2.0
1,1.0,2.2,0.0,5,3,3,2,1,0,15,12,1,1,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,1,02/15/2020,neutral,15204,473,New Mexico,9,True,4,5,-1,loss,1848180,77,1751328,2020,0.0,,1751328.0,1.0
1,1.0,5.2,0.0,5,2,2,0,4,0,20,20,1,0,0,0,0,0,0,0,0,0,0,5,6,0,1,0,1,2,02/22/2020,away,15204,90,Cal Poly,9,True,0,10,-10,loss,1831605,77,1751328,2020,0.0,,1751328.0,1.0
1,1.0,2.2,0.0,7,5,3,0,1,0,15,14,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,1,1,02/29/2020,away,15204,473,New Mexico,9,True,1,12,-11,loss,1832664,77,1751328,2020,0.0,,1751328.0,1.0
1,0.0,2.0,0.0,0,0,0,0,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,03/03/2020,home,15204,30024,Utah Valley,9,True,5,4,1,win,1833474,77,1751328,2020,0.0,,1751328.0,1.0
1,0.0,1.1,0.0,1,1,1,1,2,0,6,4,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,5,1,03/07/2020,away,15204,521,Oklahoma St.,9,True,3,8,-5,loss,1834287,77,1751328,2020,0.0,,1751328.0,1.0
1,1.0,4.2,0.0,6,4,0,1,4,0,22,21,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,1,02/14/2020,neutral,15204,559,Purdue,9,True,6,9,-3,loss,1830241,283,1751383,2020,0.0,,1751383.0,1.0
1,1.0,3.0,0.0,4,0,0,0,5,0,12,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,02/22/2020,away,15204,340,La Salle,9,True,3,4,-1,loss,1831452,283,1751383,2020,0.0,,1751383.0,1.0
