date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
03/13/2012,home,10942,51,Baylor,9,True,5,4,1,win,5 - 4,761580,702,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,1,0,0,6,0,1320844,2012,,,,,
03/16/2012,away,10942,346,Lamar University,9,True,7,5,2,win,7 - 5,762414,702,1,0.2,1,0,0,1,2,0,4,3,1,0,0,0,0,0,0,2,1,0,0,25.0,0,0,0,0,0,3,1,1320844,2012,,,,,
03/18/2012,away,10942,346,Lamar University,9,True,3,4,-1,loss,3 - 4,763464,702,1,0.1,2,1,1,1,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,17.0,1,0,0,1,0,4,0,1320844,2012,,,,,
03/23/2012,away,10942,655,Southeastern La.,9,True,7,8,-1,loss,7 - 8,764529,702,1,0.2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,8.0,1,0,0,0,0,4,1,1320844,2012,,,,,
03/27/2012,home,10942,698,TCU,10,True,4,3,1,win,4 - 3,766150,702,1,1.2,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,2,0,1320844,2012,,,,,
04/05/2012,home,10942,483,Nicholls,11,True,7,6,1,win,7 - 6,768876,702,1,2.0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,0,0,3,0,1320844,2012,,,,,
04/10/2012,away,10942,697,Texas A&M,9,True,3,2,1,win,3 - 2,770740,702,1,2.0,2,0,0,1,2,0,8,7,0,0,0,0,0,0,0,2,0,0,0,30.0,2,1,0,0,0,3,1,1320844,2012,,,,,
04/15/2012,away,10942,706,UTSA,9,True,10,6,4,win,10 - 6,772724,702,1,3.0,2,2,2,2,3,0,14,10,1,0,0,0,0,1,0,2,0,0,1,65.0,4,2,1,0,0,2,1,1320844,2012,,,,,
04/22/2012,home,10942,508,Northwestern St.,9,True,8,6,2,win,8 - 6,775117,702,1,0.2,1,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,3,0,1320844,2012,,,,,
04/25/2012,away,10942,51,Baylor,9,True,4,6,-2,loss,4 - 6,775732,702,1,1.0,1,1,1,1,0,0,5,2,0,0,0,2,0,0,0,0,0,2,0,18.0,3,0,0,0,0,4,0,1320844,2012,,,,,
05/01/2012,home,10942,1045,DBU,9,True,0,3,-3,loss,0 - 3,777546,702,1,2.0,1,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,31.0,2,1,0,0,0,3,1,1320844,2012,,,,,
05/17/2012,home,10942,26172,A&M-Corpus Christi,9,True,8,2,6,win,8 - 2,779941,702,1,1.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,0,1320844,2012,,,,,
06/01/2012,home,10942,1045,DBU,9,True,0,10,-10,loss,0 - 10,780831,702,1,1.0,3,1,1,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,3,0,1320844,2012,,,,,
03/16/2012,away,10942,149,Coastal Carolina,9,True,3,7,-4,loss,3 - 7,762370,418,1,2.1,3,2,2,2,2,0,13,8,1,0,0,2,0,1,0,2,2,0,2,48.0,3,2,0,0,0,2,1,1320889,2012,,,,,
03/25/2012,home,10942,308,Purdue Fort Wayne,9,True,11,3,8,win,11 - 3,765565,418,1,1.0,2,3,2,2,1,0,7,5,1,0,0,1,0,0,0,0,0,0,0,32.0,2,0,0,0,0,3,0,1320889,2012,,,,,
03/28/2012,away,10942,204,Eastern Mich.,9,True,2,12,-10,loss,2 - 12,766379,418,1,1.0,2,2,2,0,2,0,5,4,1,0,0,1,0,0,0,0,0,0,1,19.0,0,1,0,0,0,4,1,1320889,2012,,,,,
04/14/2012,away,10942,539,Penn St.,9,True,1,14,-13,loss,1 - 14,771764,418,1,1.0,5,4,3,0,2,0,8,8,2,0,0,0,0,0,0,0,0,0,0,25.0,0,1,0,0,0,5,1,1320889,2012,,,,,
02/19/2012,home,10942,768,West Virginia,9,True,14,3,11,win,14 - 3,756318,418,1,1.0,2,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,14.0,2,1,0,0,0,2,0,1320891,2012,,,,,
02/24/2012,home,10942,310,Iona,9,True,9,6,3,win,9 - 6,756817,418,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16.0,2,0,0,0,1,3,1,1320891,2012,,,,,
02/29/2012,away,10942,28755,FGCU,9,True,1,8,-7,loss,1 - 8,757935,418,1,3.1,1,4,4,5,8,0,16,11,1,0,0,1,0,0,0,2,1,0,0,81.0,1,1,0,0,0,2,2,1320891,2012,,,,,
03/04/2012,home,10942,812,Xavier,9,True,3,5,-2,loss,3 - 5,759182,418,1,0.2,1,2,2,2,0,0,5,2,0,0,0,0,0,0,0,1,0,1,0,16.0,2,0,0,1,0,2,0,1320891,2012,,,,,
03/11/2012,home,10942,513,Notre Dame,9,True,6,5,1,win,6 - 5,761282,418,1,2.0,2,1,1,1,2,0,9,8,1,0,0,0,0,0,0,2,0,0,0,37.0,2,2,0,0,0,3,1,1320891,2012,,,,,
03/17/2012,away,10942,149,Coastal Carolina,9,True,2,6,-4,loss,2 - 6,762712,418,1,1.0,1,3,3,5,1,0,8,2,0,0,0,0,0,0,1,2,1,0,1,38.0,0,1,0,0,0,3,1,1320891,2012,,,,,
03/24/2012,home,10942,308,Purdue Fort Wayne,9,True,4,2,2,win,4 - 2,764834,418,1,1.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,2,0,1320891,2012,,,,,
03/27/2012,home,10942,514,Oakland,9,True,6,1,5,win,6 - 1,766124,418,1,4.0,1,0,0,2,3,0,15,13,1,0,0,0,0,0,0,0,0,0,0,47.0,3,6,1,0,0,1,1,1320891,2012,,,,,
04/01/2012,away,10942,428,Minnesota,10,True,3,4,-1,loss,3 - 4,767784,418,1,6.0,2,0,0,0,3,0,20,17,0,0,0,0,0,1,0,2,0,2,0,0.0,7,7,0,0,0,2,2,1320891,2012,,,,,
04/07/2012,away,10942,416,Michigan St.,9,True,4,3,1,win,4 - 3,769754,418,1,5.0,9,3,2,0,2,0,24,22,0,0,0,1,0,1,0,0,0,1,0,86.0,4,8,1,0,0,1,1,1320891,2012,,,,,
04/14/2012,away,10942,539,Penn St.,9,True,1,14,-13,loss,1 - 14,771764,418,1,2.0,5,6,6,3,1,0,15,10,0,1,1,1,0,1,0,0,0,1,0,56.0,3,2,0,1,0,1,0,1320891,2012,,,,,
04/18/2012,home,10942,204,Eastern Mich.,9,True,2,7,-5,loss,2 - 7,773450,418,1,1.0,2,2,1,1,2,0,6,5,0,0,0,1,0,0,0,0,0,0,0,26.0,1,0,0,1,0,1,0,1320891,2012,,,,,
04/22/2012,home,10942,509,Northwestern,9,True,5,4,1,win,5 - 4,775118,418,1,6.0,4,3,3,2,8,0,26,22,0,0,2,1,1,2,0,0,0,0,0,101.0,3,7,0,0,0,1,2,1320891,2012,,,,,
04/29/2012,home,10942,306,Indiana,9,True,5,11,-6,loss,5 - 11,777370,418,1,2.2,7,5,5,1,2,0,17,13,2,0,0,0,0,1,0,0,0,2,0,55.0,3,3,0,0,0,1,0,1320891,2012,,,,,
05/05/2012,away,10942,312,Iowa,9,True,2,7,-5,loss,2 - 7,778507,418,1,0.2,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,2,2,0,1,0.0,0,2,0,0,0,3,0,1320891,2012,,,,,
05/12/2012,away,10942,559,Purdue,9,True,3,14,-11,loss,3 - 14,779402,418,1,2.0,4,6,5,3,3,0,13,10,2,0,0,0,0,0,0,3,0,0,0,52.0,2,0,0,0,0,2,0,1320891,2012,,,,,
05/15/2012,away,10942,774,Western Mich.,9,True,6,13,-7,loss,6 - 13,779758,418,1,4.2,7,4,3,1,5,0,22,21,1,0,1,0,0,0,0,1,1,0,0,68.0,5,4,0,0,0,2,1,1320891,2012,,,,,
05/19/2012,home,10942,463,Nebraska,9,True,3,7,-4,loss,3 - 7,780280,418,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,5.0,0,0,0,0,0,4,0,1320891,2012,,,,,
02/25/2012,home,10942,310,Iona,9,True,11,2,9,win,11 - 2,757349,418,1,3.0,1,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,38.0,5,1,0,0,1,2,1,1320896,2012,,,,,
03/03/2012,home,10942,136,Chicago St.,9,True,17,8,9,win,17 - 8,758705,418,1,3.0,3,3,2,5,4,0,19,9,0,0,0,1,0,2,0,0,0,2,1,66.0,2,2,0,0,0,1,3,1320896,2012,,,,,
03/11/2012,home,10942,513,Notre Dame,9,True,6,5,1,win,6 - 5,761282,418,1,2.1,1,1,1,2,1,0,11,8,0,0,1,0,0,1,0,0,0,0,0,49.0,2,4,1,0,0,2,0,1320896,2012,,,,,
03/24/2012,home,10942,308,Purdue Fort Wayne,9,True,4,2,2,win,4 - 2,764834,418,1,0.2,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,2,1,0,0,7.0,1,1,0,0,1,4,0,1320896,2012,,,,,
03/28/2012,away,10942,204,Eastern Mich.,9,True,2,12,-10,loss,2 - 12,766379,418,1,3.1,4,4,4,4,0,0,20,14,0,0,0,1,0,1,0,0,0,1,0,74.0,6,4,0,1,0,1,0,1320896,2012,,,,,
04/04/2012,home,10942,129,Central Mich.,9,True,7,3,4,win,7 - 3,768668,418,1,3.0,2,1,1,2,3,0,13,11,0,0,1,0,0,0,0,0,0,0,0,51.0,3,3,1,0,0,1,2,1320896,2012,,,,,
04/10/2012,home,10942,71,Bowling Green,9,True,1,2,-1,loss,1 - 2,770634,418,1,5.1,5,1,0,0,6,0,24,21,1,0,0,1,0,2,0,0,0,1,0,89.0,9,1,0,0,0,1,3,1320896,2012,,,,,
04/14/2012,away,10942,539,Penn St.,9,True,1,14,-13,loss,1 - 14,771764,418,1,2.1,5,3,2,1,3,0,14,13,1,1,0,0,1,0,0,0,0,0,0,55.0,1,3,0,0,0,2,0,1320896,2012,,,,,
04/18/2012,home,10942,204,Eastern Mich.,9,True,2,7,-5,loss,2 - 7,773450,418,1,1.0,0,2,2,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,22.0,1,1,0,0,0,2,0,1320896,2012,,,,,
04/22/2012,home,10942,509,Northwestern,9,True,5,4,1,win,5 - 4,775118,418,1,1.1,1,1,1,0,0,0,6,4,0,0,1,0,0,1,0,2,1,1,0,16.0,3,1,0,0,0,2,0,1320896,2012,,,,,
04/27/2012,home,10942,306,Indiana,9,True,1,8,-7,loss,1 - 8,776050,418,1,2.0,3,1,1,2,0,0,11,8,0,0,0,0,0,0,0,0,0,1,0,37.0,4,2,0,0,0,2,0,1320896,2012,,,,,
05/05/2012,away,10942,312,Iowa,9,True,2,7,-5,loss,2 - 7,778507,418,1,2.0,3,2,2,1,2,0,11,8,0,0,0,0,1,1,0,0,0,0,1,0.0,2,2,0,0,0,4,2,1320896,2012,,,,,
05/08/2012,home,10942,149,Coastal Carolina,9,True,1,6,-5,loss,1 - 6,778912,418,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,26.0,2,1,0,0,0,4,0,1320896,2012,,,,,
05/12/2012,away,10942,559,Purdue,9,True,3,14,-11,loss,3 - 14,779402,418,1,2.2,7,4,4,2,1,0,16,14,0,0,1,0,0,0,0,3,1,0,0,48.0,4,2,0,0,0,4,1,1320896,2012,,,,,
05/17/2012,home,10942,463,Nebraska,9,True,2,15,-13,loss,2 - 15,779896,418,1,0.2,3,4,2,0,1,0,6,6,2,0,0,1,0,0,0,1,0,0,0,28.0,1,0,0,0,0,2,0,1320896,2012,,,,,
02/19/2012,home,10942,768,West Virginia,9,True,14,3,11,win,14 - 3,756318,418,1,1.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18.0,1,1,0,0,0,3,1,1320899,2012,,,,,
02/26/2012,home,10942,310,Iona,9,True,6,5,1,win,6 - 5,757668,418,1,4.2,3,2,2,3,5,0,19,15,1,1,0,1,0,0,0,3,2,1,0,82.0,7,1,0,0,0,2,1,1320899,2012,,,,,
03/02/2012,home,10942,518,Ohio St.,9,True,4,9,-5,loss,4 - 9,758254,418,1,0.1,2,1,1,1,0,0,4,3,0,0,0,1,0,0,0,1,1,0,0,20.0,1,0,0,0,0,4,0,1320899,2012,,,,,
03/10/2012,away,10942,365,LSU,9,True,4,6,-2,loss,4 - 6,760487,418,1,2.0,2,3,3,4,1,0,13,8,1,0,0,0,0,1,0,0,0,0,0,49.0,2,3,0,1,0,3,0,1320899,2012,,,,,
03/17/2012,home,10942,9,UAB,9,True,3,1,2,win,3 - 1,763265,418,1,2.0,2,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,23.0,2,1,1,0,0,2,0,1320899,2012,,,,,
03/18/2012,home,10942,164,UConn,9,True,7,5,2,win,7 - 5,763685,418,1,2.0,0,0,0,1,1,0,7,6,0,0,0,2,0,0,0,1,1,0,0,34.0,2,3,0,0,1,3,1,1320899,2012,,,,,
03/23/2012,home,10942,308,Purdue Fort Wayne,11,True,6,8,-2,loss,6 - 8,764469,418,1,1.0,1,1,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,27.0,1,2,0,0,0,4,0,1320899,2012,,,,,
03/27/2012,home,10942,514,Oakland,9,True,6,1,5,win,6 - 1,766124,418,1,2.0,1,0,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,28.0,2,3,0,0,1,4,0,1320899,2012,,,,,
04/01/2012,away,10942,428,Minnesota,10,True,3,4,-1,loss,3 - 4,767784,418,1,1.1,1,1,1,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0.0,1,3,0,1,0,3,0,1320899,2012,,,,,
04/04/2012,home,10942,129,Central Mich.,9,True,7,3,4,win,7 - 3,768668,418,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,1,0,0,0,5,0,1320899,2012,,,,,
04/06/2012,home,10942,416,Michigan St.,9,True,4,0,4,win,4 - 0,769131,418,1,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5.0,1,0,0,0,1,2,0,1320899,2012,,,,,
04/08/2012,home,10942,416,Michigan St.,13,True,8,10,-2,loss,8 - 10,770429,418,1,5.0,4,2,2,1,4,0,22,19,0,0,1,0,0,2,0,0,0,0,0,82.0,5,6,0,0,0,4,1,1320899,2012,,,,,
04/15/2012,away,10942,539,Penn St.,9,True,4,6,-2,loss,4 - 6,772650,418,1,1.1,1,1,1,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,19.0,3,0,0,0,0,3,1,1320899,2012,,,,,
04/18/2012,home,10942,204,Eastern Mich.,9,True,2,7,-5,loss,2 - 7,773450,418,1,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,13.0,1,1,0,0,0,6,0,1320899,2012,,,,,
04/21/2012,home,10942,509,Northwestern,11,True,5,6,-1,loss,5 - 6,774720,418,1,3.0,1,3,2,1,2,0,12,9,0,0,0,0,0,1,0,0,0,1,0,47.0,4,3,0,1,0,2,1,1320899,2012,,,,,
04/29/2012,home,10942,306,Indiana,9,True,5,11,-6,loss,5 - 11,777370,418,1,2.0,2,4,1,1,0,0,13,7,1,0,0,1,0,2,0,1,1,2,1,29.0,4,2,0,0,0,3,0,1320899,2012,,,,,
05/05/2012,away,10942,312,Iowa,10,True,8,2,6,win,8 - 2,778138,418,1,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,1,0,0,3,2,1320899,2012,,,,,
05/09/2012,home,10942,149,Coastal Carolina,9,True,5,2,3,win,5 - 2,778987,418,1,5.0,1,0,0,2,2,0,17,14,0,0,0,1,0,1,0,0,0,0,0,55.0,5,6,1,0,0,2,0,1320899,2012,,,,,
05/15/2012,away,10942,774,Western Mich.,9,True,6,13,-7,loss,6 - 13,779758,418,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5.0,1,2,0,0,0,4,0,1320899,2012,,,,,
05/17/2012,home,10942,463,Nebraska,9,True,2,15,-13,loss,2 - 15,779896,418,1,2.2,8,5,5,4,2,0,18,14,2,1,0,0,0,0,0,0,0,0,0,68.0,3,1,0,1,0,1,1,1320899,2012,,,,,
03/02/2012,home,10942,518,Ohio St.,9,True,4,9,-5,loss,4 - 9,758254,418,1,0.2,0,1,1,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0,0,0,3,0,1320900,2012,,,,,
03/24/2012,home,10942,308,Purdue Fort Wayne,9,True,4,2,2,win,4 - 2,764834,418,1,0.1,0,1,0,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,17.0,0,0,0,0,0,3,0,1320900,2012,,,,,
03/02/2012,home,10942,518,Ohio St.,9,True,4,9,-5,loss,4 - 9,758254,418,1,0.1,0,2,0,1,0,0,3,1,0,0,0,1,0,0,0,3,2,0,1,18.0,0,1,0,0,0,6,0,1320901,2012,,,,,
03/10/2012,away,10942,365,LSU,9,True,4,6,-2,loss,4 - 6,760487,418,1,1.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19.0,1,1,0,0,0,2,1,1320901,2012,,,,,
03/17/2012,away,10942,149,Coastal Carolina,9,True,2,6,-4,loss,2 - 6,762712,418,1,0.1,2,2,2,1,0,0,5,2,0,0,0,1,0,2,0,0,0,0,0,21.0,0,0,0,0,0,1,0,1320901,2012,,,,,
03/25/2012,home,10942,308,Purdue Fort Wayne,9,True,11,3,8,win,11 - 3,765565,418,1,1.0,1,0,0,2,1,0,6,4,0,0,0,1,0,0,0,0,0,0,0,31.0,1,1,0,0,0,2,1,1320901,2012,,,,,
04/11/2012,home,10942,709,Toledo,9,True,2,6,-4,loss,2 - 6,771051,418,1,0.0,2,3,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,1,0,2,0,1320901,2012,,,,,
02/17/2012,home,10942,416,Michigan St.,9,True,4,11,-7,loss,4 - 11,755732,603,1,1.0,2,1,1,0,1,0,5,5,0,0,0,0,0,0,0,3,3,0,0,0.0,1,1,0,0,0,4,0,1321019,2012,,,,,
02/19/2012,home,10942,301,Illinois,9,True,4,9,-5,loss,4 - 9,756303,603,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1.0,1,0,0,0,0,5,0,1321019,2012,,,,,
02/25/2012,home,10942,503,NIU,10,True,11,9,2,win,11 - 9,757310,603,1,0.0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,2,0,1321019,2012,,,,,
02/28/2012,away,10942,457,North Carolina,9,True,4,8,-4,loss,4 - 8,757787,603,1,2.0,2,1,1,3,1,0,10,7,0,0,0,1,0,0,0,0,0,0,0,0.0,2,2,0,0,0,2,0,1321019,2012,,,,,
03/09/2012,away,10942,355,Liberty,9,True,2,12,-10,loss,2 - 12,760133,603,1,2.0,2,2,2,1,1,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0.0,4,1,0,0,0,2,1,1321019,2012,,,,,
03/14/2012,home,10942,222,Fairleigh Dickinson,9,True,15,7,8,win,15 - 7,761919,603,1,1.2,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,2,0,0,0.0,4,1,1,0,0,2,0,1321019,2012,,,,,
03/18/2012,home,10942,285,Holy Cross,9,True,13,4,9,win,13 - 4,763390,603,1,0.1,0,1,0,0,1,0,2,1,0,0,0,1,0,1,0,3,2,0,0,0.0,0,0,0,0,0,4,0,1321019,2012,,,,,
03/24/2012,away,10942,739,Villanova,9,True,0,8,-8,loss,0 - 8,765424,603,1,1.2,1,2,2,1,0,0,6,3,0,0,0,0,0,0,0,3,0,1,1,21.0,2,2,0,0,0,3,0,1321019,2012,,,,,
03/28/2012,home,10942,392,Maryland,9,True,4,16,-12,loss,4 - 16,766374,603,1,0.1,1,2,2,0,0,0,4,2,0,1,0,0,0,2,0,0,0,0,0,13.0,1,0,0,0,0,2,0,1321019,2012,,,,,
04/06/2012,away,10942,587,Rutgers,9,True,2,6,-4,loss,2 - 6,769187,603,1,1.0,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,26.0,2,0,0,0,0,3,0,1321019,2012,,,,,
04/10/2012,home,10942,158,Columbia,9,True,6,9,-3,loss,6 - 9,770647,603,1,1.0,1,2,2,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,1,0,2,0,1321019,2012,,,,,
04/20/2012,away,10942,140,Cincinnati,9,True,14,1,13,win,14 - 1,773852,603,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,0,2,0,1321019,2012,,,,,
04/30/2012,home,10942,310,Iona,9,True,19,1,18,win,19 - 1,777419,603,1,1.0,1,0,0,1,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,4,1,1321019,2012,,,,,
02/19/2012,home,10942,301,Illinois,9,True,4,9,-5,loss,4 - 9,756303,603,1,1.0,1,1,1,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,12.0,2,1,0,0,0,6,0,1321026,2012,,,,,
02/28/2012,away,10942,457,North Carolina,9,True,4,8,-4,loss,4 - 8,757787,603,1,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0,0,0,0,5,0,1321026,2012,,,,,
03/09/2012,away,10942,355,Liberty,9,True,2,12,-10,loss,2 - 12,760133,603,1,0.1,1,4,4,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,1321026,2012,,,,,
03/20/2012,home,10942,477,New York Tech,9,True,16,6,10,win,16 - 6,763939,603,1,1.0,2,1,1,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,4,0,1321026,2012,,,,,
03/28/2012,home,10942,392,Maryland,9,True,4,16,-12,loss,4 - 16,766374,603,1,1.2,2,3,3,1,1,0,8,6,1,0,0,1,0,1,0,0,0,0,0,26.0,1,2,0,0,0,4,0,1321026,2012,,,,,
04/10/2012,home,10942,158,Columbia,9,True,6,9,-3,loss,6 - 9,770647,603,1,2.0,0,0,0,0,4,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0.0,1,2,0,0,0,4,1,1321026,2012,,,,,
04/18/2012,home,10942,554,Princeton,9,True,8,4,4,win,8 - 4,773487,603,1,1.2,0,0,0,5,2,0,10,5,0,0,0,1,0,0,0,0,0,0,0,0.0,1,2,0,0,0,1,1,1321026,2012,,,,,
04/30/2012,home,10942,310,Iona,9,True,19,1,18,win,19 - 1,777419,603,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,0,1321026,2012,,,,,
02/19/2012,home,10942,301,Illinois,9,True,4,9,-5,loss,4 - 9,756303,603,1,3.2,5,4,4,1,6,0,18,16,0,0,2,0,0,1,0,0,0,0,0,72.0,2,3,0,1,0,1,1,1321027,2012,,,,,
02/25/2012,home,10942,503,NIU,10,True,11,9,2,win,11 - 9,757310,603,1,2.0,3,2,1,1,2,0,11,9,1,0,0,0,0,0,0,0,0,1,0,0.0,1,3,1,0,0,5,0,1321027,2012,,,,,
02/29/2012,away,10942,460,UNCW,9,True,3,0,3,win,3 - 0,757942,603,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,0,1,3,0,1321027,2012,,,,,
03/07/2012,away,10942,220,Fairfield,9,True,6,4,2,win,6 - 4,759747,603,1,1.0,1,1,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,0,1,4,0,1321027,2012,,,,,
03/11/2012,away,10942,355,Liberty,9,True,3,1,2,win,3 - 1,761122,603,1,1.1,4,1,0,0,1,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,1,3,1,1321027,2012,,,,,
03/17/2012,home,10942,14,UAlbany,9,True,8,3,5,win,8 - 3,762661,603,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,1321027,2012,,,,,
03/18/2012,home,10942,285,Holy Cross,9,True,13,4,9,win,13 - 4,763390,603,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,6,0,1321027,2012,,,,,
03/21/2012,home,10942,361,LIU,9,True,4,3,1,win,4 - 3,764095,603,1,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,1,3,0,1321027,2012,,,,,
03/24/2012,away,10942,739,Villanova,9,True,0,8,-8,loss,0 - 8,765424,603,1,1.2,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1,0,0,0,5,0,1321027,2012,,,,,
04/01/2012,home,10942,768,West Virginia,9,True,14,6,8,win,14 - 6,767868,603,1,2.0,4,1,1,1,4,0,11,9,1,0,0,0,0,0,0,1,1,0,1,0.0,0,2,0,0,0,3,1,1321027,2012,,,,,
04/03/2012,away,10942,748,Wagner,9,True,5,4,1,win,5 - 4,768385,603,1,0.1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,0,7.0,0,1,0,0,1,3,0,1321027,2012,,,,,
04/07/2012,away,10942,587,Rutgers,9,True,17,10,7,win,17 - 10,769814,603,1,1.0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,2,1,0,1,22.0,0,2,0,0,0,3,0,1321027,2012,,,,,
04/11/2012,home,10942,283,Hofstra,9,True,16,3,13,win,16 - 3,770989,603,1,0.1,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,1321027,2012,,,,,
04/15/2012,home,10942,164,UConn,11,True,7,8,-1,loss,7 - 8,772597,603,1,1.2,3,3,3,0,3,0,10,8,0,0,1,0,0,2,0,0,0,0,0,0.0,0,2,0,0,0,3,2,1321027,2012,,,,,
04/18/2012,home,10942,554,Princeton,9,True,8,4,4,win,8 - 4,773487,603,1,1.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,1321027,2012,,,,,
04/24/2012,home,10942,67,Boston College,9,True,1,2,-1,loss,1 - 2,775661,603,1,1.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,4,1,1321027,2012,,,,,
04/27/2012,away,10942,513,Notre Dame,9,True,6,4,2,win,6 - 4,776239,603,1,0.2,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,15.0,0,2,0,0,1,4,0,1321027,2012,,,,,
05/06/2012,home,10942,651,South Fla.,9,True,5,4,1,win,5 - 4,778696,603,1,1.0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,1,0,0,0.0,1,1,1,0,0,3,0,1321027,2012,,,,,
