date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
03/22/2024,away,16580,11416,Colorado Mesa,9,True,7,17,-10,loss,,5255011,11403,1,0.1,3,4,4,1,0,0,6,4,0,0,0,2,1,1,0,2,2,0,0,,1,0,0,1,0,3,0,2650027,2024,0.0,21.0,0.0,0.0,2.0
02/03/2024,away,16580,93,CSUSB,9,True,5,21,-16,loss,,5015993,11403,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,5,0,2650028,2024,0.0,15.0,0.0,0.0,2.0
02/09/2024,away,16580,30180,Rogers St.,9,True,1,4,-3,loss,,5020613,11403,1,1.0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,0,2650028,2024,0.0,19.0,0.0,0.0,2.0
02/17/2024,away,16580,1097,Ga. Southwestern,9,True,1,4,-3,loss,,4525981,11403,1,2.0,1,0,0,4,2,0,11,7,0,0,0,0,2,0,0,0,0,0,0,,2,2,0,0,0,2,0,2650028,2024,0.0,40.0,0.0,0.0,2.0
02/24/2024,home,16580,2720,CSU Pueblo,9,True,12,19,-7,loss,,4527118,11403,1,1.0,4,3,3,0,2,0,6,6,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,4,1,2650028,2024,0.0,31.0,0.0,0.0,2.0
03/11/2024,away,16580,155,Colo. Sch. of Mines,9,True,4,9,-5,loss,,4543864,11403,1,1.0,0,0,0,1,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,,2,1,0,0,0,2,0,2650028,2024,0.0,15.0,0.0,0.0,2.0
03/18/2024,home,16580,929,Adams St.,9,True,10,13,-3,loss,,4544164,11403,1,2.0,5,2,2,1,2,0,12,11,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,2650028,2024,0.0,70.0,0.0,0.0,2.0
03/23/2024,away,16580,11416,Colorado Mesa,9,True,1,9,-8,loss,,4543056,11403,1,1.0,2,3,3,1,0,0,7,4,2,0,0,0,0,1,0,0,0,1,0,,2,1,0,0,0,2,0,2650028,2024,0.0,26.0,0.0,0.0,2.0
03/28/2024,home,16580,9754,UC-Colo. Springs,9,True,7,4,3,win,,4533702,11403,1,0.2,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,,1,1,0,0,0,3,0,2650028,2024,0.0,6.0,0.0,0.0,2.0
03/29/2024,home,16580,9754,UC-Colo. Springs,9,True,8,7,1,win,,4544208,11403,1,2.0,4,3,3,1,2,0,10,9,0,0,1,2,0,0,0,0,0,0,0,,2,1,1,0,0,3,0,2650028,2024,0.0,40.0,0.0,0.0,2.0
04/12/2024,away,16580,2720,CSU Pueblo,9,True,4,12,-8,loss,,4536771,11403,1,1.0,2,4,4,1,0,0,9,4,1,0,0,0,2,3,0,2,2,0,1,,2,1,0,0,0,3,0,2650028,2024,0.0,27.0,0.0,0.0,2.0
04/22/2024,home,16580,413,MSU Denver,9,True,12,29,-17,loss,,4538204,11403,1,2.0,5,5,5,1,1,0,11,10,2,0,0,3,0,0,0,0,0,0,0,,0,4,0,0,0,4,0,2650028,2024,0.0,43.0,0.0,0.0,2.0
02/03/2024,away,16580,93,CSUSB,9,True,1,4,-3,loss,,5015963,11403,1,5.0,1,0,0,6,1,0,23,17,1,0,0,0,0,0,0,0,0,0,0,,8,6,0,0,0,1,0,2650030,2024,1.0,95.0,0.0,0.0,2.0
02/18/2024,away,16580,1097,Ga. Southwestern,9,True,10,11,-1,loss,,4526158,11403,1,3.0,3,3,3,4,3,0,16,12,0,0,0,2,0,0,0,0,0,0,0,,3,3,0,0,0,1,1,2650030,2024,1.0,71.0,0.0,0.0,2.0
02/25/2024,away,16580,2720,CSU Pueblo,9,True,8,26,-18,loss,,4527451,11403,1,2.1,5,11,10,5,4,0,20,12,1,1,0,1,1,2,0,0,0,1,0,,3,0,0,1,0,1,2,2650030,2024,1.0,79.0,0.0,0.0,2.0
03/02/2024,away,16580,155,Colo. Sch. of Mines,9,True,5,17,-12,loss,,4528395,11403,1,4.1,7,7,4,5,7,0,25,18,3,0,0,0,0,1,0,0,0,1,0,,2,2,0,1,0,1,1,2650030,2024,1.0,93.0,0.0,0.0,2.0
03/11/2024,away,16580,155,Colo. Sch. of Mines,9,True,4,9,-5,loss,,4543864,11403,1,5.0,7,9,7,4,5,0,26,20,1,0,0,2,1,2,0,0,0,0,0,,2,5,0,1,0,1,1,2650030,2024,1.0,101.0,0.0,1.0,2.0
03/18/2024,home,16580,929,Adams St.,9,True,7,25,-18,loss,,4531243,11403,1,1.1,5,10,7,4,2,0,15,11,1,1,0,1,0,0,0,0,0,0,0,,2,0,0,1,0,1,1,2650030,2024,1.0,58.0,0.0,0.0,2.0
03/23/2024,away,16580,11416,Colorado Mesa,9,True,7,20,-13,loss,,4532880,11403,1,1.2,7,8,8,3,2,0,15,12,3,0,2,2,2,0,0,0,0,0,0,,2,1,0,1,0,2,1,2650030,2024,0.0,58.0,0.0,0.0,2.0
03/28/2024,home,16580,9754,UC-Colo. Springs,9,True,7,4,3,win,,4533702,11403,1,6.1,5,3,3,3,2,0,29,25,3,0,0,0,2,1,0,0,0,0,0,,9,8,1,0,0,2,2,2650030,2024,0.0,104.0,0.0,0.0,2.0
04/12/2024,away,16580,2720,CSU Pueblo,9,True,4,12,-8,loss,,4536771,11403,1,6.0,8,7,7,1,6,0,28,23,2,1,0,1,1,2,0,0,0,2,0,,7,4,0,1,0,2,1,2650030,2024,0.0,102.0,0.0,0.0,2.0
03/13/2024,home,16580,0,Point Park,9,True,7,17,-10,loss,,4530680,751,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,7,1,2650076,2024,0.0,12.0,0.0,0.0,3.0
03/27/2024,home,16580,30064,Saint Vincent,9,True,10,9,1,win,,4533576,751,1,2.0,1,0,0,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,,3,3,1,0,0,3,0,2650076,2024,0.0,21.0,0.0,0.0,3.0
04/17/2024,home,16580,0,Point Park,9,True,6,12,-6,loss,,5283116,751,1,1.0,4,3,3,0,1,0,8,7,0,1,0,1,0,1,0,0,0,0,0,,2,0,0,0,0,2,0,2650076,2024,0.0,40.0,0.0,0.0,3.0
02/10/2024,away,16580,46,Baldwin Wallace,9,True,4,5,-1,loss,,5245120,751,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,1,2650078,2024,0.0,9.0,0.0,0.0,3.0
02/23/2024,home,16580,122,CWRU,13,True,7,10,-3,loss,,5249335,751,1,4.2,3,3,3,3,8,0,21,18,1,0,0,0,4,0,0,0,0,0,0,,4,3,0,0,0,2,0,2650078,2024,0.0,90.0,0.0,0.0,3.0
03/04/2024,home,16580,1163,La Roche,9,True,4,3,1,win,,4527692,751,1,5.0,1,0,0,3,5,0,17,14,1,0,0,0,0,0,0,0,0,0,0,,2,6,0,0,0,1,0,2650078,2024,1.0,66.0,0.0,0.0,3.0
03/14/2024,home,16580,455,Muskingum,9,True,7,8,-1,loss,,5252295,751,1,5.0,5,6,5,1,7,0,22,19,3,0,0,1,1,2,0,0,0,0,0,,6,1,0,0,0,1,1,2650078,2024,1.0,83.0,0.0,0.0,3.0
03/21/2024,neutral,16580,787,Wm. Paterson,9,True,12,2,10,win,,4532201,751,1,5.0,3,2,2,4,10,0,22,18,0,0,0,0,1,0,0,0,0,0,0,,1,4,1,0,0,1,7,2650078,2024,1.0,98.0,0.0,0.0,3.0
03/27/2024,home,16580,30064,Saint Vincent,9,True,10,9,1,win,,4533576,751,1,3.0,9,5,5,1,3,0,20,18,1,0,0,3,2,1,0,0,0,0,0,,2,4,0,0,0,1,0,2650078,2024,1.0,71.0,0.0,0.0,3.0
04/06/2024,home,16580,10972,Chatham,9,True,6,3,3,win,,4535723,751,1,3.0,4,3,3,1,4,0,14,13,0,1,0,0,1,0,0,0,0,0,0,,4,1,0,0,1,2,2,2650078,2024,0.0,37.0,0.0,0.0,3.0
04/14/2024,neutral,16580,1434,Waynesburg,9,True,17,4,13,win,,4545935,751,1,3.0,2,0,0,2,5,0,13,11,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,0,0,3,1,2650078,2024,0.0,48.0,0.0,0.0,3.0
03/13/2024,home,16580,0,Point Park,9,True,7,17,-10,loss,,4530680,751,1,1.0,2,2,2,1,0,0,6,5,1,0,0,0,1,0,0,0,0,0,0,,1,2,0,0,0,6,0,2650079,2024,0.0,23.0,0.0,0.0,3.0
03/21/2024,neutral,16580,787,Wm. Paterson,9,True,12,2,10,win,,4532201,751,1,1.0,0,0,0,2,1,0,5,3,0,0,0,0,1,0,0,0,0,0,0,,0,2,0,0,0,3,0,2650081,2024,0.0,29.0,0.0,0.0,3.0
02/10/2024,away,16580,46,Baldwin Wallace,9,True,4,5,-1,loss,,5245120,751,1,3.0,3,0,0,1,1,0,13,11,1,0,0,0,0,0,0,0,0,1,0,,4,4,0,0,0,4,1,2650084,2024,0.0,48.0,0.0,0.0,3.0
02/23/2024,home,16580,122,CWRU,13,True,7,10,-3,loss,,5249335,751,1,4.0,5,4,4,2,1,0,20,16,2,0,0,0,3,1,0,0,0,0,1,,4,7,0,0,0,1,0,2650084,2024,1.0,57.0,0.0,0.0,3.0
03/01/2024,home,16580,11839,Pitt.-Greensburg,9,True,10,5,5,win,,4527731,751,1,3.0,0,0,0,0,5,0,9,9,0,0,0,0,1,0,0,0,0,0,0,,2,2,0,0,1,3,2,2650084,2024,0.0,41.0,0.0,0.0,3.0
03/14/2024,home,16580,455,Muskingum,9,True,7,8,-1,loss,,5252295,751,1,3.0,3,2,1,1,4,0,12,11,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,1,0,3,3,2650084,2024,0.0,42.0,0.0,0.0,3.0
03/19/2024,away,16580,564,Ramapo,9,True,6,9,-3,loss,,4531938,751,1,4.0,8,6,5,2,5,0,22,19,1,1,0,0,2,0,0,0,0,0,1,,3,3,0,0,0,1,3,2650084,2024,1.0,77.0,0.0,0.0,3.0
03/27/2024,home,16580,30064,Saint Vincent,9,True,8,5,3,win,,4542883,751,1,5.0,5,3,3,0,3,0,22,19,0,0,0,1,1,3,0,0,0,0,0,,8,3,0,0,0,1,0,2650084,2024,1.0,80.0,0.0,0.0,3.0
04/06/2024,home,16580,10972,Chatham,9,True,6,3,3,win,,4535723,751,1,6.0,3,0,0,3,2,0,24,19,0,0,1,0,1,2,0,0,0,0,0,,6,8,1,0,0,1,2,2650084,2024,1.0,76.0,0.0,0.0,3.0
04/14/2024,neutral,16580,1434,Waynesburg,9,True,17,4,13,win,,4545935,751,1,3.0,6,4,4,3,4,0,18,15,1,0,0,1,0,0,0,0,0,0,0,,4,1,0,0,0,1,2,2650084,2024,1.0,67.0,0.0,0.0,3.0
03/17/2024,neutral,16580,795,Wis.-La Crosse,9,True,8,12,-4,loss,,4531635,751,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,5,0,2650087,2024,0.0,5.0,0.0,0.0,3.0
03/28/2024,away,16580,30084,Geneva,9,True,11,5,6,win,,5255913,751,1,0.2,2,2,0,3,0,0,7,4,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,4,0,2650087,2024,0.0,24.0,0.0,0.0,3.0
02/24/2024,home,16580,180,Delaware,9,True,10,7,3,win,,4526750,316,1,2.0,1,2,0,0,4,0,9,9,0,0,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,2650276,2024,0.0,30.0,0.0,0.0,1.0
03/02/2024,home,16580,47,Ball St.,9,True,2,9,-7,loss,,4527828,316,1,2.1,4,3,0,1,3,0,13,12,1,0,0,0,1,0,0,2,1,0,0,,0,4,0,0,0,2,0,2650276,2024,0.0,58.0,0.0,0.0,1.0
03/06/2024,home,16580,651,South Fla.,9,True,12,16,-4,loss,,4529023,316,1,0.2,2,3,3,1,0,0,5,3,0,0,0,1,1,0,1,2,2,0,1,,1,1,0,0,0,5,0,2650276,2024,0.0,12.0,0.0,0.0,1.0
03/09/2024,away,16580,97,Cal St. Fullerton,9,True,2,13,-11,loss,,4529633,316,1,0.2,4,3,3,0,0,0,6,6,1,0,0,0,0,0,0,2,2,0,0,,1,1,0,0,0,3,0,2650276,2024,0.0,17.0,0.0,0.0,1.0
03/19/2024,away,16580,235,Florida,9,True,7,6,1,win,,4531831,316,1,3.0,0,0,0,3,3,0,11,8,0,0,0,0,0,0,0,2,0,0,0,,2,3,1,0,0,2,3,2650276,2024,0.0,43.0,0.0,0.0,1.0
03/24/2024,away,16580,52,Bellarmine,9,True,17,13,4,win,,4533208,316,1,2.2,4,4,4,1,3,0,13,12,2,0,0,0,0,0,0,1,0,0,0,,2,2,0,0,0,2,2,2650276,2024,0.0,46.0,0.0,0.0,1.0
03/30/2024,away,16580,1004,Central Ark.,9,True,10,11,-1,loss,,4534484,316,1,1.0,4,3,3,0,0,0,7,7,0,0,0,2,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,2650276,2024,0.0,24.0,0.0,0.0,1.0
04/16/2024,away,16580,235,Florida,9,True,1,12,-11,loss,,4537662,316,1,3.1,6,3,3,0,2,0,15,15,1,0,0,1,0,0,0,3,0,0,0,,3,4,0,0,0,2,2,2650276,2024,0.0,51.0,0.0,0.0,1.0
02/03/2024,home,16580,1170,Lenoir-Rhyne,9,True,0,4,-4,loss,,4525033,30092,1,0.1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,4,0,2650279,2024,0.0,5.0,0.0,0.0,2.0
03/02/2024,away,16580,1167,Lander,9,True,4,8,-4,loss,,5250740,30092,1,1.0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,6,0,2650279,2024,0.0,16.0,0.0,0.0,2.0
03/09/2024,home,16580,159,Columbus St.,9,True,1,10,-9,loss,,4529846,30092,1,0.2,1,1,1,1,1,0,4,3,0,0,0,0,1,0,0,3,2,0,0,,1,0,0,0,0,4,0,2650279,2024,0.0,19.0,0.0,0.0,2.0
03/23/2024,away,16580,1096,Georgia College,9,True,1,7,-6,loss,,4532906,30092,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,2650279,2024,0.0,8.0,0.0,0.0,2.0
04/06/2024,home,16580,1097,Ga. Southwestern,9,True,6,7,-1,loss,,4535784,30092,1,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,4,0,2650279,2024,0.0,12.0,0.0,0.0,2.0
04/16/2024,away,16580,584,Rollins,9,True,9,2,7,win,,4537862,30092,1,0.2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,4,1,2650279,2024,0.0,10.0,0.0,0.0,2.0
04/19/2024,away,16580,30259,USC Beaufort,9,True,12,6,6,win,,4538341,30092,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,1,2650279,2024,0.0,9.0,0.0,0.0,2.0
04/21/2024,away,16580,30259,USC Beaufort,9,True,8,9,-1,loss,,4539051,30092,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,0,2650279,2024,0.0,5.0,0.0,0.0,2.0
02/03/2024,home,16580,1170,Lenoir-Rhyne,9,True,5,7,-2,loss,,4544909,30092,1,1.0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,2,2,0,0,,3,0,0,0,0,3,0,2650308,2024,0.0,16.0,0.0,0.0,2.0
02/10/2024,home,16580,608,Saint Leo,9,True,2,4,-2,loss,,4543261,30092,1,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,3,0,0,0,,2,0,0,0,0,3,0,2650308,2024,0.0,18.0,0.0,0.0,2.0
02/16/2024,home,16580,208,Eckerd,9,True,5,0,5,win,,4542799,30092,1,2.0,1,0,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,3,0,2650308,2024,0.0,29.0,0.0,0.0,2.0
02/23/2024,home,16580,22,American Int'l,9,True,5,1,4,win,,4526732,30092,1,2.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,1,2650308,2024,0.0,34.0,0.0,0.0,2.0
02/27/2024,away,16580,30045,Palm Beach Atl.,9,True,4,5,-1,loss,,4527625,30092,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,2650308,2024,0.0,3.0,0.0,0.0,2.0
03/02/2024,away,16580,1167,Lander,9,True,13,4,9,win,,5250826,30092,1,2.1,1,0,0,0,3,0,8,8,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,2,2650308,2024,0.0,29.0,0.0,0.0,2.0
03/08/2024,home,16580,159,Columbus St.,9,True,2,8,-6,loss,,4529470,30092,1,1.0,2,6,4,3,0,0,9,5,0,0,0,0,0,1,0,1,0,0,0,,2,0,0,1,0,2,0,2650308,2024,0.0,34.0,0.0,0.0,2.0
03/15/2024,home,16580,11276,USC Aiken,9,True,3,0,3,win,,4531050,30092,1,0.2,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,,1,0,0,0,0,2,0,2650308,2024,0.0,14.0,0.0,1.0,2.0
03/26/2024,home,16580,230,Florida Tech,10,True,1,0,1,win,,4533494,30092,1,2.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,3,1,2650308,2024,0.0,26.0,0.0,0.0,2.0
04/02/2024,home,16580,9680,Embry-Riddle (FL),9,True,1,14,-13,loss,,4534888,30092,1,0.2,1,3,3,2,0,0,5,3,0,0,0,1,1,0,0,0,0,0,0,,0,2,0,0,0,5,0,2650308,2024,0.0,22.0,0.0,0.0,2.0
04/06/2024,home,16580,1097,Ga. Southwestern,9,True,6,7,-1,loss,,4535784,30092,1,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,5,0,2650308,2024,0.0,6.0,0.0,0.0,2.0
04/12/2024,home,16580,30052,North Georgia,11,True,6,5,1,win,,4536822,30092,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,0,0,4,1,2650308,2024,0.0,11.0,0.0,0.0,2.0
04/21/2024,away,16580,30259,USC Beaufort,9,True,8,9,-1,loss,,4539051,30092,1,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,2650308,2024,0.0,10.0,0.0,0.0,2.0
02/02/2024,home,16580,1170,Lenoir-Rhyne,9,True,2,7,-5,loss,,4524975,30092,1,2.0,5,5,5,0,3,0,13,12,0,0,0,3,1,1,0,0,0,0,0,,0,4,0,0,0,2,1,2650309,2024,0.0,46.0,0.0,0.0,2.0
02/09/2024,home,16580,608,Saint Leo,9,True,2,5,-3,loss,,4525233,30092,1,2.0,2,1,1,1,2,0,9,8,1,0,0,1,0,0,0,0,0,0,0,,0,4,0,0,0,3,0,2650309,2024,0.0,38.0,0.0,0.0,2.0
02/16/2024,home,16580,208,Eckerd,9,True,13,1,12,win,,4525944,30092,1,1.0,4,1,1,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,1,2650309,2024,0.0,30.0,0.0,0.0,2.0
03/02/2024,away,16580,1167,Lander,9,True,4,8,-4,loss,,5250740,30092,1,3.0,5,2,2,1,1,0,13,12,1,0,0,0,1,0,0,0,0,0,0,,3,3,0,0,0,3,0,2650309,2024,0.0,36.0,0.0,0.0,2.0
03/10/2024,home,16580,159,Columbus St.,9,True,8,19,-11,loss,,4530104,30092,1,0.2,5,7,7,2,0,0,9,7,1,0,0,1,0,0,0,1,0,0,0,,1,1,0,0,0,3,0,2650309,2024,0.0,34.0,0.0,0.0,2.0
04/02/2024,home,16580,9680,Embry-Riddle (FL),9,True,1,14,-13,loss,,4534888,30092,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,8,0,2650309,2024,0.0,13.0,0.0,0.0,2.0
04/07/2024,home,16580,1097,Ga. Southwestern,9,True,1,8,-7,loss,,4536048,30092,1,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,5,0,2650309,2024,0.0,15.0,0.0,0.0,2.0
04/16/2024,away,16580,584,Rollins,9,True,9,2,7,win,,4537862,30092,1,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,6,0,2650309,2024,0.0,15.0,0.0,0.0,2.0
04/19/2024,away,16580,30259,USC Beaufort,9,True,12,6,6,win,,4538341,30092,1,1.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,2650309,2024,0.0,17.0,0.0,0.0,2.0
02/18/2024,away,16580,698,TCU,9,True,6,11,-5,loss,,4526212,28755,1,1.0,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,7,0,2650310,2024,0.0,30.0,0.0,0.0,1.0
02/21/2024,neutral,16580,305,Indiana St.,9,True,2,5,-3,loss,,4526444,28755,1,1.2,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,6,2,2650310,2024,0.0,18.0,0.0,0.0,1.0
02/25/2024,home,16580,61,Bethune-Cookman,9,True,1,5,-4,loss,,4527438,28755,1,2.0,2,1,1,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,1,0,2,1,2650310,2024,0.0,35.0,0.0,0.0,1.0
03/01/2024,home,16580,812,Xavier,9,True,6,10,-4,loss,,4528010,28755,1,1.1,4,3,2,0,1,0,8,7,3,0,0,0,0,0,0,1,0,0,1,,0,3,0,0,0,2,1,2650310,2024,0.0,29.0,0.0,0.0,1.0
03/10/2024,home,16580,220,Fairfield,9,True,0,12,-12,loss,,4530137,28755,1,0.2,2,1,1,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,2650310,2024,0.0,25.0,0.0,0.0,1.0
03/13/2024,away,16580,231,FIU,10,True,8,7,1,win,,4530695,28755,1,2.1,1,0,0,0,5,0,7,7,0,0,0,0,0,0,0,1,0,0,0,,1,0,1,0,0,7,1,2650310,2024,0.0,30.0,0.0,1.0,1.0
03/23/2024,away,16580,1157,Kennesaw St.,9,True,2,1,1,win,,5255158,28755,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,3,1,2650310,2024,0.0,18.0,0.0,0.0,1.0
03/29/2024,away,16580,11504,Queens (NC),9,True,4,6,-2,loss,,4534033,28755,1,2.2,2,2,2,2,5,0,11,8,1,0,0,0,0,0,0,3,1,0,1,,1,1,0,1,0,3,2,2650310,2024,0.0,43.0,0.0,0.0,1.0
04/05/2024,home,16580,1004,Central Ark.,9,True,8,6,2,win,,4535394,28755,1,6.2,6,3,3,1,8,0,27,25,0,0,0,1,1,1,0,0,0,0,0,,4,7,0,0,0,1,1,2650310,2024,1.0,108.0,0.0,0.0,1.0
04/12/2024,away,16580,678,Stetson,9,True,6,0,6,win,,4536661,28755,1,7.0,2,0,0,4,7,0,27,23,0,0,0,0,0,0,0,0,0,0,0,,4,9,1,0,0,1,3,2650310,2024,1.0,105.0,0.0,0.0,1.0
04/19/2024,home,16580,43,Austin Peay,9,True,10,3,7,win,,4538387,28755,1,5.0,7,3,2,3,5,0,24,21,2,0,0,1,0,0,0,0,0,0,0,,3,5,0,0,0,1,1,2650310,2024,1.0,94.0,0.0,0.0,1.0
04/26/2024,away,16580,28600,Lipscomb,9,True,11,2,9,win,,4539598,28755,1,5.0,5,2,2,3,5,0,23,19,2,0,0,0,0,1,0,0,0,0,0,,4,5,1,0,0,1,2,2650310,2024,1.0,90.0,0.0,0.0,1.0
02/17/2024,neutral,16580,418,Michigan,10,True,11,9,2,win,,4492256,774,1,3.0,2,6,2,7,2,0,19,10,0,0,0,0,0,2,0,0,0,0,0,,3,2,0,0,0,1,1,2650320,2024,1.0,74.0,0.0,0.0,1.0
03/19/2024,away,16580,513,Notre Dame,9,True,11,16,-5,loss,,4531900,774,1,0.2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,,1,0,0,0,0,7,0,2650320,2024,0.0,10.0,0.0,0.0,1.0
03/23/2024,away,16580,204,Eastern Mich.,9,True,4,11,-7,loss,,4532543,774,1,0.2,0,0,0,1,1,0,4,2,0,0,0,0,0,1,0,2,1,0,0,,1,0,0,0,0,3,1,2650320,2024,0.0,13.0,0.0,0.0,1.0
02/16/2024,neutral,16580,418,Michigan,11,True,14,13,1,win,,4492258,774,1,3.0,2,0,0,1,3,0,12,11,0,0,1,0,0,0,0,1,1,0,0,,5,1,0,0,0,3,1,2650330,2024,0.0,49.0,0.0,0.0,1.0
03/02/2024,neutral,16580,301,Illinois,10,True,6,8,-2,loss,,4780687,774,1,4.1,4,2,2,2,6,0,20,17,1,0,0,1,0,1,0,2,0,0,0,,2,5,0,0,0,2,2,2650330,2024,0.0,77.0,0.0,0.0,1.0
03/07/2024,neutral,16580,740,VCU,11,True,7,9,-2,loss,,5251870,774,1,5.0,6,3,3,1,4,0,21,20,1,0,1,1,0,0,0,0,0,0,0,,4,6,0,0,0,1,1,2650330,2024,1.0,83.0,0.0,0.0,1.0
03/16/2024,home,16580,709,Toledo,9,True,14,21,-7,loss,,4531166,774,1,3.2,6,7,1,4,5,0,22,17,0,0,0,2,0,0,0,0,0,0,1,,1,5,0,0,0,1,2,2650330,2024,1.0,90.0,0.0,0.0,1.0
03/24/2024,away,16580,204,Eastern Mich.,9,True,8,3,5,win,,5254821,774,1,6.1,7,2,2,1,4,0,28,27,1,0,0,1,0,0,0,0,0,0,0,,5,10,1,0,0,1,3,2650330,2024,1.0,105.0,0.0,0.0,1.0
03/30/2024,home,16580,331,Kent St.,9,True,4,5,-1,loss,,4534228,774,1,6.1,7,2,2,0,6,0,25,25,2,0,0,0,0,0,0,0,0,0,0,,5,6,0,0,0,1,2,2650330,2024,1.0,83.0,0.0,0.0,1.0
04/06/2024,away,16580,519,Ohio,9,True,10,1,9,win,,4535798,774,1,9.0,7,1,1,0,6,0,32,31,2,0,0,0,0,0,0,0,0,1,0,,8,11,1,0,0,1,0,2650330,2024,1.0,69.0,1.0,0.0,1.0
04/13/2024,home,16580,414,Miami (OH),9,True,8,5,3,win,,4537211,774,1,6.0,8,5,5,1,7,0,26,23,0,0,0,1,0,0,0,0,0,1,1,,4,6,1,0,0,1,1,2650330,2024,1.0,76.0,0.0,0.0,1.0
04/20/2024,home,16580,47,Ball St.,9,True,3,6,-3,loss,,4538459,774,1,6.0,7,5,5,1,5,0,26,25,1,0,0,1,0,0,0,0,0,0,0,,6,7,0,1,0,1,3,2650330,2024,1.0,108.0,0.0,0.0,1.0
02/17/2024,neutral,16580,418,Michigan,10,True,11,9,2,win,,4492256,774,1,3.0,7,3,1,1,1,0,18,14,2,0,0,0,0,1,0,3,3,1,1,,4,1,0,0,0,2,0,2650331,2024,0.0,53.0,0.0,0.0,1.0
