App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches
0,0.0,0.2,,4,4,4,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,0,04/14/2015,away,12080,786,William & Mary,9,True,9,11,-2,loss,418612,523,1640454,2015,,,
0,0.0,1.1,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19.0,1,2,0,0,0,2,0,02/28/2015,away,12080,149,Coastal Carolina,9,True,9,1,8,win,406723,331,1306184,2015,,,
0,0.0,1.0,,3,2,2,1,2,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,3,1,03/13/2015,home,12080,576,Rider,9,True,13,5,8,win,409482,331,1306184,2015,,,
0,0.0,2.0,,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20.0,1,4,1,0,0,4,0,03/24/2015,away,12080,559,Purdue,9,True,4,3,1,win,412637,331,1306184,2015,,,
0,0.0,2.0,,0,0,0,2,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,35.0,2,3,0,0,0,3,0,04/03/2015,away,12080,503,NIU,9,True,16,4,12,win,415262,331,1306184,2015,,,
0,0.0,2.2,,1,0,0,0,4,0,9,9,1,0,0,0,0,0,0,2,0,0,0,41.0,4,0,0,0,0,2,3,04/15/2015,away,12080,817,Youngstown St.,9,True,0,3,-3,loss,419122,331,1306184,2015,,,
0,0.0,2.0,,4,4,1,1,1,0,12,10,1,0,0,0,0,0,0,2,2,0,1,40.0,1,4,0,0,0,2,0,04/21/2015,home,12080,539,Penn St.,9,True,5,15,-10,loss,420773,331,1306184,2015,,,
0,0.0,1.1,,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,23.0,0,2,0,0,0,2,1,04/28/2015,home,12080,514,Oakland,9,True,3,4,-1,loss,422999,331,1306184,2015,,,
0,0.0,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8.0,0,1,0,0,0,3,0,05/09/2015,home,12080,71,Bowling Green,9,True,9,3,6,win,424903,331,1306184,2015,,,
0,0.0,0.1,,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,0,1,0,0,0,4,0,05/20/2015,neutral,12080,774,Western Mich.,9,True,0,5,-5,loss,425985,331,1306184,2015,,,
0,1.0,4.0,,5,5,5,2,4,0,20,16,2,0,0,0,0,2,0,0,0,0,0,0.0,3,4,0,0,0,1,0,02/24/2015,neutral,12080,21,Alma,9,True,7,12,-5,loss,406417,1115,1307271,2015,,,
0,1.0,6.0,,8,5,4,1,6,0,31,29,5,0,0,1,1,1,0,0,0,0,0,0.0,5,7,0,0,0,1,4,03/15/2015,home,12080,177,DePauw,11,True,5,6,-1,loss,410396,1115,1307271,2015,,,
0,0.0,1.1,,4,2,1,1,0,0,8,6,0,0,0,0,0,0,1,0,0,1,0,0.0,3,0,0,1,0,2,0,03/21/2015,away,12080,8567,Mt. St. Joseph,9,True,2,3,-1,loss,411965,1115,1307271,2015,,,
0,1.0,4.0,,9,7,3,0,4,0,24,23,1,0,2,0,0,0,0,0,0,1,0,0.0,5,3,0,1,0,1,2,03/31/2015,home,12080,28749,Transylvania,9,True,3,10,-7,loss,414661,1115,1307271,2015,,,
0,0.0,1.0,,2,2,2,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3,1,0,0,3,0,04/06/2015,home,12080,939,Anderson (IN),9,True,9,8,1,win,416405,1115,1307271,2015,,,
0,1.0,6.1,,6,0,0,3,3,0,28,24,0,0,0,0,0,0,0,0,0,1,0,0.0,6,10,1,0,0,1,1,04/10/2015,home,12080,585,Rose-Hulman,9,True,6,1,5,win,417061,1115,1307271,2015,,,
0,1.0,7.0,,5,3,3,1,2,0,28,25,1,0,0,0,1,0,0,0,0,2,0,0.0,14,4,0,1,0,1,1,04/19/2015,away,12080,1050,Defiance,9,True,0,4,-4,loss,420443,1115,1307271,2015,,,
0,1.0,2.0,,3,1,1,0,3,0,9,9,1,0,0,0,0,0,0,0,0,0,0,35.0,1,2,0,0,0,1,0,04/25/2015,away,12080,1192,Manchester,9,True,6,4,2,win,421769,1115,1307271,2015,,,
0,1.0,8.0,,7,1,1,2,9,0,34,31,1,0,0,0,0,1,0,0,0,0,0,0.0,8,7,1,0,0,1,7,04/28/2015,away,12080,2694,Franklin,9,True,12,1,11,win,422976,1115,1307271,2015,,,
0,1.0,7.0,,5,3,3,0,6,0,26,26,1,3,1,0,0,0,0,0,0,0,0,0.0,7,8,0,0,0,1,1,05/02/2015,away,12080,195,Earlham,9,True,10,9,1,win,423972,1115,1307271,2015,,,
0,0.0,1.2,,0,0,0,1,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0.0,4,0,0,0,1,2,0,03/12/2015,neutral,12080,30044,Penn St.-Berks,9,True,2,1,1,win,409418,8404,1663266,2015,,,
0,0.0,1.2,,4,4,3,3,0,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,2,0,03/14/2015,neutral,12080,966,Arcadia,9,True,4,14,-10,loss,410088,8404,1663266,2015,,,
0,0.0,1.0,,3,2,2,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,4,0,03/19/2015,home,12080,258,Gettysburg,9,True,2,11,-9,loss,411212,8404,1663266,2015,,,
0,0.0,1.0,,2,2,1,0,0,0,6,5,0,0,0,0,0,0,0,1,1,1,0,0.0,3,0,0,1,0,2,0,03/22/2015,away,12080,21852,Stevenson,9,True,4,6,-2,loss,412378,8404,1663266,2015,,,
0,0.0,0.2,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,03/23/2015,home,12080,21852,Stevenson,11,True,4,5,-1,loss,412547,8404,1663266,2015,,,
0,0.0,1.0,,1,1,1,1,0,0,6,4,0,0,1,0,0,1,0,0,0,0,0,25.0,3,0,0,0,0,3,0,04/06/2015,away,12080,938,Alvernia,9,True,0,6,-6,loss,416501,8404,1663266,2015,,,
0,0.0,2.0,,1,0,0,1,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0.0,5,0,0,0,0,2,0,04/09/2015,home,12080,30036,Mount Aloysius,9,True,2,4,-2,loss,416952,8404,1663266,2015,,,
0,0.0,2.0,,2,2,2,2,1,0,9,6,1,0,1,2,0,0,0,0,0,0,1,0.0,3,1,0,0,0,2,1,04/11/2015,home,12080,411,Messiah,9,True,2,7,-5,loss,417931,8404,1663266,2015,,,
0,0.0,0.1,,1,3,1,1,0,0,5,2,0,0,0,2,0,1,0,0,0,0,1,20.0,0,1,0,0,0,2,0,04/18/2015,away,12080,783,Widener,9,True,4,8,-4,loss,420122,8404,1663266,2015,,,
0,0.0,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,1,3,0,04/26/2015,away,12080,25719,Penn St.-Altoona,9,True,8,7,1,win,422658,8404,1663266,2015,,,
0,0.0,2.1,,3,1,1,0,1,0,10,10,0,0,0,0,0,0,0,2,2,0,0,0.0,3,3,0,0,0,3,0,02/21/2015,neutral,12080,8746,Southwestern (TX),9,True,8,9,-1,loss,406121,755,1549345,2015,,,
0,0.0,2.0,,2,1,1,0,1,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,2,1,03/10/2015,neutral,12080,217,Emory,9,True,2,5,-3,loss,409004,755,1549345,2015,,,
0,0.0,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,0,0,0.0,0,1,0,0,0,3,0,03/17/2015,away,12080,424,Millikin,9,True,11,7,4,win,410911,755,1549345,2015,,,
0,0.0,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7.0,0,1,0,0,0,6,0,04/04/2015,away,12080,492,North Central (IL),9,True,1,8,-7,loss,416015,300,1671104,2015,,,
0,0.0,1.1,,1,1,0,1,1,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0.0,2,1,0,0,0,3,0,04/07/2015,away,12080,337,Knox,9,True,12,3,9,win,416541,300,1671104,2015,,,
0,0.0,0.2,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,04/15/2015,home,12080,296,Benedictine (IL),9,True,5,0,5,win,418883,300,1671104,2015,,,
0,0.0,0.2,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,2,0,0,10.0,1,0,0,0,0,5,0,04/21/2015,away,12080,299,Illinois St.,9,True,5,7,-2,loss,420743,300,1671104,2015,,,
0,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,4,0,04/28/2015,home,12080,582,Rockford,9,True,11,3,8,win,422888,300,1671104,2015,,,
0,0.0,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,6,0,04/29/2015,away,12080,438,Monmouth (IL),9,True,6,3,3,win,423062,300,1671104,2015,,,
0,0.0,1.1,,3,3,3,1,1,0,8,6,0,0,1,0,0,0,0,1,0,0,1,0.0,2,1,0,0,0,3,0,05/02/2015,away,12080,778,Wheaton (IL),9,True,2,8,-6,loss,423919,300,1671104,2015,,,
0,0.0,1.2,,4,2,2,0,1,0,9,9,0,0,1,0,0,0,0,1,0,0,0,0.0,1,3,0,0,0,3,0,02/22/2015,away,12080,651,South Fla.,11,True,4,4,0,tie,406253,748,1306609,2015,,,
0,0.0,0.2,,2,1,1,1,0,0,4,3,0,0,0,0,0,0,0,2,2,0,0,18.0,1,0,0,0,0,3,0,03/08/2015,away,12080,94,CSU Bakersfield,9,True,2,4,-2,loss,408366,748,1306609,2015,,,
0,0.0,2.1,,1,0,0,1,2,0,8,7,0,0,0,0,1,0,1,1,0,0,0,0.0,1,3,0,0,0,3,1,03/11/2015,away,12080,96,Fresno St.,9,True,1,10,-9,loss,409112,748,1306609,2015,,,
0,0.0,3.0,,4,0,0,0,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,41.0,3,2,0,0,0,2,1,03/29/2015,home,12080,477,New York Tech,9,True,12,3,9,win,414180,748,1306609,2015,,,
0,0.0,2.0,,3,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,25.0,2,2,0,0,0,3,0,04/02/2015,home,12080,361,LIU,10,True,2,3,-1,loss,415174,748,1306609,2015,,,
0,0.0,0.2,,3,2,2,0,0,0,5,4,0,0,0,0,0,0,0,1,1,1,0,18.0,2,0,0,0,0,3,0,04/04/2015,home,12080,361,LIU,9,True,3,10,-7,loss,415945,748,1306609,2015,,,
0,1.0,5.0,,4,1,1,2,5,0,21,19,0,0,0,0,0,0,0,0,0,0,0,71.0,4,6,0,1,0,1,4,04/08/2015,home,12080,635,Seton Hall,9,True,1,6,-5,loss,416830,748,1306609,2015,,,
0,0.0,1.1,,0,2,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,3,0,04/12/2015,away,12080,222,Fairleigh Dickinson,9,True,1,4,-3,loss,418119,748,1306609,2015,,,
0,1.0,7.0,,6,1,1,0,8,0,25,25,3,0,0,0,0,0,0,0,0,0,0,82.0,4,7,1,0,0,1,5,04/15/2015,home,12080,220,Fairfield,9,True,6,2,4,win,418908,748,1306609,2015,,,
0,0.0,2.0,,3,3,3,1,2,0,10,7,1,0,0,0,0,1,0,1,0,1,0,0.0,2,1,0,0,0,2,1,04/19/2015,away,12080,471,NJIT,9,True,1,4,-3,loss,420392,748,1306609,2015,,,
0,1.0,5.0,,3,1,1,1,1,0,20,16,0,0,0,0,0,2,0,0,0,1,0,64.0,7,6,1,0,0,1,0,04/26/2015,home,12080,127,Central Conn. St.,9,True,4,1,3,win,422258,748,1306609,2015,,,
0,1.0,4.2,,6,3,3,0,2,0,21,20,1,0,1,0,0,1,0,0,0,0,0,0.0,5,7,0,0,0,1,1,05/03/2015,away,12080,450,Mount St. Mary's,9,True,20,6,14,win,424233,748,1306609,2015,,,
0,1.0,5.1,,4,3,3,2,2,0,22,20,2,0,0,0,0,0,0,0,0,0,0,0.0,7,7,0,0,0,1,0,05/09/2015,away,12080,590,Sacred Heart,9,True,4,3,1,win,425064,748,1306609,2015,,,
0,1.0,3.0,,6,4,4,2,2,0,19,14,2,0,1,0,0,2,0,0,0,1,0,63.0,3,4,0,0,0,1,0,05/15/2015,home,12080,81,Bryant,9,True,6,4,2,win,425657,748,1306609,2015,,,
0,0.0,5.0,,3,1,1,2,8,0,20,18,0,0,0,2,0,0,0,0,0,0,0,78.0,1,6,0,0,0,2,0,02/08/2015,home,12080,929,Adams St.,9,True,4,6,-2,loss,404611,206,1648785,2015,,,
0,0.0,0.2,,2,1,1,1,0,0,5,3,0,0,0,0,0,0,0,2,2,0,1,21.0,0,2,0,0,0,3,0,02/14/2015,away,12080,8577,N.M. Highlands,9,True,11,12,-1,loss,405100,206,1648785,2015,,,
0,0.0,2.0,,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,1,1,0,0,22.0,3,1,0,0,0,4,0,02/14/2015,away,12080,8577,N.M. Highlands,9,True,11,17,-6,loss,405217,206,1648785,2015,,,
0,0.0,4.0,,3,1,1,1,3,0,20,17,0,0,0,0,0,2,0,1,0,0,0,0.0,6,2,0,0,0,2,2,03/06/2015,away,12080,767,West Tex. A&M,9,True,6,8,-2,loss,407628,206,1648785,2015,,,
0,0.0,2.2,,2,1,1,2,0,0,12,9,1,0,0,0,0,0,0,0,0,1,0,37.0,3,4,0,1,0,4,0,03/16/2015,away,12080,696,Tex. A&M-Kingsville,11,True,2,3,-1,loss,410602,206,1648785,2015,,,
0,0.0,1.0,,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,11.0,2,1,0,0,0,2,0,03/21/2015,home,12080,996,Cameron,9,True,0,8,-8,loss,411955,206,1648785,2015,,,
0,0.0,0.2,,0,0,0,1,0,0,3,1,0,0,0,2,0,0,0,1,1,0,1,14.0,0,2,0,0,0,2,0,03/28/2015,home,12080,25,Angelo St.,9,True,2,4,-2,loss,413491,206,1648785,2015,,,
0,0.0,5.0,,4,0,0,0,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,63.0,4,10,1,0,0,2,1,03/29/2015,home,12080,25,Angelo St.,9,True,5,2,3,win,413878,206,1648785,2015,,,
0,0.0,0.2,,1,0,0,0,0,0,5,2,1,0,0,0,0,2,0,1,1,1,0,0.0,1,1,0,0,0,2,0,04/03/2015,away,12080,1395,Tarleton St.,9,True,2,3,-1,loss,415469,206,1648785,2015,,,
0,0.0,3.0,,3,0,0,2,3,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0.0,2,4,1,0,0,5,1,04/04/2015,away,12080,1395,Tarleton St.,12,True,9,8,1,win,416005,206,1648785,2015,,,
0,0.0,3.0,,1,0,0,2,3,0,13,11,0,0,0,0,0,0,0,0,0,0,0,45.0,4,2,0,0,1,2,0,04/11/2015,home,12080,767,West Tex. A&M,9,True,9,2,7,win,417774,206,1648785,2015,,,
0,0.0,0.2,,5,6,5,2,0,0,9,7,0,0,0,1,0,0,0,3,2,0,0,29.0,1,0,0,0,0,2,0,04/18/2015,home,12080,696,Tex. A&M-Kingsville,9,True,5,22,-17,loss,420071,206,1648785,2015,,,
0,0.0,3.1,,4,4,4,2,1,0,16,13,0,0,1,0,0,0,0,2,0,1,0,54.0,1,8,0,1,0,2,1,04/25/2015,away,12080,996,Cameron,9,True,7,9,-2,loss,422004,206,1648785,2015,,,
0,0.0,0.1,,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,02/13/2015,home,12080,308,Purdue Fort Wayne,9,True,5,15,-10,loss,404906,6,1440361,2015,,,
0,0.0,2.0,,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,0,0,2,1,02/20/2015,neutral,12080,388,Marshall,9,True,8,3,5,win,405849,6,1440361,2015,,,
0,0.0,0.0,,0,3,3,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,14.0,0,0,0,0,0,4,0,02/21/2015,away,12080,430,Mississippi St.,9,True,2,18,-16,loss,406011,6,1440361,2015,,,
0,1.0,2.0,,4,3,3,2,4,0,12,9,1,0,0,0,0,1,0,0,0,0,0,45.0,1,0,0,0,0,1,2,03/17/2015,away,12080,2,Abilene Christian,9,True,9,5,4,win,410739,6,1440361,2015,,,
0,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,4,0,03/24/2015,home,12080,254,Georgia St.,9,True,3,1,2,win,412763,6,1440361,2015,,,
0,0.0,1.0,,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,18.0,1,1,0,0,0,4,0,03/28/2015,away,12080,716,Troy,9,True,1,8,-7,loss,413652,6,1440361,2015,,,
0,0.0,1.0,,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,3,0,04/01/2015,away,12080,625,Samford,9,True,4,8,-4,loss,414762,6,1440361,2015,,,
0,0.0,1.2,,3,1,1,0,2,0,9,7,0,0,0,0,0,2,0,0,0,0,0,0.0,2,0,0,0,0,5,0,04/03/2015,away,12080,432,Mississippi Val.,9,True,19,13,6,win,415213,6,1440361,2015,,,
0,0.0,1.0,,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0.0,1,1,0,0,0,5,0,04/12/2015,home,12080,17,Alcorn,9,True,12,15,-3,loss,417984,6,1440361,2015,,,
0,0.0,1.2,,6,7,7,2,1,0,14,12,0,0,2,0,0,0,0,0,0,0,0,53.0,3,1,0,1,0,2,0,04/15/2015,away,12080,37,Auburn,9,True,1,8,-7,loss,419041,6,1440361,2015,,,
0,0.0,0.1,,1,1,1,0,0,0,2,2,0,0,1,0,0,0,0,2,2,0,0,0.0,0,1,0,0,0,2,0,04/19/2015,away,12080,314,Jackson St.,9,True,5,6,-1,loss,420446,6,1440361,2015,,,
0,0.0,3.0,,2,0,0,0,1,0,10,9,0,0,0,0,0,1,0,0,0,0,0,35.0,5,1,0,0,0,3,0,04/24/2015,home,12080,7,Alabama St.,9,True,3,5,-2,loss,421610,6,1440361,2015,,,
0,0.0,1.0,,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,04/28/2015,home,12080,315,Jacksonville St.,9,True,6,4,2,win,422857,6,1440361,2015,,,
0,0.0,2.0,,0,1,1,3,1,0,9,4,0,0,0,0,0,1,0,0,0,0,1,41.0,1,2,0,0,0,2,0,05/05/2015,away,12080,8,Alabama,9,True,2,7,-5,loss,424488,6,1440361,2015,,,
0,0.0,0.1,,1,0,0,2,1,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,4,0,05/14/2015,neutral,12080,17,Alcorn,9,True,3,13,-10,loss,425530,6,1440361,2015,,,
0,0.0,1.1,,6,5,5,1,3,0,12,11,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,3,2,02/03/2015,away,12080,8875,Chowan,9,True,3,6,-3,loss,404315,15646,1311361,2015,,,
0,1.0,5.0,,3,0,0,0,7,0,17,17,0,0,0,0,0,0,0,0,0,0,0,63.0,2,5,1,0,0,1,2,02/08/2015,home,12080,1098,Glenville St.,9,True,20,4,16,win,404650,15646,1311361,2015,,,
0,0.0,2.0,,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24.0,1,2,0,0,0,2,2,02/14/2015,home,12080,638,Shippensburg,9,True,5,6,-1,loss,405128,15646,1311361,2015,,,
0,0.0,3.0,,6,3,2,0,3,0,15,14,0,0,0,0,0,0,0,0,0,0,1,54.0,2,3,1,0,0,3,1,02/14/2015,home,12080,638,Shippensburg,9,True,10,9,1,win,405250,15646,1311361,2015,,,
0,1.0,6.0,,8,4,4,0,4,0,28,27,1,0,0,0,0,1,0,0,0,0,0,0.0,8,6,0,1,0,1,1,02/20/2015,away,12080,1072,Erskine,9,True,0,9,-9,loss,405729,15646,1311361,2015,,,
0,1.0,8.0,,4,2,1,3,4,0,32,28,2,0,0,0,0,1,0,0,0,0,0,102.0,7,13,1,0,0,1,2,02/28/2015,neutral,12080,30051,King (TN),9,True,3,2,1,win,407017,15646,1311361,2015,,,
0,1.0,8.0,,8,2,2,2,4,0,34,28,1,0,0,0,0,1,0,0,0,2,1,114.0,7,12,1,0,0,1,1,03/07/2015,away,12080,9223,North Greenville,9,True,6,2,4,win,407964,15646,1311361,2015,,,
0,1.0,7.0,,6,3,3,4,6,0,30,25,3,0,0,1,0,0,0,0,0,0,1,0.0,8,6,1,0,0,1,1,03/15/2015,away,12080,1245,Mount Olive,9,True,12,3,9,win,410287,15646,1311361,2015,,,
0,1.0,7.0,,4,1,1,3,8,0,28,25,0,0,1,0,0,0,0,0,0,0,0,0.0,4,8,1,0,0,1,1,03/21/2015,home,12080,2683,Belmont Abbey,9,True,4,1,3,win,411806,15646,1311361,2015,,,
0,0.0,1.0,,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,2,04/11/2015,away,12080,30193,Emmanuel (GA),9,True,9,5,4,win,417582,15646,1311361,2015,,,
0,1.0,7.0,,7,5,4,2,4,0,33,29,2,0,2,1,0,1,0,0,0,1,0,98.0,9,8,0,1,0,1,0,04/18/2015,home,12080,542,Pfeiffer,9,True,0,5,-5,loss,419744,15646,1311361,2015,,,
0,0.0,1.0,,2,1,1,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,04/04/2015,home,12080,764,Wesleyan (CT),9,True,2,14,-12,loss,415761,789,1555778,2015,,,
0,0.0,1.1,,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,3,1,0,0,0.0,3,1,0,0,0,3,0,04/07/2015,home,12080,777,Westfield St.,9,True,1,7,-6,loss,416592,789,1555778,2015,,,
0,0.0,3.0,,7,5,4,1,1,0,17,16,1,0,0,1,0,0,0,0,0,0,0,0.0,1,6,0,0,0,4,0,04/11/2015,home,12080,24,Amherst,9,True,3,18,-15,loss,417905,789,1555778,2015,,,
0,0.0,1.0,,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,23.0,1,1,0,0,0,3,1,04/15/2015,away,12080,570,Rensselaer,9,True,9,8,1,win,418930,789,1555778,2015,,,
0,0.0,2.2,,0,0,0,1,1,0,9,8,0,0,0,0,0,0,0,1,0,0,0,0.0,4,3,0,0,0,3,0,04/28/2015,home,12080,570,Rensselaer,9,True,4,13,-9,loss,422887,789,1555778,2015,,,
0,0.0,0.2,,1,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,3,0,05/03/2015,away,12080,673,Springfield,9,True,6,7,-1,loss,424381,789,1555778,2015,,,
0,0.0,3.0,,2,1,1,1,2,0,11,10,0,0,0,1,0,0,0,0,0,0,0,36.0,4,2,0,0,0,2,0,02/06/2015,away,12080,30095,Utah Tech,9,True,10,2,8,win,404358,91,1542204,2015,,,
0,0.0,1.0,,1,2,0,2,0,0,7,3,0,0,0,0,0,0,0,2,1,0,2,34.0,0,3,0,0,0,4,0,02/08/2015,away,12080,30095,Utah Tech,9,True,6,4,2,win,404592,91,1542204,2015,,,
0,0.0,1.0,,1,1,1,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,3,0,02/19/2015,away,12080,93,Cal St. San B'dino,9,True,3,4,-1,loss,405620,91,1542204,2015,,,
0,0.0,0.0,,1,2,2,0,0,0,2,1,0,0,0,2,0,1,0,1,1,0,0,8.0,0,0,0,0,0,2,0,02/21/2015,home,12080,93,Cal St. San B'dino,9,True,6,5,1,win,405941,91,1542204,2015,,,
0,0.0,3.0,,3,1,1,1,3,0,13,11,0,0,0,0,0,0,0,0,0,1,0,0.0,3,3,0,0,0,3,1,02/27/2015,away,12080,30135,California Baptist,10,True,2,3,-1,loss,406608,91,1542204,2015,,,
0,0.0,4.1,,3,0,0,0,4,0,17,17,1,0,0,0,0,0,0,1,0,0,0,62.0,4,5,1,0,0,4,1,03/07/2015,away,12080,30055,Cal St. Monterey Bay,9,True,9,4,5,win,407914,91,1542204,2015,,,
