season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,16340,2,1.0,03/04/2023,2392991,home,287,Houston Christian,12,6,35,9,13,2,0,0,12,0,1,3,6,0,15,0.0,3,0,1,0.0,0,1.0,7.109523809523809,39,0.371,0.114,0.487,0.486,0.973,98.0,0.057,0.433,12.082,11.404,12.268,,0.474,0.0,0.154,0.077,0.077,0.5
2023,16340,2,1.0,03/04/2023,2408158,home,287,Houston Christian,9,5,22,8,7,2,2,1,7,0,1,3,6,0,16,0.0,1,0,0,0.0,0,1.0,6.553846153846153,25,0.318,0.5,0.44,0.955,1.395,233.0,0.364,0.4,12.522,12.28,13.12,0.0,0.7,0.04,0.24,0.12,0.12,0.5
2023,16340,2,1.0,03/05/2023,2393368,home,287,Houston Christian,7,8,24,7,4,2,1,0,7,1,1,9,6,0,8,0.0,1,0,2,0.0,0,0.0,3.8711111111111105,35,0.167,0.542,0.4,0.458,0.858,81.0,0.208,0.2,6.292,5.35,6.12,0.0,0.5,0.0,0.171,0.257,-0.086,1.5
2023,16340,2,1.0,03/10/2023,2394226,home,676,SFA,7,4,29,6,9,1,1,0,6,1,0,6,5,0,12,0.0,3,0,1,0.0,0,0.0,6.645128205128206,36,0.31,0.345,0.5,0.483,0.983,99.0,0.138,0.36,10.07,9.43,9.62,0.0,0.333,0.0,0.139,0.167,-0.028,1.2
2023,16340,2,1.0,03/11/2023,2394538,home,676,SFA,11,6,38,11,16,1,0,1,7,7,0,2,3,0,20,0.0,1,0,0,0.0,0,0.0,9.718536585365854,40,0.421,0.342,0.475,0.579,1.054,125.0,0.026,0.441,16.556,16.194,16.448,1.8,0.556,0.025,0.075,0.05,0.025,0.667
2023,16340,5,1.0,02/17/2023,2390417,away,769,Western Caro.,14,12,41,13,12,5,1,2,13,4,0,4,10,0,25,0.0,0,0,1,0.0,0,0.0,9.113913043478261,46,0.293,0.512,0.348,0.805,1.153,178.0,0.195,0.333,20.42,19.648,19.956,2.7,0.786,0.043,0.217,0.087,0.13,0.4
2023,16340,5,1.0,02/18/2023,2390656,away,769,Western Caro.,1,6,24,1,6,1,1,1,1,0,1,0,9,0,12,1.0,0,0,0,0.0,1,1.0,2.0,24,0.25,0.208,0.25,0.625,0.875,114.0,0.167,0.357,7.898,8.076,8.872,0.0,0.0,0.042,0.375,0.0,0.375,0.0
2023,16340,5,1.0,02/18/2023,2407905,away,769,Western Caro.,6,11,34,6,7,1,0,2,4,0,0,8,9,0,14,2.0,1,0,0,0.0,0,2.0,5.319999999999999,42,0.206,0.441,0.381,0.5,0.881,91.0,0.029,0.217,8.958,9.404,9.608,0.0,0.286,0.048,0.214,0.19,0.024,0.889
2023,16340,5,1.0,02/19/2023,2391007,away,769,Western Caro.,3,2,33,3,6,1,0,0,1,0,0,4,11,0,7,1.0,0,0,0,0.0,0,1.0,1.9556756756756752,37,0.182,0.152,0.27,0.242,0.512,2.0,0.03,0.273,3.212,3.384,3.508,,0.3,0.0,0.297,0.108,0.189,0.364
2023,16340,5,1.0,02/24/2023,2391317,away,1068,Elon,1,9,31,1,5,0,0,0,0,0,0,1,8,0,5,0.0,0,0,0,0.0,0,2.0,0.98625,32,0.161,0.032,0.188,0.161,0.349,-31.0,0.0,0.217,1.796,1.602,1.704,,0.167,0.0,0.25,0.031,0.219,0.125
2023,16340,5,1.0,02/25/2023,2391605,away,1068,Elon,12,5,42,12,12,3,0,1,11,3,2,6,12,0,18,0.0,0,1,0,0.0,0,0.0,6.42938775510204,49,0.286,0.31,0.367,0.524,0.891,97.0,0.071,0.379,12.864,12.5,14.02,1.5,0.647,0.02,0.245,0.122,0.123,0.5
2023,16340,5,1.0,02/26/2023,2392042,away,1068,Elon,3,8,32,3,6,4,0,0,3,2,0,4,4,0,10,0.0,0,0,0,0.0,0,1.0,3.0955555555555554,36,0.188,0.312,0.278,0.438,0.716,61.0,0.125,0.214,7.268,6.992,7.144,0.0,0.3,0.0,0.111,0.111,0.0,1.0
2023,16340,5,1.0,03/03/2023,2392807,neutral,559,Purdue,2,1,27,2,5,2,0,1,2,1,1,5,4,0,10,0.0,0,1,1,0.0,1,0.0,3.037058823529412,34,0.185,0.37,0.294,0.481,0.775,76.0,0.074,0.174,7.038,6.384,7.168,1.0,0.111,0.029,0.118,0.147,-0.029,1.25
2023,16340,5,1.0,03/04/2023,2393216,neutral,559,Purdue,9,17,40,9,11,4,1,1,6,0,0,5,11,0,20,0.0,1,0,0,0.0,0,0.0,7.967826086956522,45,0.275,0.35,0.378,0.65,1.028,135.0,0.175,0.357,15.302,14.948,15.216,0.0,0.5,0.022,0.244,0.111,0.133,0.455
2023,16340,5,1.0,03/04/2023,2408666,neutral,559,Purdue,0,13,22,0,1,0,0,0,0,0,0,0,8,0,1,0.0,0,0,0,0.0,0,0.0,0.045454545454545456,22,0.045,0.0,0.045,0.045,0.09,-82.0,0.0,0.071,-1.114,-1.228,-1.176,,0.0,0.0,0.364,0.0,0.364,0.0
2023,16340,5,1.0,03/05/2023,2393628,neutral,559,Purdue,4,23,26,3,5,1,0,1,2,1,1,6,6,0,9,0.0,1,0,0,0.0,0,0.0,3.6224242424242425,32,0.192,0.385,0.375,0.423,0.798,67.0,0.038,0.211,5.982,5.762,6.544,1.0,0.182,0.031,0.188,0.188,0.0,1.0
2023,16340,5,1.0,03/10/2023,2394374,home,204,Eastern Mich.,7,8,36,7,12,2,0,1,7,0,2,4,14,0,17,0.0,3,0,0,0.0,0,0.0,7.44046511627907,40,0.333,0.194,0.475,0.556,1.031,118.0,0.056,0.524,12.768,12.488,14.016,0.0,0.333,0.025,0.35,0.1,0.25,0.286
2023,16340,5,1.0,03/11/2023,2394826,home,204,Eastern Mich.,3,8,30,3,7,2,2,0,3,0,1,6,10,0,13,2.0,2,0,0,0.0,0,2.0,4.762105263157895,36,0.233,0.367,0.417,0.567,0.984,115.0,0.267,0.35,8.91,9.396,10.232,,0.2,0.0,0.278,0.167,0.111,0.6
2023,16340,6,1.0,02/17/2023,2390445,away,17,Alcorn,5,4,33,5,12,1,1,0,4,8,0,5,10,0,15,0.0,0,0,0,0.0,0,0.0,7.401578947368423,38,0.364,0.485,0.447,0.515,0.962,103.0,0.121,0.522,12.33,12.092,12.284,0.0,0.294,0.0,0.263,0.132,0.131,0.5
2023,16340,6,1.0,02/18/2023,2390778,away,17,Alcorn,9,5,24,9,8,3,0,1,9,2,0,8,8,0,14,0.0,1,1,1,0.0,0,0.0,7.995999999999999,34,0.333,0.667,0.5,0.75,1.25,179.0,0.125,0.438,11.966,11.342,11.524,1.3,0.5,0.029,0.235,0.235,0.0,1.0
2023,16340,6,1.0,02/19/2023,2390978,away,17,Alcorn,13,3,37,13,8,1,0,1,9,10,0,12,13,0,12,0.0,1,0,1,0.0,0,0.0,6.4450980392156865,50,0.216,0.703,0.42,0.378,0.798,59.0,0.027,0.292,10.036,9.408,9.596,1.8,0.6,0.02,0.26,0.24,0.02,0.923
2023,16340,6,1.0,02/21/2023,2391176,away,694,Tennessee,0,10,23,0,3,0,0,0,0,3,0,4,12,0,3,0.0,1,0,0,0.0,2,0.0,1.2842857142857143,27,0.13,0.304,0.296,0.13,0.426,-29.0,0.0,0.273,1.504,1.4,1.48,0.0,0.0,0.0,0.444,0.148,0.296,0.333
2023,16340,6,1.0,02/22/2023,2391238,away,694,Tennessee,1,23,18,1,2,0,1,0,1,0,1,1,7,0,4,0.0,0,0,0,0.0,0,0.0,0.44842105263157894,19,0.111,0.111,0.158,0.278,0.436,0.0,0.167,0.182,1.584,1.472,2.184,,0.333,0.0,0.368,0.053,0.315,0.143
2023,16340,6,1.0,02/24/2023,2421274,neutral,553,Prairie View,13,1,30,13,12,5,0,1,11,1,0,4,5,0,20,0.0,1,2,0,0.0,1,0.0,9.828648648648649,36,0.4,0.433,0.472,0.867,1.339,211.0,0.167,0.458,16.78,16.386,16.632,1.0,0.75,0.028,0.139,0.111,0.028,0.8
2023,16340,6,1.0,02/25/2023,2391750,home,261,Grambling,2,3,31,2,8,2,0,1,2,1,2,4,5,1,13,1.0,0,1,0,0.0,0,1.0,3.473888888888889,36,0.258,0.258,0.333,0.516,0.849,91.0,0.065,0.28,8.99,8.456,9.912,1.0,0.091,0.028,0.139,0.111,0.028,0.8
2023,16340,6,1.0,02/26/2023,2392301,neutral,665,Southern U.,7,9,30,7,6,1,0,1,7,4,0,7,6,0,10,1.0,1,0,0,0.0,0,1.0,4.187368421052632,37,0.2,0.5,0.378,0.4,0.778,61.0,0.033,0.217,7.042,7.158,7.316,1.6,0.462,0.027,0.162,0.189,-0.027,1.167
2023,16340,6,1.0,02/28/2023,2392362,home,0,Stillman,10,2,32,10,11,1,2,0,7,6,3,11,9,0,16,0.0,4,0,0,0.0,0,0.0,9.80468085106383,43,0.344,0.594,0.605,0.594,1.199,144.0,0.219,0.478,13.258,12.962,15.124,0.0,0.385,0.0,0.209,0.256,-0.047,1.222
2023,16340,6,1.0,03/04/2023,2393016,home,0,Wiley,6,3,25,6,9,1,0,1,4,3,1,5,10,0,13,0.0,0,0,0,0.0,0,0.0,6.248666666666667,30,0.36,0.44,0.467,0.6,1.067,130.0,0.04,0.571,9.78,9.602,10.404,1.5,0.385,0.033,0.333,0.167,0.166,0.5
2023,16340,6,1.0,03/04/2023,2393407,home,0,Wiley,14,2,25,13,10,1,3,1,13,4,0,6,4,0,20,0.0,2,0,0,0.0,0,0.0,12.106666666666664,31,0.4,0.8,0.581,1.0,1.581,262.0,0.4,0.45,17.098,16.79,17.04,1.6,0.706,0.032,0.129,0.194,-0.065,1.5
2023,16340,6,1.0,03/08/2023,2393994,home,655,Southeastern La.,0,14,24,0,1,0,0,0,0,0,0,3,9,0,1,0.0,0,1,0,0.0,0,0.0,0.27285714285714285,28,0.042,0.125,0.143,0.042,0.185,-72.0,0.0,0.067,-1.262,-1.424,-1.368,,0.0,0.0,0.321,0.107,0.214,0.333
2023,16340,6,1.0,03/10/2023,2394492,away,508,Northwestern St.,0,7,29,0,3,0,0,0,0,2,0,0,13,0,3,1.0,0,0,0,0.0,0,1.0,0.24275862068965517,29,0.103,0.069,0.103,0.103,0.206,-58.0,0.0,0.188,0.066,0.302,0.384,0.0,0.0,0.0,0.448,0.0,0.448,0.0
2023,16340,6,1.0,03/11/2023,2394819,away,508,Northwestern St.,0,10,19,0,1,0,0,0,0,1,1,1,11,0,1,0.0,2,0,0,0.0,0,0.0,0.26636363636363636,20,0.053,0.053,0.2,0.053,0.253,-62.0,0.0,0.125,-0.328,-0.414,0.292,0.0,0.0,0.0,0.55,0.05,0.5,0.091
2023,16340,7,1.0,02/17/2023,2390466,home,308,Purdue Fort Wayne,13,0,35,13,12,3,0,1,11,0,0,10,5,0,18,1.0,1,0,2,0.0,0,2.0,9.5825,47,0.343,0.457,0.489,0.629,1.118,141.0,0.086,0.355,14.32,13.616,13.852,0.0,0.545,0.021,0.106,0.213,-0.107,2.0
2023,16340,7,1.0,02/18/2023,2390768,home,308,Purdue Fort Wayne,3,4,32,3,7,2,0,1,3,1,1,3,11,0,12,1.0,2,0,0,0.0,0,1.0,3.608648648648649,35,0.219,0.25,0.343,0.469,0.812,78.0,0.062,0.3,8.292,8.41,9.24,1.0,0.182,0.029,0.314,0.086,0.228,0.273
2023,16340,7,1.0,02/18/2023,2408287,home,308,Purdue Fort Wayne,18,4,42,18,22,2,2,3,16,4,0,6,3,0,37,3.0,0,0,1,0.0,0,3.0,19.726530612244897,49,0.524,0.595,0.571,1.048,1.619,275.0,0.19,0.514,29.576,29.81,30.22,3.4,0.6,0.061,0.061,0.122,-0.061,2.0
2023,16340,7,1.0,02/19/2023,2391061,home,308,Purdue Fort Wayne,13,11,36,13,11,2,1,1,12,2,0,11,5,0,18,1.0,1,0,0,0.0,0,1.0,9.701666666666668,47,0.306,0.556,0.489,0.611,1.1,136.0,0.139,0.333,13.58,13.6,13.84,1.3,0.545,0.021,0.106,0.234,-0.128,2.2
2023,16340,7,1.0,02/21/2023,2391194,away,716,Troy,2,10,31,2,7,2,0,0,2,0,0,6,13,0,9,2.0,1,0,0,0.0,0,2.0,3.416842105263158,37,0.226,0.258,0.378,0.355,0.733,47.0,0.065,0.389,5.336,5.888,6.036,,0.143,0.0,0.351,0.162,0.189,0.462
2023,16340,7,1.0,02/24/2023,2391573,neutral,261,Grambling,10,4,45,10,16,2,1,1,10,0,0,2,10,0,23,1.0,0,0,0,0.0,0,1.0,8.507234042553192,47,0.356,0.2,0.383,0.6,0.983,121.0,0.111,0.441,16.68,16.668,16.956,0.0,0.529,0.021,0.213,0.043,0.17,0.2
2023,16340,7,1.0,02/25/2023,2391990,neutral,665,Southern U.,7,5,32,7,10,1,0,0,7,4,1,2,5,0,11,0.0,6,0,0,0.0,0,0.0,5.611000000000001,34,0.312,0.188,0.529,0.375,0.904,70.0,0.031,0.37,9.88,9.574,10.428,0.0,0.389,0.0,0.147,0.059,0.088,0.4
2023,16340,7,1.0,02/26/2023,2392294,away,474,New Orleans,7,18,27,7,10,1,0,2,7,0,1,3,1,0,17,1.0,0,0,1,0.0,0,1.0,6.325806451612904,31,0.37,0.333,0.419,0.741,1.16,167.0,0.037,0.32,12.522,12.224,13.068,0.0,0.455,0.065,0.032,0.097,-0.065,3.0
2023,16340,7,1.0,02/28/2023,2392448,home,254,Georgia St.,4,6,33,4,7,2,0,2,4,0,0,3,10,0,15,1.0,0,0,0,0.0,0,1.0,3.9449999999999994,36,0.212,0.333,0.278,0.576,0.854,102.0,0.061,0.238,10.13,10.222,10.424,0.0,0.25,0.056,0.278,0.083,0.195,0.3
2023,16340,7,1.0,03/01/2023,2392561,away,625,Samford,2,8,34,2,8,2,0,0,2,0,0,3,12,0,10,1.0,0,0,0,0.0,0,1.0,2.9135135135135135,37,0.235,0.147,0.297,0.353,0.65,38.0,0.059,0.364,6.034,6.192,6.344,,0.182,0.0,0.324,0.081,0.243,0.25
2023,16340,7,1.0,03/04/2023,2393205,home,813,Yale,10,0,33,10,13,6,0,1,8,1,0,4,2,0,22,1.0,3,0,1,0.0,0,1.0,11.06390243902439,38,0.394,0.424,0.526,0.879,1.405,220.0,0.182,0.387,19.124,18.73,19.02,1.0,0.474,0.026,0.053,0.105,-0.052,2.0
2023,16340,7,1.0,03/04/2023,2408660,home,813,Yale,2,7,30,2,6,2,0,0,2,0,0,5,11,1,8,2.0,0,0,0,0.0,0,2.0,2.3245714285714283,35,0.2,0.233,0.314,0.333,0.647,34.0,0.067,0.316,4.762,4.728,4.856,,0.182,0.0,0.314,0.143,0.171,0.455
2023,16340,7,1.0,03/05/2023,2393516,home,813,Yale,4,7,33,4,9,1,0,0,4,1,0,0,6,0,10,2.0,3,0,1,0.0,0,2.0,2.9416216216216218,34,0.273,0.061,0.353,0.333,0.686,38.0,0.03,0.321,7.242,7.338,7.516,0.0,0.333,0.0,0.176,0.0,0.176,0.0
2023,16340,7,1.0,03/07/2023,2393937,away,315,Jacksonville St.,13,3,41,13,14,2,0,2,13,0,0,3,6,0,22,1.0,1,0,0,0.0,0,1.0,8.704,44,0.341,0.268,0.409,0.634,1.043,134.0,0.049,0.364,16.292,16.264,16.548,0.0,0.688,0.045,0.136,0.068,0.068,0.5
2023,16340,7,1.0,03/08/2023,2393971,away,8,Alabama,7,21,30,7,11,3,0,2,7,3,0,1,4,0,20,1.0,1,0,1,0.0,0,1.0,7.524848484848485,32,0.367,0.433,0.406,0.833,1.239,193.0,0.1,0.36,16.478,16.148,16.396,2.4,0.455,0.062,0.125,0.031,0.094,0.25
2023,16340,7,1.0,03/10/2023,2394476,home,30136,Lindenwood,11,0,33,11,16,3,1,4,11,0,1,2,1,0,33,0.0,0,0,0,0.0,0,0.0,16.281142857142857,35,0.485,0.545,0.514,1.242,1.756,327.0,0.182,0.429,26.322,25.864,26.868,0.0,0.5,0.114,0.029,0.057,-0.028,2.0
2023,16340,7,1.0,03/11/2023,2423995,home,30136,Lindenwood,4,3,32,4,7,1,0,1,4,2,0,3,6,0,11,0.0,0,0,1,0.0,0,0.0,3.3155555555555556,36,0.219,0.281,0.278,0.406,0.684,52.0,0.031,0.231,7.832,7.2,7.36,1.3,0.333,0.028,0.167,0.083,0.084,0.5
2023,16340,7,1.0,03/11/2023,2424059,home,30136,Lindenwood,9,2,34,8,9,1,0,2,8,4,0,6,12,0,16,1.0,3,0,0,0.0,0,1.0,7.29906976744186,40,0.265,0.5,0.45,0.559,1.009,116.0,0.029,0.35,12.564,12.64,12.88,2.7,0.375,0.05,0.3,0.15,0.15,0.5
2023,16340,8,1.0,02/17/2023,2390261,home,575,Richmond,12,3,37,11,14,2,1,1,12,1,0,4,8,0,21,0.0,2,0,1,0.0,0,0.0,10.27818181818182,42,0.378,0.324,0.476,0.676,1.152,154.0,0.135,0.448,17.156,16.436,16.712,1.0,0.526,0.024,0.19,0.095,0.095,0.5
2023,16340,8,1.0,02/18/2023,2390509,home,575,Richmond,13,1,35,13,15,3,1,2,13,0,0,6,5,0,26,0.0,1,0,2,0.0,0,2.0,13.933636363636362,43,0.429,0.486,0.512,0.914,1.426,229.0,0.171,0.433,21.66,20.53,20.84,0.0,0.55,0.047,0.116,0.14,-0.024,1.2
2023,16340,8,1.0,02/19/2023,2390826,home,575,Richmond,14,1,29,12,12,2,0,1,11,1,0,4,8,0,17,0.0,4,1,1,0.0,0,0.0,9.824615384615385,35,0.414,0.345,0.571,0.69,1.261,169.0,0.069,0.524,15.016,14.324,14.568,1.0,0.579,0.029,0.229,0.114,0.115,0.5
2023,16340,8,1.0,02/21/2023,2391089,home,692,Tennessee Tech,7,4,34,7,11,0,1,3,6,2,0,7,3,0,22,0.0,2,0,0,0.0,0,2.0,11.345116279069769,41,0.324,0.588,0.488,0.765,1.253,182.0,0.088,0.286,17.286,16.886,17.172,2.4,0.235,0.073,0.073,0.171,-0.098,2.333
2023,16340,8,1.0,02/22/2023,2391207,home,695,UT Martin,10,0,30,8,12,1,0,2,8,0,0,5,3,0,19,1.0,0,1,0,0.0,0,1.0,9.036666666666667,36,0.4,0.4,0.472,0.733,1.205,171.0,0.033,0.4,14.086,14.106,14.332,0.0,0.4,0.056,0.083,0.139,-0.056,1.667
2023,16340,8,1.0,02/24/2023,2421149,home,19651,High Point,9,4,36,9,12,2,0,3,8,0,0,4,4,0,23,1.0,0,1,0,0.0,0,1.0,8.80780487804878,41,0.333,0.417,0.39,0.778,1.168,175.0,0.056,0.31,17.058,16.998,17.276,0.0,0.462,0.073,0.098,0.098,0.0,1.0
2023,16340,8,1.0,02/25/2023,2421150,home,19651,High Point,10,6,35,8,12,2,0,2,10,1,0,2,5,0,20,1.0,0,1,0,0.0,0,1.0,7.0473684210526315,38,0.343,0.314,0.368,0.686,1.054,145.0,0.057,0.357,14.86,14.846,15.092,1.3,0.5,0.053,0.132,0.053,0.079,0.4
2023,16340,8,1.0,02/26/2023,2421151,home,19651,High Point,4,2,25,4,4,0,0,1,3,0,1,8,9,0,7,0.0,3,1,1,0.0,0,0.0,3.6599999999999997,35,0.16,0.4,0.429,0.32,0.749,43.0,0.0,0.188,4.968,4.362,5.144,0.0,0.214,0.029,0.257,0.229,0.028,0.889
2023,16340,8,1.0,02/28/2023,2392538,home,315,Jacksonville St.,17,3,39,14,16,4,0,1,15,0,1,7,5,0,23,0.0,1,0,1,0.0,0,0.0,12.02833333333333,47,0.41,0.333,0.511,0.718,1.229,170.0,0.103,0.441,18.42,17.666,18.592,0.0,0.565,0.021,0.106,0.149,-0.043,1.4
2023,16340,8,1.0,03/03/2023,2392621,home,302,UIC,11,1,25,10,9,1,0,3,10,2,1,5,8,0,19,0.0,3,0,0,0.0,0,0.0,10.252121212121212,30,0.36,0.64,0.567,0.92,1.487,237.0,0.04,0.429,15.556,15.272,16.164,2.4,0.5,0.1,0.267,0.167,0.1,0.625
2023,16340,8,1.0,03/04/2023,2392920,home,302,UIC,10,0,31,9,13,3,0,3,10,0,0,3,3,0,25,1.0,0,0,0,0.0,0,1.0,11.373529411764707,34,0.419,0.484,0.471,1.0,1.471,250.0,0.097,0.4,19.466,19.466,19.752,0.0,0.462,0.088,0.088,0.088,0.0,1.0
2023,16340,8,1.0,03/05/2023,2393345,home,302,UIC,9,7,33,9,13,1,0,3,9,0,0,4,3,0,23,0.0,2,1,0,0.0,0,0.0,11.678999999999998,38,0.394,0.424,0.5,0.818,1.318,199.0,0.03,0.37,18.256,17.83,18.12,0.0,0.375,0.079,0.079,0.105,-0.026,1.333
2023,16340,8,1.0,03/07/2023,2393775,away,625,Samford,11,6,40,11,12,3,1,5,11,0,0,4,13,0,32,0.0,4,0,0,0.0,0,0.0,14.199999999999998,44,0.3,0.6,0.455,1.025,1.48,256.0,0.15,0.318,26.016,25.536,25.952,0.0,0.4,0.114,0.295,0.091,0.204,0.308
2023,16340,8,1.0,03/08/2023,2393971,home,7,Alabama St.,21,7,33,18,15,3,0,4,19,3,0,7,4,0,30,0.0,3,0,0,0.0,0,0.0,18.989767441860465,40,0.455,0.758,0.625,1.121,1.746,303.0,0.091,0.44,25.528,25.086,25.452,3.4,0.667,0.1,0.1,0.175,-0.075,1.75
2023,16340,8,1.0,03/10/2023,2394194,home,158,Columbia,7,10,36,7,12,2,1,2,7,0,1,5,9,0,22,2.0,1,0,0,0.0,0,2.0,8.414285714285715,41,0.333,0.389,0.439,0.75,1.189,172.0,0.139,0.4,15.888,16.278,17.196,0.0,0.312,0.049,0.22,0.122,0.098,0.556
2023,16340,8,1.0,03/11/2023,2394515,home,158,Columbia,6,2,29,6,6,0,0,2,6,1,1,9,4,0,12,0.0,1,0,0,0.0,0,1.0,5.628717948717949,38,0.207,0.517,0.421,0.483,0.904,90.0,0.0,0.174,8.058,7.776,8.592,1.3,0.286,0.053,0.105,0.237,-0.132,2.25
2023,16340,8,1.0,03/11/2023,2394919,home,158,Columbia,3,15,30,3,8,2,0,0,3,1,1,3,6,0,10,1.0,1,0,3,0.0,0,1.0,3.0399999999999996,36,0.267,0.167,0.333,0.4,0.733,56.0,0.067,0.296,7.752,6.774,7.568,0.0,0.25,0.0,0.167,0.083,0.084,0.5
2023,16340,9,1.0,02/17/2023,2390347,neutral,202,Eastern Ky.,4,5,43,4,10,2,0,0,3,2,1,8,10,0,12,0.0,1,0,0,0.0,0,0.0,4.983846153846154,51,0.233,0.256,0.373,0.326,0.699,38.0,0.047,0.303,7.85,7.536,8.372,0.0,0.211,0.0,0.196,0.157,0.039,0.8
2023,16340,9,1.0,02/18/2023,2390590,home,508,Northwestern St.,4,3,26,4,2,0,0,0,2,2,1,5,6,0,2,0.0,4,0,0,0.0,0,0.0,1.2697142857142856,31,0.077,0.231,0.355,0.077,0.432,-38.0,0.0,0.1,0.872,0.668,1.416,0.0,0.364,0.0,0.194,0.161,0.033,0.833
2023,16340,9,1.0,02/19/2023,2391055,away,646,South Alabama,6,7,37,6,11,1,0,1,6,2,0,1,9,0,15,0.0,1,1,0,0.0,0,0.0,5.083,39,0.297,0.189,0.333,0.459,0.792,74.0,0.027,0.37,11.088,10.752,10.964,1.3,0.417,0.026,0.231,0.026,0.205,0.111
2023,16340,9,1.0,02/22/2023,2391213,away,736,Vanderbilt,1,13,25,1,3,0,0,0,1,0,0,4,7,0,3,0.0,0,0,0,0.0,0,0.0,0.9751724137931035,29,0.12,0.16,0.241,0.12,0.361,-38.0,0.0,0.167,0.484,0.334,0.408,,0.143,0.0,0.241,0.138,0.103,0.571
2023,16340,9,1.0,02/24/2023,2391324,neutral,454,Murray St.,4,2,27,4,4,2,0,0,4,0,0,3,10,0,6,0.0,3,0,0,0.0,0,0.0,2.290909090909091,30,0.148,0.185,0.333,0.296,0.629,25.0,0.074,0.235,4.35,4.156,4.292,,0.4,0.0,0.333,0.1,0.233,0.3
