TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/17/2017,away,12560,457,North Carolina,9,True,1,3,-2,loss,205853,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,away,12560,457,North Carolina,9,True,5,6,-1,loss,206060,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,away,12560,457,North Carolina,9,True,4,5,-1,loss,206469,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/22/2017,away,12560,355,Liberty,9,True,4,5,-1,loss,206789,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,neutral,12560,606,Saint Joseph's,9,True,16,9,7,win,207116,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,523,Old Dominion,9,True,19,2,17,win,207309,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,neutral,12560,180,Delaware,9,True,3,4,-1,loss,207867,334,1755869,2017
0,2,2,0,0,0,0,0,1,0,02/28/2017,home,12560,202,Eastern Ky.,9,True,12,0,12,win,208054,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/01/2017,home,12560,772,Western Ky.,9,True,17,2,15,win,208153,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,home,12560,104,UC Santa Barbara,9,True,2,1,1,win,208355,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,home,12560,104,UC Santa Barbara,9,True,3,2,1,win,208584,334,1755869,2017
1,4,3,0,0,0,0,0,1,0,03/05/2017,home,12560,104,UC Santa Barbara,9,True,12,1,11,win,209108,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,home,12560,810,Wright St.,9,True,15,1,14,win,209599,334,1755869,2017
0,1,0,1,0,0,0,0,0,0,03/08/2017,away,12560,140,Cincinnati,10,True,1,2,-1,loss,209826,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,home,12560,414,Miami (OH),9,True,6,4,2,win,209960,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,home,12560,414,Miami (OH),9,True,16,3,13,win,210188,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,home,12560,414,Miami (OH),9,True,14,2,12,win,210940,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,home,12560,454,Murray St.,9,True,9,7,2,win,211335,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,away,12560,697,Texas A&M,9,True,6,0,6,win,211795,334,1755869,2017
1,1,0,0,0,0,0,0,0,0,03/18/2017,away,12560,697,Texas A&M,9,True,7,6,1,win,212103,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,697,Texas A&M,9,True,11,7,4,win,212593,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,away,12560,772,Western Ky.,9,True,4,3,1,win,212948,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/23/2017,home,12560,433,Ole Miss,9,True,6,9,-3,loss,213331,334,1755869,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,home,12560,433,Ole Miss,9,True,4,2,2,win,213503,334,1755869,2017
