PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
3,0,4,1,0,0,0,0,0,0,02/24/2023,neutral,16340,545,Pittsburgh,9,True,10,12,-2,loss,2391395,275,2651884,2023,1
2,0,2,0,0,0,0,0,0,0,02/25/2023,neutral,16340,545,Pittsburgh,9,True,8,4,4,win,2391823,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,02/25/2023,neutral,16340,545,Pittsburgh,9,True,3,11,-8,loss,2408597,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,02/26/2023,neutral,16340,545,Pittsburgh,9,True,7,17,-10,loss,2392185,275,2651884,2023,1
4,1,5,0,0,0,0,0,1,0,03/03/2023,away,16340,231,FIU,10,True,3,4,-1,loss,2392890,275,2651884,2023,1
0,0,1,1,0,0,0,0,0,0,03/04/2023,away,16340,231,FIU,9,True,17,18,-1,loss,2393265,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/04/2023,away,16340,231,FIU,9,True,1,7,-6,loss,2408755,275,2651884,2023,1
9,1,10,0,0,0,0,0,0,0,03/05/2023,away,16340,231,FIU,12,True,8,9,-1,loss,2393582,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/10/2023,away,16340,229,Fla. Atlantic,9,True,3,7,-4,loss,2394501,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/11/2023,away,16340,229,Fla. Atlantic,9,True,3,11,-8,loss,2394887,275,2651884,2023,1
5,0,5,0,0,0,0,0,0,0,03/12/2023,away,16340,229,Fla. Atlantic,9,True,6,9,-3,loss,2395079,275,2651884,2023,1
4,0,4,0,0,0,0,0,0,0,03/13/2023,away,16340,229,Fla. Atlantic,10,True,11,12,-1,loss,2395297,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,03/16/2023,away,16340,26172,A&M-Corpus Christi,9,True,3,24,-21,loss,2395779,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/17/2023,away,16340,26172,A&M-Corpus Christi,9,True,4,5,-1,loss,2396061,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/18/2023,away,16340,26172,A&M-Corpus Christi,9,True,3,5,-2,loss,2409355,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,03/24/2023,away,16340,540,Penn,10,True,3,2,1,win,2398140,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,03/26/2023,away,16340,540,Penn,9,True,2,8,-6,loss,2426200,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,03/26/2023,away,16340,540,Penn,9,True,7,3,4,win,2426314,275,2651884,2023,1
2,0,2,0,0,0,0,0,0,0,03/28/2023,home,16340,285,Holy Cross,9,True,6,5,1,win,2398447,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,04/02/2023,home,16340,554,Princeton,9,True,11,8,3,win,2399191,275,2651884,2023,1
2,0,2,0,0,0,0,0,0,0,04/02/2023,home,16340,554,Princeton,9,True,9,6,3,win,2410304,275,2651884,2023,1
4,0,4,0,0,0,0,0,0,0,04/08/2023,away,16340,172,Dartmouth,9,True,6,3,3,win,2400890,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,04/08/2023,away,16340,172,Dartmouth,9,True,10,6,4,win,2409532,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,04/11/2023,away,16340,67,Boston College,9,True,4,5,-1,loss,2401361,275,2651884,2023,1
2,0,2,0,0,0,0,0,0,0,04/14/2023,home,16340,167,Cornell,9,True,7,6,1,win,2402594,275,2651884,2023,1
2,0,2,0,0,0,0,0,0,0,04/15/2023,home,16340,167,Cornell,9,True,6,11,-5,loss,2402181,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,04/15/2023,home,16340,167,Cornell,9,True,2,3,-1,loss,2409597,275,2651884,2023,1
4,0,4,0,0,0,0,0,0,0,04/25/2023,away,16340,80,Brown,9,True,4,1,3,win,2431051,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,04/28/2023,home,16340,158,Columbia,9,True,5,2,3,win,2405170,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,04/28/2023,home,16340,158,Columbia,9,True,5,4,1,win,2410990,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,04/29/2023,home,16340,158,Columbia,9,True,13,3,10,win,2405565,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,05/13/2023,home,16340,813,Yale,9,True,2,5,-3,loss,2407022,275,2651884,2023,1
3,0,3,0,0,0,0,0,0,0,05/13/2023,home,16340,813,Yale,9,True,11,4,7,win,2411543,275,2651884,2023,1
5,0,5,0,0,0,0,0,0,0,05/14/2023,home,16340,813,Yale,9,True,11,1,10,win,2407166,275,2651884,2023,1
1,0,1,0,0,0,0,0,0,0,05/19/2023,neutral,16340,554,Princeton,9,True,3,2,1,win,2435137,275,2651884,2023,1
