PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,01/30/2016,away,12360,0,Concordia (AL),9,True,6,7,-1,loss,291563,144,1765286,2016
0,0,0,0,0,0,0,0,0,01/30/2016,away,12360,0,Concordia (AL),9,True,3,2,1,win,291574,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/06/2016,away,12360,1097,Ga. Southwestern,9,True,4,7,-3,loss,291749,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/06/2016,away,12360,1097,Ga. Southwestern,9,True,1,12,-11,loss,291803,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/07/2016,away,12360,1097,Ga. Southwestern,9,True,0,10,-10,loss,291897,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/10/2016,away,12360,422,Miles,9,True,1,14,-13,loss,291984,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/10/2016,home,12360,0,4 - 5,9,True,1,14,-13,loss,291984,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/12/2016,home,12360,206,Eastern N.M.,9,True,0,11,-11,loss,292003,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/13/2016,home,12360,347,Lane,9,True,12,2,10,win,292111,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/14/2016,home,12360,0,Selma,9,True,6,14,-8,loss,292269,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/17/2016,home,12360,0,Edward Waters,9,True,0,18,-18,loss,292393,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/19/2016,home,12360,1076,Fairmont St.,9,True,1,19,-18,loss,292653,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/19/2016,home,12360,1076,Fairmont St.,9,True,0,7,-7,loss,292657,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/21/2016,home,12360,0,Voorhees,9,True,3,2,1,win,293343,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/21/2016,home,12360,0,Voorhees,10,True,4,3,1,win,293353,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/25/2016,away,12360,0,Point U.,9,True,0,8,-8,loss,293512,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,985,Bluefield St.,9,True,2,10,-8,loss,293905,144,1765286,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,985,Bluefield St.,9,True,2,5,-3,loss,294005,144,1765286,2016
5,1,0,0,0,0,0,0,0,03/05/2016,neutral,12360,445,Morehouse,9,True,2,3,-1,loss,295701,144,1765286,2016
4,1,0,0,0,2,1,0,0,03/06/2016,away,12360,445,Morehouse,9,True,7,8,-1,loss,295900,144,1765286,2016
6,0,0,0,0,9,0,1,0,03/11/2016,away,12360,55,Benedict,9,True,6,10,-4,loss,297106,144,1765286,2016
4,2,2,0,0,1,2,0,0,03/12/2016,away,12360,55,Benedict,9,True,9,8,1,win,297369,144,1765286,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,55,Benedict,9,True,5,16,-11,loss,297469,144,1765286,2016
6,2,0,0,1,4,2,0,0,03/16/2016,away,12360,1096,Georgia College,9,True,3,16,-13,loss,298413,144,1765286,2016
6,0,0,0,0,1,0,0,0,03/19/2016,away,12360,30058,Claflin,9,True,1,4,-3,loss,299231,144,1765286,2016
1,0,1,0,1,0,0,0,0,03/19/2016,away,12360,30058,Claflin,9,True,3,13,-10,loss,299313,144,1765286,2016
2,0,0,0,1,0,0,0,0,03/20/2016,away,12360,30058,Claflin,9,True,2,16,-14,loss,299642,144,1765286,2016
9,1,0,0,2,1,1,0,0,03/25/2016,away,12360,535,Paine,9,True,2,4,-2,loss,300802,144,1765286,2016
3,2,0,0,0,3,0,0,0,03/25/2016,away,12360,535,Paine,9,True,1,4,-3,loss,300872,144,1765286,2016
4,1,0,0,2,3,0,0,0,04/02/2016,home,12360,445,Morehouse,9,True,2,7,-5,loss,303060,144,1765286,2016
10,2,1,0,2,0,1,0,0,04/02/2016,home,12360,445,Morehouse,9,True,9,4,5,win,303085,144,1765286,2016
2,1,0,0,1,3,0,0,0,04/03/2016,home,12360,445,Morehouse,9,True,12,15,-3,loss,303122,144,1765286,2016
5,3,0,0,0,4,1,0,0,04/09/2016,home,12360,13,Albany St. (GA),9,True,10,9,1,win,304402,144,1765286,2016
5,3,0,0,0,4,1,0,0,04/09/2016,home,12360,13,Albany St. (GA),9,True,6,14,-8,loss,304540,144,1765286,2016
7,1,0,0,1,0,1,0,0,04/10/2016,home,12360,13,Albany St. (GA),9,True,1,2,-1,loss,304785,144,1765286,2016
3,1,0,0,1,2,0,0,0,04/14/2016,home,12360,0,Point U.,9,True,3,13,-10,loss,305923,144,1765286,2016
4,3,1,0,1,1,3,0,0,04/16/2016,home,12360,55,Benedict,9,True,1,4,-3,loss,306396,144,1765286,2016
3,0,0,0,2,2,0,0,0,04/16/2016,home,12360,55,Benedict,9,True,12,10,2,win,306639,144,1765286,2016
4,3,0,0,0,0,0,0,0,04/17/2016,home,12360,55,Benedict,9,True,9,6,3,win,307009,144,1765286,2016
5,0,0,0,1,0,0,0,0,04/19/2016,home,12360,422,Miles,9,True,1,18,-17,loss,307723,144,1765286,2016
5,1,0,0,0,0,1,0,0,04/23/2016,home,12360,350,LeMoyne-Owen,9,True,11,8,3,win,308476,144,1765286,2016
6,0,0,0,1,4,0,1,0,04/23/2016,home,12360,350,LeMoyne-Owen,9,True,5,4,1,win,308731,144,1765286,2016
4,2,1,0,1,0,1,0,0,04/24/2016,home,12360,350,LeMoyne-Owen,9,True,11,7,4,win,309105,144,1765286,2016
