TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/17/2017,home,12560,810,Wright St.,9,True,4,6,-2,loss,205872,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,810,Wright St.,9,True,6,2,4,win,206071,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,home,12560,810,Wright St.,9,True,2,9,-7,loss,206487,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/22/2017,home,12560,769,Western Caro.,9,True,11,5,6,win,206819,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,1068,Elon,13,True,1,0,1,win,206996,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,1068,Elon,9,True,13,5,8,win,207279,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,1068,Elon,9,True,3,0,3,win,207752,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,02/28/2017,home,12560,2915,Wofford,9,True,9,2,7,win,208046,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,home,12560,648,South Carolina,9,True,0,2,-2,loss,208341,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,neutral,12560,648,South Carolina,9,True,8,7,1,win,208827,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,away,12560,648,South Carolina,11,True,5,3,2,win,209055,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,neutral,12560,416,Michigan St.,9,True,9,2,7,win,209862,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,home,12560,513,Notre Dame,9,True,4,1,3,win,210175,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,513,Notre Dame,9,True,6,5,1,win,210517,147,1883886,2017
0,1,1,0,0,0,0,0,0,0,03/12/2017,home,12560,513,Notre Dame,9,True,4,0,4,win,210932,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,home,12560,813,Yale,9,True,10,6,4,win,211327,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/15/2017,home,12560,813,Yale,9,True,10,8,2,win,211486,147,1883886,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,home,12560,746,Virginia,9,True,0,2,-2,loss,211802,147,1883886,2017
