TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/03/2017,home,12560,233,Fla. Southern,9,True,2,5,-3,loss,205048,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/04/2017,home,12560,233,Fla. Southern,11,True,3,5,-2,loss,205156,11740,1872541,2017
2,3,0,1,0,0,0,0,0,0,02/04/2017,home,12560,233,Fla. Southern,9,True,3,7,-4,loss,205200,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/08/2017,away,12560,30191,Spring Hill,9,True,13,8,5,win,205333,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/10/2017,away,12560,584,Rollins,9,True,1,4,-3,loss,205402,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/11/2017,away,12560,584,Rollins,9,True,5,1,4,win,205471,11740,1872541,2017
0,0,0,0,0,0,1,0,0,0,02/12/2017,away,12560,584,Rollins,9,True,20,15,5,win,205657,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/15/2017,home,12560,30093,AUM,9,True,8,0,8,win,205743,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,429,Mississippi Col.,9,True,7,3,4,win,206114,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,429,Mississippi Col.,9,True,6,2,4,win,206184,11740,1872541,2017
0,1,1,0,0,0,0,0,0,0,02/19/2017,home,12560,429,Mississippi Col.,9,True,11,3,8,win,206429,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,734,Valdosta St.,9,True,5,6,-1,loss,207335,11740,1872541,2017
0,2,2,0,0,0,2,0,0,0,02/25/2017,away,12560,734,Valdosta St.,9,True,1,8,-7,loss,207453,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,away,12560,734,Valdosta St.,9,True,12,8,4,win,207740,11740,1872541,2017
1,1,0,0,0,0,0,0,0,0,03/04/2017,home,12560,487,North Ala.,9,True,4,6,-2,loss,208649,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,home,12560,487,North Ala.,9,True,4,3,1,win,208734,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,home,12560,487,North Ala.,9,True,2,6,-4,loss,209041,11740,1872541,2017
2,3,1,0,0,0,0,0,0,0,03/08/2017,away,12560,30093,AUM,9,True,4,1,3,win,209783,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,10,Alabama Huntsville,9,True,1,6,-5,loss,210552,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,10,Alabama Huntsville,9,True,1,2,-1,loss,210612,11740,1872541,2017
1,1,0,0,0,0,0,0,0,0,03/12/2017,home,12560,10,Alabama Huntsville,9,True,9,3,6,win,210887,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,away,12560,9680,Embry-Riddle (FL),9,True,9,5,4,win,211329,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/15/2017,away,12560,9680,Embry-Riddle (FL),9,True,12,6,6,win,211487,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,away,12560,766,West Ga.,11,True,7,6,1,win,212417,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,766,West Ga.,10,True,6,5,1,win,212779,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,766,West Ga.,9,True,11,1,10,win,212810,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/22/2017,home,12560,30191,Spring Hill,9,True,7,5,2,win,213200,11740,1872541,2017
1,1,0,0,0,0,0,0,0,0,03/26/2017,home,12560,1015,Christian Brothers,9,True,4,0,4,win,214632,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,home,12560,1015,Christian Brothers,9,True,12,2,10,win,214662,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,03/27/2017,home,12560,1015,Christian Brothers,9,True,9,1,8,win,214703,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,away,12560,30153,Union (TN),9,True,0,6,-6,loss,215581,11740,1872541,2017
1,1,0,0,0,0,0,0,0,0,04/01/2017,away,12560,30153,Union (TN),9,True,7,1,6,win,215726,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,30153,Union (TN),9,True,5,6,-1,loss,216028,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/04/2017,home,12560,30052,North Georgia,9,True,1,7,-6,loss,216639,11740,1872541,2017
1,1,0,0,0,0,0,0,0,0,04/08/2017,away,12560,358,West Ala.,9,True,7,5,2,win,217584,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,358,West Ala.,9,True,10,4,6,win,217787,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,358,West Ala.,9,True,5,7,-2,loss,218125,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,home,12560,30191,Spring Hill,9,True,5,11,-6,loss,218602,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,home,12560,181,Delta St.,9,True,5,7,-2,loss,219502,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,home,12560,181,Delta St.,9,True,0,8,-8,loss,219611,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,181,Delta St.,9,True,0,6,-6,loss,219827,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/18/2017,home,12560,159,Columbus St.,9,True,4,7,-3,loss,220610,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/19/2017,home,12560,159,Columbus St.,9,True,11,4,7,win,220883,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,away,12560,30151,Shorter,9,True,5,6,-1,loss,221600,11740,1872541,2017
2,2,0,0,0,0,3,0,0,0,04/22/2017,away,12560,30151,Shorter,9,True,3,7,-4,loss,221779,11740,1872541,2017
0,1,1,0,0,0,1,0,0,0,04/29/2017,home,12560,30013,Lee,9,True,13,5,8,win,223605,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,home,12560,30013,Lee,9,True,6,3,3,win,223781,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,04/30/2017,home,12560,30013,Lee,10,True,3,4,-1,loss,224058,11740,1872541,2017
0,2,0,2,0,0,1,0,0,0,05/06/2017,neutral,12560,487,North Ala.,9,True,4,5,-1,loss,225354,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,05/07/2017,home,12560,358,West Ala.,10,True,3,2,1,win,225707,11740,1872541,2017
0,0,0,0,0,0,0,0,0,0,05/08/2017,away,12560,429,Mississippi Col.,9,True,9,6,3,win,225759,11740,1872541,2017
