PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
5,0,5,0,0,0,0,0,0,0,02/29/2024,away,16580,574621,Hanover,9,True,4,5,-1,loss,4527719,30047,2822355,2024,3
2,0,2,0,0,0,0,0,0,0,03/01/2024,neutral,16580,574746,SUNY Brockport,9,True,3,6,-3,loss,5250580,30047,2822355,2024,3
1,0,1,0,0,0,0,0,0,0,03/11/2024,neutral,16580,574671,Pitt.-Greensburg,9,True,9,0,9,win,4530256,30047,2822355,2024,3
3,0,3,0,0,0,0,0,0,0,03/25/2024,home,16580,574638,Cairn,9,True,7,1,6,win,4543765,30047,2822355,2024,3
1,0,1,0,0,0,0,0,0,0,03/26/2024,home,16580,574588,Wm. Paterson,9,True,9,8,1,win,4533321,30047,2822355,2024,3
1,0,1,0,0,0,0,0,0,0,03/27/2024,home,16580,574606,Clarks Summit,9,True,16,5,11,win,4533530,30047,2822355,2024,3
3,0,3,0,0,0,0,0,0,0,04/10/2024,away,16580,574606,Clarks Summit,9,True,24,8,16,win,4544504,30047,2822355,2024,3
2,1,3,0,0,0,0,0,0,0,04/13/2024,away,16580,574855,Wilson,9,True,0,5,-5,loss,4536702,30047,2822355,2024,3
1,0,1,0,0,0,0,0,0,0,04/27/2024,away,16580,574861,Rosemont,9,True,15,2,13,win,4545142,30047,2822355,2024,3
3,0,3,0,0,0,0,0,0,0,05/01/2024,away,16580,574635,Neumann,9,True,8,5,3,win,4540784,30047,2822355,2024,3
2,0,2,0,0,0,0,0,0,0,05/03/2024,home,16580,574861,Rosemont,9,True,23,4,19,win,5288671,30047,2822355,2024,3
