PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,1,0,02/25/2024,home,16580,574412,Le Moyne,9,True,19,3,16,win,4527431,563,2951383,2024,1
2,0,2,0,0,0,0,0,0,0,03/02/2024,home,16580,574106,LIU,9,True,18,4,14,win,4527939,563,2951383,2024,1
2,0,2,0,0,0,0,0,0,0,03/10/2024,away,16580,574073,Ga. Southern,9,True,4,12,-8,loss,4530171,563,2951383,2024,1
0,1,1,0,0,0,1,0,0,0,03/19/2024,away,16580,573952,VMI,9,True,8,9,-1,loss,4531911,563,2951383,2024,1
2,0,2,0,0,0,0,0,0,0,03/29/2024,away,16580,573988,High Point,9,True,4,14,-10,loss,4533850,563,2951383,2024,1
9,0,9,0,0,0,0,0,1,0,04/05/2024,away,16580,573980,Presbyterian,9,True,2,4,-2,loss,4535370,563,2951383,2024,1
0,1,1,0,0,0,2,0,0,0,04/07/2024,away,16580,573980,Presbyterian,9,True,2,9,-7,loss,4536121,563,2951383,2024,1
0,0,0,0,0,0,2,0,0,0,04/13/2024,home,16580,574138,UNC Asheville,9,True,1,7,-6,loss,4536973,563,2951383,2024,1
1,0,1,0,0,0,0,0,0,0,04/20/2024,away,16580,574141,UNC Greensboro,9,True,6,9,-3,loss,5283529,563,2951383,2024,1
0,0,0,0,0,0,1,0,0,0,05/10/2024,away,16580,574011,Charleston So.,9,True,0,6,-6,loss,4541760,563,2951383,2024,1
6,0,6,0,0,0,0,0,0,0,05/11/2024,away,16580,574011,Charleston So.,9,True,7,4,3,win,4541915,563,2951383,2024,1
10,0,10,0,0,0,0,0,0,0,05/12/2024,away,16580,574011,Charleston So.,9,True,0,2,-2,loss,4542052,563,2951383,2024,1
