PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,03/04/2023,away,16340,726,Navy,9,True,4,2,2,win,2393191,400,2689102,2023,1
1,0,1,0,0,0,0,0,0,0,03/04/2023,away,16340,726,Navy,9,True,14,3,11,win,2408629,400,2689102,2023,1
4,0,4,0,0,0,0,0,0,0,03/05/2023,away,16340,726,Navy,9,True,4,6,-2,loss,2393571,400,2689102,2023,1
3,0,3,0,0,0,0,0,0,0,03/11/2023,away,16340,456,UNC Asheville,9,True,3,10,-7,loss,2394836,400,2689102,2023,1
6,0,6,0,0,0,0,0,0,0,03/15/2023,away,16340,1092,Gardner-Webb,12,True,3,4,-1,loss,2395587,400,2689102,2023,1
2,0,2,0,0,0,0,0,0,0,03/17/2023,away,16340,540,Penn,9,True,1,0,1,win,2395920,400,2689102,2023,1
3,0,3,0,0,0,0,0,0,0,03/18/2023,away,16340,540,Penn,9,True,3,9,-6,loss,2425246,400,2689102,2023,1
1,0,1,0,0,0,0,0,0,0,03/21/2023,away,16340,285,Holy Cross,9,True,3,4,-1,loss,2396973,400,2689102,2023,1
3,0,3,0,0,0,0,0,0,0,03/22/2023,away,16340,164,UConn,9,True,3,7,-4,loss,2397169,400,2689102,2023,1
1,0,1,0,0,0,0,0,0,0,03/24/2023,away,16340,782,Wichita St.,9,True,2,12,-10,loss,2397507,400,2689102,2023,1
