PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,0,0,0,1,1,0,0,02/27/2016,away,12360,435,Missouri S&T,9,True,4,10,-6,loss,293956,27854,1421194,2016
0,0,0,0,0,0,0,0,0,02/27/2016,away,12360,435,Missouri S&T,9,True,7,8,-1,loss,294058,27854,1421194,2016
0,0,0,0,0,0,0,0,0,02/28/2016,away,12360,435,Missouri S&T,9,True,5,14,-9,loss,294465,27854,1421194,2016
0,0,0,0,0,0,0,0,0,02/28/2016,away,12360,435,Missouri S&T,9,True,1,9,-8,loss,294481,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,0,Dickinson St.,9,True,7,4,3,win,295723,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,0,Dickinson St.,10,True,10,9,1,win,295733,27854,1421194,2016
0,0,0,0,0,0,1,0,0,03/06/2016,away,12360,0,Dickinson St.,9,True,7,8,-1,loss,296105,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/06/2016,away,12360,0,Dickinson St.,9,True,4,1,3,win,296114,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/12/2016,neutral,12360,436,Mo.-St. Louis,9,True,8,20,-12,loss,297490,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/13/2016,neutral,12360,262,Grand Valley St.,9,True,12,9,3,win,297900,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/14/2016,neutral,12360,1328,Rockhurst,9,True,12,8,4,win,298072,27854,1421194,2016
1,0,0,0,0,0,0,0,0,03/15/2016,away,12360,608,Saint Leo,9,True,15,19,-4,loss,298353,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/17/2016,neutral,12360,56,Bentley,9,True,8,3,5,win,298584,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/18/2016,neutral,12360,56,Bentley,9,True,6,5,1,win,298853,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,790,Winona St.,9,True,4,2,2,win,300568,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,790,Winona St.,9,True,6,5,1,win,300575,27854,1421194,2016
0,0,0,0,0,0,0,0,0,03/25/2016,away,12360,790,Winona St.,10,True,8,7,1,win,300951,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/02/2016,away,12360,1433,Wayne St. (NE),9,True,9,8,1,win,302740,27854,1421194,2016
0,0,0,0,0,1,0,0,0,04/02/2016,away,12360,1433,Wayne St. (NE),10,True,17,13,4,win,302908,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/03/2016,away,12360,1433,Wayne St. (NE),9,True,9,20,-11,loss,303298,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/03/2016,away,12360,1433,Wayne St. (NE),9,True,10,9,1,win,303348,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/06/2016,home,12360,30128,Sioux Falls,9,True,7,15,-8,loss,303893,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/06/2016,home,12360,30128,Sioux Falls,9,True,1,14,-13,loss,303911,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/13/2016,away,12360,54,Bemidji St.,9,True,4,1,3,win,305737,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/13/2016,away,12360,54,Bemidji St.,9,True,12,5,7,win,305777,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/17/2016,home,12360,728,Upper Iowa,9,True,0,14,-14,loss,307229,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/17/2016,home,12360,728,Upper Iowa,9,True,8,7,1,win,307310,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/18/2016,home,12360,728,Upper Iowa,9,True,11,4,7,win,307440,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/18/2016,home,12360,728,Upper Iowa,9,True,7,1,6,win,307453,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/20/2016,away,12360,427,Minn. Duluth,9,True,2,7,-5,loss,307886,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/20/2016,away,12360,427,Minn. Duluth,9,True,2,16,-14,loss,307915,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/22/2016,away,12360,30075,Mary,9,True,5,3,2,win,308307,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/22/2016,away,12360,30075,Mary,9,True,13,11,2,win,308320,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/23/2016,away,12360,30075,Mary,9,True,4,2,2,win,308514,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/23/2016,away,12360,30075,Mary,9,True,5,2,3,win,308768,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/26/2016,away,12360,494,North Dakota,9,True,9,10,-1,loss,309568,27854,1421194,2016
0,0,0,0,0,0,0,0,0,04/27/2016,home,12360,41,Augustana (SD),9,True,7,6,1,win,309830,27854,1421194,2016
0,1,0,0,0,0,0,0,0,04/27/2016,home,12360,41,Augustana (SD),9,True,9,14,-5,loss,309855,27854,1421194,2016
0,0,0,0,0,0,0,0,0,05/04/2016,away,12360,30125,Minot St.,9,True,3,8,-5,loss,311468,27854,1421194,2016
0,0,0,0,0,0,0,0,0,05/04/2016,away,12360,30125,Minot St.,9,True,13,5,8,win,311486,27854,1421194,2016
