PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/19/2016,home,12360,786,William & Mary,9,True,7,3,4,win,292439,458,1642992,2016
0,0,0,0,0,0,0,0,0,02/20/2016,home,12360,786,William & Mary,9,True,1,5,-4,loss,292685,458,1642992,2016
1,0,0,0,0,1,0,0,0,02/21/2016,home,12360,786,William & Mary,9,True,0,11,-11,loss,293141,458,1642992,2016
0,0,0,0,0,0,0,0,0,02/26/2016,home,12360,709,Toledo,9,True,2,3,-1,loss,293538,458,1642992,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,709,Toledo,9,True,12,4,8,win,293911,458,1642992,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,709,Toledo,11,True,9,8,1,win,294012,458,1642992,2016
1,1,0,0,0,0,0,0,0,02/28/2016,home,12360,709,Toledo,9,True,8,0,8,win,294314,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/02/2016,away,12360,1157,Kennesaw St.,9,True,12,8,4,win,294831,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/04/2016,home,12360,331,Kent St.,9,True,3,4,-1,loss,295000,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/05/2016,home,12360,331,Kent St.,9,True,6,11,-5,loss,295254,458,1642992,2016
2,2,0,0,0,0,0,0,0,03/06/2016,home,12360,331,Kent St.,9,True,3,11,-8,loss,295786,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/08/2016,home,12360,257,Georgia,9,True,10,5,5,win,296306,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/09/2016,home,12360,257,Georgia,9,True,3,6,-3,loss,296528,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,220,Fairfield,9,True,2,3,-1,loss,296841,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,220,Fairfield,9,True,6,2,4,win,297614,458,1642992,2016
0,1,0,0,0,0,0,0,0,03/12/2016,home,12360,220,Fairfield,13,True,8,7,1,win,297660,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/16/2016,home,12360,749,Wake Forest,9,True,7,6,1,win,298371,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/18/2016,home,12360,231,FIU,10,True,4,3,1,win,298663,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/19/2016,home,12360,231,FIU,9,True,5,8,-3,loss,299018,458,1642992,2016
1,5,0,0,0,0,0,0,0,03/20/2016,home,12360,231,FIU,9,True,6,2,4,win,299575,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/22/2016,away,12360,749,Wake Forest,9,True,5,6,-1,loss,299983,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,366,Louisiana Tech,9,True,2,3,-1,loss,300429,458,1642992,2016
0,0,0,0,0,0,0,0,0,03/25/2016,away,12360,366,Louisiana Tech,9,True,2,5,-3,loss,300656,458,1642992,2016
2,0,0,0,0,0,0,0,0,03/26/2016,away,12360,366,Louisiana Tech,9,True,7,4,3,win,301076,458,1642992,2016
