PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/18/2024,neutral,16580,694,Tennessee,9,True,5,11,-6,loss,4526129,51,2310324,2024,1
1,0,1,0,0,0,0,0,0,0,02/23/2024,home,16580,306,Indiana,9,True,4,8,-4,loss,4492098,51,2310324,2024,1
1,0,1,0,0,0,0,0,0,0,02/25/2024,home,16580,306,Indiana,9,True,5,15,-10,loss,4492100,51,2310324,2024,1
3,1,5,1,0,0,0,0,0,0,02/28/2024,home,16580,2,Abilene Christian,9,True,4,6,-2,loss,4527694,51,2310324,2024,1
1,0,1,0,0,0,0,0,0,0,03/12/2024,home,16580,676,SFA,9,True,17,4,13,win,4530545,51,2310324,2024,1
5,0,5,0,0,0,0,0,0,0,03/23/2024,away,16580,703,Texas,9,True,2,10,-8,loss,4532538,51,2310324,2024,1
8,0,8,0,0,0,0,0,0,0,04/05/2024,home,16580,2743,UIW,9,True,13,7,6,win,4535389,51,2310324,2024,1
7,1,8,0,0,0,0,0,1,0,04/06/2024,home,16580,2743,UIW,9,True,15,3,12,win,4535789,51,2310324,2024,1
9,1,10,0,0,0,0,0,3,0,04/11/2024,away,16580,77,BYU,9,True,9,2,7,win,4536594,51,2310324,2024,1
7,0,7,0,0,0,0,0,1,0,04/12/2024,away,16580,77,BYU,10,True,8,5,3,win,4536895,51,2310324,2024,1
6,1,7,0,0,0,0,0,1,0,04/13/2024,away,16580,77,BYU,9,True,18,17,1,win,4537294,51,2310324,2024,1
8,1,9,0,0,0,0,0,0,0,04/16/2024,away,16580,702,UT Arlington,9,True,3,1,2,win,4537893,51,2310324,2024,1
9,0,10,1,0,0,0,0,0,0,04/19/2024,home,16580,328,Kansas,9,True,14,5,9,win,4538382,51,2310324,2024,1
10,0,10,0,0,0,0,0,0,0,04/20/2024,home,16580,328,Kansas,9,True,4,8,-4,loss,4538787,51,2310324,2024,1
6,0,6,0,0,0,0,0,2,0,04/21/2024,home,16580,328,Kansas,9,True,2,12,-10,loss,4539061,51,2310324,2024,1
6,0,6,0,0,0,0,0,1,0,04/23/2024,home,16580,624,Sam Houston,9,True,9,3,6,win,4539379,51,2310324,2024,1
7,0,7,0,0,0,0,0,0,0,04/26/2024,away,16580,768,West Virginia,9,True,5,18,-13,loss,4539792,51,2310324,2024,1
6,1,7,0,0,0,0,0,0,0,04/27/2024,away,16580,768,West Virginia,9,True,2,5,-3,loss,4540272,51,2310324,2024,1
9,0,9,0,0,0,0,0,2,0,04/28/2024,away,16580,768,West Virginia,9,True,4,13,-9,loss,4540408,51,2310324,2024,1
5,1,6,0,0,0,0,0,0,0,04/30/2024,home,16580,702,UT Arlington,9,True,5,3,2,win,4540727,51,2310324,2024,1
