PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,0,2,0,0,0,0,0,0,02/27/2016,neutral,12360,303,Immaculata,9,True,5,8,-3,loss,294111,399,1644544,2016
0,3,0,0,0,0,0,0,0,02/28/2016,neutral,12360,211,Elizabethtown,9,True,0,9,-9,loss,294547,399,1644544,2016
1,1,0,0,0,0,0,1,0,02/28/2016,neutral,12360,211,Elizabethtown,9,True,6,5,1,win,294558,399,1644544,2016
2,1,1,0,0,0,0,0,0,03/12/2016,away,12360,22626,JWU (Providence),9,True,5,9,-4,loss,297331,399,1644544,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,22626,JWU (Providence),9,True,9,2,7,win,297429,399,1644544,2016
1,2,0,0,0,0,0,1,0,03/16/2016,away,12360,808,WPI,9,True,2,4,-2,loss,298441,399,1644544,2016
2,3,0,0,0,0,0,0,0,03/18/2016,home,12360,145,Clark (MA),9,True,8,3,5,win,298683,399,1644544,2016
0,0,1,0,0,0,0,0,0,03/19/2016,home,12360,2758,Thomas (ME),9,True,5,4,1,win,299148,399,1644544,2016
2,3,0,0,0,0,0,0,0,03/19/2016,home,12360,2758,Thomas (ME),9,True,2,4,-2,loss,299269,399,1644544,2016
0,2,1,0,0,0,0,0,0,03/20/2016,away,12360,214,Emerson,9,True,7,0,7,win,299692,399,1644544,2016
0,4,0,0,0,0,0,0,0,03/24/2016,away,12360,1099,Gordon,9,True,3,5,-2,loss,300461,399,1644544,2016
0,4,2,0,0,0,0,0,0,03/25/2016,away,12360,0,Fisher,9,True,1,4,-3,loss,300962,399,1644544,2016
1,4,2,0,0,0,0,0,0,03/29/2016,home,12360,26107,Becker,9,True,6,4,2,win,301766,399,1644544,2016
1,0,1,0,0,0,0,0,0,03/30/2016,home,12360,717,Tufts,9,True,3,21,-18,loss,302026,399,1644544,2016
3,4,2,0,0,0,0,1,0,03/31/2016,home,12360,21772,Newbury,9,True,5,4,1,win,302206,399,1644544,2016
2,1,2,0,0,0,0,1,0,04/06/2016,away,12360,722,Coast Guard,9,True,5,1,4,win,303838,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/09/2016,away,12360,227,Fitchburg St.,9,True,3,2,1,win,304764,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/09/2016,away,12360,227,Fitchburg St.,9,True,2,1,1,win,304777,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/10/2016,home,12360,809,Worcester St.,9,True,11,6,5,win,304935,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/10/2016,home,12360,809,Worcester St.,9,True,5,4,1,win,305004,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/14/2016,home,12360,684,Suffolk,9,True,4,12,-8,loss,305854,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/16/2016,away,12360,621,Salem St.,9,True,3,5,-2,loss,306557,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/16/2016,away,12360,621,Salem St.,9,True,1,0,1,win,306804,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/18/2016,home,12360,486,MCLA,9,True,11,2,9,win,307434,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/18/2016,home,12360,486,MCLA,9,True,9,0,9,win,307447,399,1644544,2016
2,2,1,0,0,0,0,0,0,04/21/2016,home,12360,0,Fisher,9,True,5,6,-1,loss,308035,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/23/2016,away,12360,238,Framingham St.,9,True,9,6,3,win,308611,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/23/2016,away,12360,238,Framingham St.,9,True,12,7,5,win,308870,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/27/2016,away,12360,76,Bridgewater St.,9,True,5,8,-3,loss,309840,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/27/2016,away,12360,76,Bridgewater St.,9,True,6,3,3,win,309863,399,1644544,2016
0,1,0,0,0,0,0,0,0,04/28/2016,home,12360,762,Wentworth,9,True,8,3,5,win,309910,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/30/2016,home,12360,777,Westfield St.,9,True,1,7,-6,loss,310470,399,1644544,2016
0,0,0,0,0,0,0,0,0,04/30/2016,home,12360,777,Westfield St.,9,True,1,0,1,win,310632,399,1644544,2016
0,0,0,0,0,0,0,0,0,05/06/2016,home,12360,227,Fitchburg St.,10,True,3,2,1,win,311718,399,1644544,2016
0,0,0,0,0,0,0,0,0,05/07/2016,away,12360,621,Salem St.,9,True,0,6,-6,loss,312233,399,1644544,2016
0,0,0,0,0,0,0,0,0,05/07/2016,neutral,12360,777,Westfield St.,9,True,6,3,3,win,312288,399,1644544,2016
1,0,0,0,0,0,0,0,0,05/08/2016,away,12360,621,Salem St.,10,True,6,5,1,win,312530,399,1644544,2016
1,1,0,0,0,0,0,0,0,05/08/2016,home,12360,621,Salem St.,9,True,8,16,-8,loss,312567,399,1644544,2016
0,0,0,0,0,0,0,0,0,05/12/2016,home,12360,73,Brandeis,9,True,8,6,2,win,312786,399,1644544,2016
2,2,1,0,0,0,0,1,0,05/14/2016,away,12360,398,MIT,9,True,1,7,-6,loss,313200,399,1644544,2016
