PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/05/2021,away,15580,996,Cameron,9,True,9,6,3,win,2027694,41,2483024,2021
2,0,2,0,0,0,0,0,0,0,03/06/2021,away,15580,996,Cameron,9,True,19,4,15,win,2027697,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/06/2021,away,15580,996,Cameron,9,True,12,6,6,win,2027703,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,away,15580,996,Cameron,9,True,10,2,8,win,2027705,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,home,15580,598,St. Cloud St.,9,True,3,2,1,win,2018566,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/21/2021,home,15580,598,St. Cloud St.,8,True,2,4,-2,loss,2018741,41,2483024,2021
6,0,6,0,0,0,0,0,1,0,03/21/2021,home,15580,598,St. Cloud St.,9,True,2,1,1,win,2026560,41,2483024,2021
3,0,3,0,0,0,0,0,0,0,03/25/2021,home,15580,8736,Southwest Minn. St.,9,True,4,3,1,win,2018998,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/25/2021,home,15580,8736,Southwest Minn. St.,9,True,8,10,-2,loss,2026165,41,2483024,2021
3,1,4,0,0,0,0,0,0,0,03/27/2021,home,15580,30125,Minot St.,9,True,4,0,4,win,2019259,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/27/2021,home,15580,30125,Minot St.,9,True,5,8,-3,loss,2024282,41,2483024,2021
7,0,7,0,0,0,0,0,2,0,03/28/2021,home,15580,30125,Minot St.,9,True,5,1,4,win,2019436,41,2483024,2021
3,0,4,1,0,0,0,0,0,0,03/30/2021,home,15580,27854,Minn.-Crookston,9,True,13,8,5,win,2019643,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,03/30/2021,home,15580,27854,Minn.-Crookston,9,True,5,9,-4,loss,2026351,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/02/2021,away,15580,54,Bemidji St.,9,True,21,0,21,win,2019909,41,2483024,2021
2,0,2,0,0,0,0,0,0,0,04/02/2021,away,15580,54,Bemidji St.,9,True,24,0,24,win,2025019,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,54,Bemidji St.,9,True,17,5,12,win,2020045,41,2483024,2021
10,0,10,0,0,0,0,0,0,0,04/06/2021,away,15580,427,Minn. Duluth,9,True,10,2,8,win,2068389,41,2483024,2021
5,1,6,0,0,0,0,0,1,0,04/06/2021,away,15580,427,Minn. Duluth,9,True,13,4,9,win,2068509,41,2483024,2021
2,1,3,0,0,0,0,0,0,0,04/10/2021,away,15580,30075,Mary,9,True,4,5,-1,loss,2020690,41,2483024,2021
5,0,5,0,0,0,0,0,1,0,04/10/2021,away,15580,30075,Mary,9,True,11,9,2,win,2026205,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/11/2021,away,15580,30075,Mary,9,True,15,2,13,win,2020877,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/14/2021,away,15580,1266,Northern St.,9,True,2,0,2,win,2021116,41,2483024,2021
6,0,6,0,0,0,0,0,0,0,04/14/2021,away,15580,1266,Northern St.,9,True,3,4,-1,loss,2026067,41,2483024,2021
7,0,7,0,0,0,0,0,0,0,04/17/2021,home,15580,9081,Concordia-St. Paul,9,True,13,7,6,win,2021384,41,2483024,2021
7,0,7,0,0,0,0,0,2,0,04/17/2021,home,15580,9081,Concordia-St. Paul,9,True,5,2,3,win,2024350,41,2483024,2021
5,0,5,0,0,0,0,0,0,0,04/18/2021,home,15580,9081,Concordia-St. Paul,9,True,9,0,9,win,2021566,41,2483024,2021
10,0,10,0,0,0,0,0,0,0,04/21/2021,home,15580,30128,Sioux Falls,9,True,7,1,6,win,2021811,41,2483024,2021
5,1,6,0,0,0,0,0,0,0,04/21/2021,home,15580,30128,Sioux Falls,9,True,3,6,-3,loss,2026249,41,2483024,2021
2,0,2,0,0,0,0,0,0,0,04/24/2021,away,15580,790,Winona St.,9,True,6,5,1,win,2022089,41,2483024,2021
1,0,1,0,0,0,0,0,0,0,04/24/2021,away,15580,790,Winona St.,9,True,4,5,-1,loss,2024854,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/25/2021,away,15580,790,Winona St.,9,True,6,4,2,win,2022257,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,04/28/2021,away,15580,383,Minnesota St.,9,True,1,0,1,win,2022460,41,2483024,2021
6,0,6,0,0,0,0,0,1,0,04/28/2021,away,15580,383,Minnesota St.,9,True,7,0,7,win,2024886,41,2483024,2021
6,0,6,0,0,0,0,0,0,0,05/01/2021,home,15580,1433,Wayne St. (NE),9,True,7,1,6,win,2022695,41,2483024,2021
8,1,9,0,0,0,0,0,0,0,05/01/2021,home,15580,1433,Wayne St. (NE),9,True,1,7,-6,loss,2025752,41,2483024,2021
9,2,11,0,0,0,0,0,0,0,05/02/2021,home,15580,1433,Wayne St. (NE),9,True,16,8,8,win,2022864,41,2483024,2021
6,1,7,0,0,0,0,0,1,0,05/07/2021,away,15580,728,Upper Iowa,9,True,8,2,6,win,2023154,41,2483024,2021
9,0,9,0,0,0,0,0,0,0,05/07/2021,away,15580,728,Upper Iowa,9,True,8,3,5,win,2024900,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,05/08/2021,away,15580,728,Upper Iowa,9,True,6,5,1,win,2023228,41,2483024,2021
2,0,2,0,0,0,0,0,0,0,05/13/2021,home,15580,790,Winona St.,9,True,12,0,12,win,2078373,41,2483024,2021
11,1,12,0,0,0,0,0,2,0,05/14/2021,home,15580,790,Winona St.,9,True,7,4,3,win,2079125,41,2483024,2021
8,1,10,1,0,0,0,0,0,0,05/19/2021,home,15580,598,St. Cloud St.,9,True,8,2,6,win,2079301,41,2483024,2021
6,0,7,1,0,0,0,0,1,0,05/20/2021,away,15580,383,Minnesota St.,9,True,5,8,-3,loss,2079902,41,2483024,2021
5,0,5,0,0,0,0,0,0,0,05/20/2021,home,15580,27854,Minn.-Crookston,9,True,11,3,8,win,2080036,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,05/21/2021,away,15580,383,Minnesota St.,9,True,9,2,7,win,2080037,41,2483024,2021
0,0,0,0,0,0,0,0,0,0,05/21/2021,away,15580,383,Minnesota St.,9,True,9,11,-2,loss,2080132,41,2483024,2021
5,0,5,0,0,0,0,0,0,0,05/28/2021,neutral,15580,1376,Southern Ark.,9,True,6,8,-2,loss,2080589,41,2483024,2021
11,0,11,0,0,0,0,0,0,0,05/29/2021,neutral,15580,1123,Henderson St.,11,True,7,8,-1,loss,2080934,41,2483024,2021
