PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/16/2018,away,12973,328,Kansas,9,True,3,5,-2,loss,85228,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/17/2018,away,12973,328,Kansas,9,True,10,5,5,win,85450,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,away,12973,328,Kansas,9,True,1,4,-3,loss,85767,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/20/2018,away,12973,6,Alabama A&M,9,True,1,4,-3,loss,86143,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,neutral,12973,771,Western Ill.,9,True,5,4,1,win,87090,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,neutral,12973,771,Western Ill.,9,True,11,5,6,win,87174,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/26/2018,home,12973,771,Western Ill.,9,True,4,3,1,win,87212,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,02/27/2018,away,12973,433,Ole Miss,9,True,6,7,-1,loss,87348,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/02/2018,home,12973,308,Purdue Fort Wayne,9,True,5,7,-2,loss,87645,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,308,Purdue Fort Wayne,9,True,16,4,12,win,87956,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,308,Purdue Fort Wayne,9,True,15,4,11,win,88048,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,308,Purdue Fort Wayne,9,True,13,2,11,win,88389,454,1867545,2018
0,0,0,0,0,0,1,0,0,0,03/07/2018,home,12973,659,Southern Ill.,9,True,5,23,-18,loss,89108,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,home,12973,660,SIUE,9,True,6,5,1,win,89520,454,1867545,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,home,12973,660,SIUE,10,True,7,10,-3,loss,89645,454,1867545,2018
