PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/23/2018,away,12973,115,Campbell,9,True,5,9,-4,loss,86364,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,02/24/2018,neutral,12973,414,Miami (OH),16,True,3,4,-1,loss,86777,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,02/24/2018,neutral,12973,414,Miami (OH),9,True,1,2,-1,loss,86791,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,neutral,12973,774,Western Mich.,9,True,0,6,-6,loss,87039,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,746,Virginia,9,True,11,4,7,win,88043,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,746,Virginia,9,True,4,5,-1,loss,88220,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/04/2018,away,12973,746,Virginia,9,True,6,7,-1,loss,88373,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,away,12973,173,Davidson,9,True,0,9,-9,loss,89856,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,away,12973,173,Davidson,9,True,7,5,2,win,89950,813,1999856,2018
1,1,0,0,0,0,0,0,0,0,03/13/2018,away,12973,193,Duke,9,True,2,3,-1,loss,90733,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/14/2018,away,12973,193,Duke,9,True,2,10,-8,loss,90915,813,1999856,2018
1,1,0,0,0,0,0,0,0,0,03/16/2018,home,12973,439,Monmouth,9,True,11,4,7,win,91487,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,575,Richmond,9,True,5,8,-3,loss,91517,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/18/2018,neutral,12973,352,Lehigh,9,True,1,3,-2,loss,92296,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/24/2018,away,12973,158,Columbia,9,True,10,11,-1,loss,93197,813,1999856,2018
3,3,0,0,0,0,0,0,0,0,03/25/2018,away,12973,158,Columbia,9,True,5,6,-1,loss,93736,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,158,Columbia,9,True,8,2,6,win,93784,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/28/2018,home,12973,272,Hartford,9,True,3,5,-2,loss,94310,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/30/2018,home,12973,80,Brown,9,True,7,1,6,win,94926,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/31/2018,home,12973,80,Brown,9,True,6,4,2,win,95313,813,1999856,2018
2,2,0,0,0,0,0,0,0,0,03/31/2018,home,12973,80,Brown,9,True,5,2,3,win,95456,813,1999856,2018
0,0,0,0,0,0,0,0,0,0,04/04/2018,home,12973,220,Fairfield,9,True,6,5,1,win,95974,813,1999856,2018
2,3,1,0,0,0,0,0,1,0,04/07/2018,away,12973,167,Cornell,9,True,7,4,3,win,96634,813,1999856,2018
