PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,1,0,0,0,0,0,0,0,02/17/2017,home,12560,129,Central Mich.,9,True,18,6,12,win,205846,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,02/18/2017,home,12560,129,Central Mich.,9,True,7,8,-1,loss,206052,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,home,12560,129,Central Mich.,10,True,7,6,1,win,206460,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/21/2017,home,12560,514,Oakland,9,True,10,2,8,win,206738,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/22/2017,home,12560,514,Oakland,12,True,9,7,2,win,206807,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,774,Western Mich.,9,True,12,7,5,win,206965,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,774,Western Mich.,9,True,12,8,4,win,207255,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,774,Western Mich.,9,True,1,11,-10,loss,207719,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,away,12560,228,Florida A&M,9,True,3,7,-4,loss,208327,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,away,12560,228,Florida A&M,9,True,10,8,2,win,208908,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,away,12560,228,Florida A&M,10,True,12,13,-1,loss,209087,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,home,12560,388,Marshall,9,True,3,9,-6,loss,209768,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,home,12560,1092,Gardner-Webb,9,True,19,4,15,win,210381,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,home,12560,1092,Gardner-Webb,9,True,5,4,1,win,210428,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,1092,Gardner-Webb,9,True,1,5,-4,loss,210496,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,away,12560,414,Miami (OH),9,True,2,4,-2,loss,212125,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,414,Miami (OH),9,True,14,0,14,win,212710,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,03/19/2017,away,12560,414,Miami (OH),9,True,2,1,1,win,212783,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,03/24/2017,away,12560,406,Mercer,9,True,2,5,-3,loss,213547,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,away,12560,406,Mercer,9,True,6,10,-4,loss,213864,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,away,12560,406,Mercer,9,True,9,2,7,win,214506,198,1432929,2017
0,0,0,0,0,0,1,0,0,0,03/28/2017,away,12560,563,Radford,9,True,3,4,-1,loss,214850,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,03/31/2017,home,12560,459,UNC Greensboro,9,True,11,0,11,win,215304,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,459,UNC Greensboro,9,True,7,9,-2,loss,215517,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,home,12560,459,UNC Greensboro,9,True,3,12,-9,loss,216088,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/04/2017,home,12560,27,App State,9,True,5,4,1,win,216667,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/07/2017,home,12560,769,Western Caro.,12,True,4,5,-1,loss,217117,198,1432929,2017
0,1,2,1,0,0,0,0,0,0,04/08/2017,home,12560,769,Western Caro.,9,True,6,9,-3,loss,217349,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,769,Western Caro.,9,True,6,11,-5,loss,218071,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,home,12560,694,Tennessee,9,True,10,2,8,win,218819,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,home,12560,786,William & Mary,9,True,15,3,12,win,219109,198,1432929,2017
0,1,1,0,0,0,0,0,1,0,04/14/2017,home,12560,786,William & Mary,9,True,9,3,6,win,219372,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,786,William & Mary,9,True,8,6,2,win,219869,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/18/2017,home,12560,742,Virginia Tech,9,True,7,4,3,win,220638,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,04/21/2017,away,12560,244,Furman,10,True,8,9,-1,loss,221282,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,away,12560,244,Furman,9,True,3,6,-3,loss,221863,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,away,12560,244,Furman,9,True,4,11,-7,loss,221972,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,04/25/2017,away,12560,27,App State,9,True,7,8,-1,loss,222698,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/26/2017,neutral,12560,694,Tennessee,9,True,1,8,-7,loss,222909,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,2915,Wofford,9,True,6,5,1,win,223120,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,home,12560,2915,Wofford,9,True,5,14,-9,loss,223513,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,04/30/2017,home,12560,2915,Wofford,9,True,8,11,-3,loss,224088,198,1432929,2017
0,0,0,0,0,0,0,1,0,0,05/02/2017,away,12560,694,Tennessee,9,True,2,9,-7,loss,224518,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/05/2017,away,12560,141,The Citadel,9,True,5,7,-2,loss,224751,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,away,12560,141,The Citadel,9,True,1,4,-3,loss,224972,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/07/2017,away,12560,141,The Citadel,10,True,10,9,1,win,225399,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/09/2017,home,12560,563,Radford,9,True,8,5,3,win,225790,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/13/2017,home,12560,625,Samford,9,True,3,6,-3,loss,226425,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/13/2017,home,12560,625,Samford,9,True,10,8,2,win,226442,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/14/2017,home,12560,625,Samford,9,True,7,6,1,win,226513,198,1432929,2017
0,1,1,0,0,0,0,0,0,0,05/16/2017,home,12560,456,UNC Asheville,9,True,4,6,-2,loss,226661,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/18/2017,away,12560,741,VMI,9,True,7,5,2,win,226750,198,1432929,2017
1,0,1,0,0,0,0,0,0,0,05/19/2017,away,12560,741,VMI,9,True,14,12,2,win,226929,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/20/2017,away,12560,741,VMI,9,True,9,3,6,win,227133,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/24/2017,neutral,12560,769,Western Caro.,9,True,8,6,2,win,227354,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/26/2017,neutral,12560,741,VMI,9,True,12,11,1,win,227506,198,1432929,2017
0,0,0,0,0,0,0,1,0,0,05/26/2017,neutral,12560,459,UNC Greensboro,9,True,4,6,-2,loss,227504,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/27/2017,neutral,12560,625,Samford,9,True,16,6,10,win,227592,198,1432929,2017
0,0,0,0,0,0,0,0,0,0,05/27/2017,neutral,12560,244,Furman,9,True,6,8,-2,loss,227574,198,1432929,2017
