PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/26/2016,away,12360,2915,Wofford,9,True,4,12,-8,loss,293552,576,1646958,2016
2,0,0,0,0,0,0,0,0,02/27/2016,neutral,12360,456,UNC Asheville,9,True,4,19,-15,loss,294144,576,1646958,2016
1,0,0,0,0,0,0,0,0,02/28/2016,away,12360,10411,USC Upstate,9,True,3,10,-7,loss,294343,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/01/2016,neutral,12360,342,Lafayette,9,True,3,6,-3,loss,294790,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/04/2016,away,12360,1092,Gardner-Webb,9,True,1,6,-5,loss,295130,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,1092,Gardner-Webb,9,True,2,8,-6,loss,295458,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,1092,Gardner-Webb,9,True,2,6,-4,loss,295575,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/06/2016,away,12360,1092,Gardner-Webb,9,True,2,3,-1,loss,295927,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/11/2016,away,12360,19651,High Point,9,True,4,6,-2,loss,296881,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,19651,High Point,9,True,2,10,-8,loss,297617,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,19651,High Point,9,True,2,4,-2,loss,297663,576,1646958,2016
1,0,0,0,0,0,0,0,0,03/15/2016,away,12360,115,Campbell,9,True,11,8,3,win,298245,576,1646958,2016
1,0,0,0,0,0,0,0,0,03/16/2016,away,12360,115,Campbell,9,True,3,12,-9,loss,298460,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/18/2016,away,12360,741,VMI,9,True,2,1,1,win,298829,576,1646958,2016
2,0,0,0,0,0,0,0,0,03/18/2016,away,12360,741,VMI,9,True,2,5,-3,loss,298954,576,1646958,2016
3,0,0,0,0,0,0,0,0,03/20/2016,away,12360,741,VMI,9,True,1,4,-3,loss,299648,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/23/2016,home,12360,587,Rutgers,9,True,3,2,1,win,300295,576,1646958,2016
5,0,0,0,0,0,0,0,0,03/25/2016,away,12360,439,Monmouth,9,True,4,8,-4,loss,300722,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/26/2016,away,12360,439,Monmouth,9,True,0,6,-6,loss,301261,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/26/2016,away,12360,439,Monmouth,9,True,3,5,-2,loss,301421,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/29/2016,home,12360,340,La Salle,9,True,5,2,3,win,301845,576,1646958,2016
0,0,0,0,0,0,0,0,0,03/30/2016,away,12360,178,Delaware St.,9,True,11,7,4,win,302074,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/01/2016,away,12360,220,Fairfield,9,True,6,3,3,win,302499,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/02/2016,away,12360,220,Fairfield,9,True,7,6,1,win,302816,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/02/2016,away,12360,220,Fairfield,9,True,1,13,-12,loss,302984,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/05/2016,home,12360,352,Lehigh,10,True,10,9,1,win,303718,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/08/2016,home,12360,590,Sacred Heart,9,True,4,1,3,win,304082,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/10/2016,home,12360,590,Sacred Heart,9,True,4,2,2,win,305083,576,1646958,2016
1,0,0,0,0,0,0,0,0,04/10/2016,home,12360,590,Sacred Heart,9,True,4,7,-3,loss,305186,576,1646958,2016
1,0,0,0,0,0,0,0,0,04/12/2016,away,12360,352,Lehigh,10,True,8,9,-1,loss,305385,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/16/2016,home,12360,116,Canisius,9,True,5,3,2,win,306541,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/16/2016,home,12360,116,Canisius,9,True,0,1,-1,loss,306790,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/17/2016,home,12360,116,Canisius,9,True,5,15,-10,loss,307116,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/20/2016,home,12360,554,Princeton,9,True,2,7,-5,loss,307833,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/23/2016,away,12360,482,Niagara,9,True,0,3,-3,loss,308602,576,1646958,2016
3,0,0,0,0,0,0,0,0,04/23/2016,away,12360,482,Niagara,9,True,9,1,8,win,308808,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/24/2016,away,12360,482,Niagara,9,True,14,5,9,win,309220,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/27/2016,neutral,12360,606,Saint Joseph's,9,True,3,5,-2,loss,309897,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/29/2016,home,12360,639,Siena,9,True,2,5,-3,loss,310221,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/30/2016,home,12360,639,Siena,9,True,0,5,-5,loss,310540,576,1646958,2016
0,0,0,0,0,0,0,0,0,04/30/2016,home,12360,639,Siena,9,True,20,7,13,win,310703,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/07/2016,away,12360,562,Quinnipiac,9,True,3,1,2,win,312084,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/08/2016,neutral,12360,562,Quinnipiac,9,True,5,2,3,win,312581,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/08/2016,neutral,12360,562,Quinnipiac,9,True,8,9,-1,loss,312585,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/11/2016,away,12360,635,Seton Hall,9,True,4,10,-6,loss,312705,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/14/2016,home,12360,386,Marist,9,True,2,6,-4,loss,313231,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/14/2016,home,12360,386,Marist,9,True,4,12,-8,loss,313245,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/15/2016,home,12360,386,Marist,9,True,1,4,-3,loss,313392,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/19/2016,home,12360,617,Saint Peter's,10,True,4,3,1,win,313646,576,1646958,2016
0,0,0,0,0,0,0,0,0,05/20/2016,home,12360,617,Saint Peter's,9,True,7,8,-1,loss,313864,576,1646958,2016
1,0,0,0,0,0,0,0,0,05/20/2016,home,12360,617,Saint Peter's,9,True,13,11,2,win,313874,576,1646958,2016
