PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/26/2018,neutral,12973,23725,Medaille,9,True,3,2,1,win,87269,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,02/26/2018,neutral,12973,23725,Medaille,9,True,3,6,-3,loss,87271,1305,1656898,2018
1,1,0,0,0,0,0,0,0,0,02/27/2018,home,12973,30166,Valley Forge,9,True,15,4,11,win,87368,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,02/27/2018,home,12973,30166,Valley Forge,9,True,12,1,11,win,87372,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/05/2018,home,12973,0,Central Penn,9,True,20,4,16,win,88734,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,away,12973,221,FDU-Florham,9,True,9,4,5,win,88947,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,neutral,12973,335,Kenyon,9,True,2,3,-1,loss,90043,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,neutral,12973,1064,Eastern Nazarene,9,True,5,4,1,win,90469,1305,1656898,2018
1,2,1,0,0,0,0,0,0,0,03/11/2018,neutral,12973,1064,Eastern Nazarene,9,True,3,4,-1,loss,90484,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/13/2018,neutral,12973,411,Messiah,9,True,9,6,3,win,90797,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,neutral,12973,753,Washington Col.,9,True,6,13,-7,loss,91167,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,neutral,12973,770,WestConn,9,True,2,5,-3,loss,91426,1305,1656898,2018
0,0,0,0,0,0,0,1,0,0,03/16/2018,neutral,12973,770,WestConn,9,True,5,6,-1,loss,91449,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/26/2018,neutral,12973,753,Washington Col.,9,True,9,5,4,win,94036,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/28/2018,home,12973,0,Penn St.-Brandywine,9,True,4,2,2,win,94277,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,03/29/2018,away,12973,279,Lehman,10,True,6,5,1,win,94446,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/03/2018,home,12973,8968,Eastern,9,True,9,6,3,win,95893,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/06/2018,away,12973,303,Immaculata,9,True,5,9,-4,loss,96346,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/06/2018,away,12973,303,Immaculata,9,True,5,1,4,win,96360,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/10/2018,home,12973,397,Marywood,9,True,7,6,1,win,97529,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/12/2018,away,12973,397,Marywood,9,True,13,6,7,win,98054,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/16/2018,away,12973,12884,Centenary (NJ),9,True,14,11,3,win,99370,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/18/2018,home,12973,12884,Centenary (NJ),9,True,5,4,1,win,99662,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/19/2018,home,12973,30114,Penn St.-Abington,9,True,1,9,-8,loss,99909,1305,1656898,2018
0,2,2,0,0,0,0,0,0,0,04/21/2018,home,12973,88,Cabrini,9,True,1,6,-5,loss,100444,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,home,12973,88,Cabrini,9,True,2,4,-2,loss,100646,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/24/2018,away,12973,12399,Gwynedd Mercy,9,True,6,8,-2,loss,101498,1305,1656898,2018
1,2,1,0,0,0,0,0,0,0,04/26/2018,home,12973,12399,Gwynedd Mercy,9,True,1,4,-3,loss,101881,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,30047,Keystone,9,True,1,4,-3,loss,102457,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,30047,Keystone,9,True,0,17,-17,loss,102681,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,04/30/2018,home,12973,1254,Neumann,9,True,3,1,2,win,103367,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,05/02/2018,away,12973,1254,Neumann,9,True,7,3,4,win,103659,1305,1656898,2018
0,1,1,0,0,0,1,0,0,0,05/04/2018,away,12973,958,Clarks Summit,9,True,11,6,5,win,103995,1305,1656898,2018
0,0,0,0,0,0,0,0,0,0,05/04/2018,away,12973,958,Clarks Summit,9,True,21,2,19,win,104039,1305,1656898,2018
