TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
3,3,0,0,0,0,0,0,0,0,02/03/2017,away,12560,341,La Verne,9,True,7,6,1,win,205070,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,02/04/2017,away,12560,567,Redlands,9,True,2,9,-7,loss,205152,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,02/04/2017,away,12560,567,Redlands,9,True,9,4,5,win,205196,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,02/05/2017,away,12560,516,Occidental,9,True,11,1,10,win,205274,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,02/10/2017,away,12560,1062,East Tex. Baptist,9,True,10,0,10,win,205370,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,02/11/2017,away,12560,1062,East Tex. Baptist,9,True,13,3,10,win,205481,125,1879138,2017
2,3,0,1,0,0,0,0,0,0,02/11/2017,away,12560,1062,East Tex. Baptist,9,True,19,10,9,win,205525,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,02/17/2017,away,12560,8490,LeTourneau,9,True,4,1,3,win,205888,125,1879138,2017
1,1,0,0,0,0,0,0,0,0,02/18/2017,neutral,12560,1203,Mary Hardin-Baylor,9,True,0,1,-1,loss,206390,125,1879138,2017
1,1,0,0,0,0,0,0,0,0,02/19/2017,away,12560,30028,UT Tyler,9,True,1,4,-3,loss,206501,125,1879138,2017
1,1,0,0,0,0,0,0,0,0,02/23/2017,home,12560,0,Rust,9,True,28,1,27,win,206887,125,1879138,2017
0,0,0,0,0,0,0,0,0,0,02/23/2017,home,12560,0,Rust,9,True,25,2,23,win,206888,125,1879138,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,0,Rust,9,True,15,2,13,win,207161,125,1879138,2017
1,1,0,0,0,0,0,0,0,0,02/24/2017,home,12560,0,Rust,9,True,12,0,12,win,207171,125,1879138,2017
1,1,0,0,0,0,0,0,0,0,03/05/2017,home,12560,1267,Northland,9,True,19,2,17,win,209349,125,1879138,2017
2,3,1,0,0,0,0,0,0,0,03/05/2017,home,12560,1267,Northland,9,True,12,2,10,win,209366,125,1879138,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,away,12560,953,Austin,9,True,12,0,12,win,210206,125,1879138,2017
4,4,0,0,0,0,0,0,0,0,03/11/2017,away,12560,953,Austin,9,True,12,0,12,win,210592,125,1879138,2017
5,5,0,0,0,0,0,0,0,0,03/11/2017,away,12560,953,Austin,9,True,9,6,3,win,210653,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,03/17/2017,home,12560,1355,Schreiner,9,True,10,6,4,win,212014,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,03/18/2017,home,12560,1355,Schreiner,9,True,14,4,10,win,212481,125,1879138,2017
3,3,0,0,0,0,0,0,0,0,03/18/2017,home,12560,1355,Schreiner,9,True,10,0,10,win,212488,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,03/21/2017,away,12560,30028,UT Tyler,9,True,6,5,1,win,213044,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,03/25/2017,home,12560,1044,Dallas,9,True,6,3,3,win,214350,125,1879138,2017
2,2,0,0,0,0,0,0,0,0,03/25/2017,home,12560,1044,Dallas,9,True,10,0,10,win,214372,125,1879138,2017
