PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,0,1,1,0,0,1,1,0,0,02/11/2023,home,16340,8490,LeTourneau,9,True,9,14,-5,loss,2390051,426,2795631,2023,3
0,1,2,1,0,0,1,0,0,0,02/19/2023,neutral,16340,1162,LaGrange,9,True,3,7,-4,loss,2390873,426,2795631,2023,3
0,1,1,0,0,0,0,1,0,0,02/26/2023,home,16340,21,Alma,9,True,6,4,2,win,2392302,426,2795631,2023,3
0,0,0,0,0,0,3,1,0,0,03/05/2023,away,16340,1130,Huntingdon,11,True,6,7,-1,loss,2393641,426,2795631,2023,3
0,0,1,1,0,0,0,0,0,0,03/12/2023,away,16340,132,Centre,9,True,1,13,-12,loss,2395131,426,2795631,2023,3
1,1,2,0,0,0,0,0,0,0,03/21/2023,home,16340,431,MUW,9,True,9,6,3,win,2396898,426,2795631,2023,3
0,0,0,0,0,0,1,0,0,0,03/26/2023,away,16340,652,Sewanee,9,True,16,14,2,win,2398129,426,2795631,2023,3
1,1,2,0,0,0,1,2,0,0,03/28/2023,home,16340,30197,Belhaven,9,True,7,8,-1,loss,2398532,426,2795631,2023,3
1,1,2,0,0,0,0,0,1,0,04/05/2023,away,16340,1130,Huntingdon,9,True,15,22,-7,loss,2400151,426,2795631,2023,3
0,1,1,0,0,0,1,0,0,0,04/16/2023,away,16340,573,Rhodes,9,True,7,14,-7,loss,2402507,426,2795631,2023,3
