TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/04/2017,home,12560,1001,Catawba,9,True,6,0,6,win,205161,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/04/2017,home,12560,1001,Catawba,9,True,1,2,-1,loss,205204,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/05/2017,home,12560,1001,Catawba,9,True,8,7,1,win,205267,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/09/2017,away,12560,13,Albany St. (GA),9,True,15,0,15,win,205355,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/10/2017,away,12560,608,Saint Leo,9,True,3,2,1,win,205368,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/11/2017,away,12560,608,Saint Leo,9,True,5,4,1,win,205477,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/11/2017,away,12560,608,Saint Leo,9,True,9,4,5,win,205521,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/15/2017,home,12560,1176,Lincoln Memorial,9,True,8,5,3,win,205747,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,10,Alabama Huntsville,9,True,5,2,3,win,206126,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,home,12560,10,Alabama Huntsville,9,True,3,1,2,win,206196,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,home,12560,10,Alabama Huntsville,9,True,9,10,-1,loss,206456,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/21/2017,away,12560,30154,Young Harris,9,True,11,2,9,win,206777,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,181,Delta St.,9,True,11,7,4,win,207350,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,181,Delta St.,9,True,1,4,-3,loss,207440,30013,1758112,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,181,Delta St.,9,True,5,13,-8,loss,207714,30013,1758112,2017
