TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,7,5,0,0,0,0,0,1,0,02/11/2017,away,12560,1314,Pittsburg St.,9,True,11,21,-10,loss,205498,30128,1547902,2017
0,4,4,0,0,0,0,0,0,0,02/11/2017,away,12560,1314,Pittsburg St.,9,True,11,13,-2,loss,205543,30128,1547902,2017
1,4,2,1,0,0,0,0,0,0,02/12/2017,away,12560,1314,Pittsburg St.,9,True,8,14,-6,loss,205645,30128,1547902,2017
0,3,2,1,0,0,0,0,1,0,02/25/2017,away,12560,413,MSU Denver,9,True,4,6,-2,loss,207586,30128,1547902,2017
2,6,4,0,0,0,0,0,0,0,02/26/2017,away,12560,413,MSU Denver,11,True,7,4,3,win,207906,30128,1547902,2017
2,5,3,0,0,0,0,0,0,0,02/26/2017,away,12560,413,MSU Denver,9,True,4,6,-2,loss,207916,30128,1547902,2017
1,4,3,0,0,0,0,0,3,0,03/13/2017,away,12560,1156,Neb.-Kearney,9,True,11,7,4,win,211186,30128,1547902,2017
2,6,4,0,0,0,0,0,0,0,03/14/2017,away,12560,155,Colo. Sch. of Mines,9,True,4,15,-11,loss,211360,30128,1547902,2017
1,3,2,0,0,0,0,0,0,0,03/14/2017,away,12560,155,Colo. Sch. of Mines,9,True,1,2,-1,loss,211364,30128,1547902,2017
0,2,2,0,0,0,0,0,0,0,03/19/2017,home,12560,598,St. Cloud St.,9,True,0,6,-6,loss,212685,30128,1547902,2017
3,4,1,0,0,0,0,0,0,0,03/19/2017,home,12560,598,St. Cloud St.,9,True,13,15,-2,loss,212711,30128,1547902,2017
0,1,1,0,0,0,0,0,0,0,03/20/2017,home,12560,598,St. Cloud St.,9,True,5,4,1,win,212869,30128,1547902,2017
2,6,3,1,0,0,0,0,1,0,03/20/2017,home,12560,598,St. Cloud St.,9,True,7,6,1,win,212884,30128,1547902,2017
2,7,5,0,0,0,0,0,2,0,03/25/2017,home,12560,27854,Minn.-Crookston,9,True,4,3,1,win,213974,30128,1547902,2017
2,3,1,0,0,0,0,0,0,0,03/25/2017,home,12560,27854,Minn.-Crookston,9,True,4,9,-5,loss,214121,30128,1547902,2017
2,4,2,0,0,0,0,0,0,0,03/26/2017,home,12560,27854,Minn.-Crookston,9,True,6,1,5,win,214546,30128,1547902,2017
1,9,7,1,0,0,0,0,0,0,03/26/2017,home,12560,27854,Minn.-Crookston,9,True,0,2,-2,loss,214583,30128,1547902,2017
2,4,1,1,0,0,0,0,1,0,03/29/2017,away,12560,8736,Southwest Minn. St.,9,True,2,0,2,win,215065,30128,1547902,2017
3,5,2,0,0,0,0,0,0,0,03/29/2017,away,12560,8736,Southwest Minn. St.,9,True,2,5,-3,loss,215086,30128,1547902,2017
2,4,2,0,0,0,0,0,0,0,04/01/2017,away,12560,54,Bemidji St.,9,True,9,11,-2,loss,215616,30128,1547902,2017
3,5,2,0,0,0,0,0,2,0,04/01/2017,away,12560,54,Bemidji St.,9,True,4,8,-4,loss,215767,30128,1547902,2017
0,4,3,1,0,0,0,0,0,0,04/02/2017,away,12560,54,Bemidji St.,9,True,13,6,7,win,216190,30128,1547902,2017
0,1,1,0,0,0,0,0,0,0,04/02/2017,away,12560,54,Bemidji St.,9,True,10,9,1,win,216262,30128,1547902,2017
1,3,2,0,0,0,0,0,0,0,04/03/2017,home,12560,0,Dakota Wesleyan,9,True,14,2,12,win,216579,30128,1547902,2017
2,8,6,0,0,0,0,0,1,0,04/07/2017,home,12560,790,Winona St.,9,True,3,2,1,win,217253,30128,1547902,2017
0,5,5,0,0,0,0,0,0,0,04/07/2017,home,12560,790,Winona St.,9,True,7,9,-2,loss,217265,30128,1547902,2017
1,4,3,0,0,0,0,0,1,0,04/08/2017,home,12560,790,Winona St.,9,True,7,6,1,win,217588,30128,1547902,2017
2,8,5,1,0,0,0,0,2,0,04/08/2017,home,12560,790,Winona St.,9,True,5,16,-11,loss,217790,30128,1547902,2017
1,1,0,0,0,0,0,0,0,0,04/11/2017,away,12560,383,Minnesota St.,9,True,1,2,-1,loss,218757,30128,1547902,2017
1,2,1,0,0,0,0,0,0,0,04/11/2017,away,12560,383,Minnesota St.,9,True,0,4,-4,loss,218784,30128,1547902,2017
0,2,2,0,0,0,0,0,0,0,04/13/2017,away,12560,30125,Minot St.,9,True,4,5,-1,loss,219233,30128,1547902,2017
2,4,1,1,0,0,0,0,0,0,04/13/2017,away,12560,30125,Minot St.,9,True,10,16,-6,loss,219251,30128,1547902,2017
0,1,1,0,0,0,0,0,1,0,04/14/2017,away,12560,30125,Minot St.,9,True,6,7,-1,loss,219557,30128,1547902,2017
4,9,5,0,0,0,0,0,1,0,04/14/2017,away,12560,30125,Minot St.,9,True,6,12,-6,loss,219667,30128,1547902,2017
2,4,2,0,0,0,0,0,0,0,04/19/2017,away,12560,30075,Mary,9,True,5,0,5,win,220985,30128,1547902,2017
0,3,3,0,0,0,0,0,0,0,04/19/2017,away,12560,30075,Mary,9,True,14,0,14,win,221002,30128,1547902,2017
3,5,2,0,0,0,0,0,0,0,04/22/2017,home,12560,728,Upper Iowa,9,True,1,6,-5,loss,221662,30128,1547902,2017
1,1,0,0,0,0,0,0,0,0,04/22/2017,home,12560,728,Upper Iowa,9,True,9,13,-4,loss,221842,30128,1547902,2017
2,5,2,1,0,0,0,0,0,0,04/23/2017,home,12560,728,Upper Iowa,9,True,20,2,18,win,222257,30128,1547902,2017
1,5,3,1,0,0,0,0,0,0,04/23/2017,home,12560,728,Upper Iowa,9,True,11,1,10,win,222354,30128,1547902,2017
1,3,2,0,0,0,0,0,0,0,04/27/2017,away,12560,41,Augustana (SD),9,True,3,5,-2,loss,223000,30128,1547902,2017
1,4,3,0,0,0,0,0,1,0,04/27/2017,away,12560,41,Augustana (SD),9,True,4,3,1,win,223013,30128,1547902,2017
0,5,4,1,0,0,0,0,0,0,04/28/2017,away,12560,9081,Concordia-St. Paul,9,True,3,11,-8,loss,223249,30128,1547902,2017
2,6,4,0,0,0,0,0,1,0,04/28/2017,away,12560,9081,Concordia-St. Paul,11,True,2,3,-1,loss,223303,30128,1547902,2017
2,7,5,0,0,0,0,0,1,0,04/29/2017,away,12560,9081,Concordia-St. Paul,9,True,5,3,2,win,223691,30128,1547902,2017
0,1,1,0,0,0,0,0,1,0,04/29/2017,away,12560,9081,Concordia-St. Paul,12,True,6,7,-1,loss,223868,30128,1547902,2017
2,7,4,1,0,0,0,0,0,0,05/05/2017,home,12560,1433,Wayne St. (NE),9,True,12,6,6,win,224880,30128,1547902,2017
1,7,6,0,0,0,0,0,0,0,05/05/2017,home,12560,1433,Wayne St. (NE),9,True,1,3,-2,loss,224909,30128,1547902,2017
2,4,2,0,0,0,0,0,1,0,05/06/2017,home,12560,1433,Wayne St. (NE),9,True,3,4,-1,loss,225152,30128,1547902,2017
2,7,5,0,0,0,0,0,0,0,05/06/2017,home,12560,1433,Wayne St. (NE),9,True,10,11,-1,loss,225255,30128,1547902,2017
