PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/06/2016,away,12360,8577,N.M. Highlands,10,True,12,9,3,win,291707,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/07/2016,away,12360,8577,N.M. Highlands,9,True,9,7,2,win,291877,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/08/2016,away,12360,8577,N.M. Highlands,9,True,12,15,-3,loss,291941,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/13/2016,home,12360,568,Regis (CO),9,True,2,9,-7,loss,292246,9011,1424352,2016
0,1,0,0,0,0,0,1,0,02/14/2016,home,12360,568,Regis (CO),9,True,6,11,-5,loss,292333,9011,1424352,2016
0,0,1,0,0,0,0,0,0,02/14/2016,home,12360,568,Regis (CO),9,True,9,4,5,win,292336,9011,1424352,2016
0,0,0,0,0,1,0,0,0,02/17/2016,away,12360,24342,Okla. Panhandle,9,True,10,4,6,win,292396,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/19/2016,away,12360,155,Colo. Sch. of Mines,9,True,10,3,7,win,292466,9011,1424352,2016
0,1,0,0,0,1,0,0,0,02/20/2016,away,12360,155,Colo. Sch. of Mines,9,True,13,8,5,win,293072,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/20/2016,away,12360,155,Colo. Sch. of Mines,9,True,6,10,-4,loss,293091,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/21/2016,away,12360,155,Colo. Sch. of Mines,9,True,1,16,-15,loss,293167,9011,1424352,2016
0,0,0,0,0,1,0,0,0,02/26/2016,home,12360,130,Central Mo.,10,True,8,7,1,win,293612,9011,1424352,2016
3,0,0,0,0,0,0,0,0,02/27/2016,home,12360,130,Central Mo.,9,True,0,14,-14,loss,293845,9011,1424352,2016
0,0,0,0,0,0,0,0,0,02/28/2016,home,12360,130,Central Mo.,9,True,12,16,-4,loss,294387,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/04/2016,home,12360,1009,Central Okla.,9,True,10,9,1,win,295077,9011,1424352,2016
1,1,0,0,0,0,0,1,0,03/05/2016,home,12360,1009,Central Okla.,13,True,4,3,1,win,295303,9011,1424352,2016
0,0,0,0,0,3,1,0,0,03/06/2016,home,12360,1009,Central Okla.,9,True,4,15,-11,loss,295873,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,2755,Southwest Baptist,9,True,4,14,-10,loss,296904,9011,1424352,2016
3,0,0,0,0,0,0,0,0,03/12/2016,home,12360,2755,Southwest Baptist,9,True,5,13,-8,loss,297243,9011,1424352,2016
1,0,0,0,0,0,0,0,0,03/13/2016,home,12360,2755,Southwest Baptist,9,True,8,13,-5,loss,297803,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/18/2016,away,12360,1071,Emporia St.,9,True,2,6,-4,loss,298658,9011,1424352,2016
1,0,0,0,0,0,0,0,0,03/19/2016,away,12360,1071,Emporia St.,9,True,4,5,-1,loss,299015,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/20/2016,away,12360,1071,Emporia St.,9,True,4,7,-3,loss,299572,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/22/2016,away,12360,2814,Washburn,9,True,8,1,7,win,300131,9011,1424352,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,356,Lincoln (MO),9,True,11,1,10,win,300403,9011,1424352,2016
1,0,0,0,0,0,0,0,0,03/25/2016,away,12360,356,Lincoln (MO),9,True,12,5,7,win,300609,9011,1424352,2016
0,1,0,0,0,0,0,0,0,03/26/2016,away,12360,356,Lincoln (MO),9,True,14,6,8,win,301041,9011,1424352,2016
0,0,0,0,0,0,1,0,0,03/30/2016,home,12360,2814,Washburn,9,True,9,12,-3,loss,302063,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/01/2016,home,12360,12810,Northeastern St.,9,True,10,7,3,win,302356,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/02/2016,home,12360,12810,Northeastern St.,9,True,11,4,7,win,302613,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/03/2016,home,12360,12810,Northeastern St.,9,True,7,6,1,win,303207,9011,1424352,2016
2,0,0,0,0,0,0,0,0,04/05/2016,away,12360,2814,Washburn,9,True,2,4,-2,loss,303666,9011,1424352,2016
1,0,0,0,0,0,0,0,0,04/08/2016,away,12360,30136,Lindenwood,9,True,2,12,-10,loss,304037,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/09/2016,away,12360,30136,Lindenwood,9,True,12,6,6,win,304338,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/10/2016,away,12360,30136,Lindenwood,9,True,0,3,-3,loss,304844,9011,1424352,2016
0,0,0,0,0,1,0,0,0,04/13/2016,home,12360,1156,Neb.-Kearney,9,True,3,11,-8,loss,305651,9011,1424352,2016
0,0,0,0,0,0,0,0,0,04/14/2016,home,12360,9013,Missouri Western,9,True,7,16,-9,loss,305926,9011,1424352,2016
