PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/16/2024,home,16580,573991,FGCU,9,True,10,9,1,win,4525695,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,02/17/2024,home,16580,573991,FGCU,9,True,13,10,3,win,4525979,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,02/18/2024,home,16580,573991,FGCU,9,True,11,6,5,win,4526212,698,2942766,2024,1
0,0,1,1,0,0,0,0,0,0,02/20/2024,home,16580,574219,Texas St.,9,True,6,5,1,win,4526389,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,02/23/2024,home,16580,574034,UCLA,9,True,4,3,1,win,4526757,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,02/24/2024,home,16580,574034,UCLA,9,True,6,3,3,win,4527093,698,2942766,2024,1
4,0,4,0,0,0,0,0,0,0,02/27/2024,home,16580,573957,Washington St.,12,True,8,7,1,win,4527624,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,02/28/2024,home,16580,574004,Arizona,9,True,6,1,5,win,4527699,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,03/02/2024,neutral,16580,574003,Arizona St.,9,True,11,9,2,win,4528409,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,03/05/2024,home,16580,573995,Abilene Christian,9,True,4,0,4,win,4528967,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,03/08/2024,away,16580,574099,Kansas,9,True,1,3,-2,loss,4529480,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,03/09/2024,away,16580,574099,Kansas,9,True,4,8,-4,loss,4529854,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,03/10/2024,away,16580,574099,Kansas,9,True,13,4,9,win,4530177,698,2942766,2024,1
2,0,3,1,0,0,0,0,0,0,03/12/2024,away,16580,573975,DBU,9,True,9,6,3,win,4530547,698,2942766,2024,1
1,0,2,1,0,0,0,0,0,0,03/15/2024,home,16580,574169,Oklahoma,9,True,3,7,-4,loss,4531093,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/16/2024,home,16580,574169,Oklahoma,9,True,5,7,-2,loss,4531446,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,03/17/2024,home,16580,574169,Oklahoma,9,True,4,9,-5,loss,4531719,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/19/2024,home,16580,573917,UT Arlington,9,True,7,3,4,win,4532024,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/22/2024,away,16580,574168,Oklahoma St.,9,True,1,0,1,win,4532495,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/23/2024,away,16580,574168,Oklahoma St.,9,True,2,6,-4,loss,4532949,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/24/2024,away,16580,574168,Oklahoma St.,9,True,3,6,-3,loss,4533179,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,03/28/2024,home,16580,574085,Houston,9,True,14,1,13,win,4533775,698,2942766,2024,1
6,0,6,0,0,0,0,0,0,0,03/29/2024,home,16580,574085,Houston,9,True,6,2,4,win,4534156,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,04/02/2024,away,16580,573917,UT Arlington,9,True,4,6,-2,loss,4534907,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,04/05/2024,away,16580,574041,Cincinnati,9,True,2,4,-2,loss,4535322,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,04/06/2024,away,16580,574041,Cincinnati,9,True,2,6,-4,loss,4535707,698,2942766,2024,1
3,0,3,0,0,0,0,0,0,0,04/07/2024,away,16580,574041,Cincinnati,9,True,2,13,-11,loss,4535974,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,04/12/2024,home,16580,573916,Texas Tech,9,True,1,7,-6,loss,4536890,698,2942766,2024,1
7,0,7,0,0,0,0,0,0,0,04/13/2024,home,16580,573916,Texas Tech,9,True,4,2,2,win,4537333,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,04/19/2024,away,16580,573918,Texas,9,True,5,0,5,win,4538107,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,04/21/2024,away,16580,573918,Texas,9,True,1,2,-1,loss,4538872,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,05/18/2024,home,16580,573959,West Virginia,9,True,5,6,-1,loss,4542557,698,2942766,2024,1
2,0,2,0,0,0,0,0,0,0,05/21/2024,neutral,16580,573959,West Virginia,9,True,5,2,3,win,5335774,698,2942766,2024,1
1,0,1,0,0,0,0,0,0,0,05/24/2024,neutral,16580,574099,Kansas,9,True,10,11,-1,loss,5335997,698,2942766,2024,1
