TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,2,2,0,0,0,0,0,1,0,02/16/2017,away,12560,97,Cal St. Fullerton,9,True,0,1,-1,loss,205771,674,1753615,2017
0,3,3,0,0,0,0,0,0,0,02/18/2017,away,12560,97,Cal St. Fullerton,9,True,1,8,-7,loss,206078,674,1753615,2017
2,6,4,0,0,0,0,0,1,0,02/19/2017,away,12560,97,Cal St. Fullerton,11,True,7,6,1,win,206506,674,1753615,2017
0,2,2,0,0,0,0,0,0,0,02/23/2017,home,12560,90,Cal Poly,9,True,5,2,3,win,206870,674,1753615,2017
2,3,1,0,0,0,0,0,1,0,02/24/2017,home,12560,328,Kansas,9,True,6,0,6,win,206962,674,1753615,2017
1,6,5,0,0,0,0,0,1,0,02/25/2017,home,12560,328,Kansas,9,True,5,0,5,win,207254,674,1753615,2017
5,11,6,0,0,0,0,0,1,0,02/26/2017,home,12560,328,Kansas,9,True,4,2,2,win,207717,674,1753615,2017
0,2,2,0,0,0,0,0,0,0,02/28/2017,home,12560,108,UC Davis,9,True,8,2,6,win,208027,674,1753615,2017
4,7,3,0,0,0,0,0,1,0,03/02/2017,home,12560,703,Texas,9,True,0,4,-4,loss,208192,674,1753615,2017
2,4,2,0,0,0,0,0,0,0,03/03/2017,home,12560,703,Texas,9,True,3,2,1,win,208316,674,1753615,2017
0,4,4,0,0,0,0,0,0,0,03/04/2017,home,12560,703,Texas,10,True,5,2,3,win,208916,674,1753615,2017
2,4,2,0,0,0,0,0,0,0,03/04/2017,home,12560,703,Texas,9,True,2,1,1,win,208928,674,1753615,2017
0,4,4,0,0,0,0,0,1,0,03/09/2017,away,12560,574,Rice,9,True,16,6,10,win,209948,674,1753615,2017
2,7,4,1,0,0,0,0,1,0,03/10/2017,away,12560,574,Rice,9,True,0,4,-4,loss,210118,674,1753615,2017
2,5,3,0,0,0,0,0,1,0,03/12/2017,away,12560,574,Rice,9,True,2,12,-10,loss,211099,674,1753615,2017
0,4,4,0,0,0,0,0,0,0,03/12/2017,away,12560,574,Rice,9,True,2,0,2,win,211113,674,1753615,2017
3,5,2,0,0,0,0,0,0,0,03/25/2017,home,12560,732,Utah,9,True,0,4,-4,loss,214235,674,1753615,2017
1,7,6,0,0,0,0,0,1,0,03/25/2017,home,12560,732,Utah,9,True,6,4,2,win,214296,674,1753615,2017
2,3,1,0,0,0,0,0,0,0,03/26/2017,home,12560,732,Utah,9,True,5,1,4,win,214441,674,1753615,2017
1,3,2,0,0,0,0,0,2,0,03/28/2017,home,12560,99,Long Beach St.,9,True,7,3,4,win,214806,674,1753615,2017
2,10,7,1,0,0,0,0,0,0,03/31/2017,home,12560,528,Oregon St.,9,True,1,3,-2,loss,215301,674,1753615,2017
1,5,4,0,0,0,0,0,2,0,04/01/2017,home,12560,528,Oregon St.,9,True,7,15,-8,loss,215514,674,1753615,2017
5,7,2,0,0,0,0,0,1,0,04/02/2017,home,12560,528,Oregon St.,9,True,0,7,-7,loss,216083,674,1753615,2017
3,7,4,0,0,0,0,0,1,0,04/04/2017,home,12560,107,California,9,True,8,4,4,win,216659,674,1753615,2017
0,3,3,0,0,0,0,0,0,0,04/06/2017,away,12560,657,Southern California,9,True,5,7,-2,loss,217014,674,1753615,2017
0,3,3,0,0,0,0,0,1,0,04/07/2017,away,12560,657,Southern California,10,True,8,3,5,win,217071,674,1753615,2017
3,8,5,0,0,0,0,0,0,0,04/08/2017,away,12560,657,Southern California,9,True,6,3,3,win,217367,674,1753615,2017
1,4,3,0,0,0,0,0,0,0,04/11/2017,away,12560,630,San Jose St.,9,True,9,3,6,win,218601,674,1753615,2017
5,11,6,0,0,0,0,0,0,0,04/13/2017,home,12560,110,UCLA,9,True,0,2,-2,loss,219107,674,1753615,2017
4,7,3,0,0,0,0,0,0,0,04/14/2017,home,12560,110,UCLA,9,True,5,3,2,win,219364,674,1753615,2017
1,2,1,0,0,0,0,0,0,0,04/15/2017,home,12560,110,UCLA,10,True,6,7,-1,loss,219863,674,1753615,2017
4,9,5,0,0,0,0,0,1,0,04/18/2017,home,12560,107,California,9,True,6,4,2,win,220635,674,1753615,2017
1,5,4,0,0,0,0,0,0,0,04/21/2017,away,12560,529,Oregon,9,True,4,3,1,win,221156,674,1753615,2017
4,6,2,0,0,0,0,0,2,0,04/22/2017,away,12560,529,Oregon,9,True,8,5,3,win,221449,674,1753615,2017
1,4,3,0,0,0,0,0,1,0,04/23/2017,away,12560,529,Oregon,9,True,10,4,6,win,222071,674,1753615,2017
3,6,3,0,0,0,0,0,0,0,04/25/2017,home,12560,631,Santa Clara,9,True,8,2,6,win,222647,674,1753615,2017
2,4,1,1,0,0,0,0,0,0,04/27/2017,home,12560,29,Arizona,9,True,3,2,1,win,222974,674,1753615,2017
3,5,2,0,0,0,0,0,0,0,04/28/2017,home,12560,29,Arizona,9,True,4,3,1,win,223114,674,1753615,2017
1,1,0,0,0,0,0,0,1,0,04/29/2017,home,12560,29,Arizona,9,True,3,1,2,win,223508,674,1753615,2017
2,11,9,0,0,0,0,0,1,0,05/02/2017,home,12560,630,San Jose St.,9,True,4,3,1,win,224419,674,1753615,2017
3,5,2,0,0,0,0,0,1,0,05/05/2017,away,12560,28,Arizona St.,9,True,7,5,2,win,224795,674,1753615,2017
4,6,2,0,0,0,0,0,1,0,05/06/2017,away,12560,28,Arizona St.,9,True,13,8,5,win,225016,674,1753615,2017
1,1,0,0,0,0,0,0,0,0,05/07/2017,away,12560,28,Arizona St.,9,True,6,9,-3,loss,225447,674,1753615,2017
0,6,6,0,0,0,0,0,0,0,05/09/2017,home,12560,629,San Francisco,9,True,4,0,4,win,225787,674,1753615,2017
3,6,3,0,0,0,0,0,0,0,05/13/2017,away,12560,107,California,10,True,6,5,1,win,226270,674,1753615,2017
1,2,1,0,0,0,0,0,0,0,05/14/2017,away,12560,107,California,9,True,8,5,3,win,226468,674,1753615,2017
4,10,5,1,0,0,0,0,1,0,05/15/2017,away,12560,107,California,9,True,3,5,-2,loss,226625,674,1753615,2017
2,4,2,0,0,0,0,0,1,0,05/17/2017,away,12560,631,Santa Clara,9,True,15,9,6,win,226711,674,1753615,2017
3,5,2,0,0,0,0,0,0,0,05/19/2017,home,12560,756,Washington,9,True,8,4,4,win,226948,674,1753615,2017
