PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/16/2018,home,12973,740,VCU,9,True,5,4,1,win,85266,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,740,VCU,9,True,4,2,2,win,85893,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,740,VCU,9,True,14,10,4,win,85973,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/20/2018,home,12973,317,James Madison,9,True,4,1,3,win,86111,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/23/2018,home,12973,62,Binghamton,9,True,2,4,-2,loss,86308,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/24/2018,home,12973,62,Binghamton,9,True,10,6,4,win,86555,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,home,12973,62,Binghamton,9,True,3,2,1,win,86957,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,02/28/2018,away,12973,1068,Elon,9,True,3,4,-1,loss,87423,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/02/2018,away,12973,457,North Carolina,9,True,2,17,-15,loss,87661,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,away,12973,457,North Carolina,9,True,5,6,-1,loss,87869,355,1995295,2018
2,2,0,0,0,0,0,0,1,0,03/04/2018,away,12973,457,North Carolina,9,True,8,13,-5,loss,88404,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,817,Youngstown St.,9,True,16,0,16,win,88901,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/07/2018,home,12973,817,Youngstown St.,9,True,12,2,10,win,89097,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,home,12973,116,Canisius,9,True,2,9,-7,loss,89416,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,116,Canisius,9,True,4,7,-3,loss,89781,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,home,12973,116,Canisius,11,True,5,4,1,win,90324,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,away,12973,1092,Gardner-Webb,9,True,14,8,6,win,91179,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,1092,Gardner-Webb,9,True,3,6,-3,loss,91514,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,1092,Gardner-Webb,9,True,11,10,1,win,92053,355,1995295,2018
0,0,0,0,0,0,0,0,0,0,03/23/2018,home,12973,456,UNC Asheville,9,True,8,1,7,win,93072,355,1995295,2018
