PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/16/2018,away,12973,702,UT Arlington,9,True,9,7,2,win,85233,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/17/2018,away,12973,702,UT Arlington,9,True,3,6,-3,loss,85453,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,away,12973,702,UT Arlington,9,True,2,1,1,win,85774,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/20/2018,away,12973,536,UTRGV,9,True,5,4,1,win,86122,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/23/2018,home,12973,483,Nicholls,9,True,12,1,11,win,86245,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/24/2018,home,12973,104,UC Santa Barbara,9,True,2,1,1,win,86507,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,home,12973,430,Mississippi St.,9,True,6,3,3,win,86904,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,02/28/2018,home,12973,0,Houston-Victoria,9,True,10,0,10,win,87418,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/02/2018,home,12973,30024,Utah Valley,9,True,5,6,-1,loss,87549,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,30024,Utah Valley,9,True,6,0,6,win,88219,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,30024,Utah Valley,9,True,12,6,6,win,88234,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,30024,Utah Valley,9,True,15,9,6,win,88291,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,away,12973,522,Oklahoma,9,True,7,11,-4,loss,89355,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,away,12973,522,Oklahoma,9,True,2,3,-1,loss,89836,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,away,12973,522,Oklahoma,9,True,3,7,-4,loss,89920,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,away,12973,522,Oklahoma,9,True,14,4,10,win,90283,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/13/2018,home,12973,158,Columbia,9,True,6,3,3,win,90670,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,home,12973,624,Sam Houston,9,True,1,3,-2,loss,91171,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,home,12973,624,Sam Houston,9,True,3,5,-2,loss,91506,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,home,12973,624,Sam Houston,9,True,0,9,-9,loss,92044,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/20/2018,home,12973,536,UTRGV,9,True,6,5,1,win,92505,26172,1770945,2018
0,0,0,0,0,0,0,0,0,0,03/21/2018,away,12973,0,Houston-Victoria,9,True,11,0,11,win,92652,26172,1770945,2018
