PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/08/2024,home,16580,574397,Mont. St. Billings,9,True,3,1,2,win,5020572,95,2835783,2024,2
11,1,12,0,0,0,0,0,2,0,02/13/2024,home,16580,0,Simpson (CA),9,True,10,3,7,win,4525421,95,2835783,2024,2
9,0,9,0,0,0,0,0,2,0,02/23/2024,away,16580,574380,Cal Poly Pomona,9,True,3,6,-3,loss,4526745,95,2835783,2024,2
8,1,9,0,0,0,0,0,2,0,02/24/2024,away,16580,574380,Cal Poly Pomona,9,True,5,3,2,win,4527124,95,2835783,2024,2
7,0,7,0,0,0,0,0,1,0,02/25/2024,away,16580,574380,Cal Poly Pomona,9,True,6,2,4,win,4527334,95,2835783,2024,2
2,0,2,0,0,0,0,0,0,0,03/03/2024,home,16580,574450,San Fran. St.,9,True,5,8,-3,loss,4527989,95,2835783,2024,2
9,0,9,0,0,0,0,0,1,0,03/03/2024,home,16580,574450,San Fran. St.,9,True,6,4,2,win,4528604,95,2835783,2024,2
12,0,12,0,0,0,0,0,0,0,03/04/2024,home,16580,574450,San Fran. St.,9,True,9,13,-4,loss,4528251,95,2835783,2024,2
3,0,3,0,0,0,0,0,0,0,03/04/2024,home,16580,574450,San Fran. St.,9,True,2,9,-7,loss,4543527,95,2835783,2024,2
5,0,5,0,0,0,0,0,0,0,03/08/2024,away,16580,574386,Stanislaus St.,9,True,26,4,22,win,4529457,95,2835783,2024,2
7,0,7,0,0,0,0,0,1,0,03/09/2024,away,16580,574386,Stanislaus St.,9,True,11,2,9,win,4529815,95,2835783,2024,2
9,0,9,0,0,0,0,0,0,0,03/10/2024,away,16580,574386,Stanislaus St.,9,True,6,12,-6,loss,4530108,95,2835783,2024,2
7,1,8,0,0,0,0,0,0,0,03/15/2024,home,16580,574354,Cal St. San Marcos,9,True,5,17,-12,loss,4531057,95,2835783,2024,2
7,0,7,0,0,0,0,0,1,0,03/16/2024,home,16580,574354,Cal St. San Marcos,9,True,3,2,1,win,4544435,95,2835783,2024,2
4,0,4,0,0,0,0,0,0,0,03/17/2024,home,16580,574354,Cal St. San Marcos,9,True,7,11,-4,loss,4531653,95,2835783,2024,2
5,1,6,0,0,0,0,0,1,0,03/22/2024,away,16580,574385,Cal State LA,9,True,9,17,-8,loss,4532501,95,2835783,2024,2
