TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,1,1,0,0,0,0,0,0,02/18/2017,neutral,12560,408,Mercyhurst,9,True,7,13,-6,loss,206288,1439,1530633,2017
1,1,0,0,0,0,0,0,0,0,02/18/2017,neutral,12560,408,Mercyhurst,9,True,0,2,-2,loss,206297,1439,1530633,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,143,Clarion,9,True,6,5,1,win,207148,1439,1530633,2017
1,2,1,0,0,0,0,0,0,0,02/24/2017,home,12560,143,Clarion,9,True,4,3,1,win,207157,1439,1530633,2017
3,3,0,0,0,0,0,0,0,0,02/25/2017,home,12560,143,Clarion,9,True,5,9,-4,loss,207410,1439,1530633,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,away,12560,332,Kentucky St.,9,True,15,2,13,win,208749,1439,1530633,2017
0,1,0,1,0,0,0,0,0,0,03/04/2017,away,12560,332,Kentucky St.,9,True,7,6,1,win,208888,1439,1530633,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,away,12560,332,Kentucky St.,9,True,12,5,7,win,209081,1439,1530633,2017
1,1,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,106,California (PA),9,True,4,3,1,win,210721,1439,1530633,2017
1,1,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,339,Kutztown,11,True,4,3,1,win,210719,1439,1530633,2017
1,1,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,360,Lock Haven,9,True,0,11,-11,loss,211053,1439,1530633,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,360,Lock Haven,9,True,1,7,-6,loss,211072,1439,1530633,2017
2,2,0,0,0,0,0,0,0,0,03/18/2017,home,12560,10870,Shepherd,9,True,5,7,-2,loss,212213,1439,1530633,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,home,12560,10870,Shepherd,9,True,1,10,-9,loss,212298,1439,1530633,2017
3,3,0,0,0,0,0,0,0,0,03/19/2017,home,12560,1076,Fairmont St.,9,True,3,21,-18,loss,212683,1439,1530633,2017
1,1,0,0,0,0,0,0,0,0,03/19/2017,home,12560,1076,Fairmont St.,9,True,7,21,-14,loss,212708,1439,1530633,2017
