PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,0,0,0,0,0,0,0,02/19/2016,away,12360,26172,A&M-Corpus Christi,9,True,7,1,6,win,292468,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/20/2016,away,12360,26172,A&M-Corpus Christi,9,True,6,8,-2,loss,292710,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/21/2016,away,12360,26172,A&M-Corpus Christi,9,True,2,6,-4,loss,293169,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/26/2016,neutral,12360,739,Villanova,9,True,4,3,1,win,293718,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/26/2016,neutral,12360,531,Otterbein,9,True,3,5,-2,loss,293719,136,1767992,2016
0,1,0,0,0,0,1,0,0,02/27/2016,neutral,12360,305,Indiana St.,9,True,5,14,-9,loss,294135,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/27/2016,neutral,12360,67,Boston College,9,True,1,7,-6,loss,294136,136,1767992,2016
0,0,0,0,0,0,0,0,0,02/28/2016,neutral,12360,312,Iowa,9,True,3,15,-12,loss,294519,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/04/2016,away,12360,609,Saint Louis,9,True,2,8,-6,loss,295094,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,609,Saint Louis,9,True,1,7,-6,loss,295311,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/06/2016,away,12360,609,Saint Louis,9,True,0,7,-7,loss,295888,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/11/2016,away,12360,302,UIC,9,True,0,5,-5,loss,296872,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,302,UIC,9,True,6,3,3,win,297335,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,302,UIC,9,True,3,1,2,win,297433,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/17/2016,away,12360,277,Hawaii,9,True,1,0,1,win,298550,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/18/2016,away,12360,277,Hawaii,9,True,0,4,-4,loss,298724,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/19/2016,away,12360,277,Hawaii,9,True,1,4,-3,loss,299062,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/20/2016,away,12360,277,Hawaii,9,True,0,14,-14,loss,299629,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,472,New Mexico St.,9,True,5,17,-12,loss,300441,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/25/2016,away,12360,472,New Mexico St.,9,True,4,11,-7,loss,300677,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/26/2016,away,12360,472,New Mexico St.,9,True,2,8,-6,loss,301092,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/29/2016,home,12360,774,Western Mich.,9,True,6,3,3,win,301839,136,1767992,2016
0,0,0,0,0,0,0,0,0,03/30/2016,away,12360,509,Northwestern,9,True,5,11,-6,loss,302009,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/01/2016,home,12360,1356,Seattle U,9,True,4,12,-8,loss,302363,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/03/2016,home,12360,1356,Seattle U,9,True,1,14,-13,loss,303391,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/03/2016,home,12360,1356,Seattle U,9,True,2,12,-10,loss,303422,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/05/2016,home,12360,308,Purdue Fort Wayne,9,True,4,5,-1,loss,303609,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/08/2016,home,12360,536,UTRGV,9,True,12,7,5,win,304074,136,1767992,2016
0,0,0,0,0,1,0,0,0,04/09/2016,home,12360,536,UTRGV,9,True,1,7,-6,loss,304699,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/09/2016,home,12360,536,UTRGV,9,True,2,9,-7,loss,304732,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/12/2016,away,12360,513,Notre Dame,9,True,3,6,-3,loss,305376,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/13/2016,home,12360,797,Milwaukee,9,True,9,12,-3,loss,305658,136,1767992,2016
0,0,0,0,0,2,0,0,0,04/15/2016,away,12360,102,Sacramento St.,9,True,4,5,-1,loss,306022,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/16/2016,away,12360,102,Sacramento St.,9,True,0,10,-10,loss,306311,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/17/2016,away,12360,102,Sacramento St.,9,True,1,4,-3,loss,307072,136,1767992,2016
0,0,0,0,0,0,0,0,0,04/19/2016,home,12360,509,Northwestern,9,True,10,12,-2,loss,307581,136,1767992,2016
