PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,2,0,0,0,0,0,1,0,03/05/2023,home,16340,30036,Mount Aloysius,9,True,1,6,-5,loss,2393156,389,2503816,2023,3
2,3,7,2,0,0,0,0,0,0,03/05/2023,home,16340,30036,Mount Aloysius,9,True,3,8,-5,loss,2408614,389,2503816,2023,3
1,0,2,1,0,0,0,0,0,0,03/07/2023,away,16340,75,Bridgewater (VA),9,True,2,14,-12,loss,2393860,389,2503816,2023,3
2,1,3,0,0,0,0,0,0,0,04/08/2023,away,16340,30164,Southern Va.,9,True,6,19,-13,loss,2409425,389,2503816,2023,3
3,3,6,0,0,0,0,0,2,0,04/11/2023,away,16340,30164,Southern Va.,9,True,2,6,-4,loss,2400428,389,2503816,2023,3
4,0,6,2,0,0,0,0,0,0,04/15/2023,away,16340,30094,Brevard,9,True,0,8,-8,loss,2402239,389,2503816,2023,3
3,3,6,0,0,0,0,0,0,0,04/15/2023,away,16340,30094,Brevard,9,True,4,6,-2,loss,2409747,389,2503816,2023,3
4,2,6,0,0,0,0,0,0,0,04/16/2023,away,16340,30094,Brevard,9,True,3,14,-11,loss,2402727,389,2503816,2023,3
3,8,13,2,0,0,0,0,0,0,04/23/2023,home,16340,491,N.C. Wesleyan,9,True,4,11,-7,loss,2404081,389,2503816,2023,3
2,2,4,0,0,0,0,0,1,0,04/23/2023,home,16340,491,N.C. Wesleyan,9,True,5,19,-14,loss,2410710,389,2503816,2023,3
2,5,8,1,0,0,0,0,1,0,04/24/2023,home,16340,491,N.C. Wesleyan,9,True,4,5,-1,loss,2403590,389,2503816,2023,3
4,2,6,0,0,0,0,0,0,0,04/26/2023,home,16340,225,Ferrum,9,True,5,6,-1,loss,2404637,389,2503816,2023,3
3,3,7,1,0,0,0,0,1,0,04/27/2023,away,16340,752,Wash. & Lee,9,True,4,10,-6,loss,2404718,389,2503816,2023,3
3,3,6,0,0,0,0,0,2,0,04/28/2023,away,16340,542,Pfeiffer,9,True,0,12,-12,loss,2431754,389,2503816,2023,3
3,3,6,0,0,0,0,0,0,0,04/29/2023,away,16340,542,Pfeiffer,9,True,1,4,-3,loss,2404725,389,2503816,2023,3
1,4,5,0,0,0,0,0,2,0,04/29/2023,away,16340,542,Pfeiffer,9,True,3,9,-6,loss,2405469,389,2503816,2023,3
