PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/17/2024,neutral,16580,574018,BYU,9,True,7,2,5,win,4493114,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,02/18/2024,neutral,16580,574213,Southern California,9,True,5,2,3,win,4493115,518,2663988,2024,1
2,0,3,1,0,0,0,0,0,0,02/20/2024,away,16580,573978,Grand Canyon,9,True,3,10,-7,loss,4493116,518,2663988,2024,1
4,0,4,0,0,0,0,0,0,0,02/22/2024,away,16580,574003,Arizona St.,9,True,11,4,7,win,4493117,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,02/24/2024,away,16580,574003,Arizona St.,9,True,13,4,9,win,4493119,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/01/2024,neutral,16580,574031,California,9,True,9,4,5,win,4493121,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,03/03/2024,away,16580,574169,Oklahoma,9,True,4,3,1,win,4493123,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,03/11/2024,away,16580,574023,Cal Poly,9,True,1,3,-2,loss,4493127,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/15/2024,away,16580,573959,West Virginia,9,True,2,5,-3,loss,4493129,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,03/16/2024,away,16580,573959,West Virginia,9,True,7,4,3,win,4493130,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/17/2024,away,16580,573959,West Virginia,9,True,26,11,15,win,4493131,518,2663988,2024,1
0,0,1,1,0,0,0,0,0,0,03/22/2024,home,16580,574072,Georgetown,9,True,1,5,-4,loss,4493132,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/24/2024,home,16580,574072,Georgetown,10,True,2,4,-2,loss,4493134,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/30/2024,home,16580,574183,Purdue,9,True,12,10,2,win,4492442,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,03/31/2024,home,16580,574183,Purdue,9,True,1,7,-6,loss,4492443,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,04/05/2024,away,16580,574143,Nebraska,9,True,0,3,-3,loss,4493137,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,04/09/2024,home,16580,574016,Bowling Green,9,True,6,4,2,win,4493140,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,04/10/2024,home,16580,574135,Morehead St.,9,True,13,7,6,win,4493141,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,04/12/2024,home,16580,574093,Iowa,9,True,8,5,3,win,4492967,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,04/13/2024,home,16580,574093,Iowa,9,True,2,3,-1,loss,4492968,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,04/14/2024,home,16580,574093,Iowa,9,True,11,1,10,win,4492969,518,2663988,2024,1
4,0,4,0,0,0,0,0,0,0,04/20/2024,away,16580,574127,Michigan,9,True,16,1,15,win,4492288,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,04/21/2024,away,16580,574127,Michigan,9,True,5,7,-2,loss,4492289,518,2663988,2024,1
1,1,2,0,0,0,0,0,0,0,04/26/2024,home,16580,574126,Michigan St.,9,True,4,11,-7,loss,4493144,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,04/27/2024,home,16580,574126,Michigan St.,9,True,12,17,-5,loss,4493145,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,04/28/2024,home,16580,574126,Michigan St.,9,True,10,6,4,win,4493146,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,04/30/2024,home,16580,574041,Cincinnati,9,True,12,6,6,win,4493147,518,2663988,2024,1
4,0,4,0,0,0,0,0,0,0,05/01/2024,home,16580,573912,Akron,9,True,18,13,5,win,4493148,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,05/08/2024,home,16580,573971,Youngstown St.,9,True,13,9,4,win,4493150,518,2663988,2024,1
2,0,2,0,0,0,0,0,0,0,05/17/2024,away,16580,574190,Rutgers,9,True,11,5,6,win,4493152,518,2663988,2024,1
1,0,1,0,0,0,0,0,0,0,05/18/2024,away,16580,574190,Rutgers,9,True,1,12,-11,loss,4493153,518,2663988,2024,1
3,0,3,0,0,0,0,0,0,0,05/21/2024,neutral,16580,574143,Nebraska,9,True,15,2,13,win,5335684,518,2663988,2024,1
5,0,5,0,0,0,0,0,0,0,05/24/2024,neutral,16580,574143,Nebraska,9,True,5,12,-7,loss,5335687,518,2663988,2024,1
