PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,1,0,0,0,0,0,0,0,03/06/2021,home,15580,1050,Defiance,9,True,16,5,11,win,2017321,1115,2506160,2021
2,2,5,1,0,0,0,0,0,0,03/06/2021,home,15580,1050,Defiance,9,True,14,7,7,win,2024422,1115,2506160,2021
0,3,4,1,0,0,0,0,0,0,03/07/2021,home,15580,1192,Manchester,9,True,4,16,-12,loss,2017535,1115,2506160,2021
2,3,5,0,0,0,0,0,1,0,03/07/2021,home,15580,1192,Manchester,9,True,12,6,6,win,2025401,1115,2506160,2021
3,2,6,1,0,0,0,0,0,0,03/13/2021,home,15580,585,Rose-Hulman,9,True,8,4,4,win,2018217,1115,2506160,2021
1,1,3,1,0,0,0,0,0,0,03/13/2021,home,15580,585,Rose-Hulman,9,True,2,7,-5,loss,2025418,1115,2506160,2021
2,0,3,1,0,0,0,0,0,0,03/14/2021,away,15580,939,Anderson (IN),9,True,2,10,-8,loss,2017953,1115,2506160,2021
2,4,6,0,0,0,0,0,0,0,03/14/2021,away,15580,939,Anderson (IN),9,True,8,6,2,win,2026421,1115,2506160,2021
3,3,6,0,0,0,0,0,0,0,03/21/2021,home,15580,8567,Mt. St. Joseph,9,True,5,4,1,win,2018825,1115,2506160,2021
2,4,6,0,0,0,0,0,1,0,03/21/2021,home,15580,8567,Mt. St. Joseph,9,True,8,5,3,win,2025422,1115,2506160,2021
0,3,4,1,0,0,0,0,0,0,03/24/2021,away,15580,28749,Transylvania,9,True,8,11,-3,loss,2018674,1115,2506160,2021
1,3,4,0,0,0,0,0,1,0,03/24/2021,away,15580,28749,Transylvania,9,True,4,5,-1,loss,2024491,1115,2506160,2021
2,2,5,1,0,0,0,0,0,0,03/27/2021,home,15580,987,Bluffton,9,True,6,4,2,win,2019398,1115,2506160,2021
5,1,6,0,0,0,0,0,0,0,03/27/2021,home,15580,987,Bluffton,9,True,6,8,-2,loss,2025574,1115,2506160,2021
1,1,2,0,0,0,0,0,0,0,03/28/2021,away,15580,195,Earlham,9,True,7,9,-2,loss,2019525,1115,2506160,2021
1,5,6,0,0,0,0,0,0,0,03/28/2021,away,15580,195,Earlham,9,True,9,6,3,win,2025986,1115,2506160,2021
2,2,5,1,0,0,0,0,0,0,03/31/2021,home,15580,585,Rose-Hulman,9,True,7,12,-5,loss,2019695,1115,2506160,2021
1,4,6,1,0,0,0,0,1,0,04/02/2021,away,15580,28749,Transylvania,9,True,5,8,-3,loss,2064062,1115,2506160,2021
1,3,4,0,0,0,0,0,1,0,04/03/2021,away,15580,2694,Franklin,9,True,8,9,-1,loss,2020126,1115,2506160,2021
0,3,4,1,0,0,0,0,0,0,04/03/2021,away,15580,2694,Franklin,9,True,8,2,6,win,2025834,1115,2506160,2021
2,2,4,0,0,0,0,0,0,0,04/10/2021,away,15580,1050,Defiance,9,True,7,6,1,win,2020669,1115,2506160,2021
0,2,2,0,0,0,0,0,0,0,04/10/2021,away,15580,1050,Defiance,9,True,4,5,-1,loss,2026051,1115,2506160,2021
0,4,5,1,0,0,0,0,0,0,04/11/2021,away,15580,1192,Manchester,9,True,8,7,1,win,2020947,1115,2506160,2021
2,2,5,1,0,0,0,0,0,0,04/11/2021,away,15580,1192,Manchester,9,True,8,1,7,win,2025194,1115,2506160,2021
1,3,5,1,0,0,0,0,1,0,04/14/2021,away,15580,8567,Mt. St. Joseph,9,True,9,1,8,win,2021125,1115,2506160,2021
0,3,3,0,0,0,0,0,1,0,04/17/2021,home,15580,939,Anderson (IN),9,True,7,6,1,win,2021408,1115,2506160,2021
2,4,10,4,0,0,0,0,1,0,04/17/2021,home,15580,939,Anderson (IN),9,True,5,7,-2,loss,2024606,1115,2506160,2021
2,3,6,1,0,0,0,0,2,0,04/18/2021,away,15580,585,Rose-Hulman,9,True,5,4,1,win,2021712,1115,2506160,2021
0,1,1,0,0,0,0,0,0,0,04/18/2021,away,15580,585,Rose-Hulman,9,True,7,9,-2,loss,2025886,1115,2506160,2021
0,4,5,1,0,0,0,0,0,0,04/25/2021,away,15580,8567,Mt. St. Joseph,9,True,2,5,-3,loss,2022328,1115,2506160,2021
1,3,4,0,0,0,0,0,0,0,04/25/2021,away,15580,8567,Mt. St. Joseph,9,True,3,5,-2,loss,2026101,1115,2506160,2021
2,2,4,0,0,0,0,0,1,0,05/01/2021,away,15580,987,Bluffton,9,True,14,9,5,win,2022818,1115,2506160,2021
1,3,6,2,0,0,0,0,0,0,05/01/2021,away,15580,987,Bluffton,9,True,3,14,-11,loss,2026278,1115,2506160,2021
0,6,6,0,0,0,0,0,0,0,05/02/2021,home,15580,195,Earlham,9,True,10,1,9,win,2022946,1115,2506160,2021
0,2,2,0,0,0,0,0,1,0,05/02/2021,home,15580,195,Earlham,9,True,4,3,1,win,2026625,1115,2506160,2021
1,1,2,0,0,0,0,0,0,0,05/07/2021,home,15580,2694,Franklin,9,True,9,6,3,win,2021813,1115,2506160,2021
1,3,4,0,0,0,0,0,0,0,05/08/2021,home,15580,2694,Franklin,9,True,1,9,-8,loss,2023268,1115,2506160,2021
0,3,3,0,0,0,0,0,0,0,05/08/2021,home,15580,2694,Franklin,9,True,4,10,-6,loss,2025338,1115,2506160,2021
3,1,4,0,0,0,0,0,0,0,05/14/2021,away,15580,939,Anderson (IN),9,True,0,8,-8,loss,2078319,1115,2506160,2021
3,1,4,0,0,0,0,0,0,0,05/15/2021,away,15580,939,Anderson (IN),9,True,3,10,-7,loss,2078368,1115,2506160,2021
