PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,03/29/2024,home,16580,574853,Belhaven,9,True,1,4,-3,loss,4533872,21830,2805550,2024,3
2,0,2,0,0,0,0,0,0,0,04/02/2024,home,16580,574691,Birmingham-So.,9,True,0,10,-10,loss,4534883,21830,2805550,2024,3
1,0,1,0,0,0,0,0,0,0,04/16/2024,away,16580,574652,Oglethorpe,9,True,12,5,7,win,4537869,21830,2805550,2024,3
0,1,1,0,0,0,0,0,0,0,04/19/2024,away,16580,574626,LaGrange,9,True,11,0,11,win,4538102,21830,2805550,2024,3
2,0,2,0,0,0,0,0,0,0,04/20/2024,away,16580,574626,LaGrange,9,True,9,11,-2,loss,5283531,21830,2805550,2024,3
10,1,11,0,0,0,0,0,0,0,04/26/2024,home,16580,574623,Huntingdon,9,True,4,0,4,win,4539606,21830,2805550,2024,3
14,0,14,0,0,0,0,0,0,0,04/27/2024,home,16580,574623,Huntingdon,9,True,6,2,4,win,4539904,21830,2805550,2024,3
8,0,8,0,0,0,0,0,0,0,04/28/2024,home,16580,574623,Huntingdon,9,True,3,4,-1,loss,4540348,21830,2805550,2024,3
9,0,9,0,0,0,0,0,0,0,05/02/2024,away,16580,574841,Maryville (TN),9,True,3,9,-6,loss,4540816,21830,2805550,2024,3
8,0,8,0,0,0,0,0,1,0,05/03/2024,away,16580,574841,Maryville (TN),9,True,3,8,-5,loss,4540878,21830,2805550,2024,3
2,0,2,0,0,0,0,0,0,0,05/04/2024,away,16580,574841,Maryville (TN),9,True,8,7,1,win,4541126,21830,2805550,2024,3
1,0,1,0,0,0,0,0,0,0,05/09/2024,neutral,16580,574626,LaGrange,9,True,2,4,-2,loss,5289722,21830,2805550,2024,3
6,0,6,0,0,0,0,0,1,0,05/10/2024,away,16580,574841,Maryville (TN),9,True,2,10,-8,loss,5334535,21830,2805550,2024,3
