PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/02/2021,neutral,15580,30035,Crown (MN),9,True,4,9,-5,loss,2046357,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/02/2021,neutral,15580,30035,Crown (MN),9,True,4,18,-14,loss,2046361,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/11/2021,neutral,15580,161,Concordia-M'head,9,True,2,3,-1,loss,2046365,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/11/2021,neutral,15580,161,Concordia-M'head,9,True,4,5,-1,loss,2046369,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/16/2021,neutral,15580,1226,Minn.-Morris,9,True,2,1,1,win,2041415,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/16/2021,neutral,15580,1226,Minn.-Morris,9,True,4,3,1,win,2041416,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,home,15580,1267,Northland,9,True,22,8,14,win,2046376,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,home,15580,1267,Northland,9,True,15,14,1,win,2046380,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/21/2021,home,15580,1267,Northland,9,True,20,10,10,win,2046386,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/21/2021,home,15580,1267,Northland,9,True,5,3,2,win,2046391,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/28/2021,away,15580,602,Saint John's (MN),9,True,8,7,1,win,2046406,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/28/2021,away,15580,602,Saint John's (MN),9,True,3,9,-6,loss,2046411,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,03/29/2021,away,15580,618,St. Scholastica,9,True,2,5,-3,loss,2046419,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,615,St. Olaf,9,True,3,11,-8,loss,2046424,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,615,St. Olaf,9,True,4,16,-12,loss,2046426,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/06/2021,home,15580,618,St. Scholastica,9,True,1,6,-5,loss,2046428,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/10/2021,home,15580,30039,North Central (MN),9,True,10,1,9,win,2020732,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/10/2021,home,15580,30039,North Central (MN),9,True,11,10,1,win,2026596,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/14/2021,home,15580,30031,Northwestern-St. Paul,9,True,0,5,-5,loss,2021120,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/14/2021,home,15580,30031,Northwestern-St. Paul,9,True,1,6,-5,loss,2025870,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,away,15580,30038,Bethany Lutheran,9,True,0,4,-4,loss,2021421,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,away,15580,30038,Bethany Lutheran,9,True,2,13,-11,loss,2024619,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/21/2021,home,15580,268,Hamline,8,True,4,5,-1,loss,2039814,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/21/2021,home,15580,268,Hamline,9,True,2,19,-17,loss,2039815,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/24/2021,away,15580,1226,Minn.-Morris,9,True,6,3,3,win,2022126,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/24/2021,away,15580,1226,Minn.-Morris,9,True,17,11,6,win,2025105,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/28/2021,away,15580,618,St. Scholastica,9,True,9,13,-4,loss,2022465,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,04/28/2021,away,15580,618,St. Scholastica,9,True,0,11,-11,loss,2024891,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,home,15580,30035,Crown (MN),10,True,15,14,1,win,2046468,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,home,15580,30035,Crown (MN),9,True,0,11,-11,loss,2046471,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/04/2021,home,15580,1267,Northland,9,True,14,4,10,win,2046475,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/04/2021,home,15580,1267,Northland,9,True,5,9,-4,loss,2046477,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/08/2021,away,15580,8597,Martin Luther,9,True,15,0,15,win,2023303,804,2347704,2021
2,0,2,0,0,0,0,0,0,0,05/08/2021,away,15580,8597,Martin Luther,9,True,13,1,12,win,2025499,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/20/2021,neutral,15580,30035,Crown (MN),9,True,4,1,3,win,2064037,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/21/2021,away,15580,30031,Northwestern-St. Paul,9,True,8,9,-1,loss,2079496,804,2347704,2021
0,0,0,0,0,0,0,0,0,0,05/21/2021,neutral,15580,30038,Bethany Lutheran,9,True,1,13,-12,loss,2080124,804,2347704,2021
