PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/09/2018,away,12973,10,Alabama Huntsville,9,True,4,3,1,win,84871,333,1783601,2018
3,3,0,0,0,0,0,0,0,0,02/09/2018,away,12973,10,Alabama Huntsville,9,True,3,10,-7,loss,84895,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/16/2018,neutral,12973,309,UIndy,10,True,5,4,1,win,85347,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,neutral,12973,309,UIndy,9,True,7,9,-2,loss,86016,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,neutral,12973,309,UIndy,9,True,3,4,-1,loss,86020,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,neutral,12973,757,Wayne St. (MI),9,True,6,2,4,win,87082,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,neutral,12973,757,Wayne St. (MI),9,True,4,10,-6,loss,87092,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/26/2018,neutral,12973,757,Wayne St. (MI),9,True,6,4,2,win,87240,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,02/27/2018,away,12973,233,Fla. Southern,9,True,1,8,-7,loss,87415,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/01/2018,away,12973,233,Fla. Southern,9,True,7,9,-2,loss,87548,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/02/2018,away,12973,233,Fla. Southern,9,True,8,9,-1,loss,87778,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,away,12973,1278,Oakland City,9,True,13,7,6,win,88961,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,away,12973,1278,Oakland City,9,True,14,3,11,win,88968,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,30104,Urbana,9,True,10,5,5,win,89898,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,30104,Urbana,9,True,7,0,7,win,89994,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,home,12973,30104,Urbana,9,True,11,2,9,win,90496,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,home,12973,30104,Urbana,9,True,6,0,6,win,90514,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,neutral,12973,30137,Malone,10,True,1,9,-8,loss,91490,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,neutral,12973,30141,Walsh,9,True,10,3,7,win,91491,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,neutral,12973,30137,Malone,9,True,0,4,-4,loss,91493,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,neutral,12973,30141,Walsh,9,True,9,7,2,win,92010,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/23/2018,away,12973,1079,Findlay,9,True,2,5,-3,loss,92972,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/23/2018,away,12973,1079,Findlay,9,True,3,4,-1,loss,92990,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/24/2018,away,12973,280,Hillsdale,9,True,2,5,-3,loss,93333,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/24/2018,away,12973,280,Hillsdale,9,True,4,5,-1,loss,93433,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,away,12973,30119,Ohio Dominican,9,True,10,12,-2,loss,95277,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,away,12973,30119,Ohio Dominican,9,True,5,2,3,win,95423,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/01/2018,away,12973,2746,Lake Erie,9,True,8,4,4,win,95696,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/01/2018,away,12973,2746,Lake Erie,9,True,8,4,4,win,95698,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/06/2018,away,12973,174,Davis & Elkins,9,True,10,7,3,win,96413,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/06/2018,away,12973,174,Davis & Elkins,9,True,3,1,2,win,96469,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/10/2018,home,12973,52,Bellarmine,9,True,1,5,-4,loss,97676,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/10/2018,home,12973,52,Bellarmine,9,True,1,9,-8,loss,97702,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,away,12973,30002,Trevecca Nazarene,9,True,6,2,4,win,98238,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/15/2018,away,12973,30002,Trevecca Nazarene,9,True,7,10,-3,loss,99324,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/15/2018,away,12973,30002,Trevecca Nazarene,9,True,9,10,-1,loss,99341,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/17/2018,away,12973,661,Southern Ind.,9,True,2,10,-8,loss,99477,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,15207,Ohio Valley,9,True,8,6,2,win,100162,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,15207,Ohio Valley,9,True,11,1,10,win,100193,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,home,12973,15207,Ohio Valley,9,True,5,4,1,win,100386,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,934,Alderson Broaddus,9,True,15,8,7,win,102877,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,934,Alderson Broaddus,10,True,3,2,1,win,102907,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,934,Alderson Broaddus,9,True,15,4,11,win,103283,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/03/2018,home,12973,30124,Cedarville,9,True,7,6,1,win,103802,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/03/2018,neutral,12973,30124,Cedarville,9,True,15,7,8,win,103805,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/04/2018,home,12973,30124,Cedarville,9,True,6,4,2,win,104065,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/09/2018,neutral,12973,1079,Findlay,9,True,7,6,1,win,105086,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/10/2018,neutral,12973,30002,Trevecca Nazarene,9,True,5,4,1,win,105168,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/10/2018,home,12973,30137,Malone,9,True,7,8,-1,loss,105213,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/11/2018,neutral,12973,30141,Walsh,9,True,11,5,6,win,105387,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/11/2018,neutral,12973,30137,Malone,9,True,13,4,9,win,105449,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/12/2018,neutral,12973,280,Hillsdale,9,True,13,9,4,win,105624,333,1783601,2018
0,0,0,0,0,0,0,0,0,0,05/12/2018,neutral,12973,280,Hillsdale,9,True,2,15,-13,loss,105682,333,1783601,2018
