TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
9,10,1,0,0,0,1,0,0,0,02/17/2017,away,12560,149,Coastal Carolina,9,True,5,8,-3,loss,205896,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,neutral,12560,488,N.C. A&T,9,True,3,1,2,win,206269,575,1645899,2017
4,7,3,0,0,0,0,1,0,0,02/19/2017,neutral,12560,603,St. John's (NY),9,True,3,7,-4,loss,206598,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,02/22/2017,home,12560,363,Longwood,9,True,11,7,4,win,206793,575,1645899,2017
14,14,0,0,0,0,2,0,0,0,02/24/2017,home,12560,709,Toledo,9,True,4,6,-2,loss,207138,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,62,Binghamton,9,True,0,15,-15,loss,207675,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,709,Toledo,9,True,15,9,6,win,207676,575,1645899,2017
1,1,0,0,0,0,0,0,0,0,03/03/2017,away,12560,670,Texas St.,9,True,3,18,-15,loss,208318,575,1645899,2017
8,9,1,0,0,0,3,0,0,0,03/05/2017,away,12560,670,Texas St.,10,True,5,6,-1,loss,209346,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,away,12560,670,Texas St.,9,True,2,13,-11,loss,209361,575,1645899,2017
4,4,0,0,0,0,4,0,0,0,03/07/2017,away,12560,703,Texas,9,True,0,9,-9,loss,209612,575,1645899,2017
7,7,0,0,0,0,0,0,0,0,03/08/2017,away,12560,2743,UIW,9,True,7,5,2,win,209798,575,1645899,2017
7,7,0,0,0,0,0,0,0,0,03/10/2017,home,12560,817,Youngstown St.,9,True,7,1,6,win,210108,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,817,Youngstown St.,10,True,5,2,3,win,210471,575,1645899,2017
9,11,2,0,0,0,1,1,0,0,03/12/2017,home,12560,817,Youngstown St.,9,True,5,8,-3,loss,210880,575,1645899,2017
9,10,1,0,0,0,1,1,0,0,03/17/2017,home,12560,167,Cornell,10,True,8,7,1,win,211734,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,home,12560,416,Michigan St.,9,True,4,13,-9,loss,212051,575,1645899,2017
7,8,0,1,0,0,4,0,0,0,03/19/2017,home,12560,115,Campbell,9,True,4,5,-1,loss,212522,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,away,12560,741,VMI,9,True,3,6,-3,loss,212982,575,1645899,2017
10,13,3,0,0,0,1,0,1,0,03/22/2017,home,12560,485,Norfolk St.,10,True,8,10,-2,loss,213192,575,1645899,2017
7,8,1,0,0,0,0,0,0,0,03/24/2017,away,12560,175,Dayton,9,True,5,6,-1,loss,213412,575,1645899,2017
9,9,0,0,0,0,1,0,0,0,03/25/2017,away,12560,175,Dayton,10,True,10,5,5,win,214216,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,away,12560,175,Dayton,9,True,11,1,10,win,214266,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,456,UNC Asheville,9,True,4,2,2,win,215935,575,1645899,2017
3,4,1,0,0,0,3,1,0,0,04/01/2017,home,12560,456,UNC Asheville,9,True,1,4,-3,loss,215980,575,1645899,2017
14,17,2,1,1,0,0,1,0,0,04/02/2017,home,12560,456,UNC Asheville,9,True,5,3,2,win,216048,575,1645899,2017
4,5,1,0,0,0,0,1,0,0,04/04/2017,away,12560,392,Maryland,9,True,11,12,-1,loss,216661,575,1645899,2017
1,1,0,0,0,0,0,0,0,0,04/07/2017,home,12560,249,George Washington,9,True,2,4,-2,loss,217064,575,1645899,2017
9,11,2,0,0,0,2,1,0,0,04/08/2017,home,12560,249,George Washington,9,True,8,5,3,win,217314,575,1645899,2017
6,6,0,0,0,0,0,0,0,0,04/09/2017,home,12560,249,George Washington,9,True,4,10,-6,loss,218023,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/12/2017,away,12560,317,James Madison,9,True,7,9,-2,loss,218889,575,1645899,2017
4,7,3,0,0,0,1,3,0,0,04/14/2017,home,12560,572,Rhode Island,9,True,1,5,-4,loss,219315,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,572,Rhode Island,9,True,7,6,1,win,219818,575,1645899,2017
5,5,0,0,0,0,0,0,0,0,04/16/2017,home,12560,572,Rhode Island,9,True,5,16,-11,loss,220398,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/18/2017,home,12560,786,William & Mary,9,True,10,11,-1,loss,220600,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,away,12560,606,Saint Joseph's,9,True,10,2,8,win,221295,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,606,Saint Joseph's,9,True,1,2,-1,loss,222453,575,1645899,2017
10,10,0,0,0,0,1,0,0,0,04/23/2017,away,12560,606,Saint Joseph's,9,True,0,1,-1,loss,222477,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,248,George Mason,9,True,6,7,-1,loss,223079,575,1645899,2017
4,4,0,0,0,1,2,0,0,0,04/29/2017,home,12560,248,George Mason,9,True,3,12,-9,loss,223487,575,1645899,2017
1,1,0,0,0,0,0,0,0,0,04/30/2017,home,12560,248,George Mason,9,True,3,4,-1,loss,224049,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/02/2017,away,12560,457,North Carolina,9,True,4,5,-1,loss,224428,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/05/2017,away,12560,596,St. Bonaventure,9,True,2,7,-5,loss,224948,575,1645899,2017
4,6,2,0,0,0,2,1,0,0,05/06/2017,away,12560,596,St. Bonaventure,9,True,5,6,-1,loss,225364,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/09/2017,home,12560,523,Old Dominion,9,True,5,1,4,win,225771,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/10/2017,away,12560,165,Coppin St.,9,True,7,4,3,win,225846,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/12/2017,away,12560,609,Saint Louis,9,True,3,4,-1,loss,226033,575,1645899,2017
3,4,1,0,0,0,0,0,0,0,05/13/2017,away,12560,609,Saint Louis,10,True,11,7,4,win,226289,575,1645899,2017
8,10,2,0,0,0,0,0,0,0,05/14/2017,away,12560,609,Saint Louis,9,True,2,8,-6,loss,226487,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/16/2017,away,12560,746,Virginia,9,True,3,8,-5,loss,226643,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/18/2017,home,12560,740,VCU,9,True,7,14,-7,loss,226746,575,1645899,2017
5,5,0,0,0,0,0,0,0,0,05/19/2017,home,12560,740,VCU,9,True,2,14,-12,loss,226924,575,1645899,2017
0,0,0,0,0,0,0,0,0,0,05/20/2017,home,12560,740,VCU,9,True,1,4,-3,loss,227128,575,1645899,2017
