TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/17/2017,away,12560,309,UIndy,9,True,12,11,1,win,205851,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,away,12560,309,UIndy,9,True,12,16,-4,loss,206058,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,away,12560,309,UIndy,9,True,7,9,-2,loss,206468,30126,1887594,2017
9,12,2,1,0,0,0,2,0,0,02/25/2017,away,12560,661,Southern Ind.,9,True,2,8,-6,loss,207204,30126,1887594,2017
4,6,2,0,0,0,0,0,0,0,02/26/2017,neutral,12560,604,St. Joseph's (IN),10,True,3,4,-1,loss,207920,30126,1887594,2017
5,5,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,354,Lewis,9,True,4,2,2,win,209389,30126,1887594,2017
3,4,0,1,0,0,3,0,0,0,03/05/2017,neutral,12560,354,Lewis,9,True,4,3,1,win,209375,30126,1887594,2017
5,5,0,0,0,1,1,0,0,0,03/06/2017,away,12560,24639,Nova Southeastern,9,True,7,19,-12,loss,209417,30126,1887594,2017
2,2,0,0,0,0,1,0,0,0,03/07/2017,neutral,12560,30141,Walsh,9,True,1,9,-8,loss,209677,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,neutral,12560,1079,Findlay,9,True,7,8,-1,loss,209846,30126,1887594,2017
1,3,1,1,0,0,2,0,0,0,03/09/2017,neutral,12560,262,Grand Valley St.,9,True,3,15,-12,loss,210002,30126,1887594,2017
9,11,1,1,0,2,1,0,0,0,03/11/2017,neutral,12560,30119,Ohio Dominican,9,True,0,4,-4,loss,210737,30126,1887594,2017
6,7,1,0,0,0,2,1,0,0,03/11/2017,neutral,12560,30119,Ohio Dominican,9,True,2,11,-9,loss,210764,30126,1887594,2017
3,3,0,0,0,0,0,0,0,0,03/19/2017,away,12560,1028,Concord,9,True,0,4,-4,loss,212790,30126,1887594,2017
8,9,1,0,0,0,1,0,0,0,03/19/2017,away,12560,1028,Concord,9,True,4,5,-1,loss,212814,30126,1887594,2017
0,0,0,0,0,0,1,0,0,0,03/20/2017,away,12560,30181,UVA Wise,9,True,3,4,-1,loss,212873,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,03/20/2017,away,12560,30181,UVA Wise,9,True,5,6,-1,loss,212888,30126,1887594,2017
5,8,1,2,0,0,4,0,0,0,03/25/2017,home,12560,1013,Charleston (WV),9,True,3,7,-4,loss,214131,30126,1887594,2017
7,8,1,0,0,1,0,0,0,0,03/25/2017,home,12560,1013,Charleston (WV),9,True,1,3,-2,loss,214217,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,home,12560,1439,West Virginia St.,9,True,3,0,3,win,214547,30126,1887594,2017
5,6,1,0,0,0,5,0,0,0,03/26/2017,home,12560,1439,West Virginia St.,9,True,6,8,-2,loss,214584,30126,1887594,2017
4,5,0,1,0,0,0,0,0,0,03/28/2017,away,12560,408,Mercyhurst,9,True,1,17,-16,loss,214878,30126,1887594,2017
6,7,1,0,0,0,2,1,0,0,03/31/2017,home,12560,9630,West Va. Wesleyan,9,True,10,12,-2,loss,215380,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,1098,Glenville St.,9,True,2,0,2,win,216230,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,1098,Glenville St.,9,True,4,8,-4,loss,216301,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,04/03/2017,home,12560,9630,West Va. Wesleyan,9,True,4,3,1,win,216585,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,away,12560,246,Gannon,9,True,7,3,4,win,216835,30126,1887594,2017
3,3,0,0,0,0,1,0,0,0,04/08/2017,home,12560,1438,West Liberty,9,True,3,1,2,win,217606,30126,1887594,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,1438,West Liberty,9,True,3,6,-3,loss,217810,30126,1887594,2017
