PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,03/05/2016,neutral,12360,1196,Marian (WI),9,True,15,0,15,win,295627,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/05/2016,neutral,12360,780,Whitman,9,True,5,17,-12,loss,295628,268,1638174,2016
0,2,0,0,0,0,0,0,0,03/06/2016,neutral,12360,1196,Marian (WI),9,True,10,11,-1,loss,296020,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,764,Wesleyan (CT),9,True,29,14,15,win,296021,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/18/2016,neutral,12360,121,Carthage,9,True,5,0,5,win,298889,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/18/2016,neutral,12360,121,Carthage,9,True,7,4,3,win,298907,268,1638174,2016
1,4,0,0,0,0,0,0,0,03/19/2016,neutral,12360,105,Cal Lutheran,9,True,10,14,-4,loss,299529,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/21/2016,neutral,12360,789,Williams,9,True,10,14,-4,loss,299529,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/21/2016,neutral,12360,789,Williams,9,True,7,13,-6,loss,299944,268,1638174,2016
1,0,1,0,0,2,0,0,0,03/22/2016,neutral,12360,84,Buena Vista,9,True,16,4,12,win,300177,268,1638174,2016
0,0,0,0,0,0,0,0,0,03/22/2016,neutral,12360,84,Buena Vista,9,True,3,17,-14,loss,300183,268,1638174,2016
2,1,1,0,0,0,0,0,0,03/24/2016,neutral,12360,177,DePauw,9,True,15,10,5,win,300534,268,1638174,2016
0,1,0,0,0,0,0,0,0,03/25/2016,neutral,12360,515,Oberlin,9,True,5,7,-2,loss,300941,268,1638174,2016
0,2,0,0,0,0,0,1,0,03/25/2016,neutral,12360,515,Oberlin,9,True,8,3,5,win,300946,268,1638174,2016
0,1,0,0,0,0,0,0,0,04/03/2016,away,12360,602,Saint John's (MN),9,True,2,5,-3,loss,303318,268,1638174,2016
1,2,0,0,0,0,0,1,0,04/03/2016,away,12360,602,Saint John's (MN),9,True,3,2,1,win,303367,268,1638174,2016
0,4,0,0,0,0,0,1,0,04/04/2016,home,12360,1226,Minn.-Morris,9,True,11,1,10,win,303479,268,1638174,2016
0,2,0,0,0,0,0,0,0,04/04/2016,home,12360,1226,Minn.-Morris,9,True,4,3,1,win,303497,268,1638174,2016
0,1,0,0,0,0,0,0,0,04/06/2016,away,12360,376,Macalester,9,True,6,2,4,win,303865,268,1638174,2016
0,1,2,0,0,0,0,0,0,04/06/2016,away,12360,376,Macalester,9,True,4,9,-5,loss,303890,268,1638174,2016
