PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,0,0,0,0,0,3,0,0,0,02/18/2024,neutral,16580,574224,Stony Brook,9,True,13,6,7,win,4492418,559,2471679,2024,1
0,1,1,0,0,0,0,0,0,0,02/25/2024,neutral,16580,574070,George Mason,9,True,11,1,10,win,4492422,559,2471679,2024,1
0,2,2,0,0,0,1,0,1,0,03/09/2024,home,16580,574000,UAlbany,9,True,6,1,5,win,4492429,559,2471679,2024,1
0,2,2,0,0,0,0,0,0,0,03/16/2024,home,16580,574199,Samford,9,True,6,1,5,win,4492433,559,2471679,2024,1
0,2,2,0,0,0,0,0,1,0,03/23/2024,home,16580,574093,Iowa,9,True,3,4,-1,loss,4492438,559,2471679,2024,1
0,0,0,0,0,0,1,0,0,0,03/30/2024,away,16580,574166,Ohio St.,9,True,10,12,-2,loss,4492442,559,2471679,2024,1
0,4,4,0,0,0,0,0,0,0,04/13/2024,home,16580,574126,Michigan St.,9,True,14,0,14,win,4492450,559,2471679,2024,1
0,2,2,0,0,0,3,0,0,0,04/20/2024,home,16580,574057,ETSU,9,True,18,7,11,win,4492454,559,2471679,2024,1
0,1,1,0,0,0,0,0,0,0,04/27/2024,away,16580,574163,Northwestern,9,True,10,7,3,win,4492458,559,2471679,2024,1
1,1,2,0,0,0,0,0,1,0,05/04/2024,home,16580,574090,Indiana,9,True,2,10,-8,loss,4492135,559,2471679,2024,1
0,1,1,0,0,0,0,0,0,0,05/11/2024,away,16580,574127,Michigan,9,True,6,7,-1,loss,4492299,559,2471679,2024,1
2,1,3,0,0,0,0,0,0,0,05/17/2024,home,16580,574087,Illinois,9,True,4,9,-5,loss,4492240,559,2471679,2024,1
