PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/19/2023,home,16340,22235,Lewis & Clark,9,True,2,14,-12,loss,2408577,1297,2815345,2023,3
0,1,1,0,0,0,0,0,1,0,03/05/2023,home,16340,2751,Pacific (OR),9,True,3,17,-14,loss,2393518,1297,2815345,2023,3
0,3,3,0,0,0,0,0,0,0,03/11/2023,away,16340,785,Willamette,9,True,3,7,-4,loss,2394683,1297,2815345,2023,3
1,0,1,0,0,0,0,0,0,0,03/15/2023,away,16340,1179,Linfield,9,True,3,7,-4,loss,2424823,1297,2815345,2023,3
1,4,5,0,0,0,0,0,0,0,03/18/2023,home,16340,1094,George Fox,9,True,2,1,1,win,2396341,1297,2815345,2023,3
1,2,4,1,0,0,0,0,0,0,03/18/2023,home,16340,1094,George Fox,9,True,7,14,-7,loss,2409460,1297,2815345,2023,3
0,0,1,1,0,0,0,0,0,0,03/19/2023,home,16340,1094,George Fox,9,True,12,8,4,win,2396685,1297,2815345,2023,3
0,1,2,1,0,0,0,0,0,0,03/24/2023,away,16340,781,Whittier,9,True,5,9,-4,loss,2397428,1297,2815345,2023,3
1,0,1,0,0,0,0,0,0,0,04/01/2023,away,16340,557,Puget Sound,9,True,13,9,4,win,2409028,1297,2815345,2023,3
2,0,2,0,0,0,0,0,0,0,04/02/2023,away,16340,557,Puget Sound,9,True,6,4,2,win,2399651,1297,2815345,2023,3
1,2,3,0,0,0,0,0,0,0,04/07/2023,home,16340,1454,Whitworth,9,True,3,2,1,win,2409774,1297,2815345,2023,3
0,1,1,0,0,0,0,0,0,0,04/08/2023,home,16340,1454,Whitworth,9,True,6,8,-2,loss,2400930,1297,2815345,2023,3
1,3,5,1,0,0,0,0,0,0,04/12/2023,away,16340,1179,Linfield,11,True,9,8,1,win,2428608,1297,2815345,2023,3
1,2,3,0,0,0,0,0,1,0,04/12/2023,away,16340,1179,Linfield,9,True,11,5,6,win,2408469,1297,2815345,2023,3
2,1,3,0,0,0,0,0,0,0,04/15/2023,away,16340,780,Whitman,9,True,2,9,-7,loss,2409127,1297,2815345,2023,3
