TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/17/2017,away,12560,433,Ole Miss,9,True,4,5,-1,loss,205850,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,away,12560,433,Ole Miss,9,True,2,3,-1,loss,206055,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,away,12560,433,Ole Miss,9,True,6,8,-2,loss,206464,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,02/22/2017,away,12560,115,Campbell,9,True,10,0,10,win,206853,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,340,La Salle,9,True,7,3,4,win,207016,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,340,La Salle,9,True,8,4,4,win,207291,196,1871402,2017
1,2,0,1,0,0,0,0,0,0,02/26/2017,home,12560,340,La Salle,9,True,12,1,11,win,207773,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/01/2017,home,12560,1068,Elon,9,True,7,2,5,win,208156,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,home,12560,769,Western Caro.,9,True,5,4,1,win,208360,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,home,12560,603,St. John's (NY),9,True,7,4,3,win,208589,196,1871402,2017
3,3,0,0,0,0,0,0,0,0,03/05/2017,home,12560,27,App State,9,True,4,0,4,win,209111,196,1871402,2017
0,1,0,1,0,0,0,0,0,0,03/07/2017,away,12560,1014,Col. of Charleston,9,True,12,7,5,win,209617,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,away,12560,1014,Col. of Charleston,9,True,15,12,3,win,209823,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,home,12560,458,Charlotte,9,True,0,2,-2,loss,210192,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,home,12560,458,Charlotte,10,True,10,7,3,win,210799,196,1871402,2017
1,1,0,0,0,0,0,0,0,0,03/11/2017,home,12560,458,Charlotte,9,True,3,0,3,win,210824,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,away,12560,193,Duke,9,True,9,4,5,win,211316,196,1871402,2017
3,3,0,0,0,0,0,0,0,0,03/17/2017,home,12560,406,Mercer,9,True,7,10,-3,loss,211983,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,home,12560,406,Mercer,9,True,5,7,-2,loss,211992,196,1871402,2017
2,2,0,0,0,0,0,0,0,0,03/19/2017,home,12560,406,Mercer,9,True,2,8,-6,loss,212625,196,1871402,2017
3,3,0,0,0,0,0,0,0,0,03/21/2017,away,12560,1068,Elon,9,True,11,7,4,win,212971,196,1871402,2017
1,1,0,0,0,0,0,0,0,0,03/22/2017,home,12560,457,North Carolina,9,True,2,6,-4,loss,213241,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,home,12560,711,Towson,9,True,9,4,5,win,213509,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,home,12560,711,Towson,9,True,8,5,3,win,213838,196,1871402,2017
5,5,0,0,0,0,0,0,0,0,03/26/2017,home,12560,711,Towson,9,True,12,7,5,win,214480,196,1871402,2017
1,1,0,0,0,0,0,0,0,0,03/28/2017,home,12560,355,Liberty,9,True,8,6,2,win,214846,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,03/31/2017,home,12560,164,UConn,9,True,2,3,-1,loss,215344,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,164,UConn,10,True,2,3,-1,loss,215544,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,home,12560,164,UConn,9,True,1,5,-4,loss,216131,196,1871402,2017
3,3,0,0,0,0,0,0,0,0,04/04/2017,away,12560,457,North Carolina,11,True,2,3,-1,loss,216673,196,1871402,2017
2,3,0,1,0,0,0,0,0,0,04/07/2017,away,12560,288,Houston,9,True,3,17,-14,loss,217052,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,288,Houston,9,True,1,8,-7,loss,217303,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,288,Houston,9,True,6,9,-3,loss,218010,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,home,12560,460,UNCW,9,True,10,2,8,win,218693,196,1871402,2017
1,2,1,0,0,0,0,0,0,0,04/13/2017,home,12560,128,UCF,11,True,7,8,-1,loss,219157,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,home,12560,128,UCF,9,True,4,9,-5,loss,219434,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,128,UCF,9,True,0,7,-7,loss,219909,196,1871402,2017
1,1,0,0,0,0,0,0,0,0,04/18/2017,away,12560,460,UNCW,9,True,9,5,4,win,220618,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,away,12560,140,Cincinnati,9,True,2,8,-6,loss,221305,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,away,12560,140,Cincinnati,9,True,6,0,6,win,221535,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,140,Cincinnati,9,True,14,3,11,win,222188,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/26/2017,home,12560,490,NC State,9,True,0,6,-6,loss,222843,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,718,Tulane,9,True,15,8,7,win,223176,196,1871402,2017
1,1,0,0,0,0,0,0,0,0,04/29/2017,home,12560,718,Tulane,9,True,4,5,-1,loss,223548,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,04/30/2017,home,12560,718,Tulane,9,True,5,3,2,win,224129,196,1871402,2017
2,2,0,0,0,0,0,0,0,0,05/05/2017,away,12560,651,South Fla.,9,True,6,8,-2,loss,224835,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,away,12560,651,South Fla.,10,True,4,5,-1,loss,225052,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/07/2017,away,12560,651,South Fla.,9,True,3,6,-3,loss,225494,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/10/2017,home,12560,193,Duke,9,True,5,1,4,win,225870,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/12/2017,home,12560,404,Memphis,9,True,11,4,7,win,226082,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/13/2017,home,12560,404,Memphis,9,True,3,7,-4,loss,226331,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/14/2017,home,12560,404,Memphis,11,True,3,2,1,win,226537,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/16/2017,home,12560,115,Campbell,9,True,14,6,8,win,226681,196,1871402,2017
0,0,0,0,0,0,0,0,0,0,05/18/2017,away,12560,164,UConn,9,True,0,6,-6,loss,226781,196,1871402,2017
