PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
8,0,0,0,0,0,0,1,0,02/19/2016,neutral,12360,261,Grambling,9,True,0,15,-15,loss,292629,665,1774430,2016
3,2,0,0,0,0,0,0,0,02/20/2016,neutral,12360,366,Louisiana Tech,9,True,0,15,-15,loss,293013,665,1774430,2016
6,1,0,0,0,0,0,0,0,02/21/2016,neutral,12360,17,Alcorn,9,True,2,6,-4,loss,293314,665,1774430,2016
0,0,0,0,0,0,0,0,0,02/26/2016,away,12360,37,Auburn,9,True,6,18,-12,loss,293645,665,1774430,2016
4,0,0,0,0,0,0,0,0,02/27/2016,away,12360,37,Auburn,9,True,0,7,-7,loss,293869,665,1774430,2016
0,0,0,0,0,0,0,0,0,02/28/2016,away,12360,37,Auburn,9,True,6,5,1,win,294422,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/01/2016,neutral,12360,314,Jackson St.,9,True,0,4,-4,loss,294789,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/04/2016,away,12360,261,Grambling,9,True,10,3,7,win,295042,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,261,Grambling,9,True,5,9,-4,loss,296084,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,261,Grambling,9,True,9,10,-1,loss,296100,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/08/2016,away,12360,474,New Orleans,9,True,4,14,-10,loss,296517,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,553,Prairie View,9,True,9,2,7,win,297220,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/13/2016,away,12360,553,Prairie View,9,True,1,7,-6,loss,297784,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/16/2016,away,12360,483,Nicholls,9,True,8,9,-1,loss,298408,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/19/2016,home,12360,0,Selma,9,True,10,0,10,win,299051,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/20/2016,home,12360,0,Selma,9,True,12,6,6,win,299721,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/20/2016,home,12360,0,Selma,9,True,4,3,1,win,299744,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/23/2016,away,12360,0,Loyola (LA),9,True,5,4,1,win,300379,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/25/2016,home,12360,2678,Ark.-Pine Bluff,9,True,9,10,-1,loss,300661,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,2678,Ark.-Pine Bluff,9,True,5,3,2,win,301522,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,2678,Ark.-Pine Bluff,9,True,2,7,-5,loss,301559,665,1774430,2016
0,0,0,0,0,0,0,0,0,03/29/2016,away,12360,655,Southeastern La.,9,True,2,18,-16,loss,301768,665,1774430,2016
0,0,0,0,0,0,0,0,0,04/01/2016,home,12360,699,Texas Southern,9,True,5,13,-8,loss,302322,665,1774430,2016
