PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,2,1,0,0,0,0,0,0,0,02/09/2018,neutral,12973,142,Claremont-M-S,9,True,14,9,5,win,84925,567,1875503,2018
2,6,3,1,0,0,0,0,1,0,02/09/2018,neutral,12973,1390,Sul Ross St.,9,True,20,6,14,win,84924,567,1875503,2018
0,3,3,0,0,0,0,0,0,0,02/10/2018,neutral,12973,23121,Texas-Dallas,10,True,9,8,1,win,85064,567,1875503,2018
2,6,3,1,0,0,0,0,2,0,02/11/2018,neutral,12973,24400,Concordia (TX),12,True,4,6,-2,loss,85110,567,1875503,2018
2,2,0,0,0,0,0,0,0,0,02/16/2018,home,12973,134,Chapman,9,True,10,4,6,win,85281,567,1875503,2018
0,4,2,2,0,0,0,0,0,0,02/17/2018,away,12973,134,Chapman,9,True,4,5,-1,loss,85566,567,1875503,2018
1,2,1,0,0,0,0,0,0,0,02/17/2018,away,12973,134,Chapman,9,True,4,3,1,win,85689,567,1875503,2018
1,3,1,1,0,0,0,0,1,0,02/23/2018,away,12973,781,Whittier,9,True,3,7,-4,loss,86255,567,1875503,2018
1,2,1,0,0,0,0,0,0,0,02/24/2018,home,12973,781,Whittier,9,True,9,6,3,win,86710,567,1875503,2018
1,4,3,0,0,0,0,0,0,0,02/24/2018,home,12973,781,Whittier,9,True,11,3,8,win,86820,567,1875503,2018
0,1,1,0,0,0,0,0,0,0,03/02/2018,home,12973,105,Cal Lutheran,9,True,11,2,9,win,87644,567,1875503,2018
1,1,0,0,0,0,0,0,0,0,03/04/2018,away,12973,105,Cal Lutheran,9,True,3,0,3,win,88642,567,1875503,2018
2,2,0,0,0,0,0,0,0,0,03/04/2018,away,12973,105,Cal Lutheran,10,True,6,4,2,win,88677,567,1875503,2018
1,2,1,0,0,0,0,0,0,0,03/05/2018,home,12973,730,Ursinus,9,True,10,5,5,win,88754,567,1875503,2018
2,4,2,0,0,0,0,0,0,0,03/05/2018,home,12973,730,Ursinus,9,True,11,2,9,win,88759,567,1875503,2018
3,5,0,2,0,0,0,0,0,0,03/10/2018,home,12973,125,Centenary (LA),9,True,5,7,-2,loss,89880,567,1875503,2018
1,4,3,0,0,0,0,0,0,0,03/10/2018,home,12973,125,Centenary (LA),9,True,4,2,2,win,89976,567,1875503,2018
2,3,1,0,0,0,0,0,0,0,03/12/2018,home,12973,8981,Endicott,9,True,13,2,11,win,90577,567,1875503,2018
2,2,0,0,0,0,0,0,0,0,03/14/2018,home,12973,185,Dickinson,9,True,23,2,21,win,90911,567,1875503,2018
0,2,2,0,0,0,0,0,1,0,03/16/2018,home,12973,313,Ithaca,9,True,6,7,-1,loss,91275,567,1875503,2018
1,3,2,0,0,0,0,0,0,0,03/16/2018,home,12973,589,Rutgers-Newark,9,True,4,1,3,win,91276,567,1875503,2018
1,4,3,0,0,0,0,0,1,0,03/17/2018,home,12973,8981,Endicott,9,True,5,6,-1,loss,91600,567,1875503,2018
1,3,2,0,0,0,0,0,0,0,03/20/2018,home,12973,789,Williams,9,True,5,3,2,win,92593,567,1875503,2018
1,2,1,0,0,0,0,0,1,0,03/20/2018,home,12973,789,Williams,9,True,7,2,5,win,92602,567,1875503,2018
0,4,3,1,0,0,0,0,0,0,03/23/2018,away,12973,89,Caltech,9,True,11,0,11,win,92951,567,1875503,2018
2,2,0,0,0,0,0,0,0,0,03/24/2018,home,12973,89,Caltech,9,True,10,0,10,win,93293,567,1875503,2018
0,1,0,1,0,0,0,0,0,0,03/24/2018,home,12973,89,Caltech,9,True,10,0,10,win,93392,567,1875503,2018
0,2,1,1,0,0,0,0,0,0,03/28/2018,home,12973,420,Middlebury,9,True,4,1,3,win,94300,567,1875503,2018
0,2,2,0,0,0,0,0,0,0,03/30/2018,home,12973,142,Claremont-M-S,9,True,7,3,4,win,94699,567,1875503,2018
1,2,1,0,0,0,0,0,0,0,03/31/2018,away,12973,142,Claremont-M-S,9,True,7,3,4,win,95361,567,1875503,2018
3,4,1,0,0,0,0,0,0,0,03/31/2018,away,12973,142,Claremont-M-S,9,True,3,5,-2,loss,95506,567,1875503,2018
1,6,4,1,0,0,0,0,0,0,04/06/2018,away,12973,341,La Verne,11,True,6,7,-1,loss,96192,567,1875503,2018
0,2,1,1,0,0,0,0,0,0,04/07/2018,home,12973,341,La Verne,9,True,13,9,4,win,96647,567,1875503,2018
0,2,2,0,0,0,0,0,0,0,04/07/2018,home,12973,341,La Verne,9,True,7,9,-2,loss,96746,567,1875503,2018
2,3,1,0,0,0,0,0,0,0,04/13/2018,home,12973,516,Occidental,9,True,10,0,10,win,98231,567,1875503,2018
0,1,1,0,0,0,0,0,0,0,04/14/2018,away,12973,516,Occidental,9,True,8,0,8,win,98786,567,1875503,2018
1,2,0,1,0,0,0,0,0,0,04/14/2018,away,12973,516,Occidental,9,True,8,2,6,win,98973,567,1875503,2018
1,4,3,0,0,0,0,0,1,0,04/27/2018,away,12973,549,Pomona-Pitzer,9,True,12,4,8,win,102106,567,1875503,2018
0,3,3,0,0,0,0,0,0,0,04/28/2018,home,12973,549,Pomona-Pitzer,9,True,8,3,5,win,102538,567,1875503,2018
0,2,2,0,0,0,0,0,1,0,04/28/2018,home,12973,549,Pomona-Pitzer,9,True,7,3,4,win,102759,567,1875503,2018
0,3,3,0,0,0,0,0,0,0,05/04/2018,home,12973,134,Chapman,9,True,13,6,7,win,103949,567,1875503,2018
2,6,3,1,0,0,0,0,0,0,05/05/2018,home,12973,341,La Verne,9,True,10,3,7,win,104519,567,1875503,2018
0,4,4,0,0,0,0,0,0,0,05/06/2018,neutral,12973,134,Chapman,9,True,2,5,-3,loss,104886,567,1875503,2018
0,3,2,1,0,0,0,0,1,0,05/06/2018,neutral,12973,134,Chapman,9,True,12,20,-8,loss,104895,567,1875503,2018
3,7,3,1,0,0,0,0,2,0,05/17/2018,neutral,12973,23121,Texas-Dallas,10,True,1,3,-2,loss,106070,567,1875503,2018
2,4,1,1,0,0,0,0,0,0,05/18/2018,neutral,12973,134,Chapman,9,True,5,6,-1,loss,106235,567,1875503,2018
