PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,287,Houston Baptist,9,True,3,9,-6,loss,1647665,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,02/16/2019,away,14781,287,Houston Baptist,9,True,14,8,6,win,1647872,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,02/17/2019,away,14781,287,Houston Baptist,9,True,2,5,-3,loss,1648192,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,02/21/2019,neutral,14781,434,Missouri,9,True,4,3,1,win,1648575,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,02/23/2019,neutral,14781,649,South Dakota St.,9,True,12,9,3,win,1648977,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,02/24/2019,neutral,14781,649,South Dakota St.,9,True,13,7,6,win,1649330,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/01/2019,neutral,14781,164,UConn,9,True,4,7,-3,loss,1649851,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,306,Indiana,9,True,4,6,-2,loss,1715908,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,301,Illinois,9,True,4,5,-1,loss,1650425,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/04/2019,neutral,14781,301,Illinois,9,True,8,1,7,win,1650783,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/06/2019,neutral,14781,739,Villanova,9,True,2,5,-3,loss,1651087,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/08/2019,away,14781,229,Fla. Atlantic,9,True,4,7,-3,loss,1651524,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/09/2019,away,14781,229,Fla. Atlantic,9,True,6,9,-3,loss,1651927,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/10/2019,away,14781,229,Fla. Atlantic,9,True,1,2,-1,loss,1652152,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/13/2019,away,14781,272,Hartford,9,True,9,8,1,win,1652709,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/16/2019,home,14781,285,Holy Cross,9,True,1,0,1,win,1653258,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/16/2019,home,14781,285,Holy Cross,9,True,6,3,3,win,1666283,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/17/2019,home,14781,285,Holy Cross,9,True,4,8,-4,loss,1653692,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/17/2019,home,14781,285,Holy Cross,9,True,8,7,1,win,1667687,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/19/2019,home,14781,67,Boston College,9,True,4,2,2,win,1653976,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/22/2019,away,14781,786,William & Mary,9,True,7,6,1,win,1654447,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/23/2019,away,14781,786,William & Mary,9,True,9,4,5,win,1654742,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/24/2019,away,14781,786,William & Mary,9,True,4,15,-11,loss,1655191,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/27/2019,home,14781,572,Rhode Island,9,True,0,8,-8,loss,1655768,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/29/2019,home,14781,180,Delaware,9,True,13,4,9,win,1656007,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/30/2019,home,14781,180,Delaware,9,True,3,7,-4,loss,1656280,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,03/31/2019,home,14781,180,Delaware,9,True,16,8,8,win,1656746,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/02/2019,neutral,14781,275,Harvard,9,True,3,4,-1,loss,1657263,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/05/2019,home,14781,283,Hofstra,9,True,1,7,-6,loss,1657523,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,283,Hofstra,9,True,5,1,4,win,1657816,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/07/2019,home,14781,283,Hofstra,9,True,7,3,4,win,1658281,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/10/2019,away,14781,164,UConn,9,True,2,6,-4,loss,1658869,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/12/2019,away,14781,460,UNCW,9,True,4,7,-3,loss,1659310,500,2137499,2019
0,0,0,0,0,0,0,0,0,0,04/13/2019,away,14781,460,UNCW,9,True,3,4,-1,loss,1659763,500,2137499,2019
