PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
5,1,6,0,0,0,0,0,1,0,02/17/2023,home,16340,352,Lehigh,9,True,3,5,-2,loss,2390488,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,02/21/2023,away,16340,231,FIU,9,True,2,12,-10,loss,2391190,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,02/25/2023,home,16340,308,Purdue Fort Wayne,9,True,9,5,4,win,2391961,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,02/26/2023,home,16340,308,Purdue Fort Wayne,9,True,10,0,10,win,2392260,61,2347554,2023,1
5,1,6,0,0,0,0,0,0,0,03/03/2023,home,16340,363,Longwood,9,True,5,9,-4,loss,2392902,61,2347554,2023,1
8,1,9,0,0,0,0,0,0,0,03/04/2023,home,16340,363,Longwood,9,True,14,2,12,win,2393317,61,2347554,2023,1
6,0,6,0,0,0,0,0,0,0,03/05/2023,home,16340,363,Longwood,9,True,9,0,9,win,2393517,61,2347554,2023,1
5,1,6,0,0,0,0,0,1,0,03/07/2023,away,16340,234,Florida St.,9,True,1,10,-9,loss,2393912,61,2347554,2023,1
4,0,4,0,0,0,0,0,0,0,03/10/2023,away,16340,648,South Carolina,9,True,3,20,-17,loss,2394503,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,03/11/2023,away,16340,648,South Carolina,9,True,3,10,-7,loss,2395204,61,2347554,2023,1
7,1,8,0,0,0,0,0,0,0,03/11/2023,away,16340,648,South Carolina,9,True,5,8,-3,loss,2394878,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,03/14/2023,home,16340,316,Jacksonville,9,True,7,8,-1,loss,2395552,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,03/17/2023,home,16340,7,Alabama St.,9,True,5,4,1,win,2425158,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,03/17/2023,home,16340,7,Alabama St.,9,True,3,11,-8,loss,2425159,61,2347554,2023,1
3,0,3,0,0,0,0,0,0,0,03/18/2023,home,16340,7,Alabama St.,9,True,6,5,1,win,2396525,61,2347554,2023,1
3,1,4,0,0,0,0,0,0,0,03/21/2023,home,16340,678,Stetson,9,True,13,5,8,win,2397077,61,2347554,2023,1
6,0,7,1,0,0,0,0,0,0,03/24/2023,home,16340,432,Mississippi Val.,9,True,13,3,10,win,2397573,61,2347554,2023,1
9,3,12,0,0,0,0,0,1,0,03/25/2023,home,16340,432,Mississippi Val.,9,True,6,4,2,win,2398011,61,2347554,2023,1
11,0,11,0,0,0,0,0,0,0,03/26/2023,home,16340,432,Mississippi Val.,9,True,12,8,4,win,2398280,61,2347554,2023,1
7,1,8,0,0,0,0,0,0,0,03/28/2023,home,16340,651,South Fla.,9,True,3,9,-6,loss,2398569,61,2347554,2023,1
0,0,1,1,0,0,0,0,0,0,03/31/2023,home,16340,228,Florida A&M,9,True,5,7,-2,loss,2399032,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,04/01/2023,home,16340,228,Florida A&M,9,True,9,2,7,win,2399485,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,04/02/2023,home,16340,228,Florida A&M,9,True,6,3,3,win,2399749,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,04/06/2023,away,16340,6,Alabama A&M,9,True,12,10,2,win,2400239,61,2347554,2023,1
3,0,3,0,0,0,0,0,0,0,04/11/2023,away,16340,651,South Fla.,9,True,2,13,-11,loss,2401261,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,04/15/2023,away,16340,432,Mississippi Val.,9,True,19,7,12,win,2402326,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,04/16/2023,away,16340,432,Mississippi Val.,11,True,6,3,3,win,2402649,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,04/18/2023,away,16340,415,Miami (FL),9,True,6,12,-6,loss,2403001,61,2347554,2023,1
8,0,8,0,0,0,0,0,0,0,04/22/2023,away,16340,7,Alabama St.,9,True,13,14,-1,loss,2403978,61,2347554,2023,1
6,0,6,0,0,0,0,0,0,0,04/23/2023,away,16340,7,Alabama St.,9,True,5,6,-1,loss,2404258,61,2347554,2023,1
12,1,13,0,0,0,0,0,0,0,04/28/2023,away,16340,314,Jackson St.,13,True,9,7,2,win,2404796,61,2347554,2023,1
6,2,8,0,0,0,0,0,0,0,04/30/2023,away,16340,314,Jackson St.,9,True,3,5,-2,loss,2405087,61,2347554,2023,1
9,0,9,0,0,0,0,0,0,0,04/30/2023,away,16340,314,Jackson St.,9,True,3,7,-4,loss,2405531,61,2347554,2023,1
4,0,4,0,0,0,0,0,0,0,05/05/2023,home,16340,6,Alabama A&M,9,True,11,0,11,win,2406208,61,2347554,2023,1
11,2,13,0,0,0,0,0,1,0,05/06/2023,home,16340,6,Alabama A&M,9,True,6,2,4,win,2433757,61,2347554,2023,1
6,1,7,0,0,0,0,0,0,0,05/06/2023,home,16340,6,Alabama A&M,9,True,5,4,1,win,2433758,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,05/07/2023,away,16340,6,Alabama A&M,9,True,14,9,5,win,2406668,61,2347554,2023,1
5,0,5,0,0,0,0,0,0,0,05/12/2023,away,16340,228,Florida A&M,9,True,13,4,9,win,2406968,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,05/18/2023,home,16340,314,Jackson St.,9,True,5,0,5,win,2407467,61,2347554,2023,1
3,0,3,0,0,0,0,0,0,0,05/20/2023,home,16340,314,Jackson St.,9,True,4,9,-5,loss,2407719,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,05/24/2023,neutral,16340,665,Southern U.,9,True,2,4,-2,loss,2436188,61,2347554,2023,1
1,0,1,0,0,0,0,0,0,0,05/25/2023,neutral,16340,314,Jackson St.,9,True,12,11,1,win,2436191,61,2347554,2023,1
2,0,2,0,0,0,0,0,0,0,05/26/2023,neutral,16340,261,Grambling,9,True,7,3,4,win,2436193,61,2347554,2023,1
