TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
5,5,0,0,0,0,0,0,0,0,02/18/2017,away,12560,19651,High Point,9,True,0,11,-11,loss,206159,471,1753068,2017
8,10,2,0,0,0,0,0,0,0,02/18/2017,away,12560,19651,High Point,9,True,4,2,2,win,206230,471,1753068,2017
5,7,2,0,0,0,0,0,0,0,02/19/2017,away,12560,19651,High Point,9,True,5,6,-1,loss,206504,471,1753068,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,neutral,12560,308,Purdue Fort Wayne,9,True,3,5,-2,loss,207612,471,1753068,2017
7,8,1,0,0,0,0,0,0,0,02/25/2017,neutral,12560,116,Canisius,9,True,1,6,-5,loss,207512,471,1753068,2017
7,7,0,0,0,0,0,0,1,0,02/26/2017,neutral,12560,136,Chicago St.,9,True,7,2,5,win,207847,471,1753068,2017
7,8,1,0,0,0,0,0,0,0,03/04/2017,away,12560,489,N.C. Central,9,True,3,4,-1,loss,208974,471,1753068,2017
5,5,0,0,0,0,0,0,0,0,03/04/2017,away,12560,489,N.C. Central,9,True,3,7,-4,loss,208987,471,1753068,2017
1,1,0,0,0,0,0,0,0,0,03/05/2017,away,12560,489,N.C. Central,9,True,1,10,-9,loss,209403,471,1753068,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,away,12560,222,Fairleigh Dickinson,9,True,7,14,-7,loss,209772,471,1753068,2017
8,8,0,0,0,0,0,0,0,0,03/10/2017,away,12560,249,George Washington,9,True,2,8,-6,loss,210189,471,1753068,2017
4,4,0,0,0,0,0,0,0,0,03/11/2017,away,12560,249,George Washington,9,True,1,4,-3,loss,210523,471,1753068,2017
1,1,0,0,0,0,0,0,0,0,03/12/2017,away,12560,249,George Washington,9,True,2,6,-4,loss,210942,471,1753068,2017
11,11,0,0,0,0,0,0,0,0,03/17/2017,away,12560,317,James Madison,9,True,6,20,-14,loss,211753,471,1753068,2017
9,9,0,0,0,0,0,0,0,0,03/18/2017,away,12560,317,James Madison,9,True,8,9,-1,loss,212176,471,1753068,2017
3,4,1,0,0,0,0,0,0,0,03/18/2017,away,12560,317,James Madison,9,True,11,5,6,win,212262,471,1753068,2017
1,1,0,0,0,0,0,0,0,0,03/19/2017,away,12560,317,James Madison,9,True,2,14,-12,loss,212544,471,1753068,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,away,12560,352,Lehigh,9,True,1,2,-1,loss,213881,471,1753068,2017
4,4,0,0,0,0,0,0,0,0,03/25/2017,away,12560,352,Lehigh,9,True,6,11,-5,loss,214025,471,1753068,2017
1,1,0,0,0,0,0,0,0,0,03/26/2017,home,12560,352,Lehigh,9,True,4,8,-4,loss,214637,471,1753068,2017
