PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,30190,Penn College,9,True,1,2,-1,loss,88725,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,30190,Penn College,9,True,10,1,9,win,88731,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/05/2018,neutral,12973,203,East. Mennonite,9,True,1,2,-1,loss,88780,467,1892937,2018
0,1,1,0,0,0,2,0,0,0,03/07/2018,neutral,12973,30081,Penn St. Harrisburg,9,True,5,15,-10,loss,89233,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,10972,Chatham,9,True,15,1,14,win,89284,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,784,Wilkes,9,True,5,2,3,win,89725,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,784,Wilkes,9,True,9,1,8,win,89729,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,away,12973,12884,Centenary (NJ),9,True,15,3,12,win,91146,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,away,12973,12884,Centenary (NJ),9,True,11,2,9,win,91151,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,away,12973,12884,Centenary (NJ),9,True,17,7,10,win,91456,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/20/2018,neutral,12973,238,Framingham St.,9,True,3,1,2,win,92612,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/24/2018,neutral,12973,8486,Lasell,9,True,6,0,6,win,93538,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/24/2018,neutral,12973,8486,Lasell,9,True,6,4,2,win,93543,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/26/2018,neutral,12973,484,Nichols,9,True,9,7,2,win,94037,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,home,12973,2758,Thomas (ME),9,True,7,4,3,win,95523,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,home,12973,2758,Thomas (ME),9,True,6,2,4,win,95645,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/03/2018,home,12973,123,Castleton,9,True,21,5,16,win,95909,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/03/2018,home,12973,123,Castleton,9,True,0,6,-6,loss,95915,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/07/2018,away,12973,1133,Husson,9,True,2,0,2,win,96681,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/07/2018,away,12973,1133,Husson,9,True,2,8,-6,loss,96775,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,1133,Husson,9,True,2,0,2,win,97126,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/08/2018,away,12973,1133,Husson,9,True,10,11,-1,loss,97209,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/11/2018,away,12973,30065,NVU-Lyndon,9,True,9,3,6,win,98030,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/11/2018,away,12973,30065,NVU-Lyndon,9,True,4,5,-1,loss,98035,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,152,Colby-Sawyer,9,True,8,5,3,win,98422,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,152,Colby-Sawyer,9,True,9,0,9,win,98493,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/20/2018,home,12973,330,Keene St.,9,True,5,9,-4,loss,100136,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,home,12973,30065,NVU-Lyndon,9,True,2,1,1,win,100982,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,home,12973,30065,NVU-Lyndon,9,True,4,5,-1,loss,101004,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/22/2018,away,12973,2758,Thomas (ME),9,True,1,5,-4,loss,101197,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/22/2018,away,12973,2758,Thomas (ME),9,True,7,3,4,win,101248,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/23/2018,away,12973,808,WPI,9,True,5,7,-2,loss,101446,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/26/2018,away,12973,123,Castleton,9,True,8,12,-4,loss,101954,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/26/2018,away,12973,123,Castleton,9,True,2,4,-2,loss,101968,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,379,Me.-Farmington,9,True,7,1,6,win,102941,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,home,12973,379,Me.-Farmington,9,True,1,0,1,win,102959,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,379,Me.-Farmington,9,True,8,6,2,win,103354,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,05/05/2018,neutral,12973,30065,NVU-Lyndon,9,True,5,6,-1,loss,104495,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,05/05/2018,neutral,12973,379,Me.-Farmington,9,True,12,0,12,win,104576,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,05/06/2018,neutral,12973,30065,NVU-Lyndon,9,True,11,2,9,win,104878,467,1892937,2018
0,0,0,0,0,0,0,0,0,0,05/07/2018,away,12973,123,Castleton,9,True,5,22,-17,loss,104918,467,1892937,2018
