PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/18/2022,away,15860,8,Alabama,9,True,4,5,-1,loss,2167983,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,02/19/2022,away,15860,8,Alabama,9,True,4,5,-1,loss,2168333,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,02/20/2022,away,15860,8,Alabama,9,True,4,9,-5,loss,2168614,812,2489148,2022
0,0,0,0,0,0,0,1,0,0,02/21/2022,away,15860,367,Louisville,9,True,6,7,-1,loss,2258941,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,02/24/2022,neutral,15860,528,Oregon St.,9,True,3,13,-10,loss,2168803,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,02/25/2022,neutral,15860,528,Oregon St.,9,True,0,9,-9,loss,2168914,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,02/26/2022,neutral,15860,528,Oregon St.,9,True,4,5,-1,loss,2169466,812,2489148,2022
0,0,0,0,0,0,0,1,0,0,03/02/2022,away,15860,505,Northern Ky.,9,True,6,16,-10,loss,2169988,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/04/2022,away,15860,10411,USC Upstate,9,True,6,7,-1,loss,2170273,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/05/2022,away,15860,10411,USC Upstate,9,True,9,7,2,win,2170727,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/06/2022,away,15860,10411,USC Upstate,9,True,7,4,3,win,2171071,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/08/2022,away,15860,648,South Carolina,9,True,15,7,8,win,2171384,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/10/2022,away,15860,792,Winthrop,10,True,14,2,12,win,2262001,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/11/2022,away,15860,149,Coastal Carolina,9,True,9,5,4,win,2171818,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,away,15860,149,Coastal Carolina,9,True,4,6,-2,loss,2262459,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,away,15860,149,Coastal Carolina,9,True,4,8,-4,loss,2172541,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/16/2022,away,15860,810,Wright St.,10,True,1,2,-1,loss,2172892,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/17/2022,away,15860,306,Indiana,9,True,9,7,2,win,2263570,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/19/2022,away,15860,306,Indiana,9,True,12,10,2,win,2173625,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/20/2022,away,15860,306,Indiana,9,True,13,7,6,win,2188547,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/20/2022,away,15860,306,Indiana,9,True,3,13,-10,loss,2174103,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/23/2022,home,15860,418,Michigan,9,True,8,2,6,win,2174413,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/25/2022,away,15860,140,Cincinnati,9,True,8,7,1,win,2174550,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/27/2022,home,15860,140,Cincinnati,9,True,8,7,1,win,2175496,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/28/2022,home,15860,140,Cincinnati,9,True,6,5,1,win,2175257,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,03/30/2022,away,15860,140,Cincinnati,9,True,10,6,4,win,2175600,812,2489148,2022
0,0,0,0,0,0,1,0,0,0,04/01/2022,neutral,15860,769,Western Caro.,9,True,5,7,-2,loss,2176230,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/02/2022,home,15860,769,Western Caro.,9,True,7,3,4,win,2176711,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/03/2022,home,15860,769,Western Caro.,9,True,4,14,-10,loss,2176988,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/05/2022,away,15860,414,Miami (OH),9,True,17,2,15,win,2177336,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/08/2022,away,15860,635,Seton Hall,9,True,2,6,-4,loss,2177560,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,away,15860,635,Seton Hall,9,True,4,3,1,win,2177856,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/10/2022,away,15860,635,Seton Hall,9,True,7,10,-3,loss,2178325,812,2489148,2022
0,0,1,1,0,0,0,0,0,0,04/12/2022,home,15860,810,Wright St.,9,True,13,4,9,win,2178714,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/14/2022,home,15860,739,Villanova,9,True,8,7,1,win,2179021,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/15/2022,home,15860,739,Villanova,9,True,5,7,-2,loss,2179269,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,739,Villanova,9,True,11,5,6,win,2179772,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/19/2022,away,15860,202,Eastern Ky.,11,True,2,3,-1,loss,2180235,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/22/2022,away,15860,251,Georgetown,9,True,4,1,3,win,2180475,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,away,15860,251,Georgetown,9,True,4,6,-2,loss,2180780,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/24/2022,away,15860,251,Georgetown,9,True,8,7,1,win,2181235,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/26/2022,away,15860,694,Tennessee,9,True,1,10,-9,loss,2181718,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/29/2022,home,15860,169,Creighton,9,True,7,8,-1,loss,2182008,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,home,15860,169,Creighton,9,True,9,11,-2,loss,2182442,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/01/2022,home,15860,169,Creighton,9,True,9,3,6,win,2182806,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,away,15860,87,Butler,9,True,7,5,2,win,2273226,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,away,15860,87,Butler,9,True,19,8,11,win,2273323,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/08/2022,away,15860,87,Butler,9,True,11,2,9,win,2183700,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/10/2022,away,15860,418,Michigan,9,True,10,3,7,win,2183843,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/13/2022,away,15860,164,UConn,9,True,7,2,5,win,2184039,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/14/2022,away,15860,164,UConn,9,True,3,11,-8,loss,2184107,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/15/2022,away,15860,164,UConn,9,True,6,17,-11,loss,2184280,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/17/2022,home,15860,505,Northern Ky.,9,True,18,7,11,win,2184353,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/19/2022,home,15860,603,St. John's (NY),9,True,3,0,3,win,2184449,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/20/2022,home,15860,603,St. John's (NY),9,True,9,3,6,win,2184577,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/21/2022,home,15860,603,St. John's (NY),9,True,3,2,1,win,2184733,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/27/2022,neutral,15860,169,Creighton,9,True,5,6,-1,loss,2275727,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/28/2022,neutral,15860,251,Georgetown,9,True,16,8,8,win,2275729,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/28/2022,neutral,15860,169,Creighton,9,True,27,8,19,win,2275730,812,2489148,2022
0,0,0,0,0,0,0,0,0,0,05/29/2022,neutral,15860,164,UConn,9,True,2,7,-5,loss,2275731,812,2489148,2022
