PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/06/2016,away,12360,947,Arkansas Tech,12,True,7,8,-1,loss,291763,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/06/2016,away,12360,947,Arkansas Tech,9,True,10,5,5,win,291816,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/07/2016,away,12360,947,Arkansas Tech,9,True,6,7,-1,loss,291903,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/12/2016,away,12360,1123,Henderson St.,9,True,9,2,7,win,292037,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/13/2016,away,12360,1289,Ouachita Baptist,10,True,8,7,1,win,292131,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/13/2016,neutral,12360,947,Arkansas Tech,9,True,2,14,-12,loss,292216,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/14/2016,away,12360,1289,Ouachita Baptist,9,True,5,2,3,win,292291,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/26/2016,home,12360,2814,Washburn,10,True,3,6,-3,loss,293656,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,2814,Washburn,9,True,2,11,-9,loss,293878,9013,1757533,2016
0,0,0,0,0,0,0,0,0,02/28/2016,home,12360,2814,Washburn,9,True,10,9,1,win,294434,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/03/2016,away,12360,2755,Southwest Baptist,9,True,16,15,1,win,294932,9013,1757533,2016
0,0,0,0,0,1,0,0,0,03/04/2016,away,12360,2755,Southwest Baptist,9,True,2,11,-9,loss,295013,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,2755,Southwest Baptist,9,True,7,5,2,win,295265,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/07/2016,away,12360,1057,Drury,9,True,15,4,11,win,296262,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/07/2016,away,12360,1057,Drury,9,True,14,3,11,win,296266,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/10/2016,home,12360,1314,Pittsburg St.,9,True,7,6,1,win,296807,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,1314,Pittsburg St.,9,True,4,0,4,win,296991,9013,1757533,2016
0,0,1,0,0,0,0,0,0,03/11/2016,home,12360,1314,Pittsburg St.,9,True,17,10,7,win,297119,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/15/2016,away,12360,499,Truman St.,9,True,6,1,5,win,298258,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/15/2016,away,12360,499,Truman St.,9,True,19,9,10,win,298271,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/18/2016,home,12360,9012,Mo. Southern St.,9,True,2,14,-12,loss,298789,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/19/2016,home,12360,9012,Mo. Southern St.,9,True,2,12,-10,loss,299113,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/20/2016,home,12360,9012,Mo. Southern St.,9,True,12,2,10,win,299693,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/22/2016,home,12360,1071,Emporia St.,9,True,6,5,1,win,300113,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,12810,Northeastern St.,9,True,7,4,3,win,300482,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/25/2016,away,12360,12810,Northeastern St.,9,True,13,9,4,win,300753,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/26/2016,away,12360,12810,Northeastern St.,9,True,21,5,16,win,301145,9013,1757533,2016
0,0,0,0,0,0,0,0,0,03/29/2016,away,12360,1071,Emporia St.,9,True,8,1,7,win,301970,9013,1757533,2016
0,0,0,0,0,0,0,0,0,04/01/2016,home,12360,30136,Lindenwood,9,True,11,2,9,win,302410,9013,1757533,2016
0,0,0,0,0,0,0,0,0,04/02/2016,home,12360,30136,Lindenwood,9,True,5,7,-2,loss,302650,9013,1757533,2016
