PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
5,0,0,0,0,0,0,0,0,02/19/2016,away,12360,287,Houston Baptist,9,True,4,11,-7,loss,292604,62,1541915,2016
5,1,0,0,0,0,0,1,0,02/19/2016,away,12360,287,Houston Baptist,9,True,5,8,-3,loss,292594,62,1541915,2016
9,1,0,0,0,0,0,0,0,02/20/2016,away,12360,287,Houston Baptist,9,True,3,4,-1,loss,292827,62,1541915,2016
5,0,0,0,0,0,0,1,0,02/20/2016,away,12360,287,Houston Baptist,9,True,11,9,2,win,292935,62,1541915,2016
12,0,0,0,0,0,0,0,0,02/26/2016,away,12360,459,UNC Greensboro,9,True,9,10,-1,loss,293624,62,1541915,2016
10,0,1,0,0,0,0,2,0,02/27/2016,away,12360,459,UNC Greensboro,9,True,2,5,-3,loss,293852,62,1541915,2016
6,0,0,0,0,0,0,1,0,02/28/2016,away,12360,459,UNC Greensboro,9,True,4,19,-15,loss,294397,62,1541915,2016
7,1,0,0,0,0,0,2,0,03/05/2016,away,12360,741,VMI,9,True,9,15,-6,loss,295721,62,1541915,2016
5,0,0,0,0,0,0,1,0,03/05/2016,away,12360,741,VMI,9,True,15,10,5,win,295732,62,1541915,2016
11,0,0,0,0,0,0,3,0,03/06/2016,away,12360,741,VMI,10,True,1,2,-1,loss,295878,62,1541915,2016
6,0,0,0,0,0,0,0,0,03/11/2016,away,12360,180,Delaware,9,True,2,13,-11,loss,296856,62,1541915,2016
7,1,0,0,0,0,0,0,0,03/12/2016,away,12360,180,Delaware,9,True,7,9,-2,loss,297280,62,1541915,2016
7,0,0,0,0,0,0,1,0,03/12/2016,away,12360,180,Delaware,9,True,2,4,-2,loss,297296,62,1541915,2016
5,0,0,0,0,0,0,1,0,03/13/2016,away,12360,180,Delaware,9,True,4,5,-1,loss,297764,62,1541915,2016
7,1,0,0,0,0,0,0,0,03/18/2016,away,12360,540,Penn,9,True,2,6,-4,loss,298916,62,1541915,2016
8,0,0,0,0,0,0,0,0,03/19/2016,away,12360,540,Penn,9,True,7,0,7,win,299209,62,1541915,2016
10,1,0,0,0,0,0,0,0,03/19/2016,away,12360,540,Penn,9,True,0,1,-1,loss,299333,62,1541915,2016
5,0,0,0,0,0,0,1,0,03/22/2016,home,12360,83,Bucknell,9,True,14,2,12,win,300227,62,1541915,2016
6,0,0,0,0,0,0,0,0,03/26/2016,away,12360,380,Maine,9,True,6,1,5,win,301185,62,1541915,2016
6,0,0,0,0,0,0,2,0,03/26/2016,away,12360,380,Maine,9,True,8,1,7,win,301337,62,1541915,2016
15,3,1,0,0,0,0,1,0,03/27/2016,away,12360,380,Maine,12,True,2,0,2,win,301623,62,1541915,2016
6,1,0,0,0,0,0,0,0,03/30/2016,away,12360,539,Penn St.,9,True,2,5,-3,loss,302060,62,1541915,2016
