PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1,0,0,0,0,1,0,0,02/21/2021,home,15580,51,Baylor,9,True,7,12,-5,loss,2047633,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,02/21/2021,home,15580,51,Baylor,9,True,9,8,1,win,2047637,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,02/22/2021,home,15580,51,Baylor,9,True,7,4,3,win,2016537,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,02/26/2021,away,15580,756,Washington,9,True,3,10,-7,loss,2016698,536,2344647,2021
1,3,4,0,0,0,0,0,0,0,02/27/2021,away,15580,756,Washington,9,True,2,3,-1,loss,2016865,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,02/28/2021,away,15580,756,Washington,9,True,0,6,-6,loss,2016991,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/01/2021,away,15580,756,Washington,9,True,2,0,2,win,2016995,536,2344647,2021
0,1,1,0,0,0,0,0,0,0,03/05/2021,home,15580,503,NIU,9,True,11,1,10,win,2017201,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/06/2021,home,15580,503,NIU,9,True,15,2,13,win,2017429,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,home,15580,503,NIU,9,True,5,4,1,win,2055231,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,home,15580,503,NIU,8,True,4,3,1,win,2017564,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/12/2021,away,15580,1104,Grand Canyon,9,True,6,2,4,win,2017837,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,1104,Grand Canyon,9,True,4,8,-4,loss,2018055,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,1104,Grand Canyon,9,True,9,4,5,win,2024213,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/14/2021,away,15580,1104,Grand Canyon,9,True,2,5,-3,loss,2018182,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/16/2021,away,15580,703,Texas,9,True,2,15,-13,loss,2018289,536,2344647,2021
1,2,3,0,0,0,2,0,0,0,03/19/2021,away,15580,30095,Utah Tech,9,True,6,7,-1,loss,2018486,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,away,15580,30095,Utah Tech,9,True,13,3,10,win,2018726,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,away,15580,30095,Utah Tech,9,True,18,1,17,win,2024783,536,2344647,2021
0,0,0,0,0,0,0,0,0,0,03/21/2021,away,15580,30095,Utah Tech,9,True,2,3,-1,loss,2018859,536,2344647,2021
2,1,3,0,0,0,1,0,0,0,03/25/2021,away,15580,1045,DBU,9,True,2,10,-8,loss,2019026,536,2344647,2021
