TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,6,2,0,0,0,0,0,0,0,03/04/2017,away,12560,1115,Hanover,9,True,2,6,-4,loss,208588,525,1862744,2017
0,3,1,2,0,0,0,0,0,0,03/05/2017,away,12560,1115,Hanover,9,True,2,4,-2,loss,209160,525,1862744,2017
2,7,3,2,0,0,0,0,0,0,03/05/2017,away,12560,1115,Hanover,9,True,3,10,-7,loss,209186,525,1862744,2017
2,4,2,0,0,0,0,0,0,0,03/08/2017,away,12560,195,Earlham,9,True,11,20,-9,loss,209789,525,1862744,2017
1,5,3,1,0,0,0,0,0,0,03/11/2017,neutral,12560,221,FDU-Florham,9,True,4,10,-6,loss,210668,525,1862744,2017
0,2,2,0,0,0,0,0,0,0,03/12/2017,neutral,12560,486,MCLA,9,True,5,6,-1,loss,211054,525,1862744,2017
2,7,3,2,0,0,0,0,1,0,03/12/2017,neutral,12560,486,MCLA,9,True,8,11,-3,loss,211073,525,1862744,2017
1,6,4,1,0,0,0,0,0,0,03/13/2017,neutral,12560,673,Springfield,9,True,2,5,-3,loss,211205,525,1862744,2017
1,4,1,2,0,0,0,0,0,0,03/14/2017,neutral,12560,2691,Daniel Webster,9,True,6,3,3,win,211405,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,03/16/2017,neutral,12560,547,Plattsburgh St.,13,True,7,10,-3,loss,211627,525,1862744,2017
2,2,0,0,0,0,0,0,1,0,03/17/2017,neutral,12560,733,Utica,9,True,8,5,3,win,211937,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,neutral,12560,733,Utica,9,True,10,3,7,win,211956,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,4,Adrian,9,True,1,4,-3,loss,213659,525,1862744,2017
3,6,3,0,0,0,0,0,1,0,03/24/2017,away,12560,4,Adrian,9,True,4,20,-16,loss,213733,525,1862744,2017
0,1,0,1,0,0,0,0,0,0,03/27/2017,home,12560,4,Adrian,9,True,3,15,-12,loss,214735,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,03/27/2017,home,12560,4,Adrian,9,True,4,2,2,win,214737,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,30037,Trine,9,True,0,12,-12,loss,215597,525,1862744,2017
2,4,2,0,0,0,0,0,0,0,04/01/2017,home,12560,30037,Trine,9,True,1,4,-3,loss,215745,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,30037,Trine,9,True,1,5,-4,loss,216175,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,30037,Trine,9,True,3,5,-2,loss,216249,525,1862744,2017
0,4,3,1,0,0,0,0,0,0,04/08/2017,home,12560,15,Albion,9,True,3,9,-6,loss,217456,525,1862744,2017
0,6,5,1,0,0,0,0,0,0,04/08/2017,home,12560,15,Albion,9,True,9,15,-6,loss,217666,525,1862744,2017
1,2,1,0,0,0,0,0,0,0,04/09/2017,away,12560,15,Albion,9,True,7,5,2,win,218479,525,1862744,2017
1,2,1,0,0,0,0,0,0,0,04/09/2017,away,12560,15,Albion,9,True,10,18,-8,loss,218484,525,1862744,2017
1,4,1,2,0,0,0,0,0,0,04/13/2017,away,12560,286,Hope,9,True,2,4,-2,loss,219263,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,away,12560,286,Hope,9,True,5,7,-2,loss,219268,525,1862744,2017
0,2,2,0,0,0,0,0,0,0,04/15/2017,home,12560,286,Hope,9,True,7,12,-5,loss,219971,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,286,Hope,9,True,2,18,-16,loss,220126,525,1862744,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,home,12560,326,Kalamazoo,9,True,0,3,-3,loss,221959,525,1862744,2017
2,6,3,1,0,0,0,0,0,0,04/22/2017,home,12560,326,Kalamazoo,9,True,5,13,-8,loss,221986,525,1862744,2017
1,4,3,0,0,0,0,0,0,0,04/23/2017,away,12560,326,Kalamazoo,9,True,2,5,-3,loss,222432,525,1862744,2017
1,4,3,0,0,0,0,0,0,0,04/23/2017,away,12560,326,Kalamazoo,9,True,3,16,-13,loss,222479,525,1862744,2017
2,5,3,0,0,0,0,0,0,0,04/27/2017,home,12560,114,Calvin,9,True,8,2,6,win,222999,525,1862744,2017
1,4,2,1,0,0,0,0,1,0,04/27/2017,home,12560,114,Calvin,9,True,2,1,1,win,223012,525,1862744,2017
1,3,2,0,0,0,0,0,0,0,04/29/2017,away,12560,114,Calvin,9,True,0,4,-4,loss,223715,525,1862744,2017
3,7,1,3,0,0,0,0,0,0,04/29/2017,away,12560,114,Calvin,9,True,10,17,-7,loss,223888,525,1862744,2017
0,1,1,0,0,0,0,0,0,0,05/06/2017,away,12560,21,Alma,9,True,1,0,1,win,225369,525,1862744,2017
0,4,4,0,0,0,0,0,0,0,05/06/2017,away,12560,21,Alma,9,True,4,5,-1,loss,225376,525,1862744,2017
1,3,2,0,0,0,0,0,0,0,05/07/2017,home,12560,21,Alma,9,True,3,10,-7,loss,225528,525,1862744,2017
1,9,5,3,0,0,0,0,1,0,05/07/2017,home,12560,21,Alma,9,True,3,12,-9,loss,225565,525,1862744,2017
